"scenario","time","system_state","pressure","regime","collapse_threshold","recovery_threshold","hysteresis_gap","damage_flow","recovery_flow","net_flow","rolling_variance_12","rolling_autocorrelation_12"
"early_intervention",29,48.3902699999997,43.8,"stable",70,45,25,6.02688000000001,2.6,-3.42688000000001,83.2448715114256,0.999986126958166
"early_intervention",30,44.7705249999997,44.65,"stable",70,45,25,6.21974500000001,2.6,-3.61974500000001,95.361255693384,0.999988978418719
"early_intervention",31,40.9550249999997,45.5,"stable",70,45,25,6.41550000000001,2.6,-3.81550000000001,108.521750813559,0.999991128290342
"early_intervention",32,36.9408799999997,46.35,"stable",70,45,25,6.61414500000001,2.6,-4.01414500000001,122.767226645051,0.999992774459254
"early_intervention",33,32.7251999999997,47.2,"stable",70,45,25,6.81568000000001,2.6,-4.21568000000001,138.139204424759,0.999994052582231
"early_intervention",34,28.3050949999997,48.05,"stable",70,45,25,7.02010500000001,2.6,-4.42010500000001,154.679856853384,0.999995057487123
"early_intervention",35,23.6776749999997,48.9,"stable",70,45,25,7.22742000000001,2.6,-4.62742000000001,172.432008095426,0.99999585663866
"early_intervention",36,18.8400499999997,49.75,"stable",70,45,25,7.43762500000001,2.6,-4.83762500000001,191.439133779184,0.999996498807219
"early_intervention",37,13.7893299999997,50.6,"stable",70,45,25,7.65072000000001,2.6,-5.05072000000001,211.745360996759,0.999997019766164
"early_intervention",38,8.52262499999965,51.45,"stable",70,45,25,7.86670500000001,2.6,-5.26670500000001,233.395468304051,0.999997446107542
"early_intervention",39,3.03704499999963,52.3000000000001,"stable",70,45,25,8.08558000000001,2.6,-5.48558000000001,256.434885720759,0.999997797842004
"early_intervention",40,0,53.1500000000001,"stable",70,45,25,8.30734500000002,2.6,-5.70734500000002,268.179631396883,0.998958171910883
"early_intervention",41,0,54.0000000000001,"stable",70,45,25,8.53200000000002,2.6,-5.93200000000002,257.487555623102,0.995393194206119
"early_intervention",42,0,54.8500000000001,"stable",70,45,25,8.75954500000002,2.6,-6.15954500000002,230.730408960521,0.993181108636546
"early_intervention",43,0,55.7000000000001,"stable",70,45,25,8.98998000000002,2.6,-6.38998000000002,193.861741389597,0.991211794144612
"early_intervention",44,0,56.5500000000001,"stable",70,45,25,9.22330500000002,2.6,-6.62330500000002,152.287680248967,0.988928618623231
"early_intervention",45,0,57.4000000000001,"stable",70,45,25,9.45952000000002,2.6,-6.85952000000002,110.728272842058,0.98579699343796
"early_intervention",46,0,58.2500000000001,"stable",70,45,25,9.69862500000002,2.6,-7.09862500000002,73.0690740873497,0.98096638064242
"early_intervention",47,0,59.1000000000001,"stable",70,45,25,9.94062000000002,2.6,-7.34062000000002,42.2026551589838,0.9726786803297
"early_intervention",48,0,59.9500000000001,"stable",70,45,25,10.185505,2.6,-7.58550500000002,19.8597046352912,0.956923450919697
"early_intervention",49,0,60.8000000000001,"stable",70,45,25,10.43328,2.6,-7.83328000000002,6.42938924365771,0.938572647777353
"early_intervention",50,0,61.6500000000001,"stable",70,45,25,10.683945,2.6,-8.08394500000002,0.768636861001896,NA
"early_intervention",51,0,62.5000000000001,"stable",70,45,25,10.9375,2.6,-8.33750000000002,0,NA
"early_intervention",52,0,63.3500000000001,"stable",70,45,25,11.193945,2.6,-8.59394500000002,0,NA
"early_intervention",53,0,64.2000000000001,"stable",70,45,25,11.45328,2.6,-8.85328000000002,0,NA
"early_intervention",54,0,65.0500000000001,"stable",70,45,25,11.715505,2.6,-9.11550500000002,0,NA
"early_intervention",55,0,64.7000000000001,"stable",70,45,25,11.60718,2.6,-9.00718000000002,0,NA
"early_intervention",56,0,64.35,"stable",70,45,25,11.499345,2.6,-8.89934500000002,0,NA
"early_intervention",57,0,64,"stable",70,45,25,11.392,2.6,-8.79200000000001,0,NA
"early_intervention",58,0,63.65,"stable",70,45,25,11.285145,2.6,-8.68514500000001,0,NA
"early_intervention",59,0,63.3,"stable",70,45,25,11.17878,2.6,-8.57878000000001,0,NA
"early_intervention",60,0,62.95,"stable",70,45,25,11.072905,2.6,-8.47290500000001,0,NA
"early_intervention",61,0,62.6,"stable",70,45,25,10.96752,2.6,-8.36752,0,NA
"early_intervention",62,0,62.25,"stable",70,45,25,10.862625,2.6,-8.262625,0,NA
"early_intervention",63,0,61.9,"stable",70,45,25,10.75822,2.6,-8.15822,0,NA
"early_intervention",64,0,61.55,"stable",70,45,25,10.654305,2.6,-8.054305,0,NA
"early_intervention",65,0,61.2,"stable",70,45,25,10.55088,2.6,-7.95088,0,NA
"early_intervention",66,0,60.85,"stable",70,45,25,10.447945,2.6,-7.847945,0,NA
"early_intervention",67,0,60.5,"stable",70,45,25,10.3455,2.6,-7.7455,0,NA
"early_intervention",68,0,60.15,"stable",70,45,25,10.243545,2.6,-7.643545,0,NA
"early_intervention",69,0,59.8,"stable",70,45,25,10.14208,2.6,-7.54208,0,NA
"early_intervention",70,0,59.45,"stable",70,45,25,10.041105,2.6,-7.441105,0,NA
"early_intervention",71,0,59.1,"stable",70,45,25,9.94062,2.6,-7.34062,0,NA
"early_intervention",72,0,58.75,"stable",70,45,25,9.840625,2.6,-7.240625,0,NA
"early_intervention",73,0,58.4,"stable",70,45,25,9.74112,2.6,-7.14112,0,NA
"early_intervention",74,0,58.05,"stable",70,45,25,9.642105,2.6,-7.042105,0,NA
"early_intervention",75,0,57.7,"stable",70,45,25,9.54358,2.6,-6.94358,0,NA
"early_intervention",76,0,57.35,"stable",70,45,25,9.445545,2.6,-6.845545,0,NA
"early_intervention",77,0,57,"stable",70,45,25,9.348,2.6,-6.748,0,NA
"early_intervention",78,0,56.65,"stable",70,45,25,9.250945,2.6,-6.650945,0,NA
"early_intervention",79,0,56.3,"stable",70,45,25,9.15438,2.6,-6.55438,0,NA
"early_intervention",80,0,55.95,"stable",70,45,25,9.058305,2.6,-6.458305,0,NA
"early_intervention",81,0,55.6,"stable",70,45,25,8.96272,2.6,-6.36272,0,NA
"early_intervention",82,0,55.25,"stable",70,45,25,8.867625,2.6,-6.267625,0,NA
"early_intervention",83,0,54.9,"stable",70,45,25,8.77302,2.6,-6.17302,0,NA
"early_intervention",84,0,54.55,"stable",70,45,25,8.678905,2.6,-6.078905,0,NA
"early_intervention",85,0,54.2,"stable",70,45,25,8.58528,2.6,-5.98528,0,NA
"early_intervention",86,0,53.85,"stable",70,45,25,8.492145,2.6,-5.892145,0,NA
"early_intervention",87,0,53.5,"stable",70,45,25,8.3995,2.6,-5.7995,0,NA
"early_intervention",88,0,53.15,"stable",70,45,25,8.307345,2.6,-5.707345,0,NA
"early_intervention",89,0,52.8,"stable",70,45,25,8.21567999999999,2.6,-5.61567999999999,0,NA
"early_intervention",90,0,52.45,"stable",70,45,25,8.12450499999999,2.6,-5.52450499999999,0,NA
"early_intervention",91,0,52.1,"stable",70,45,25,8.03381999999999,2.6,-5.43381999999999,0,NA
"early_intervention",92,0,51.75,"stable",70,45,25,7.94362499999999,2.6,-5.34362499999999,0,NA
"early_intervention",93,0,51.4,"stable",70,45,25,7.85391999999999,2.6,-5.25391999999999,0,NA
"early_intervention",94,0,51.05,"stable",70,45,25,7.76470499999999,2.6,-5.16470499999999,0,NA
"early_intervention",95,0,50.7,"stable",70,45,25,7.67597999999999,2.6,-5.07597999999999,0,NA
"early_intervention",96,0,50.35,"stable",70,45,25,7.58774499999999,2.6,-4.98774499999999,0,NA
"early_intervention",97,0,50,"stable",70,45,25,7.49999999999999,2.6,-4.89999999999999,0,NA
"early_intervention",98,0,49.65,"stable",70,45,25,7.41274499999999,2.6,-4.81274499999999,0,NA
"early_intervention",99,0,49.3,"stable",70,45,25,7.32597999999999,2.6,-4.72597999999999,0,NA
"early_intervention",100,0,48.95,"stable",70,45,25,7.23970499999999,2.6,-4.63970499999999,0,NA
"early_intervention",101,0,48.6,"stable",70,45,25,7.15391999999999,2.6,-4.55391999999999,0,NA
"early_intervention",102,0,48.25,"stable",70,45,25,7.06862499999999,2.6,-4.46862499999999,0,NA
"early_intervention",103,0,47.9,"stable",70,45,25,6.98381999999999,2.6,-4.38381999999999,0,NA
"early_intervention",104,0,47.55,"stable",70,45,25,6.89950499999999,2.6,-4.29950499999999,0,NA
"early_intervention",105,0,47.2,"stable",70,45,25,6.81567999999999,2.6,-4.21567999999999,0,NA
"early_intervention",106,0,46.85,"stable",70,45,25,6.73234499999999,2.6,-4.13234499999999,0,NA
"early_intervention",107,0,46.5,"stable",70,45,25,6.64949999999999,2.6,-4.04949999999999,0,NA
"early_intervention",108,0,46.15,"stable",70,45,25,6.56714499999999,2.6,-3.96714499999999,0,NA
"early_intervention",109,0,45.8,"stable",70,45,25,6.48527999999999,2.6,-3.88527999999999,0,NA
"early_intervention",110,0,45.4499999999999,"stable",70,45,25,6.40390499999999,2.6,-3.80390499999999,0,NA
"early_intervention",111,0,45.0999999999999,"stable",70,45,25,6.32301999999999,2.6,-3.72301999999999,0,NA
"early_intervention",112,0,44.7499999999999,"stable",70,45,25,6.24262499999999,2.6,-3.64262499999999,0,NA
"early_intervention",113,0,44.3999999999999,"stable",70,45,25,6.16271999999999,2.6,-3.56271999999999,0,NA
"early_intervention",114,0,44.0499999999999,"stable",70,45,25,6.08330499999999,2.6,-3.48330499999999,0,NA
"early_intervention",115,0,43.6999999999999,"stable",70,45,25,6.00437999999999,2.6,-3.40437999999999,0,NA
"early_intervention",116,0,43.3499999999999,"stable",70,45,25,5.92594499999999,2.6,-3.32594499999999,0,NA
"early_intervention",117,0,42.9999999999999,"stable",70,45,25,5.84799999999999,2.6,-3.24799999999999,0,NA
"early_intervention",118,0,42.6499999999999,"stable",70,45,25,5.77054499999999,2.6,-3.17054499999999,0,NA
"early_intervention",119,0,42.2999999999999,"stable",70,45,25,5.69357999999998,2.6,-3.09357999999998,0,NA
"early_intervention",120,0,41.9499999999999,"stable",70,45,25,5.61710499999999,2.6,-3.01710499999999,0,NA
"early_intervention",121,0,41.5999999999999,"stable",70,45,25,5.54111999999999,2.6,-2.94111999999999,0,NA
"early_intervention",122,0,41.2499999999999,"stable",70,45,25,5.46562499999999,2.6,-2.86562499999998,0,NA
"early_intervention",123,0,40.8999999999999,"stable",70,45,25,5.39061999999998,2.6,-2.79061999999998,0,NA
"early_intervention",124,0,40.5499999999999,"stable",70,45,25,5.31610499999998,2.6,-2.71610499999998,0,NA
"early_intervention",125,0,40.1999999999999,"stable",70,45,25,5.24207999999998,2.6,-2.64207999999998,0,NA
"early_intervention",126,0,39.8499999999999,"stable",70,45,25,5.16854499999998,2.6,-2.56854499999998,0,NA
"early_intervention",127,0,39.4999999999999,"stable",70,45,25,5.09549999999998,2.6,-2.49549999999998,0,NA
"early_intervention",128,0,39.1499999999999,"stable",70,45,25,5.02294499999998,2.6,-2.42294499999998,0,NA
"early_intervention",129,0,38.7999999999999,"stable",70,45,25,4.95087999999998,2.6,-2.35087999999998,0,NA
"early_intervention",130,0,38.4499999999999,"stable",70,45,25,4.87930499999998,2.6,-2.27930499999998,0,NA
"early_intervention",131,0,38.0999999999999,"stable",70,45,25,4.80821999999998,2.6,-2.20821999999998,0,NA
"early_intervention",132,0,37.7499999999999,"stable",70,45,25,4.73762499999998,2.6,-2.13762499999998,0,NA
"early_intervention",133,0,37.3999999999999,"stable",70,45,25,4.66751999999998,2.6,-2.06751999999998,0,NA
"early_intervention",134,0,37.0499999999999,"stable",70,45,25,4.59790499999998,2.6,-1.99790499999998,0,NA
"early_intervention",135,0,36.6999999999999,"stable",70,45,25,4.52877999999998,2.6,-1.92877999999998,0,NA
"early_intervention",136,0,36.3499999999999,"stable",70,45,25,4.46014499999998,2.6,-1.86014499999998,0,NA
"early_intervention",137,0,35.9999999999999,"stable",70,45,25,4.39199999999998,2.6,-1.79199999999998,0,NA
"early_intervention",138,0,35.6499999999999,"stable",70,45,25,4.32434499999998,2.6,-1.72434499999998,0,NA
"early_intervention",139,0,35.2999999999999,"stable",70,45,25,4.25717999999998,2.6,-1.65717999999998,0,NA
"early_intervention",140,0,34.9499999999999,"stable",70,45,25,4.19050499999998,2.6,-1.59050499999998,0,NA
"late_intervention",1,82,20,"stable",70,45,25,0,0,0,NA,NA
"late_intervention",2,82.688055,20.85,"stable",70,45,25,1.911945,2.6,0.688055,NA,NA
"late_intervention",3,83.261275,21.7,"stable",70,45,25,2.02678,2.6,0.57322,NA,NA
"late_intervention",4,83.71677,22.55,"stable",70,45,25,2.144505,2.6,0.455495,NA,NA
"late_intervention",5,84.05165,23.4,"stable",70,45,25,2.26512,2.6,0.334879999999999,NA,NA
"late_intervention",6,84.263025,24.25,"stable",70,45,25,2.388625,2.6,0.211374999999999,NA,NA
"late_intervention",7,84.348005,25.1,"stable",70,45,25,2.51502,2.6,0.0849799999999985,NA,NA
"late_intervention",8,84.3037,25.95,"stable",70,45,25,2.644305,2.6,-0.0443050000000014,NA,NA
"late_intervention",9,84.1272199999999,26.8,"stable",70,45,25,2.77648,2.6,-0.176480000000002,NA,NA
"late_intervention",10,83.8156749999999,27.65,"stable",70,45,25,2.911545,2.6,-0.311545000000002,NA,NA
"late_intervention",11,83.3661749999999,28.5,"stable",70,45,25,3.0495,2.6,-0.449500000000002,NA,NA
"late_intervention",12,82.7758299999999,29.35,"stable",70,45,25,3.190345,2.6,-0.590345000000003,0.568845942383324,0.823602110283769
"late_intervention",13,82.0417499999999,30.2,"stable",70,45,25,3.33408,2.6,-0.734080000000003,0.557151036758354,0.803102039902338
"late_intervention",14,81.1610449999999,31.05,"stable",70,45,25,3.480705,2.6,-0.880705000000003,0.994454888050052,0.936669270809257
"late_intervention",15,80.1308249999999,31.9,"stable",70,45,25,3.63022,2.6,-1.03022,1.91055238475842,0.983464305465934
"late_intervention",16,78.9481999999999,32.75,"stable",70,45,25,3.782625,2.6,-1.182625,3.33588987918346,0.994631595775576
"late_intervention",17,77.6102799999998,33.6,"stable",70,45,25,3.93792,2.6,-1.33792,5.30156518742517,0.997846721629677
"late_intervention",18,76.1141749999998,34.45,"stable",70,45,25,4.096105,2.6,-1.496105,7.83932758938355,0.99898965217518
"late_intervention",19,74.4569949999998,35.3,"stable",70,45,25,4.25718,2.6,-1.65718000000001,10.9815778287586,0.999468188314227
"late_intervention",20,72.6358499999998,36.15,"stable",70,45,25,4.42114500000001,2.6,-1.82114500000001,14.7613681130503,0.999694827216283
"late_intervention",21,70.6478499999998,37,"stable",70,45,25,4.58800000000001,2.6,-1.98800000000001,19.2124021135587,0.999812792824142
"late_intervention",22,68.4901049999998,37.85,"stable",70,45,25,4.75774500000001,2.6,-2.15774500000001,24.3690349653838,0.999878914457774
"late_intervention",23,66.1597249999998,38.7,"stable",70,45,25,4.93038000000001,2.6,-2.33038000000001,30.2662732674255,0.999918246504894
"late_intervention",24,63.6538199999998,39.55,"stable",70,45,25,5.10590500000001,2.6,-2.50590500000001,36.9397750823838,0.99994280954162
"late_intervention",25,60.9694999999998,40.4,"stable",70,45,25,5.28432000000001,2.6,-2.68432000000001,44.4258499367589,0.99995878359346
"late_intervention",26,58.1038749999997,41.25,"stable",70,45,25,5.46562500000001,2.6,-2.86562500000001,52.7614588208506,0.999969533837598
"late_intervention",27,55.0540549999997,42.1,"stable",70,45,25,5.64982000000001,2.6,-3.04982000000001,61.9842141887589,0.999976983676225
"late_intervention",28,51.8171499999997,42.95,"stable",70,45,25,5.83690500000001,2.6,-3.23690500000001,72.1323799583839,0.99998227891011
"late_intervention",29,48.3902699999997,43.8,"stable",70,45,25,6.02688000000001,2.6,-3.42688000000001,83.2448715114256,0.999986126958166
"late_intervention",30,44.7705249999997,44.65,"stable",70,45,25,6.21974500000001,2.6,-3.61974500000001,95.361255693384,0.999988978418719
"late_intervention",31,40.9550249999997,45.5,"stable",70,45,25,6.41550000000001,2.6,-3.81550000000001,108.521750813559,0.999991128290342
"late_intervention",32,36.9408799999997,46.35,"stable",70,45,25,6.61414500000001,2.6,-4.01414500000001,122.767226645051,0.999992774459254
"late_intervention",33,32.7251999999997,47.2,"stable",70,45,25,6.81568000000001,2.6,-4.21568000000001,138.139204424759,0.999994052582231
"late_intervention",34,28.3050949999997,48.05,"stable",70,45,25,7.02010500000001,2.6,-4.42010500000001,154.679856853384,0.999995057487123
"late_intervention",35,23.6776749999997,48.9,"stable",70,45,25,7.22742000000001,2.6,-4.62742000000001,172.432008095426,0.99999585663866
"late_intervention",36,18.8400499999997,49.75,"stable",70,45,25,7.43762500000001,2.6,-4.83762500000001,191.439133779184,0.999996498807219
"late_intervention",37,13.7893299999997,50.6,"stable",70,45,25,7.65072000000001,2.6,-5.05072000000001,211.745360996759,0.999997019766164
"late_intervention",38,8.52262499999965,51.45,"stable",70,45,25,7.86670500000001,2.6,-5.26670500000001,233.395468304051,0.999997446107542
"late_intervention",39,3.03704499999963,52.3000000000001,"stable",70,45,25,8.08558000000001,2.6,-5.48558000000001,256.434885720759,0.999997797842004
"late_intervention",40,0,53.1500000000001,"stable",70,45,25,8.30734500000002,2.6,-5.70734500000002,268.179631396883,0.998958171910883
"late_intervention",41,0,54.0000000000001,"stable",70,45,25,8.53200000000002,2.6,-5.93200000000002,257.487555623102,0.995393194206119
"late_intervention",42,0,54.8500000000001,"stable",70,45,25,8.75954500000002,2.6,-6.15954500000002,230.730408960521,0.993181108636546
"late_intervention",43,0,55.7000000000001,"stable",70,45,25,8.98998000000002,2.6,-6.38998000000002,193.861741389597,0.991211794144612
"late_intervention",44,0,56.5500000000001,"stable",70,45,25,9.22330500000002,2.6,-6.62330500000002,152.287680248967,0.988928618623231
"late_intervention",45,0,57.4000000000001,"stable",70,45,25,9.45952000000002,2.6,-6.85952000000002,110.728272842058,0.98579699343796
"late_intervention",46,0,58.2500000000001,"stable",70,45,25,9.69862500000002,2.6,-7.09862500000002,73.0690740873497,0.98096638064242
"late_intervention",47,0,59.1000000000001,"stable",70,45,25,9.94062000000002,2.6,-7.34062000000002,42.2026551589838,0.9726786803297
"late_intervention",48,0,59.9500000000001,"stable",70,45,25,10.185505,2.6,-7.58550500000002,19.8597046352912,0.956923450919697
"late_intervention",49,0,60.8000000000001,"stable",70,45,25,10.43328,2.6,-7.83328000000002,6.42938924365771,0.938572647777353
"late_intervention",50,0,61.6500000000001,"stable",70,45,25,10.683945,2.6,-8.08394500000002,0.768636861001896,NA
"late_intervention",51,0,62.5000000000001,"stable",70,45,25,10.9375,2.6,-8.33750000000002,0,NA
"late_intervention",52,0,63.3500000000001,"stable",70,45,25,11.193945,2.6,-8.59394500000002,0,NA
"late_intervention",53,0,64.2000000000001,"stable",70,45,25,11.45328,2.6,-8.85328000000002,0,NA
"late_intervention",54,0,65.0500000000001,"stable",70,45,25,11.715505,2.6,-9.11550500000002,0,NA
"late_intervention",55,0,65.9000000000001,"stable",70,45,25,11.98062,2.6,-9.38062000000002,0,NA
"late_intervention",56,0,66.7500000000001,"stable",70,45,25,12.248625,2.6,-9.64862500000002,0,NA
"late_intervention",57,0,67.6,"stable",70,45,25,12.51952,2.6,-9.91952000000002,0,NA
"late_intervention",58,0,68.45,"stable",70,45,25,12.793305,2.6,-10.193305,0,NA
"late_intervention",59,0,69.3,"stable",70,45,25,13.06998,2.6,-10.46998,0,NA
"late_intervention",60,0,70.15,"degraded",70,45,25,37.639635,0.8,-36.839635,0,NA
"late_intervention",61,0,71,"degraded",70,45,25,38.436,0.8,-37.636,0,NA
"late_intervention",62,0,71.85,"degraded",70,45,25,39.241035,0.8,-38.441035,0,NA
"late_intervention",63,0,72.7,"degraded",70,45,25,40.05474,0.8,-39.25474,0,NA
"late_intervention",64,0,73.55,"degraded",70,45,25,40.877115,0.8,-40.077115,0,NA
"late_intervention",65,0,74.4,"degraded",70,45,25,41.70816,0.8,-40.90816,0,NA
"late_intervention",66,0,75.25,"degraded",70,45,25,42.547875,0.8,-41.747875,0,NA
"late_intervention",67,0,76.1,"degraded",70,45,25,43.39626,0.8,-42.59626,0,NA
"late_intervention",68,0,76.95,"degraded",70,45,25,44.253315,0.8,-43.453315,0,NA
"late_intervention",69,0,77.8,"degraded",70,45,25,45.11904,0.8,-44.31904,0,NA
"late_intervention",70,0,78.65,"degraded",70,45,25,45.993435,0.8,-45.193435,0,NA
"late_intervention",71,0,79.5,"degraded",70,45,25,46.8765,0.8,-46.0765,0,NA
"late_intervention",72,0,80.35,"degraded",70,45,25,47.768235,0.8,-46.968235,0,NA
"late_intervention",73,0,81.2,"degraded",70,45,25,48.66864,0.8,-47.86864,0,NA
"late_intervention",74,0,82.05,"degraded",70,45,25,49.577715,0.8,-48.777715,0,NA
"late_intervention",75,0,82.9,"degraded",70,45,25,50.4954599999999,0.8,-49.6954599999999,0,NA
"late_intervention",76,0,83.7499999999999,"degraded",70,45,25,51.4218749999999,0.8,-50.6218749999999,0,NA
"late_intervention",77,0,84.5999999999999,"degraded",70,45,25,52.3569599999999,0.8,-51.5569599999999,0,NA
"late_intervention",78,0,85.4499999999999,"degraded",70,45,25,53.3007149999999,0.8,-52.5007149999999,0,NA
"late_intervention",79,0,86.2999999999999,"degraded",70,45,25,54.2531399999999,0.8,-53.4531399999999,0,NA
"late_intervention",80,0,87.1499999999999,"degraded",70,45,25,55.2142349999999,0.8,-54.4142349999999,0,NA
"late_intervention",81,0,87.9999999999999,"degraded",70,45,25,56.1839999999999,0.8,-55.3839999999999,0,NA
"late_intervention",82,0,88.8499999999999,"degraded",70,45,25,57.1624349999999,0.8,-56.3624349999999,0,NA
"late_intervention",83,0,89.6999999999999,"degraded",70,45,25,58.1495399999999,0.8,-57.3495399999999,0,NA
"late_intervention",84,0,90.5499999999999,"degraded",70,45,25,59.1453149999999,0.8,-58.3453149999999,0,NA
"late_intervention",85,0,90.1999999999999,"degraded",70,45,25,58.7342399999999,0.8,-57.9342399999999,0,NA
"late_intervention",86,0,89.8499999999999,"degraded",70,45,25,58.3246349999999,0.8,-57.5246349999999,0,NA
"late_intervention",87,0,89.4999999999999,"degraded",70,45,25,57.9164999999999,0.8,-57.1164999999999,0,NA
"late_intervention",88,0,89.1499999999999,"degraded",70,45,25,57.5098349999998,0.8,-56.7098349999998,0,NA
"late_intervention",89,0,88.7999999999999,"degraded",70,45,25,57.1046399999998,0.8,-56.3046399999998,0,NA
"late_intervention",90,0,88.4499999999998,"degraded",70,45,25,56.7009149999998,0.8,-55.9009149999998,0,NA
"late_intervention",91,0,88.0999999999998,"degraded",70,45,25,56.2986599999998,0.8,-55.4986599999998,0,NA
"late_intervention",92,0,87.7499999999998,"degraded",70,45,25,55.8978749999998,0.8,-55.0978749999998,0,NA
"late_intervention",93,0,87.3999999999998,"degraded",70,45,25,55.4985599999998,0.8,-54.6985599999998,0,NA
"late_intervention",94,0,87.0499999999998,"degraded",70,45,25,55.1007149999998,0.8,-54.3007149999998,0,NA
"late_intervention",95,0,86.6999999999998,"degraded",70,45,25,54.7043399999998,0.8,-53.9043399999998,0,NA
"late_intervention",96,0,86.3499999999998,"degraded",70,45,25,54.3094349999998,0.8,-53.5094349999998,0,NA
"late_intervention",97,0,85.9999999999998,"degraded",70,45,25,53.9159999999998,0.8,-53.1159999999998,0,NA
"late_intervention",98,0,85.6499999999998,"degraded",70,45,25,53.5240349999997,0.8,-52.7240349999998,0,NA
"late_intervention",99,0,85.2999999999998,"degraded",70,45,25,53.1335399999997,0.8,-52.3335399999997,0,NA
"late_intervention",100,0,84.9499999999998,"degraded",70,45,25,52.7445149999997,0.8,-51.9445149999997,0,NA
"late_intervention",101,0,84.5999999999998,"degraded",70,45,25,52.3569599999997,0.8,-51.5569599999997,0,NA
"late_intervention",102,0,84.2499999999997,"degraded",70,45,25,51.9708749999997,0.8,-51.1708749999997,0,NA
"late_intervention",103,0,83.8999999999997,"degraded",70,45,25,51.5862599999997,0.8,-50.7862599999997,0,NA
"late_intervention",104,0,83.5499999999997,"degraded",70,45,25,51.2031149999997,0.8,-50.4031149999997,0,NA
"late_intervention",105,0,83.1999999999997,"degraded",70,45,25,50.8214399999997,0.8,-50.0214399999997,0,NA
"late_intervention",106,0,82.8499999999997,"degraded",70,45,25,50.4412349999997,0.8,-49.6412349999997,0,NA
"late_intervention",107,0,82.4999999999997,"degraded",70,45,25,50.0624999999997,0.8,-49.2624999999997,0,NA
"late_intervention",108,0,82.1499999999997,"degraded",70,45,25,49.6852349999997,0.8,-48.8852349999997,0,NA
