"time","stock_a","stock_b","pressure","total_state","run_id"
42,1.77460911365738,111.005438719625,14.8455262262166,112.780047833283,7001
43,0,111.754211284228,15.1987157788182,111.754211284228,7001
44,0,112.510762297625,15.7044610939225,112.510762297625,7001
45,0,113.563880574846,16.0041943131109,113.563880574846,7001
46,0,114.867499975891,16.4160191316493,114.867499975891,7001
47,0,116.097159574615,16.8169336833959,116.097159574615,7001
48,0,117.679812412485,17.019252590274,117.679812412485,7001
49,0,119.00148700907,17.5671041533615,119.00148700907,7001
50,0,119.960788218578,18.0762054680106,119.960788218578,7001
51,0,121.361749821573,18.3188226544279,121.361749821573,7001
52,0,123.477284719534,18.7431854741995,123.477284719534,7001
53,0,124.198215394488,19.1699859279778,124.198215394488,7001
54,0,125.09052916394,19.9571557457774,125.09052916394,7001
55,0,126.893156519782,20.3721229738523,126.893156519782,7001
56,0,127.643955546465,20.6780107477789,127.643955546465,7001
57,0,128.463548973548,21.0742102847684,128.463548973548,7001
58,0,130.40549087221,21.6974538180739,130.40549087221,7001
59,0,130.772345303371,22.1497248108788,130.772345303371,7001
60,0,132.348383696152,22.4980173388084,132.348383696152,7001
61,0,133.336829982346,22.7664390102195,133.336829982346,7001
62,0,133.58013948921,23.2107618614973,133.58013948921,7001
63,0,133.873798501502,23.5133718825867,133.873798501502,7001
64,0,134.34040760242,23.7668790892556,134.34040760242,7001
65,0,135.039583733361,24.2147276515812,135.039583733361,7001
66,0,135.720977817526,24.6669898517164,135.720977817526,7001
67,0,137.257707101199,25.118892264831,137.257707101199,7001
68,0,139.06065353077,25.4801765742859,139.06065353077,7001
69,0,139.70181593601,25.8340686670945,139.70181593601,7001
70,0,141.30822341475,26.1057447416505,141.30822341475,7001
71,0,141.774506366988,26.6514562597497,141.774506366988,7001
72,0,143.298335191054,27.2136153806009,143.298335191054,7001
73,0,143.845175989899,27.8908001438895,143.845175989899,7001
74,0,144.801241591515,28.2643511582189,144.801241591515,7001
75,0,145.535280497805,28.7114142584127,145.535280497805,7001
76,0,146.595594541833,29.1179641778195,146.595594541833,7001
77,0,147.703543940899,29.5110775989421,147.703543940899,7001
78,0,149.015897419517,29.8678464053308,149.015897419517,7001
79,0,150.543748610786,30.4359483418242,150.543748610786,7001
80,0,151.798937688678,31.0146053570494,151.798937688678,7001
81,0,153.109175204363,31.3737547413341,153.109175204363,7001
82,0,154.017312795283,31.8471183530144,154.017312795283,7001
83,0,155.200387503724,32.3720121473834,155.200387503724,7001
84,0,156.333309142471,32.811753197166,156.333309142471,7001
85,0,157.654583030086,33.3496016511214,157.654583030086,7001
86,0,158.781111011201,33.9226963650287,158.781111011201,7001
87,0,159.045177970982,34.2785716690494,159.045177970982,7001
88,0,159.714547181113,34.6876088471718,159.714547181113,7001
89,0,161.354033466339,35.040764345633,161.354033466339,7001
90,0,161.437772833294,35.4679580678343,161.437772833294,7001
91,0,162.470989370938,35.9244934867522,162.470989370938,7001
92,0,163.184889572763,36.3852482335958,163.184889572763,7001
93,0,163.707964553758,36.7660381707298,163.707964553758,7001
94,0,164.517255633458,37.1825282319484,164.517255633458,7001
95,0,165.77292170826,37.6841674147651,165.77292170826,7001
96,0,166.729400338132,38.1240107800556,166.729400338132,7001
97,0,168.113128588684,38.3779631882457,168.113128588684,7001
98,0,169.395593511981,38.8128642967387,169.395593511981,7001
99,0,170.5640331403,39.1149914486935,170.5640331403,7001
100,0,170.869517823603,39.6491177459677,170.869517823603,7001
101,0,172.76897478429,40.0827812735447,172.76897478429,7001
102,0,173.388409752953,40.6252503256334,173.388409752953,7001
103,0,174.635617660682,41.0723817208141,174.635617660682,7001
104,0,175.650114129554,41.2106175812275,175.650114129554,7001
105,0,176.65398673082,41.7483908417982,176.65398673082,7001
106,0,176.390572034844,42.2872574133122,176.390572034844,7001
107,0,177.575260664732,42.568835406765,177.575260664732,7001
108,0,178.912906142236,42.9473192089488,178.912906142236,7001
109,0,179.800842550564,43.186990993796,179.800842550564,7001
110,0,180.859529308466,43.5997186569531,180.859529308466,7001
111,0,182.790617623993,44.0208219188535,182.790617623993,7001
112,0,182.940950001719,44.4530432794381,182.940950001719,7001
113,0,183.950016511322,44.6575153125413,183.950016511322,7001
114,0,184.83995262891,45.2807916469252,184.83995262891,7001
115,0,185.32986648148,45.5722421176095,185.32986648148,7001
116,0,186.509214316845,45.8288091709838,186.509214316845,7001
117,0,187.299687627622,46.1228143637652,187.299687627622,7001
118,0,187.486234408721,46.4909788635273,187.486234408721,7001
119,0,188.664713244981,46.7892085747217,188.664713244981,7001
120,0,188.639964898674,47.3906005413619,188.639964898674,7001
121,0,189.188882762717,47.6062022523378,189.188882762717,7001
122,0,190.110537703661,47.9546605565141,190.110537703661,7001
123,0,189.907153674375,48.3318455684636,189.907153674375,7001
124,0,191.688141361188,48.5011561230711,191.688141361188,7001
125,0,192.507218482038,49.0744308540928,192.507218482038,7001
126,0,193.277536760786,49.4163941061431,193.277536760786,7001
127,0,193.274901633687,49.9134813992155,193.274901633687,7001
128,0,193.523960450659,50.2233025944986,193.523960450659,7001
129,0,194.272383324336,50.7283584555227,194.272383324336,7001
130,0,195.139243719381,51.121536854539,195.139243719381,7001
131,0,195.770069959924,51.3333394696223,195.770069959924,7001
132,0,196.564915010049,51.5923205680225,196.564915010049,7001
133,0,196.78496488306,51.9358442491226,196.78496488306,7001
134,0,197.122091995159,52.1092630777869,197.122091995159,7001
135,0,197.8497635797,52.4502767628937,197.8497635797,7001
136,0,199.009537912072,53.0128060406073,199.009537912072,7001
137,0,199.196366171301,53.3964047765425,199.196366171301,7001
138,0,200.033701329743,53.82960144135,200.033701329743,7001
139,0,200.644095987847,54.0412196918942,200.644095987847,7001
140,0,200.882080719467,54.6693333557748,200.882080719467,7001
141,0,202.429542830834,54.8779188923744,202.429542830834,7001
142,0,202.783311738556,55.1359471990421,202.783311738556,7001
143,0,203.689603255415,55.2550649880159,203.689603255415,7001
144,0,205.079544406709,55.5769024059168,205.079544406709,7001
145,0,206.407068133833,55.9975646692326,206.407068133833,7001
146,0,207.650539914192,56.1623630621443,207.650539914192,7001
147,0,207.646141969923,56.2743156023582,207.646141969923,7001
148,0,207.941150828093,56.639486254916,207.941150828093,7001
149,0,208.916265564796,56.9965712338969,208.916265564796,7001
150,0,210.006968727478,56.9264284632709,210.006968727478,7001
151,0,210.698130134522,57.3205431339758,210.698130134522,7001
152,0,211.381072728361,57.7963928387795,211.381072728361,7001
153,0,211.910365703468,58.1719348458393,211.910365703468,7001
154,0,211.790900173402,58.4843113123708,211.790900173402,7001
155,0,212.052644453333,58.6501065813703,212.052644453333,7001
156,0,213.007453780542,58.8956114097552,213.007453780542,7001
157,0,214.242666917041,59.2400263073687,214.242666917041,7001
158,0,215.298517165805,59.6028193770953,215.298517165805,7001
159,0,215.952933953914,59.4567991472786,215.952933953914,7001
160,0,216.089220496612,60.0999878474918,216.089220496612,7001
161,0,217.218191950848,60.4139788427421,217.218191950848,7001
162,0,217.175401301085,60.5732495550746,217.175401301085,7001
163,0,216.639995127769,60.7377511739494,216.639995127769,7001
164,0,217.838373373754,61.0417118900765,217.838373373754,7001
165,0,218.417236443469,61.3413628420774,218.417236443469,7001
166,0,219.431153143969,61.4500335135489,219.431153143969,7001
167,0,220.132263407233,61.8568182426037,220.132263407233,7001
168,0,220.320282345812,62.1484725551859,220.320282345812,7001
169,0,220.664172937069,62.4309424453033,220.664172937069,7001
170,0,220.653212089468,62.6892888763534,220.653212089468,7001
171,0,221.370774942499,62.9993639852208,221.370774942499,7001
172,0,223.076533432153,63.4598126208118,223.076533432153,7001
173,0,224.7476812923,63.7258056751142,224.7476812923,7001
174,0,225.314357644226,64.1359184300365,225.314357644226,7001
175,0,226.129999692022,64.4310256734857,226.129999692022,7001
176,0,226.546471512879,64.5894425928345,226.546471512879,7001
177,0,228.249670415398,64.845848353204,228.249670415398,7001
178,0,228.758587976955,65.0282073602492,228.758587976955,7001
179,0,229.406274374,65.3006333197772,229.406274374,7001
180,0,229.451131612618,65.4840724658667,229.451131612618,7001
1,24,18,30,42,7002
2,24.5164451097212,19.6777939751973,28.6669011889117,44.1942390849185,7002
3,23.5217114208729,21.7746500049758,27.5317588527395,45.2963614258486,7002
4,24.3091654424179,23.9513208174467,26.2142127031998,48.2604862598646,7002
5,23.3662106751275,26.3621911831105,25.0420924487921,49.728401858238,7002
6,22.4216182157469,28.2374060936626,23.9547552351949,50.6590243094095,7002
7,20.6146170398398,30.158432999242,22.9494216338313,50.7730500390819,7002
8,19.0912782347822,33.1464552898311,21.8632141155872,52.2377335246133,7002
9,18.2127631866158,33.3232268839493,20.7929729219915,51.5359900705651,7002
10,17.9476720804394,34.9296813927233,19.8723160298531,52.8773534731627,7002
11,16.8119147130114,37.7307944553541,18.9528101264729,54.5427091683655,7002
12,16.6378265812678,40.2954834407958,18.2086334101185,56.9333100220636,7002
13,14.869745866252,43.1181867570187,17.1909280789022,57.9879326232707,7002
14,14.645821862192,45.3015799275348,16.338863709764,59.9474017897267,7002
15,13.8994899473013,47.5802338341135,15.6311274680725,61.4797237814148,7002
16,13.3213070211265,50.095306220771,14.8996519539441,63.4166132418976,7002
17,13.5887875945751,52.3886769003173,14.3453541367955,65.9774644948925,7002
18,13.3016128011154,55.7657761141281,13.8672922152132,69.0673889152435,7002
19,11.2046514352953,57.779553802507,13.2369536922084,68.9842052378023,7002
20,10.2406800333491,59.9231366701314,12.5676764216975,70.1638167034806,7002
21,8.78292582661214,62.7425179845054,12.379461575586,71.5254438111176,7002
22,6.92563102279548,65.0855902967965,11.8866563290913,72.011221319592,7002
23,5.54463466068255,67.1043721335527,11.5108675575272,72.6490067942353,7002
24,3.55074653788702,69.3668167979478,11.3252663752537,72.9175633358348,7002
25,1.27069462097103,71.7912778965462,11.0103366788301,73.0619725175173,7002
26,0,74.738260677483,10.8057407065084,74.738260677483,7002
27,0,76.5197244596057,10.7979977680206,76.5197244596057,7002
28,0,78.5641862439475,11.0444524521009,78.5641862439475,7002
29,0,82.0852829000445,11.1140569467953,82.0852829000445,7002
30,0,84.8490652069119,11.189508414088,84.8490652069119,7002
31,0,86.9445946044382,11.1491616843164,86.9445946044382,7002
32,0,88.817421998657,11.2430665165896,88.817421998657,7002
33,0,91.7453635445296,11.4143567477478,91.7453635445296,7002
34,0,94.2225888809066,11.5238083504618,94.2225888809066,7002
35,0,97.9077057401532,11.7723208084697,97.9077057401532,7002
36,0,100.866050718481,11.969762074674,100.866050718481,7002
37,0,104.178599154255,12.2749136657325,104.178599154255,7002
38,0,107.195495415208,12.7896346934056,107.195495415208,7002
39,0,110.362711130612,13.2612543172646,110.362711130612,7002
40,0,113.357923514235,13.3437543096087,113.357923514235,7002
41,0,116.339344541306,13.7946284311852,116.339344541306,7002
42,0,120.631116319992,14.4158122580095,120.631116319992,7002
43,0,123.413474648648,14.8734382823401,123.413474648648,7002
44,0,126.586015512459,15.4856234110296,126.586015512459,7002
45,0,131.44967882775,15.8804743791964,131.44967882775,7002
46,0,135.470446051551,16.5088303760565,135.470446051551,7002
47,0,139.199462748159,17.4865033907573,139.199462748159,7002
48,0,143.694326863594,18.0860697155845,143.694326863594,7002
49,0,146.785770920284,18.7721596016477,146.785770920284,7002
50,0,150.076008602989,19.6114475495566,150.076008602989,7002
51,0,153.912007981574,20.3567955050453,153.912007981574,7002
52,0,157.718721039015,21.3408554500427,157.718721039015,7002
53,0,160.975186706749,22.0071161784353,160.975186706749,7002
54,0,164.502642338122,23.0955451951159,164.502642338122,7002
55,0,167.901950249096,24.0610882506645,167.901950249096,7002
56,0,172.532028663981,24.9837066329122,172.532028663981,7002
57,0,176.053536190373,25.6255673529283,176.053536190373,7002
58,0,180.700586395833,26.6371912746474,180.700586395833,7002
59,0,184.835441453626,27.5566820294554,184.835441453626,7002
60,0,189.488362008683,28.577056859229,189.488362008683,7002
61,0,194.263312061082,29.4348698953923,194.263312061082,7002
62,0,199.590383471202,30.5863205718562,199.590383471202,7002
63,0,204.36521256454,31.9318912787333,204.36521256454,7002
64,0,208.311209603747,33.1731770279767,208.311209603747,7002
65,0,212.877901669045,34.2531955555148,212.877901669045,7002
66,0,217.201339296032,35.5646815372169,217.201339296032,7002
67,0,222.273586769515,36.6999830106472,222.273586769515,7002
68,0,227.625330606121,37.8248573779847,227.625330606121,7002
69,0,232.763510239887,39.166693695526,232.763510239887,7002
70,0,238.325370534882,40.6140200099121,238.325370534882,7002
71,0,243.822172967351,42.1215646471307,243.822172967351,7002
72,0,248.989712169097,43.645848273607,248.989712169097,7002
73,0,254.474807617094,44.9795791624244,254.474807617094,7002
74,0,261.610006132744,46.9253335714304,261.610006132744,7002
75,0,267.471756038918,48.5160392021494,267.471756038918,7002
76,0,272.571376362394,49.8996253775642,272.571376362394,7002
77,0,277.744904837721,51.1470110123463,277.744904837721,7002
78,0,283.555238407535,52.8854394375919,283.555238407535,7002
79,0,289.049009143126,54.6074864848414,289.049009143126,7002
80,0,294.413493786277,56.3590850294871,294.413493786277,7002
81,0,301.460094303751,58.3036848913646,301.460094303751,7002
82,0,308.365107040202,60.327115091523,308.365107040202,7002
83,0,315.087626606374,62.0135831747119,315.087626606374,7002
84,0,322.106458953445,63.9841573221098,322.106458953445,7002
85,0,329.816225201254,66.0308669839317,329.816225201254,7002
86,0,337.246417454486,68.0655261223344,337.246417454486,7002
87,0,343.948400512095,70.0340012881621,343.948400512095,7002
88,0,350.826546582258,72.1623458095821,350.826546582258,7002
89,0,357.969258562653,74.0476639122315,357.969258562653,7002
90,0,365.037903211325,75.9581541904479,365.037903211325,7002
91,0,372.341486015354,78.4268324704419,372.341486015354,7002
92,0,379.659824926032,80.647527193516,379.659824926032,7002
93,0,386.733595991305,83.0055199277581,386.733595991305,7002
94,0,394.762571984218,85.2056074155082,394.762571984218,7002
95,0,401.630730261851,87.3944313540896,401.630730261851,7002
96,0,409.003609756327,89.7550836259929,409.003609756327,7002
97,0,417.087044045558,92.1139538688298,417.087044045558,7002
98,0,425.938401759733,94.3160833133093,425.938401759733,7002
99,0,434.572883573463,96.8026765356665,434.572883573463,7002
100,0,443.144981590161,99.2533039683039,443.144981590161,7002
101,0,451.696352169958,101.664797394548,451.696352169958,7002
102,0,460.014075494195,104.26278190563,460.014075494195,7002
103,0,468.975706392463,107.059032067918,468.975706392463,7002
104,0,478.728694418875,109.478687180605,478.728694418875,7002
105,0,488.408606331762,112.186126802994,488.408606331762,7002
106,0,498.182155843355,115.092342341968,498.182155843355,7002
107,0,506.957941418776,117.981645277816,506.957941418776,7002
108,0,517.054179060898,120.656373892793,517.054179060898,7002
109,0,526.987269185106,123.556620161155,526.987269185106,7002
110,0,536.793608080259,126.319597983795,536.793608080259,7002
111,0,546.661031886372,129.480297290666,546.661031886372,7002
112,0,556.739770196489,132.402615811437,556.739770196489,7002
113,0,566.552477650863,135.488111730496,566.552477650863,7002
114,0,577.441970029747,138.779791509353,577.441970029747,7002
115,0,588.649778336385,141.935556223072,588.649778336385,7002
116,0,600.233380640297,145.208214822123,600.233380640297,7002
117,0,612.446343764892,148.550027063671,612.446343764892,7002
118,0,623.326243949347,151.911695102788,623.326243949347,7002
119,0,634.904811259043,155.132895019572,634.904811259043,7002
120,0,647.57188545244,159.048923679672,647.57188545244,7002
121,0,658.677529536825,162.475663642331,658.677529536825,7002
122,0,671.898444855493,166.162125262517,671.898444855493,7002
123,0,683.754794579598,169.844980876416,683.754794579598,7002
124,0,696.723073857375,173.374077037986,696.723073857375,7002
125,0,708.971856914867,177.211088894712,708.971856914867,7002
126,0,722.248912740257,181.109724923106,722.248912740257,7002
127,0,735.525594962172,185.037539094125,735.525594962172,7002
128,0,748.329035223222,188.77930508682,748.329035223222,7002
129,0,763.61537409272,192.67544608055,763.61537409272,7002
130,0,777.092715875361,196.531661397435,777.092715875361,7002
131,0,791.580529441011,200.707933943565,791.580529441011,7002
132,0,805.612407449901,204.790788365978,805.612407449901,7002
133,0,820.536975860158,208.935772766195,820.536975860158,7002
134,0,835.111493433961,213.323980354749,835.111493433961,7002
135,0,849.535712423318,217.781043502367,849.535712423318,7002
136,0,864.294254348136,222.412263913269,864.294254348136,7002
137,0,879.088667889052,226.973562736885,879.088667889052,7002
138,0,895.892568771109,231.812540455716,895.892568771109,7002
139,0,912.271255824893,236.514280890923,912.271255824893,7002
140,0,929.273581280497,241.326892001064,929.273581280497,7002
141,0,945.587337068687,245.958984182659,945.587337068687,7002
142,0,962.326353908016,251.012574729826,962.326353908016,7002
143,0,978.983960362145,256.365222950527,978.983960362145,7002
144,0,995.658593079723,261.441992501845,995.658593079723,7002
145,0,1012.83399796747,266.477547576819,1012.83399796747,7002
146,0,1030.86917549424,271.561141480946,1030.86917549424,7002
147,0,1049.38417045377,276.858108514841,1049.38417045377,7002
148,0,1067.68943129244,282.336555343128,1067.68943129244,7002
149,0,1086.3123457692,287.972710066597,1086.3123457692,7002
150,0,1104.94431064796,293.620892813196,1104.94431064796,7002
151,0,1124.90235092002,299.215550843694,1124.90235092002,7002
152,0,1144.13324696051,304.69262985369,1144.13324696051,7002
153,0,1162.94688857721,310.634522738143,1162.94688857721,7002
154,0,1183.94661822549,316.726109406619,1183.94661822549,7002
155,0,1204.82499505748,322.926498031899,1204.82499505748,7002
156,0,1225.98344440246,329.205494467063,1225.98344440246,7002
157,0,1247.69131736557,335.499215744307,1247.69131736557,7002
158,0,1269.05429986565,341.698242055297,1269.05429986565,7002
159,0,1289.93195461112,348.304435498729,1289.93195461112,7002
160,0,1312.29115741926,354.947291960821,1312.29115741926,7002
161,0,1334.99404044219,361.5572162208,1334.99404044219,7002
162,0,1357.51762509639,368.433320028637,1357.51762509639,7002
163,0,1381.55597141091,375.067860811752,1381.55597141091,7002
164,0,1404.75036719982,382.17967467267,1404.75036719982,7002
165,0,1428.18429952796,389.421305350491,1428.18429952796,7002
166,0,1451.92048018005,396.850042394412,1451.92048018005,7002
167,0,1476.50541597603,403.852262887654,1476.50541597603,7002
168,0,1501.7242232154,411.232843709102,1501.7242232154,7002
169,0,1529.00019610874,418.94752501699,1529.00019610874,7002
170,0,1555.57091572516,426.576482169511,1555.57091572516,7002
171,0,1582.83158929102,434.117146510501,1582.83158929102,7002
172,0,1610.64967679991,442.084018507985,1610.64967679991,7002
173,0,1637.93909841694,450.124831881446,1637.93909841694,7002
174,0,1664.9677483429,458.289822676747,1664.9677483429,7002
175,0,1694.13208583327,466.818506618368,1694.13208583327,7002
176,0,1723.56862593184,475.552889396562,1723.56862593184,7002
177,0,1753.07923668664,484.326886790032,1753.07923668664,7002
178,0,1782.79745676098,493.055870276714,1782.79745676098,7002
179,0,1811.66612107199,502.021997008708,1811.66612107199,7002
180,0,1841.22087989811,511.063722047911,1841.22087989811,7002
1,24,18,30,42,7003
2,24.0213994672961,19.3523086117386,28.783528685068,43.3737080790347,7003
3,23.7679416921371,21.1029906633366,27.5482052410348,44.8709323554736,7003
4,23.4027508993728,23.3074622623375,26.1845179257765,46.7102131617103,7003
5,23.8649022538206,25.5938969845651,24.9912398059236,49.4587992383857,7003
6,23.6243785213497,27.5892005464808,23.763024853676,51.2135790678305,7003
7,23.4764360974118,30.8055924273073,22.6048677311354,54.2820285247191,7003
8,23.3462480562951,33.1278283023013,21.6295782166632,56.4740763585964,7003
9,23.6982634391034,35.8986258204624,20.8113773644866,59.5968892595658,7003
10,22.7897152999049,38.4666556261779,19.9624759016306,61.2563709260828,7003
11,22.8051436100417,41.3679120942858,18.976165413566,64.1730557043276,7003
12,22.422463248449,44.560729591342,18.1059332794979,66.983192839791,7003
13,22.3880370745914,47.1473740674401,17.2562931933459,69.5354111420314,7003
14,21.7649331985646,50.2092630175407,16.4782921288079,71.9741962161054,7003
15,21.1455855086051,53.2959717361097,15.7311027657619,74.4415572447149,7003
16,21.0010211664769,56.723588322498,15.0362318106476,77.7246094889749,7003
17,20.038765522612,59.283168015609,14.6569776447406,79.321933538221,7003
18,19.0621076553616,62.0938865264441,14.2034883533326,81.1559941818057,7003
19,17.9081219475217,65.2376709736088,13.7274871392258,83.1457929211305,7003
20,17.3375199551683,68.5663826807515,13.364237947969,85.9039026359198,7003
21,16.5049104011618,72.020823764284,13.1687567622276,88.5257341654458,7003
22,15.3296138954948,75.2927215904007,12.9975227694402,90.6223354858955,7003
23,14.4236547865328,78.2390868479506,12.9447713613197,92.6627416344834,7003
24,12.8965179315699,81.9605978870389,12.8714516195319,94.8571158186088,7003
25,11.9419432928776,85.3532383816172,12.8184829484529,97.2951816744948,7003
26,10.5211642520919,88.2607414301415,12.9009847494363,98.7819056822334,7003
27,8.86577965710664,90.726398722181,13.0494068883184,99.5921783792876,7003
28,7.32162251029161,93.675678503702,13.2168468226954,100.997301013994,7003
29,5.68745400862087,96.1737973984375,13.3955092669727,101.861251407058,7003
30,3.42417018647786,98.770511409783,13.700101558816,102.194681596261,7003
31,0.895275016959946,100.910578984936,14.0311648741755,101.805854001896,7003
32,0,103.455318838467,14.4293374233696,103.455318838467,7003
33,0,105.84195656549,14.7401968101947,105.84195656549,7003
34,0,108.544442644359,15.0499938966928,108.544442644359,7003
35,0,111.071758155845,15.4117613316367,111.071758155845,7003
36,0,112.871150274927,15.7539541181648,112.871150274927,7003
37,0,115.651765069706,16.2349636950063,115.651765069706,7003
38,0,118.912550582887,16.7361804953215,118.912550582887,7003
39,0,121.427380370442,17.1259557231675,121.427380370442,7003
40,0,123.887079778207,17.7337668059271,123.887079778207,7003
41,0,126.814422382376,18.2711620044641,126.814422382376,7003
42,0,129.349835917638,18.7654938972602,129.349835917638,7003
43,0,132.1498187864,19.3186236076248,132.1498187864,7003
44,0,134.670972107132,19.7425993032346,134.670972107132,7003
45,0,137.284148017429,20.4393992142731,137.284148017429,7003
46,0,140.211326670444,21.0672468660169,140.211326670444,7003
47,0,143.209150124209,21.7666031150773,143.209150124209,7003
48,0,145.900662783152,22.4310535431153,145.900662783152,7003
49,0,147.985579372667,23.2590896473285,147.985579372667,7003
50,0,150.964724367002,23.92337272391,150.964724367002,7003
51,0,153.761882442814,24.6796886564877,153.761882442814,7003
52,0,157.093821821773,25.324840912938,157.093821821773,7003
53,0,159.852562640721,26.2473312825476,159.852562640721,7003
54,0,162.529141587811,27.0226503622099,162.529141587811,7003
55,0,164.913475367411,27.7949129878492,164.913475367411,7003
56,0,167.610759361543,28.5988630211202,167.610759361543,7003
57,0,170.829859481998,29.5542359005459,170.829859481998,7003
58,0,173.222101432439,30.3452204877161,173.222101432439,7003
59,0,175.79089211684,31.2614081667139,175.79089211684,7003
60,0,179.061066568425,32.1337669614491,179.061066568425,7003
61,0,181.832288974211,33.0252494791429,181.832288974211,7003
62,0,184.479404475031,33.9145797366174,184.479404475031,7003
63,0,187.410451063847,34.8462645050435,187.410451063847,7003
64,0,190.653491290721,35.7088051103117,190.653491290721,7003
65,0,193.652146996577,36.5670010966142,193.652146996577,7003
66,0,196.177219069539,37.4781300228355,196.177219069539,7003
67,0,198.89654341969,38.4381263436441,198.89654341969,7003
68,0,201.877946074664,39.4513309158761,201.877946074664,7003
69,0,204.51616215029,40.5094951774642,204.51616215029,7003
70,0,207.094499730243,41.5716314433858,207.094499730243,7003
71,0,209.80674152447,42.5354380367245,209.80674152447,7003
72,0,212.740917893449,43.4422825116274,212.740917893449,7003
73,0,215.865285352577,44.4832321353259,215.865285352577,7003
74,0,218.545617638996,45.299624500797,218.545617638996,7003
75,0,221.847413469816,46.1681583671196,221.847413469816,7003
76,0,225.235812722428,47.2630461603495,225.235812722428,7003
77,0,228.442883758424,48.3959545207145,228.442883758424,7003
78,0,230.904784994628,49.4233277629873,230.904784994628,7003
79,0,233.947256844852,50.5697769941059,233.947256844852,7003
80,0,236.563780078467,51.5155297999975,236.563780078467,7003
81,0,239.708033773506,52.5009825417312,239.708033773506,7003
82,0,243.215452473172,53.4707026776019,243.215452473172,7003
83,0,246.120514053058,54.5569409887764,246.120514053058,7003
84,0,249.128506627635,55.6962811526681,249.128506627635,7003
85,0,251.85386797583,56.7354031118378,251.85386797583,7003
86,0,255.441017804671,57.9118737170677,255.441017804671,7003
87,0,259.045856503108,59.113627595055,259.045856503108,7003
88,0,262.194513758909,60.1672033271863,262.194513758909,7003
89,0,265.614129009704,61.344113650045,265.614129009704,7003
90,0,268.478477456961,62.4787297811958,268.478477456961,7003
91,0,271.210013373055,63.6876712677529,271.210013373055,7003
92,0,273.821903003805,64.7251147323527,273.821903003805,7003
93,0,277.267079954036,65.8583245924565,277.267079954036,7003
94,0,280.355987753098,67.0291300459172,280.355987753098,7003
95,0,284.046507418538,68.2228967263045,284.046507418538,7003
96,0,286.897254652415,69.3140337841462,286.897254652415,7003
97,0,290.216155839328,70.4363472606732,290.216155839328,7003
98,0,293.947331304127,71.7373315464372,293.947331304127,7003
99,0,297.382830621913,72.9649128461978,297.382830621913,7003
