run_id,time,stock_a,stock_b,pressure,total_state
5001,139,0.0,400.65661,108.459404,400.65661
5001,140,0.0,403.403676,109.767924,403.403676
5001,141,0.0,406.115339,111.14639,406.115339
5001,142,0.0,408.849706,112.399007,408.849706
5001,143,0.0,412.37664,113.516922,412.37664
5001,144,0.0,415.820363,114.860782,415.820363
5001,145,0.0,419.216188,116.174919,419.216188
5001,146,0.0,422.685121,117.187228,422.685121
5001,147,0.0,425.724271,118.312893,425.724271
5001,148,0.0,429.146255,119.553625,429.146255
5001,149,0.0,432.467799,120.669967,432.467799
5001,150,0.0,435.652473,121.953031,435.652473
5001,151,0.0,439.007268,122.895403,439.007268
5001,152,0.0,441.552667,123.932801,441.552667
5001,153,0.0,444.584359,125.07945,444.584359
5001,154,0.0,448.269203,126.355192,448.269203
5001,155,0.0,451.642668,127.45211,451.642668
5001,156,0.0,455.077802,128.687671,455.077802
5001,157,0.0,458.313191,129.964469,458.313191
5001,158,0.0,460.886683,131.209437,460.886683
5001,159,0.0,463.633028,132.386008,463.633028
5001,160,0.0,467.172356,133.690225,467.172356
5001,161,0.0,470.855468,135.028511,470.855468
5001,162,0.0,474.174715,136.296508,474.174715
5001,163,0.0,477.812772,137.507486,477.812772
5001,164,0.0,480.629374,138.842165,480.629374
5001,165,0.0,483.413772,140.044489,483.413772
5001,166,0.0,486.620941,141.414268,486.620941
5001,167,0.0,489.55019,142.847527,489.55019
5001,168,0.0,492.411667,144.182631,492.411667
5001,169,0.0,495.67573,145.567372,495.67573
5001,170,0.0,498.320013,146.781525,498.320013
5001,171,0.0,501.79959,148.009779,501.79959
5001,172,0.0,504.760262,148.96121,504.760262
5001,173,0.0,508.614522,150.316843,508.614522
5001,174,0.0,511.935667,151.46099,511.935667
5001,175,0.0,515.364695,152.68244,515.364695
5001,176,0.0,518.415107,153.825166,518.415107
5001,177,0.0,521.744205,155.114807,521.744205
5001,178,0.0,525.764556,156.359861,525.764556
5001,179,0.0,528.898068,157.677888,528.898068
5001,180,0.0,532.35463,158.993717,532.35463
5002,1,24.0,18.0,30.0,42.0
5002,2,24.200007,19.069404,28.657675,43.269411
5002,3,24.647096,20.086574,27.288557,44.73367
5002,4,25.416945,21.54546,26.0898,46.962405
5002,5,26.260048,23.159527,25.142477,49.419575
5002,6,27.446026,25.304843,23.757083,52.750869
5002,7,27.812974,27.935036,22.511836,55.748009
5002,8,27.431582,29.523904,21.634927,56.955486
5002,9,28.044213,31.660745,20.665625,59.704958
5002,10,28.320164,33.800878,19.809624,62.121043
5002,11,29.480924,36.661201,18.846773,66.142125
5002,12,30.016951,38.586381,17.883506,68.603332
5002,13,31.768054,40.955616,16.948876,72.723669
5002,14,32.935321,44.070613,16.058877,77.005934
5002,15,33.331971,47.124765,15.417907,80.456736
5002,16,34.532455,50.451058,14.683791,84.983513
5002,17,35.254779,53.702212,14.158337,88.956991
5002,18,36.443207,57.107765,13.429739,93.550972
5002,19,37.061804,60.662071,13.031924,97.723874
5002,20,38.216628,63.206569,12.236966,101.423197
5002,21,39.23769,67.023747,11.579139,106.261436
5002,22,40.411823,70.391982,11.223671,110.803805
5002,23,40.781415,74.045184,11.037362,114.826599
5002,24,41.075005,78.71626,10.748184,119.791266
5002,25,42.502645,82.461148,10.479688,124.963793
5002,26,43.266929,85.627284,10.553285,128.894213
5002,27,43.52594,89.985674,10.686445,133.511614
5002,28,44.158714,94.46728,10.779357,138.625994
5002,29,44.989108,97.508174,10.943361,142.497282
5002,30,44.858498,101.171209,11.416967,146.029708
5002,31,44.851846,105.658415,11.627451,150.510261
5002,32,46.098302,109.848259,12.143962,155.946561
5002,33,46.62835,113.178757,12.475796,159.807108
5002,34,47.227409,117.100742,12.841758,164.328152
5002,35,46.248905,120.73547,13.335109,166.984375
5002,36,45.866987,123.884448,13.785125,169.751435
5002,37,45.332981,127.554007,14.201681,172.886988
5002,38,44.710325,131.479057,15.00413,176.189382
5002,39,44.93527,135.072701,15.472713,180.00797
5002,40,44.009714,139.031263,16.351232,183.040977
5002,41,43.818886,142.382472,16.937339,186.201357
5002,42,42.872994,145.976308,17.786915,188.849302
5002,43,42.8873,148.202733,18.592479,191.090033
5002,44,41.709125,152.198127,19.501586,193.907251
5002,45,39.931366,155.115043,20.276105,195.046409
5002,46,38.602607,158.503551,21.023596,197.106158
5002,47,36.836834,161.377901,21.69867,198.214735
5002,48,34.250202,164.127233,22.519497,198.377436
5002,49,32.377111,166.370393,23.525836,198.747504
5002,50,30.600046,168.601786,24.322407,199.201832
5002,51,27.996322,171.124876,25.345524,199.121198
5002,52,25.261758,172.748257,26.486578,198.010015
5002,53,23.284238,175.053458,27.491116,198.337696
5002,54,19.939642,177.894491,28.281503,197.834133
5002,55,15.827467,178.89885,29.303983,194.726317
5002,56,12.209017,180.914047,30.088644,193.123064
5002,57,8.724348,182.543345,31.131238,191.267693
5002,58,4.870175,183.664835,32.130754,188.53501
5002,59,1.33251,184.608793,32.906292,185.941303
5002,60,0.0,186.225418,33.896603,186.225418
5002,61,0.0,187.434404,34.748331,187.434404
5002,62,0.0,189.296847,35.38987,189.296847
5002,63,0.0,189.133324,36.412405,189.133324
5002,64,0.0,190.779343,37.147453,190.779343
5002,65,0.0,192.47254,38.064058,192.47254
5002,66,0.0,194.032403,38.692704,194.032403
5002,67,0.0,194.086405,39.288848,194.086405
5002,68,0.0,194.69951,40.253249,194.69951
5002,69,0.0,196.409131,40.98448,196.409131
5002,70,0.0,197.767151,41.494924,197.767151
5002,71,0.0,199.97525,42.095283,199.97525
5002,72,0.0,201.244481,42.964994,201.244481
5002,73,0.0,201.880556,43.929558,201.880556
5002,74,0.0,201.515698,44.626984,201.515698
5002,75,0.0,202.832869,45.119853,202.832869
5002,76,0.0,204.388308,45.701348,204.388308
5002,77,0.0,205.755469,46.442773,205.755469
5002,78,0.0,207.256474,47.308401,207.256474
5002,79,0.0,207.675793,47.940263,207.675793
5002,80,0.0,209.338614,48.393446,209.338614
5002,81,0.0,210.28089,48.961943,210.28089
5002,82,0.0,211.630831,49.537268,211.630831
5002,83,0.0,212.657804,49.865303,212.657804
5002,84,0.0,214.117121,50.596092,214.117121
5002,85,0.0,215.390245,51.088713,215.390245
5002,86,0.0,216.507694,51.81991,216.507694
5002,87,0.0,218.164488,52.229215,218.164488
5002,88,0.0,218.343362,52.763483,218.343362
5002,89,0.0,218.910542,53.389085,218.910542
5002,90,0.0,219.950069,54.097027,219.950069
5002,91,0.0,221.158342,54.398013,221.158342
5002,92,0.0,222.582045,54.581248,222.582045
5002,93,0.0,223.506596,55.241755,223.506596
5002,94,0.0,224.967696,55.704681,224.967696
5002,95,0.0,225.427609,56.205308,225.427609
5002,96,0.0,226.95862,56.696272,226.95862
5002,97,0.0,227.906128,56.919491,227.906128
5002,98,0.0,228.919853,57.306929,228.919853
5002,99,0.0,229.046943,57.864895,229.046943
5002,100,0.0,230.015357,58.329787,230.015357
5002,101,0.0,231.286563,58.734563,231.286563
5002,102,0.0,232.764319,59.347942,232.764319
5002,103,0.0,234.211535,59.869818,234.211535
5002,104,0.0,235.456466,60.303414,235.456466
5002,105,0.0,235.6175,60.834232,235.6175
5002,106,0.0,236.158663,61.278189,236.158663
5002,107,0.0,236.427229,61.999635,236.427229
5002,108,0.0,237.306582,62.488654,237.306582
5002,109,0.0,237.662403,63.005506,237.662403
5002,110,0.0,239.048656,63.367164,239.048656
5002,111,0.0,240.445928,64.04546,240.445928
5002,112,0.0,240.689546,64.647666,240.689546
5002,113,0.0,241.037095,64.892895,241.037095
5002,114,0.0,241.472898,65.435763,241.472898
5002,115,0.0,242.07722,65.555129,242.07722
5002,116,0.0,243.272159,65.927505,243.272159
5002,117,0.0,243.837779,66.182687,243.837779
5002,118,0.0,244.183468,66.552962,244.183468
5002,119,0.0,244.746237,67.019967,244.746237
5002,120,0.0,246.029172,67.268688,246.029172
5002,121,0.0,246.760504,67.733652,246.760504
5002,122,0.0,246.839792,68.504957,246.839792
5002,123,0.0,247.880726,68.988834,247.880726
5002,124,0.0,248.680231,69.329282,248.680231
5002,125,0.0,249.06638,69.700211,249.06638
5002,126,0.0,249.688562,69.829103,249.688562
5002,127,0.0,250.027826,70.094994,250.027826
5002,128,0.0,250.200389,70.420619,250.200389
5002,129,0.0,251.561847,71.066137,251.561847
5002,130,0.0,252.084936,71.497808,252.084936
5002,131,0.0,252.499074,71.917135,252.499074
5002,132,0.0,252.600999,72.250358,252.600999
5002,133,0.0,254.007868,72.359298,254.007868
5002,134,0.0,254.805122,72.662353,254.805122
5002,135,0.0,254.790484,72.940827,254.790484
5002,136,0.0,255.545314,73.139416,255.545314
5002,137,0.0,256.203144,73.315934,256.203144
5002,138,0.0,257.161877,73.749809,257.161877
5002,139,0.0,258.59942,74.322936,258.59942
5002,140,0.0,259.368088,74.632413,259.368088
5002,141,0.0,258.896104,74.913648,258.896104
5002,142,0.0,259.666021,75.253894,259.666021
5002,143,0.0,260.692384,75.372606,260.692384
5002,144,0.0,260.397561,75.808588,260.397561
5002,145,0.0,261.223564,76.251344,261.223564
5002,146,0.0,262.233091,76.543649,262.233091
5002,147,0.0,262.450009,76.883038,262.450009
5002,148,0.0,262.77705,77.175343,262.77705
5002,149,0.0,262.987494,77.592637,262.987494
5002,150,0.0,263.772364,77.804605,263.772364
5002,151,0.0,264.077905,78.091823,264.077905
5002,152,0.0,264.780525,78.176439,264.780525
5002,153,0.0,265.115401,78.287401,265.115401
5002,154,0.0,265.518121,78.615567,265.518121
5002,155,0.0,265.677864,78.798876,265.677864
5002,156,0.0,266.22504,78.947814,266.22504
5002,157,0.0,266.334293,79.279084,266.334293
5002,158,0.0,267.487055,79.54939,267.487055
5002,159,0.0,267.605051,79.758774,267.605051
5002,160,0.0,268.257878,79.960178,268.257878
5002,161,0.0,267.986223,80.34283,267.986223
5002,162,0.0,268.095837,80.632516,268.095837
5002,163,0.0,268.318261,80.955039,268.318261
5002,164,0.0,268.977341,81.198945,268.977341
5002,165,0.0,269.200542,81.291917,269.200542
5002,166,0.0,270.066429,81.53135,270.066429
5002,167,0.0,270.056615,81.565826,270.056615
5002,168,0.0,270.638341,81.685014,270.638341
5002,169,0.0,270.2396,81.892739,270.2396
5002,170,0.0,270.370543,82.080523,270.370543
5002,171,0.0,272.113312,82.406404,272.113312
5002,172,0.0,272.078062,83.051623,272.078062
5002,173,0.0,272.351954,83.446209,272.351954
5002,174,0.0,272.064944,83.372084,272.064944
5002,175,0.0,272.154916,83.43284,272.154916
5002,176,0.0,273.147437,83.447982,273.147437
5002,177,0.0,274.219847,83.648145,274.219847
5002,178,0.0,274.411728,83.878138,274.411728
5002,179,0.0,275.627708,83.852911,275.627708
5002,180,0.0,276.174937,84.059307,276.174937
5003,1,24.0,18.0,30.0,42.0
5003,2,25.053793,20.172666,28.621079,45.226459
5003,3,26.183898,21.619802,27.051253,47.803701
5003,4,25.685962,23.158885,25.752549,48.844847
5003,5,26.563527,24.73599,24.255818,51.299517
5003,6,27.652366,26.020914,23.168223,53.67328
5003,7,29.279874,28.640297,22.211548,57.920171
5003,8,29.909853,31.25205,21.143983,61.161903
5003,9,31.250075,33.591882,20.017027,64.841957
5003,10,31.743908,35.822669,19.249394,67.566577
5003,11,32.031435,37.903067,18.388929,69.934503
5003,12,31.696523,39.941842,17.613713,71.638365
5003,13,32.324217,42.352325,16.862316,74.676542
5003,14,34.096345,44.350286,16.194731,78.446631
5003,15,35.117826,46.717531,15.461239,81.835358
5003,16,36.637297,50.369197,14.944047,87.006494
5003,17,37.243083,53.081559,14.365912,90.324642
5003,18,38.583387,56.745577,14.008574,95.328964
5003,19,39.398716,59.713671,13.635706,99.112387
5003,20,40.19744,61.665112,12.872865,101.862552
5003,21,41.883095,64.892352,12.559683,106.775447
5003,22,43.334306,67.935236,12.216379,111.269542
5003,23,44.810722,71.63667,11.962081,116.447393
5003,24,45.579526,76.070687,11.876237,121.650213
5003,25,46.189518,79.251607,11.974008,125.441125
5003,26,48.1211,83.721735,11.879607,131.842835
5003,27,48.164762,87.992651,12.085157,136.157412
5003,28,48.150462,92.588732,12.19988,140.739195
5003,29,48.809837,96.413327,12.483721,145.223164
5003,30,50.048655,100.083191,12.606832,150.131846
5003,31,51.93759,104.093753,12.884954,156.031343
5003,32,53.747541,108.036384,13.42625,161.783926
5003,33,53.9656,111.910986,13.686985,165.876586
5003,34,54.490442,115.721596,14.070436,170.212038
5003,35,54.731493,120.190864,14.711517,174.922357
5003,36,55.491806,123.908276,15.289732,179.400082
5003,37,55.864496,128.129916,16.07036,183.994412
5003,38,56.142095,133.817818,17.017306,189.959913
5003,39,55.975368,138.493764,18.076056,194.469132
5003,40,55.824237,142.648019,18.80868,198.472256
5003,41,56.370663,146.464989,19.688482,202.835652
5003,42,56.818818,150.943111,20.490241,207.761929
5003,43,57.137682,155.96734,21.335019,213.105022
5003,44,57.205752,160.539071,22.471726,217.744823
5003,45,57.185325,165.429458,23.615892,222.614783
5003,46,57.800682,170.432854,24.747232,228.233536
5003,47,57.683287,174.243138,26.010853,231.926425
5003,48,57.385387,178.93083,26.790514,236.316217
5003,49,57.420475,184.931534,27.674023,242.352009
5003,50,56.824885,189.829662,29.074884,246.654547
5003,51,56.53441,194.146706,30.391303,250.681116
5003,52,55.187601,198.934375,31.673853,254.121976
5003,53,54.101516,202.594283,32.952056,256.6958
5003,54,52.85588,207.41815,34.040771,260.274029
5003,55,51.502014,212.433341,35.660069,263.935356
5003,56,50.069583,216.666673,36.982438,266.736256
5003,57,48.029889,221.22401,38.262451,269.2539
5003,58,45.689301,225.2577,39.522992,270.947001
5003,59,43.715586,229.816778,41.00189,273.532364
5003,60,42.463912,232.857625,42.475625,275.321537
5003,61,39.673326,236.380158,43.531553,276.053484
5003,62,36.041522,240.702653,44.972029,276.744175
5003,63,31.68394,243.732017,46.40826,275.415957
5003,64,27.621382,245.769404,47.746355,273.390786
5003,65,23.856967,248.894709,49.113719,272.751676
5003,66,19.2224,251.839777,50.647934,271.062177
5003,67,15.231184,253.550007,51.941457,268.781191
5003,68,10.998062,254.892105,53.52795,265.890167
5003,69,5.989461,256.662149,54.809979,262.65161
5003,70,1.139357,258.420864,56.363667,259.560221
5003,71,0.0,260.172392,57.713374,260.172392
5003,72,0.0,261.311006,58.764178,261.311006
5003,73,0.0,262.687485,59.915844,262.687485
5003,74,0.0,263.542715,61.413125,263.542715
5003,75,0.0,265.234714,62.550843,265.234714
5003,76,0.0,266.028925,63.7497,266.028925
5003,77,0.0,267.542692,64.918812,267.542692
5003,78,0.0,269.91293,66.107915,269.91293
5003,79,0.0,271.212778,67.21858,271.212778
5003,80,0.0,271.983138,68.319729,271.983138
5003,81,0.0,273.703681,69.352937,273.703681
5003,82,0.0,274.513124,70.353863,274.513124
5003,83,0.0,275.830187,71.344608,275.830187
5003,84,0.0,277.713532,72.19327,277.713532
5003,85,0.0,278.017226,73.244455,278.017226
5003,86,0.0,279.432508,74.232237,279.432508
5003,87,0.0,280.145635,74.859251,280.145635
5003,88,0.0,280.01066,75.712669,280.01066
5003,89,0.0,281.047468,76.366137,281.047468
5003,90,0.0,282.353298,77.072762,282.353298
5003,91,0.0,284.239958,77.891883,284.239958
5003,92,0.0,286.229886,79.078768,286.229886
5003,93,0.0,286.813952,79.942768,286.813952
5003,94,0.0,288.319015,80.661818,288.319015
5003,95,0.0,289.80444,81.136617,289.80444
5003,96,0.0,290.384909,81.778559,290.384909
5003,97,0.0,292.523578,82.4128,292.523578
5003,98,0.0,293.605526,83.303293,293.605526
5003,99,0.0,294.970457,83.964676,294.970457
5003,100,0.0,295.828385,84.674637,295.828385
5003,101,0.0,296.605224,85.317634,296.605224
5003,102,0.0,297.814772,85.762792,297.814772
5003,103,0.0,299.400591,86.21601,299.400591
5003,104,0.0,299.620392,87.015446,299.620392
5003,105,0.0,299.489602,87.712926,299.489602
5003,106,0.0,300.637992,88.545222,300.637992
5003,107,0.0,302.105844,89.11004,302.105844
5003,108,0.0,302.820274,89.68405,302.820274
5003,109,0.0,304.358049,89.949059,304.358049
5003,110,0.0,306.599731,90.452563,306.599731
5003,111,0.0,309.193497,91.23733,309.193497
5003,112,0.0,310.851078,91.684928,310.851078
5003,113,0.0,311.870921,92.036812,311.870921
5003,114,0.0,312.586802,92.72743,312.586802
5003,115,0.0,314.044449,93.207463,314.044449
5003,116,0.0,314.210945,93.749416,314.210945
5003,117,0.0,314.56816,94.479143,314.56816
5003,118,0.0,316.40156,94.967015,316.40156
5003,119,0.0,317.86571,95.401095,317.86571
5003,120,0.0,318.265458,95.952254,318.265458
5003,121,0.0,319.706186,96.819379,319.706186
5003,122,0.0,321.102003,97.306891,321.102003
5003,123,0.0,322.398007,97.575426,322.398007
5003,124,0.0,323.330505,98.134318,323.330505
5003,125,0.0,324.358245,98.586249,324.358245
5003,126,0.0,325.715466,99.099254,325.715466
5003,127,0.0,326.483429,99.566615,326.483429
5003,128,0.0,327.558642,100.183488,327.558642
5003,129,0.0,329.074038,100.492561,329.074038
5003,130,0.0,331.028384,101.055565,331.028384
5003,131,0.0,332.547065,101.676515,332.547065
5003,132,0.0,333.639469,102.215251,333.639469
5003,133,0.0,333.71743,102.835717,333.71743
5003,134,0.0,334.41157,103.381147,334.41157
5003,135,0.0,336.295305,103.839593,336.295305
5003,136,0.0,338.278561,104.222876,338.278561
5003,137,0.0,339.119257,104.737223,339.119257
5003,138,0.0,340.192841,105.3911,340.192841
5003,139,0.0,340.174412,105.80237,340.174412
5003,140,0.0,340.814492,106.186692,340.814492
5003,141,0.0,341.984196,106.573976,341.984196
5003,142,0.0,341.91981,107.277679,341.91981
5003,143,0.0,342.738505,107.674816,342.738505
5003,144,0.0,343.048662,108.172684,343.048662
5003,145,0.0,344.612044,108.521229,344.612044
5003,146,0.0,345.838053,108.877425,345.838053
5003,147,0.0,346.241906,109.577631,346.241906
5003,148,0.0,346.973953,109.903667,346.973953
5003,149,0.0,348.51747,110.394488,348.51747
5003,150,0.0,349.270662,110.977235,349.270662
5003,151,0.0,350.262087,111.294556,350.262087
5003,152,0.0,350.955681,111.66814,350.955681
5003,153,0.0,351.94,111.997815,351.94
5003,154,0.0,353.124335,112.597151,353.124335
5003,155,0.0,353.753305,112.870661,353.753305
5003,156,0.0,355.224761,113.314735,355.224761
5003,157,0.0,355.591792,113.618525,355.591792
5003,158,0.0,356.188017,114.27941,356.188017
5003,159,0.0,356.534934,114.630388,356.534934
5003,160,0.0,358.137417,114.698814,358.137417
5003,161,0.0,359.035227,115.207721,359.035227
5003,162,0.0,360.23936,115.575294,360.23936
5003,163,0.0,361.505091,115.694933,361.505091
5003,164,0.0,361.676657,116.065539,361.676657
5003,165,0.0,363.10269,116.553231,363.10269
5003,166,0.0,364.536452,117.047527,364.536452
5003,167,0.0,365.893577,117.584421,365.893577
5003,168,0.0,367.067826,117.989289,367.067826
5003,169,0.0,369.22042,118.453934,369.22042
5003,170,0.0,371.063838,119.092488,371.063838
5003,171,0.0,371.355384,119.716067,371.355384
5003,172,0.0,372.71193,120.086194,372.71193
5003,173,0.0,373.950251,120.26057,373.950251
5003,174,0.0,376.421464,120.708297,376.421464
5003,175,0.0,377.778075,121.133428,377.778075
5003,176,0.0,379.234743,121.828656,379.234743
5003,177,0.0,381.049911,122.219332,381.049911
5003,178,0.0,382.766503,122.84665,382.766503
5003,179,0.0,383.278705,123.22493,383.278705
5003,180,0.0,384.545303,123.74262,384.545303
5004,1,24.0,18.0,30.0,42.0
5004,2,24.116465,19.468049,28.624783,43.584514
5004,3,24.249694,20.809892,27.377053,45.059586
5004,4,24.555136,22.254767,26.159486,46.809903
5004,5,24.755957,23.574408,24.994295,48.330365
5004,6,24.974021,25.42347,23.835186,50.397491
5004,7,25.096189,27.193801,22.792546,52.28999
5004,8,25.711932,29.191293,21.833174,54.903224
5004,9,25.984476,30.897281,20.849165,56.881756
5004,10,26.531653,32.528589,19.876723,59.060242
5004,11,27.143239,34.484694,19.031614,61.627933
5004,12,27.149688,36.5365,18.226561,63.686189
5004,13,27.651498,38.763808,17.398874,66.415306
5004,14,27.651527,40.461289,16.770411,68.112816
5004,15,28.008529,42.683326,15.925294,70.691855
5004,16,28.375406,44.86614,15.197627,73.241546
5004,17,28.481993,47.43845,14.553787,75.920443
5004,18,28.823679,49.634801,13.880798,78.45848
5004,19,28.629685,51.864052,13.270237,80.493737
5004,20,28.579271,54.587407,12.738257,83.166678
5004,21,28.390156,57.251441,12.195796,85.641597
5004,22,28.079567,59.982845,11.612164,88.062412
5004,23,28.248408,63.027392,11.008896,91.2758
5004,24,28.247715,65.818813,10.555538,94.066528
5004,25,27.948891,68.430966,10.198545,96.379857
5004,26,28.086298,70.941239,9.869926,99.027537
5004,27,28.026849,74.066187,9.57777,102.093036
5004,28,27.80888,76.596449,9.369556,104.40533
5004,29,27.332615,79.729142,9.126319,107.061757
5004,30,26.948207,82.336762,9.063577,109.284969
5004,31,25.946435,85.115086,9.005764,111.061521
5004,32,25.548763,87.373766,9.005064,112.922528
5004,33,24.831851,90.094712,9.11772,114.926562
