"scenario","time","resource_stock","demand","scarcity","conservation","regeneration","extraction","unmet_demand","critical_threshold","below_critical_threshold","overshoot"
"baseline",60,4.13050589345874,9.77287910275892,0.940992772950589,0.35,0.316791608327981,0.495660707215049,9.27721839554387,20,TRUE,TRUE
"baseline",61,3.95163679457167,9.9194722893003,0.943548045791833,0.35,0.303638596880764,0.474196415348601,9.4452758739517,20,TRUE,TRUE
"baseline",62,3.78107897610384,10.0682643736398,0.94598458605566,0.35,0.291049071509479,0.45372947713246,9.61453489650734,20,TRUE,TRUE
"baseline",63,3.61839857048086,10.2192883392444,0.948308591850273,0.35,0.278997639066582,0.434207828457703,9.78508051078669,20,TRUE,TRUE
"baseline",64,3.46318838108974,10.3725776643331,0.950525880270147,0.35,0.267460131476847,0.415582605730768,9.9569950586023,20,TRUE,TRUE
"baseline",65,3.31506590683581,10.5281663292981,0.952641915616631,0.35,0.256413542973533,0.397807908820298,10.1303584204778,20,TRUE,TRUE
"baseline",66,3.17367154098905,10.6860888242375,0.954661835128728,0.35,0.245835970439057,0.380840584918686,10.3052482393188,20,TRUE,TRUE
"baseline",67,3.03866692650942,10.8463801566011,0.956590472478437,0.35,0.235706556768544,0.36464003118113,10.48174012542,20,TRUE,TRUE
"baseline",68,2.90973345209683,11.0090758589501,0.95843237925576,0.35,0.226005437157946,0.34916801425162,10.6599078446985,20,TRUE,TRUE
"baseline",69,2.78657087500316,11.1742119968344,0.960191844642812,0.35,0.21671368820712,0.334388505000379,10.839823491834,20,TRUE,TRUE
"baseline",70,2.6688960582099,11.3418251767869,0.961872913454144,0.35,0.207813279721169,0.320267526985188,11.0215576498017,20,TRUE,TRUE
"baseline",71,2.55644181094588,11.5119525544387,0.963479402700773,0.35,0.199287029089469,0.306773017313506,11.2051795371252,20,TRUE,TRUE
"baseline",72,2.44895582272184,11.6846318427553,0.965014916818259,0.35,0.191118558120433,0.293874698726621,11.3907571440286,20,TRUE,TRUE
"baseline",73,2.34619968211566,11.8599013203966,0.966482861684062,0.35,0.183292252210565,0.281543961853879,11.5783573585427,20,TRUE,TRUE
"baseline",74,2.24794797247234,12.0377998402025,0.967886457536109,0.35,0.175793221728233,0.269753756696681,11.7680460835058,20,TRUE,TRUE
"baseline",75,2.15398743750389,12.2183668378056,0.969228750892801,0.35,0.168607265495572,0.258478492500467,11.9598883453051,20,TRUE,TRUE
"baseline",76,2.064116210499,12.4016423403726,0.9705126255643,0.35,0.161720836255564,0.24769394525988,12.1539483951128,20,TRUE,TRUE
"baseline",77,1.97814310149468,12.5876669754782,0.97174081283579,0.35,0.155121008015582,0.237377172179362,12.3502898032989,20,TRUE,TRUE
"baseline",78,1.8958869373309,12.7764819801104,0.972915900895273,0.35,0.148795445163159,0.227506432479708,12.5489755476307,20,TRUE,TRUE
"baseline",79,1.81717595001435,12.9681292098121,0.974040343571223,0.35,0.1427323732545,0.218061114001722,12.7500680958103,20,TRUE,TRUE
"high_demand",0,80,4,0,0,1.28,4,0,20,FALSE,TRUE
"high_demand",1,77.28,4.14,0,0,1.40464128,4.14,0,20,FALSE,TRUE
"high_demand",2,74.54464128,4.2849,0,0,1.5180484675489,4.2849,0,20,FALSE,TRUE
"high_demand",3,71.7777897475489,4.4348715,0,0,1.62058229896924,4.4348715,0,20,FALSE,TRUE
"high_demand",4,68.9635005465181,4.5900920025,0.014807135049741,0.00666321077238343,1.71230851761777,4.55950725202271,0.0305847504772894,20,FALSE,TRUE
"high_demand",5,66.1163018121132,4.7507452225875,0.0554814026840973,0.0249666312078438,1.7922118527207,4.63213511865273,0.118610103934768,20,FALSE,TRUE
"high_demand",6,63.2763785461812,4.91702130537806,0.0960517350545548,0.0432232807745496,1.8589902181588,4.70449151292126,0.212529792456799,20,FALSE,TRUE
"high_demand",7,60.4308772514187,5.08911705106629,0.136701753551161,0.0615157890980226,1.91295743981267,4.77605599985775,0.313061051208545,20,FALSE,TRUE
"high_demand",8,57.5677786913736,5.26723614785361,0.177603161551805,0.0799214226983124,1.95418298054271,4.84627114122917,0.42096500662444,20,FALSE,TRUE
"high_demand",9,54.6756905306872,5.45158941302849,0.218918706704469,0.0985134180170111,1.98251033444899,4.9145347063257,0.537054706702787,20,FALSE,TRUE
"high_demand",10,51.7436661588105,5.64239504248448,0.260804769159851,0.117362146121933,1.9975677026613,4.98019145103075,0.662203591453733,20,FALSE,TRUE
"high_demand",11,48.761042410441,5.83987886897144,0.303413679850843,0.136536155932879,1.99877198727302,5.04252425708843,0.797354611883011,20,FALSE,TRUE
"high_demand",12,45.7172901406256,6.04427462938544,0.34689585513392,0.156103134810264,1.98532671700833,5.10074441208423,0.943530217301214,20,FALSE,TRUE
"high_demand",13,42.6018724455497,6.25582424141393,0.391401822206433,0.176130819992895,1.95621416695047,5.11222469346596,1.14359954794797,20,FALSE,TRUE
"high_demand",14,39.4458619190342,6.47477808986342,0.43648768687094,0.196419459091923,1.91088813549433,4.7335034302841,1.74127465957931,20,FALSE,TRUE
"high_demand",15,36.6232466242444,6.70139532300864,0.476810762510794,0.214564843129857,1.85684997529937,4.39478959490933,2.30660572809931,20,FALSE,TRUE
"high_demand",16,34.0853070046345,6.93594415931394,0.513067042790936,0.230880169255921,1.79737803749061,4.09023684055613,2.8457073187578,20,FALSE,TRUE
"high_demand",17,31.7924482015689,7.17870220488993,0.545822168549015,0.245619975847057,1.73478804600596,3.81509378418827,3.36360842070165,20,FALSE,TRUE
"high_demand",18,29.7121424633866,7.42995678206107,0.57554082195162,0.258993369878229,1.67072226925926,3.56545709560639,3.86449968645468,20,FALSE,TRUE
"high_demand",19,27.8174076370395,7.69000526943321,0.602608462328007,0.271173808047603,1.60634607684698,3.33808891644474,4.35191635298847,20,FALSE,TRUE
"high_demand",20,26.0856647974417,7.95915545386337,0.627347645750832,0.282306440587875,1.54248365745575,3.13027977569301,4.82887567817036,20,FALSE,TRUE
"high_demand",21,24.4978686792045,8.23772589474859,0.650030447439936,0.292513701347971,1.47971303847752,2.93974424150454,5.29798165324405,20,FALSE,TRUE
"high_demand",22,23.0378374761775,8.52604630106479,0.670888036054608,0.301899616224573,1.41843343363118,2.7645404971413,5.76150580392349,20,FALSE,TRUE
"high_demand",23,21.6917304126673,8.82445792160206,0.690118136961895,0.310553161632853,1.35891349837672,2.60300764952008,6.22145027208197,20,FALSE,TRUE
"high_demand",24,20.447636261524,9.13331394885813,0.707890910549657,0.318550909747346,1.30132623797505,2.45371635138288,6.67959759747525,20,FALSE,TRUE
"high_demand",25,19.2952461481162,9.45297993706816,0.724353626455484,0.325959131904968,1.24577447271618,2.31542953777394,7.13755039929422,20,TRUE,TRUE
"high_demand",26,18.2255910830584,9.78383423486555,0.739634413099166,0.332835485894625,1.19230955038319,2.18707092996701,7.59676330489854,20,TRUE,TRUE
"high_demand",27,17.2308297034746,10.1262684330858,0.753845289950363,0.339230380477663,1.14094518246185,2.06769956441695,8.05856886866889,20,TRUE,TRUE
"high_demand",28,16.3040753215195,10.4806878282438,0.767084638264007,0.345188087218803,1.09166772804973,1.95648903858234,8.5241987896615,20,TRUE,TRUE
"high_demand",29,15.4392540109869,10.8475119022324,0.779439228414473,0.35,1.04444386934633,1.85271048131843,8.99480142091395,20,TRUE,TRUE
"high_demand",30,14.6309873990148,11.2271748188105,0.790985894299789,0.35,0.999226358105079,1.75571848788177,9.47145633092873,20,TRUE,TRUE
"high_demand",31,13.8744952692381,11.6201259374689,0.80179292472517,0.35,0.955958326358159,1.66493943230857,9.9551865051603,20,TRUE,TRUE
"high_demand",32,13.1655141632877,12.0268303452803,0.811921226238747,0.35,0.914576522516031,1.57986169959452,10.4469686456858,20,TRUE,TRUE
"high_demand",33,12.5002289862092,12.4477694073651,0.821425300197012,0.35,0.875013739130604,1.5000274783451,10.94774192902,20,TRUE,TRUE
"high_demand",34,11.8752152469947,12.8834413366229,0.830354067900076,0.35,0.837200630029611,1.42502582963936,11.4584155069835,20,TRUE,TRUE
"high_demand",35,11.2873900473849,13.3343617834047,0.838751570751644,0.35,0.801067064525351,1.35448680568619,11.9798749777185,20,TRUE,TRUE
"high_demand",36,10.7339703062241,13.8010644458238,0.846657567053941,0.35,0.766543129670007,1.28807643674689,12.5129880090769,20,TRUE,TRUE
"high_demand",37,10.2124369991472,14.2841017014277,0.854108042869326,0.35,0.733559864362536,1.22549243989767,13.05860926153,20,TRUE,TRUE
"high_demand",38,9.72050442361208,14.7840452609776,0.861135651091256,0.35,0.702049788889397,1.16646053083345,13.6175847301442,20,TRUE,TRUE
"high_demand",39,9.25609368166803,15.3014868451118,0.867770090261885,0.35,0.67194727833839,1.11073124180016,14.1907556033117,20,TRUE,TRUE
"high_demand",40,8.81730971820626,15.8370388846908,0.874038432597053,0.35,0.643188816923081,1.05807716618475,14.778961718506,20,TRUE,TRUE
"high_demand",41,8.40242136894459,16.3913352456549,0.879965409015077,0.35,0.61571316162653,1.00829056427335,15.3830446813816,20,TRUE,TRUE
"high_demand",42,8.00984396629777,16.9650319792529,0.885573657624318,0.35,0.589461437012272,0.961181275955732,16.0038507032971,20,TRUE,TRUE
"high_demand",43,7.63812412735431,17.5588080985267,0.890883941037796,0.35,0.564377178040447,0.916574895282517,16.6422332032442,20,TRUE,TRUE
"high_demand",44,7.28592641011224,18.1733663819751,0.895915336998397,0.35,0.540406333886122,0.874311169213468,17.2990552127617,20,TRUE,TRUE
"high_demand",45,6.95202157478489,18.8094342053443,0.900685406074502,0.35,0.517497242801772,0.834242588974187,17.9751916163701,20,TRUE,TRUE
"high_demand",46,6.63527622861248,19.4677644025313,0.90521033959125,0.35,0.495600585785006,0.796233147433497,18.6715312550978,20,TRUE,TRUE
"high_demand",47,6.33464366696398,20.1491361566199,0.909505090471943,0.35,0.474669325047193,0.760157240035678,19.3889789165842,20,TRUE,TRUE
"high_demand",48,6.0491557519755,20.8543559221016,0.913583489257493,0.35,0.454658631908713,0.72589869023706,20.1284572318645,20,TRUE,TRUE
"high_demand",49,5.77791569364715,21.5842583793752,0.917458347233612,0.35,0.435525807681457,0.693349883237658,20.8909084961375,20,TRUE,TRUE
"high_demand",50,5.52009161809095,22.3397074226533,0.921141548312986,0.35,0.417230200269582,0.662410994170914,21.6772964284824,20,TRUE,TRUE
"high_demand",51,5.27491082418962,23.1215971824462,0.924644131083005,0.35,0.399733118572647,0.632989298902754,22.4886078835434,20,TRUE,TRUE
"high_demand",52,5.04165464385951,23.9308530838318,0.927976362230578,0.35,0.382997746270401,0.604998557263141,23.3258545265686,20,TRUE,TRUE
"high_demand",53,4.81965383286677,24.7684329417659,0.931147802387618,0.35,0.366989056174408,0.578358459944012,24.1900744818219,20,TRUE,TRUE
"high_demand",54,4.60828442909717,25.6353280947277,0.934167365298612,0.35,0.351673726024206,0.55299413149166,25.082333963236,20,TRUE,TRUE
"high_demand",55,4.40696402362971,26.5325645780432,0.937043371091004,0.35,0.337020056365924,0.528835682835565,26.0037288952076,20,TRUE,TRUE
"high_demand",56,4.21514839716007,27.4612043382747,0.939783594326285,0.35,0.322997890964741,0.505817807659208,26.9553865306154,20,TRUE,TRUE
"high_demand",57,4.0323284804656,28.4223464901143,0.94239530742192,0.35,0.309578540057749,0.483879417655872,27.9384670724584,20,TRUE,TRUE
"high_demand",58,3.85802760286748,29.4171286172683,0.944885319959036,0.35,0.296734706641808,0.462963312344097,28.9541653049242,20,TRUE,TRUE
"high_demand",59,3.69179899716519,30.4467281188727,0.947260014326212,0.35,0.284440415904839,0.443015879659823,30.0037122392128,20,TRUE,TRUE
"high_demand",60,3.53322353341021,31.5123636030332,0.94952537809414,0.35,0.272670947843182,0.423986824009225,31.088376779024,20,TRUE,TRUE
"high_demand",61,3.38190765724416,32.6152963291394,0.95168703346794,0.35,0.261402773057832,0.4058289188693,32.2094674102701,20,TRUE,TRUE
"high_demand",62,3.2374815114327,33.7568317006592,0.95375026412239,0.35,0.250613491685121,0.388497781371924,33.3683339192873,20,TRUE,TRUE
"high_demand",63,3.09959722174589,34.9383208101823,0.955720039689344,0.35,0.240281775390028,0.371951666609507,34.5663691435728,20,TRUE,TRUE
"high_demand",64,2.96792733052641,36.1611620385387,0.957601038135337,0.35,0.230387312330685,0.35615127966317,35.8050107588755,20,TRUE,TRUE
"high_demand",65,2.84216336319393,37.4268027098875,0.959397666240087,0.35,0.220910754989049,0.341059603583271,37.0857431063043,20,TRUE,TRUE
"high_demand",66,2.72201451459971,38.7367408047336,0.961114078362861,0.35,0.211833670753823,0.326641741751965,38.4100990629816,20,TRUE,TRUE
"high_demand",67,2.60720644360157,40.0925267328993,0.962754193662835,0.35,0.203138495136479,0.312864773232188,39.7796619596671,20,TRUE,TRUE
"high_demand",68,2.49748016550586,41.4957651685507,0.964321711921345,0.35,0.194808487498792,0.299697619860703,41.19606754869,20,TRUE,TRUE
"high_demand",69,2.39259103314395,42.94811694945,0.965820128097944,0.35,0.186827689170011,0.287110923977274,42.6610060254727,20,TRUE,TRUE
"high_demand",70,2.29230779833668,44.4513010426807,0.967252745738047,0.35,0.179180883833083,0.275076935800402,44.1762241068803,20,TRUE,TRUE
"high_demand",71,2.19641174636936,46.0070965791746,0.96862268933758,0.35,0.171853560061878,0.263569409564324,45.7435271696102,20,TRUE,TRUE
"high_demand",72,2.10469589686692,47.6173449594457,0.969932915759044,0.35,0.164831875894723,0.25256350762403,47.3647814518216,20,TRUE,TRUE
"high_demand",73,2.01696426513761,49.2839520330263,0.971186224783748,0.35,0.158102625333535,0.242035711816513,49.0419163212098,20,TRUE,TRUE
"high_demand",74,1.93303117865463,51.0088903541822,0.972385268876362,0.35,0.15165320666225,0.231963741438556,50.7769266127436,20,TRUE,TRUE
"high_demand",75,1.85272064387833,52.7942015165786,0.97353256223031,0.35,0.145471592482864,0.222326477265399,52.5718750393132,20,TRUE,TRUE
"high_demand",76,1.77586575909579,54.6419985696588,0.974630489155774,0.35,0.1395463013722,0.213103891091495,54.4288946785673,20,TRUE,TRUE
"high_demand",77,1.7023081693765,56.5544685195969,0.97568131186605,0.35,0.133866371067299,0.20427698032518,56.3501915392717,20,TRUE,TRUE
"high_demand",78,1.63189756011862,58.5338749177827,0.976687177712591,0.35,0.128421333092112,0.195827707214234,58.3380472105685,20,TRUE,TRUE
"high_demand",79,1.56449118599649,60.5825605399051,0.977650125914336,0.35,0.123201188742871,0.187738942319579,60.3948215975856,20,TRUE,TRUE
"conservation",0,80,4,0,0,1.28,4,0,20,FALSE,TRUE
"conservation",1,77.28,4.06,0,0,1.40464128,4.06,0,20,FALSE,TRUE
"conservation",2,74.62464128,4.1209,0,0,1.51490163346506,4.1209,0,20,FALSE,TRUE
"conservation",3,72.018642913465,4.1827135,0,0,1.61214349139945,4.1827135,0,20,FALSE,TRUE
"conservation",4,69.4480729048645,4.2454542025,0.00788467278765015,0.00670197186950263,1.69741796822966,4.21700128786158,0.0284529146384163,20,FALSE,TRUE
"conservation",5,66.9284895852326,4.3091360155375,0.0438787202109633,0.0372969121793188,1.77074099229014,4.14841854799726,0.160717467540241,20,FALSE,TRUE
"conservation",6,64.5508120295255,4.37377305577056,0.0778455424353506,0.066168711070048,1.83061909542513,4.08436613015732,0.289406925613243,20,FALSE,TRUE
"conservation",7,62.2970649947933,4.43937965160712,0.11004192864581,0.0935356393489389,1.87902575401106,4.02413943758138,0.415240214025741,20,FALSE,TRUE
"conservation",8,60.151951311223,4.50597034638122,0.140686409839672,0.119583448363721,1.91755030765965,3.96713087413629,0.538839472244938,20,FALSE,TRUE
"conservation",9,58.1023707447463,4.57355990157694,0.16996613221791,0.144471212385223,1.94748127065174,3.91281215767968,0.660747743897263,20,FALSE,TRUE
"conservation",10,56.1370398577184,4.6421633001006,0.19804228774688,0.168335944584848,1.96986939342782,3.86072035606105,0.78144294403955,20,FALSE,TRUE
"conservation",11,54.2461888950852,4.7117957496021,0.225054444355926,0.191296277702537,1.9855759038938,3.81044676140859,0.901348988193519,20,FALSE,TRUE
"conservation",12,52.4213180375704,4.78247268584614,0.251124028034709,0.213455423829503,1.99530977516875,3.76162795173583,1.02084473411031,20,FALSE,TRUE
"conservation",13,50.6549998610033,4.85420977613383,0.27635714484281,0.234903573116389,1.99965678014567,3.71393855506349,1.14027122107034,20,FALSE,TRUE
"conservation",14,48.9407180860855,4.92702292277583,0.300846884484493,0.255719851811819,1.99910233746148,3.66708535109016,1.25993757168567,20,FALSE,TRUE
"conservation",15,47.2727350724568,5.00092826661747,0.324675213250617,0.275973931263025,1.99404962081199,3.62080243291466,1.38012583370281,20,FALSE,TRUE
"conservation",16,45.6459822603541,5.07594219061673,0.347914539137798,0.295727358267128,1.98483402361828,3.57484721586899,1.50109497474775,20,FALSE,TRUE
"conservation",17,44.0559690681034,5.15208132347598,0.370629013312808,0.315034661315887,1.97173479702453,3.52899712866282,1.62308419481316,20,FALSE,TRUE
"conservation",18,42.4987067364651,5.22936254332812,0.392875618050498,0.333944275342923,1.95498447949956,3.48304685829099,1.74631568503714,20,FALSE,TRUE
"conservation",19,40.9706443576737,5.30780298147804,0.414705080604661,0.352499318513962,1.93477658934751,3.43680604770066,1.87099693377739,20,FALSE,TRUE
"conservation",20,39.4686148993206,5.38742002620021,0.436162644295421,0.370738247651108,1.91127194228895,3.39009736632626,1.99732265987395,20,FALSE,TRUE
"conservation",21,37.9897894752832,5.46823132659322,0.457288721781668,0.388695413514418,1.88460387452159,3.34275488991057,2.12547643668264,20,FALSE,TRUE
"conservation",22,36.5316384598943,5.55025479649211,0.478119450572939,0.406401532986998,1.85488258994,3.29462273872928,2.25563205776284,20,FALSE,TRUE
"conservation",23,35.091898311105,5.6335086184395,0.498687166984215,0.423884091936582,1.82219880322685,3.24555393329536,2.38795468514414,20,FALSE,TRUE
"conservation",24,33.6685431810365,5.71801124771609,0.519020811699479,0.441167689944557,1.78662681453626,3.19540943448419,2.5226018132319,20,FALSE,TRUE
"conservation",25,32.2597605610885,5.80378141643183,0.539146277698735,0.458274336043925,1.74822712372007,3.14405734127246,2.65972407515937,20,FALSE,TRUE
"conservation",26,30.8639303435362,5.8908381376783,0.559086709378055,0.475223702971347,1.70704867048237,3.09137222428599,2.79946591339232,20,FALSE,TRUE
"conservation",27,29.4796067897325,5.97920070974348,0.578862760146678,0.492033346124676,1.66313076999681,3.03723457737736,2.94196613236612,20,FALSE,TRUE
"conservation",28,28.105502982352,6.06888872038963,0.598492814537829,0.508718892357154,1.61650480027536,2.98153037271419,3.08735834767544,20,FALSE,TRUE
"conservation",29,26.7404774099132,6.15992205119547,0.617993179858383,0.525294202879626,1.56719568710499,2.92415070751212,3.23577134368336,20,FALSE,TRUE
"conservation",30,25.383522389506,6.2523208819634,0.637378251578485,0.541771513841712,1.51522322404164,2.86499153271794,3.38732934924546,20,FALSE,TRUE
"conservation",31,24.0337540808297,6.34610569519286,0.656660655988147,0.55,1.46060325829214,2.85574756283678,3.49035813235607,20,FALSE,TRUE
"conservation",32,22.6386097762851,6.44129728062075,0.676591288910213,0.55,1.40108346002048,2.71663317315421,3.72466410746654,20,FALSE,TRUE
"conservation",33,21.3230600631514,6.53791673983006,0.695384856240695,0.55,1.3421064926867,2.55876720757816,3.9791495322519,20,FALSE,TRUE
