"scenario","time","output","consumption","investment","capital","debt","debt_service","fragility","government","demand_gap"
"baseline_feedback",22,1086.71395187208,687.435222721892,167.815833885219,1290.79015418875,173.097097551806,6.0583984143132,0.134101656253022,22,270.379179154084
"baseline_feedback",23,1171.6069649966,739.757536960353,180.962820526902,1400.52043113548,185.551253501532,6.49429387255363,0.132487359253371,22,294.355908389488
"baseline_feedback",24,1262.84928160658,795.99133574066,195.090578659468,1518.45983226128,199.008754216684,6.96530639758395,0.131059610526754,22,320.128924119321
"baseline_feedback",25,1360.91384283543,856.428017727285,210.272224090716,1645.21971846899,213.542593227214,7.47399076295249,0.129795790088106,22,347.831928435299
"baseline_feedback",26,1466.30884595272,921.380703220549,226.58632157424,1781.4570552286,229.231250805605,8.02309377819618,0.128676270995592,22,377.608604134723
"baseline_feedback",27,1579.58038029534,991.18585824079,244.117292288004,1927.87780931756,246.159101692889,8.61556855925112,0.127683974836572,22,409.613355500554
"baseline_feedback",28,1701.31525630226,1066.20503757292,262.955851140084,2085.24060018627,264.416853379367,9.25458986827785,0.126804002068513,22,444.012105773465
"baseline_feedback",29,1832.14404359785,1146.82675660169,283.199476375094,2254.36062431797,284.102017158891,9.9435706005612,0.126023323018624,22,480.983154884847
"baseline_feedback",30,1972.74433455928,1233.46850206757,304.952914026625,2436.11387259876,305.319414367428,10.68617950286,0.125330518331528,22,520.718101582495
"baseline_feedback",31,2123.84425064585,1326.57889239016,328.328719888955,2631.44166235844,328.181720410905,11.4863602143817,0.124715559955364,22,563.422834551659
"baseline_feedback",32,2286.22620984577,1426.63999886964,353.44784184669,2841.35550744126,352.810049389528,12.3483517286335,0.124169625541594,22,609.318597566662
"baseline_feedback",33,2460.73097484916,1534.16983984799,380.440245593985,3066.9423514531,379.334582339459,13.2767103818811,0.12368494052708,22,658.643134132831
"baseline_feedback",34,2648.26200295445,1649.72506077325,409.445586990799,3309.37019123169,407.895242340371,14.276333481913,0.12325464326146,22,711.651917512473
"baseline_feedback",35,2849.79012024688,1773.90381405354,440.613934540168,3569.89411961706,438.642419980942,15.352484699333,0.122872669407908,22,768.619472482832
"baseline_feedback",36,3066.35854424912,1907.34885361107,474.106545727118,3849.86281877446,471.737752935435,16.5108213527402,0.122533652533002,22,829.840795655405
"baseline_feedback",37,3299.08828103779,2050.75086015131,510.09670123708,4150.72553765673,507.354963684761,17.7574237289666,0.12223283835124,22,895.632881699603
"baseline_feedback",38,3549.18392475206,2204.85201435337,548.770601370258,4474.03958969926,545.68075971635,19.0988265900722,0.121966010531666,22,966.336363363676
"baseline_feedback",39,3817.93988949928,2370.44983646804,590.328329289768,4821.47840953305,586.915800860467,20.5420530301163,0.121729426331147,22,1042.31727377565
"baseline_feedback",40,4106.74710589801,2548.40131218757,634.984886086803,5194.84021039383,631.275738767932,22.0946508568776,0.121519760608782,22,1123.9689401402
"baseline_feedback",41,4417.10021690183,2739.62732613145,682.971303017533,5596.05728701291,678.992333907414,23.7647316867595,0.12133405701246,22,1211.71401862746
"baseline_feedback",42,4750.60531012935,2945.11742588366,734.535836665545,6027.20601211486,730.314655861482,25.5610129551519,0.121169685322441,22,1306.00668098037
"baseline_feedback",43,5108.98822670129,3165.93494122651,789.945253212604,6490.51757823524,785.5103731315,27.4928630596025,0.12102430409642,22,1407.33496415208
"baseline_feedback",44,5494.10348956751,3403.22248505374,849.486208461445,6988.38954042726,844.867139124472,29.5703498693565,0.12089582789239,22,1516.22329512839
"baseline_feedback",45,5907.94389751167,3658.20786441992,913.46673074963,7523.39821956948,908.694081492505,31.8042928522377,0.12078239845511,22,1633.23520399648
"baseline_feedback",46,6352.65083446462,3932.21043230481,982.217814425784,8098.31203043848,977.323402530155,34.2063190885554,0.120682359343128,22,1758.97623929507
"baseline_feedback",47,6830.52534745801,4226.64791295123,1056.09513213145,8716.10580349453,1051.11209890948,36.7889234618318,0.120594233549581,22,1894.09710072741
"baseline_feedback",48,7344.04005052591,4543.04373608482,1135.4808747464,9379.97617446873,1130.44380964989,39.5655333377461,0.120516703733943,22,2039.29700544323
"baseline_feedback",49,7895.85191613495,4883.03491795658,1220.78572851568,10093.358121364,1215.73080188328,42.5505780659148,0.120448594735781,22,2195.32730530373
"baseline_feedback",50,8488.81602031463,5248.38052997788,1312.45099958627,10859.9427344183,1307.41610468777,45.7595636640718,0.120388858087086,22,2362.99537384237
"baseline_feedback",51,9126.00031259328,5640.9707987571,1410.9508969439,11683.6963109558,1405.9758020292,49.209153071022,0.120336558278292,22,2543.16878302914
"baseline_feedback",52,9810.70148714631,6062.83688461389,1516.79498555986,12568.8808739067,1511.92149667286,52.9172523835501,0.120290860565927,22,2736.7797914453
"baseline_feedback",53,10546.4620372603,6516.1613891561,1630.53082243823,13520.0762201407,1625.80295781202,56.9031035234208,0.120251020137748,22,2944.83016708658
"baseline_feedback",54,11337.0885813381,7003.28964627684,1752.74678920022,14542.2036126726,1748.21096611055,61.1873838138691,0.120216372475152,22,3168.39636974374
"baseline_feedback",55,12186.6715552467,7526.741854981,1884.07513585875,15640.5512393026,1879.7803708778,65.7923129807232,0.120186324773143,22,3408.63511976963
"baseline_feedback",56,13099.6063728806,8089.22611680618,2025.19525152919,16820.8015693927,2021.19337519173,70.7417681317107,0.120160348295739,22,3666.78938204085
"baseline_feedback",57,14080.6161644049,8693.65244528193,2176.83717899602,18089.0607502992,2173.18306596486,76.0614073087701,0.120137971559906,22,3944.19479606956
"baseline_feedback",58,15134.7762098074,9343.14781990021,2339.78539131665,19451.8901955318,2336.53720721534,81.7788022525369,0.12011877425424,22,4242.28658552947
"baseline_feedback",59,16267.5401941565,10041.0723624729,2514.88284999922,20916.3405280495,2512.10231616662,87.9235810658318,0.120102381809945,22,4562.60698293969
"baseline_feedback",60,17484.7684203874,10791.0367195587,2703.03536574781,22489.9880542865,2700.78804326238,94.5275815141832,0.120088460551566,22,4906.81320791533
"baseline_feedback",61,18792.7581255638,11596.9207408807,2905.21628433376,24180.9739575914,2903.5718787556,101.625015756446,0.120076713363485,22,5276.68604025736
"baseline_feedback",62,20198.2760574457,12462.8935503609,3122.47152183362,25998.0464138336,3121.50421022009,109.252647357703,0.120066875815682,22,5674.13903223131
"baseline_feedback",63,21708.5934798856,13393.4351136004,3355.92497528152,27950.6058470447,3355.71375714795,117.449981500178,0.120058712698808,22,6101.22840769112
"baseline_feedback",64,23331.5237881394,14393.3594133777,3606.78433672615,30048.7535592092,3607.4134107474,126.259469376159,0.12005201492432,22,6560.16369925751
"baseline_feedback",65,25075.4629286821,15467.8393530541,3876.34734076885,32303.3439857709,3877.90650915133,135.726727820297,0.120046596750463,22,7053.31917857825
"baseline_feedback",66,26949.4328326236,16622.4335167141,4166.00847790229,34726.0408471801,4168.59358049943,145.90077531748,0.120042293299265,22,7583.24613880058
"baseline_feedback",67,28963.1280874107,17863.1149244752,4477.26620837851,37329.3774869593,4480.97958877717,156.834285607201,0.120038958333623,22,8152.68609279427
"baseline_feedback",68,31126.9660882553,19196.3019317209,4811.7307139245,40126.8217084246,4816.68171989559,168.583860196346,0.120036462266941,22,8764.58495540161
"baseline_feedback",69,33452.140928726,20628.8914321029,5171.13222740599,43132.84544547,5177.43774829065,181.210321190173,0.120034690380818,22,9422.1082830806
"baseline_feedback",70,35942.6813092867,22163.3345360747,5556.04998352953,46362.9996278298,5565.11502732399,194.77902595634,0.12003354122893,22,10120.6576497779
"baseline_feedback",71,38630.13036335,23819.1410215271,5971.46513288621,49832.714628107,5981.59214999384,209.355725249784,0.120033439772114,22,10888.7458437458
"baseline_feedback",72,41516.5045304275,25597.5028373767,6417.61876478476,53561.7076027284,6429.19885953262,225.021960083642,0.120033493092089,22,11703.8983760142
"baseline_feedback",73,44617.2891807556,27507.9635229554,6896.9081921626,57569.0495253904,6910.23076452278,241.858076758297,0.120033782414196,22,12580.1675785941
"baseline_feedback",74,47948.8291842958,29560.5949488978,7411.86186597542,61875.3504889104,7427.16581462597,259.950803511909,0.120034323134171,22,13521.9574691778
"baseline_feedback",75,51528.5260712498,31766.1193427784,7965.17062144494,66502.8215828849,7982.67285585786,279.393549955025,0.120035100253735,22,14534.0692563766
"baseline_feedback",76,55374.9898697014,34136.0031417997,8559.71157077102,71475.3652331,8579.62309660591,300.286808381207,0.120036086120379,22,15621.6999054781
"baseline_feedback",77,59508.1693133656,36682.53738238,9198.56846146913,76818.6853683815,9221.10367626786,322.738628669375,0.120037249167287,22,16790.4546007949
"baseline_feedback",78,63949.4736685102,39418.9128512136,9885.05063439386,82560.4129882735,9910.43293050808,346.865152567783,0.120038558090979,22,18046.3678246611
"baseline_feedback",79,68721.893713818,42359.2946733,10622.7117932369,88730.245038195,10651.1771706848,372.791200973967,0.120039983729334,22,19395.9302282105
"baseline_feedback",80,73850.1262888554,45518.8990760718,11415.3692939909,95360.0958047132,11447.1689207413,400.650912225947,0.120041499792364,22,20846.1198223184
"baseline_feedback",81,79360.7051359442,48914.0740186073,12267.1243898018,102484.260787492,12302.5266271219,430.588431949266,0.120043083031374,22,22404.4367658814
"baseline_feedback",82,85282.13985442,52562.3848122298,13182.3837201924,110139.593441857,13221.675900424,462.758656514841,0.120044713143088,22,24078.9414460109
"baseline_feedback",83,91645.0643130944,56482.7055647452,14165.8822569725,118365.695457165,14209.3723749327,497.328033122643,0.120046372557958,22,25878.2957806722
"baseline_feedback",84,98482.3956328718,60695.3171350991,15222.7078810655,127205.121418565,15270.7262912566,534.475420193981,0.120048046186825,22,27811.8078111541
"baseline_feedback",85,105829.504750912,65222.0122225132,16358.327747873,136703.598835796,16411.2289220817,574.39301227286,0.120049721162019,22,29889.479734747
"baseline_feedback",86,113724.399552412,70086.2081981502,17578.6165943024,146910.264636058,17636.780973817,617.287334083594,0.12005138658969,22,32122.0595820261
"baseline_feedback",87,122207.921574324,75313.0682983581,18889.8871430802,157877.919321738,18953.7231089018,663.380308811563,0.120053033320488,22,34521.096781871
"baseline_feedback",88,131323.95732982,80929.6318258513,20298.9227666792,169663.30009534,20368.8687454873,712.910406092055,0.120054653740917,22,37099.0018883818
"baseline_feedback",89,141119.665363902,86964.9540430311,21813.0125826011,182327.374357728,21889.539303518,766.13387562313,0.120056241585372,22,39869.1107713712
"baseline_feedback",90,151645.720224128,93450.2564869794,23439.9891630888,195935.655094232,23523.6020791902,823.326072771656,0.120057791767797,22,42845.7535984954
"baseline_feedback",91,162956.574613746,100419.088486934,25188.2690551762,210558.53977808,25279.5109435193,884.782883023175,0.120059300231484,22,46044.3289636777
"baseline_feedback",92,175110.741086205,107907.500721561,27066.896321152,226271.674543243,27166.3500754489,950.822252640713,0.120060763815389,22,49481.3835440939
"baseline_feedback",93,188171.094739844,115954.231714811,29085.5893249263,243156.345509949,29193.8809556779,1021.78583344873,0.120062180135387,22,53174.6976971311
"baseline_feedback",94,202205.198479497,124600.908235681,31254.7910064698,261299.899286927,31372.5928642786,1098.04075024975,0.120063547478941,22,57143.3774397598
"baseline_feedback",95,217285.652528091,133892.260638834,33585.7229044785,280796.194825485,33713.7571433186,1179.98150001615,0.12006486471183,22,61407.9532859404
"baseline_feedback",96,233490.469996563,143876.35426024,36090.4432067687,301746.088962817,36229.4855051835,1268.03199268142,0.120066131195649,22,65990.4864532512
"baseline_feedback",97,250903.480455105,154604.838064959,38781.9091287288,324257.958166259,38932.7926882308,1362.64774408808,0.120067346714952,22,70914.6829880968
"baseline_feedback",98,269614.763593536,166133.211833395,41674.0439425294,348448.259177506,41837.6637838979,1464.31823243643,0.12006851141301,22,76206.0163998482
"baseline_feedback",99,289721.115214221,178521.113268228,44781.809003851,374442.131457048,44959.1265835534,1573.56943042437,0.12006962573524,22,81891.8594382964
"baseline_feedback",100,311326.547968188,191832.626507293,48121.2811487328,402374.044545332,48313.3293193496,1690.96652617724,0.1200706903795,22,88001.6256961085
"baseline_feedback",101,334542.829424836,206136.613638367,51709.7358609303,432388.493689524,51917.6242012392,1817.11684704337,0.120071706252476,22,94566.9217688103
"baseline_feedback",102,359490.060258728,221507.070930854,55565.7366400159,464640.747334426,55790.6571823012,1952.67300138054,0.120072674431513,22,101621.71075943
"baseline_feedback",103,386297.295544503,238023.511627173,59709.2310325345,499297.650344393,59952.4644167453,2098.33625458609,0.120073596131271,22,109202.487973634
"baseline_feedback",104,415103.212373945,255771.377274107,64161.6538229959,536538.48711143,64424.5759095801,2254.8601568353,0.120074472674689,22,117348.469714237
"baseline_feedback",105,446056.827248862,274842.479721941,68946.037918523,576555.909014411,69230.1268941402,2423.05444129491,0.120075305467747,22,126101.79615176
"baseline_feedback",106,479318.266960945,295335.476077945,74087.1335007739,619556.931027286,74393.977513639,2603.78921297737,0.120076095977631,22,135507.749320481
"baseline_feedback",107,515059.59694645,317356.379071152,79611.5360615263,665764.002631832,79942.8414258754,2797.99944990564,0.120076845713877,22,145614.987367731
"baseline_feedback",108,553465.711400877,341019.105468635,85547.823984267,715416.158574926,85905.4239963812,3006.68983987334,0.120077556212178,22,156475.796268199
"baseline_feedback",109,594735.28975833,366446.065380292,91926.7063835114,768770.255423321,92312.5707948983,3230.93997782144,0.120078229020537,22,168146.360305429
"baseline_feedback",110,639081.824483511,393768.795500692,98781.1819666435,826102.300312783,99197.427163377,3471.9099507182,0.12007886568748,22,180687.052719707
"baseline_feedback",111,686734.725493258,423128.639563796,106146.709740088,887708.878765351,106595.609680957,3730.84633883349,0.1200794677521,22,194162.748025922
"baseline_feedback",112,737940.506920926,454677.47953065,114061.392442895,953908.688960998,114545.390412942,4009.08866445296,0.120080036735702,22,208643.157617042
"baseline_feedback",113,792964.062362864,488578.521292553,122566.173656667,1025044.19040065,123087.894896908,4308.07632139177,0.120080574134855,22,224203.190389319
"baseline_feedback",114,852090.035204018,525007.138954237,131705.049611488,1101483.37548929,132267.314890152,4629.35602115531,0.120081081415684,22,240923.340254798
"baseline_feedback",115,915624.291111476,564151.782064639,141525.29678357,1183621.67320376,142131.136979047,4974.58979426663,0.120081560009234,22,258890.102545752
"baseline_feedback",116,983895.500313381,606214.950488473,152077.716461988,1271883.99469316,152730.388232927,5345.56358815246,0.12008201130778,22,278196.421465172
"baseline_feedback",117,1057256.83784848,651414.241961724,163416.897549691,1366726.93139395,164119.900173303,5744.19650606561,0.120082436661956,22,298942.170898016
"baseline_feedback",118,1136087.81058193,699983.477750195,175601.49895827,1468641.11703092,176358.59242394,6172.55073483789,0.120082837378594,22,321234.671070511
"baseline_feedback",119,1220796.22043872,752173.912234276,188694.553057374,1578153.7657228,189509.777509168,6632.84221282089,0.120083214719177,22,345189.243730252
"baseline_feedback",120,1311820.27401075,808255.532677234,202763.791748519,1695831.39932264,203641.488377176,7127.45209320117,0.120083569898821,22,300778.949584995
"higher_investment",1,100,78.5,18.9,190,60,0,0.31578947368421,22,0
"higher_investment",2,166.6155,119.79186,32.875605,200.35,60.39,2.11365,0.301422510606439,22,47.2155
"higher_investment",3,215.78111215,150.2300942705,43.138160184,224.209855,62.1678105,2.1758733675,0.277275102381204,22,41.11364715
"higher_investment",4,257.12542293447,175.794576437974,51.7238787222822,257.258571709,64.9274312559,2.2724600939565,0.25238199382271,22,41.75716847997
"higher_investment",5,295.938495290418,199.769951246391,59.7504018438523,297.405814704377,68.4766333467307,2.39668216713558,0.230246451014405,22,46.4200401301623
"higher_investment",6,335.215026358947,224.014822400111,67.8492640159682,343.772954886533,72.7397576974477,2.54589151941067,0.211592438158658,22,53.6946732687035
"higher_investment",7,376.745126257871,249.639323525965,76.3967598586716,396.152435932607,77.7061901566083,2.71971665548129,0.196152246227328,22,62.881039841792
"higher_investment",8,421.697694463488,277.367490282648,85.6374034387328,454.722336174311,83.4032113885603,2.91911239859961,0.18341569074933,22,73.661611078851
"higher_investment",9,470.933577662764,307.731771364721,95.7501858085103,519.8972344852,89.8818714477195,3.14586550067018,0.172883919139751,22,85.9286839413832
"higher_investment",10,525.17494612954,341.178220519255,106.88439417372,592.252044741876,97.2098432423776,3.40234451348322,0.164135935207695,22,99.6929889563089
"higher_investment",11,585.098302496985,378.124246633664,119.179262244113,672.485096902212,105.46803657869,3.69138128025416,0.156833269710402,22,115.03568780401
"higher_investment",12,651.387081462953,418.991258959815,132.775062941118,761.402529785725,114.749261888634,4.0162241661022,0.150707749711479,22,132.083572585177
"higher_investment",13,724.763036992355,464.224132019372,147.819706486151,859.914478886485,125.15803663553,4.38053128224355,0.145547074399304,22,150.996715091422
"higher_investment",14,806.006683180877,514.303867162938,164.473016495095,969.038033822744,136.811056368257,4.78838697288899,0.141182339178735,22,171.962844675355
"higher_investment",15,895.972298965557,569.756873318431,182.909849926467,1089.90433879582,149.83808160856,5.2443328562996,0.137478195356217,22,195.195415307524
"higher_investment",16,995.600476165667,631.162717358689,203.322690985155,1223.76849347647,164.383114560993,5.75340900963475,0.134325336399219,22,220.933752920768
"higher_investment",17,1105.9298461029,699.161359438911,225.924064478767,1372.02160225519,180.605805795483,6.32120320284192,0.131634812089418,22,249.444437759056
"higher_investment",18,1228.10890866763,774.460446696466,250.948963471755,1536.20469463247,198.683067098473,6.95390734844656,0.129333719518418,22,281.023484749948
"higher_investment",19,1363.40851415557,857.843006607248,278.657406935783,1718.02444684576,218.810886768187,7.65838103688654,0.127361916863242,22,315.999103987347
"higher_investment",20,1513.2353553195,950.175761415775,309.337202181855,1919.37075367349,241.20635529256,8.44222243523961,0.125669496021503,22,354.734941776468
"higher_investment",21,1679.14673115599,1052.418225401,343.306966460762,2142.33627194003,266.109916628432,9.31384708199512,0.124214821040887,22,397.633767558356
"higher_investment",22,1862.86680043495,1165.6327196357,380.919452803782,2389.2381061635,293.787865358797,10.2825752875579,0.122962991675428,22,445.141608573191
"higher_investment",23,2066.30452821838,1290.99542964526,422.565221935677,2662.64184418992,324.535114005206,11.3587289901822,0.121884629250218,22,497.752355778892
"higher_investment",24,2291.57353008049,1429.80863219119,468.6767022747,2965.38818313705,358.678258348643,12.5537390422025,0.120954909171184,22,556.01287849955
"higher_investment",25,2541.01402985748,1583.5142242087,519.732682245962,3300.62241717058,396.578972117397,13.8802640241089,0.120152783927754,22,620.528695391593
"higher_investment",26,2817.21716412118,1753.70869760416,576.263282654081,3671.82709064387,438.637766039058,15.352321811367,0.11946035453487,22,691.970257666515
"higher_investment",27,3123.05188849642,1942.15971711394,638.855461328876,4082.85815421898,485.29815015349,16.9854352553722,0.118862358627868,22,771.079908238181
"higher_investment",28,3461.69476665458,2150.82447426253,708.159107508823,4537.984998608,537.05124253254,18.7967934886389,0.118345750965963,22,858.679588211764
"higher_investment",29,3836.66295205175,2381.87000846658,784.893789403163,5041.93478117946,594.440872220109,20.8054305277038,0.117899357690829,22,955.679370280399
"higher_investment",30,4251.85070525833,2637.69570652629,869.856225076827,5599.94150542955,658.069229354923,23.0324230274223,0.117513589868194,22,1063.08690738859
"higher_investment",31,4711.56982623777,2920.9582142392,963.928554270426,6217.80036276205,728.603121128732,25.5011092395056,0.117180204995368,22,1182.01789463465
"higher_investment",32,5220.5944214729,3234.59901885001,1068.08749706084,6901.92790070818,806.780898527557,28.2373314484645,0.11689210755806,22,1313.70765296327
"higher_investment",33,5784.21047078827,3581.87498874447,1183.41449446357,7659.42864223715,893.420125770452,31.2697044019658,0.11664318156106,22,1459.52395487742
"higher_investment",34,6408.27070851848,3966.39218747965,1311.10693626634,8498.16884780005,989.426072072548,34.6299125225392,0.11642814938052,22,1620.98122531045
"higher_investment",35,7099.25538883173,4392.14331322824,1452.49059266825,9426.85818591539,1095.80111389737,38.3530389864079,0.116242452393587,22,1799.75626508574
"higher_investment",36,7864.3395661,4863.54915234908,1609.03337879491,10455.1401602175,1213.65514531676,42.4779300860866,0.116082149709939,22,1997.70566020351
"higher_investment",37,8711.46758884393,5385.50447746915,1782.36059499751,11593.6922318026,1344.21710456333,47.0475986597166,0.115943832015483,22,2216.88505769994
"higher_investment",38,9649.43558067092,5963.42886660474,1974.27180116518,12854.336676369,1488.847736449,52.109670775715,0.115824548083142,22,2459.57050820425
"higher_investment",39,10687.9827645469,6603.32297094024,2186.75950024446,14250.1633270975,1649.05372315429,57.7168803104002,0.115721741940916,22,2728.28209677701
"higher_investment",40,11837.8925785557,7311.83081545204,2422.0298249432,15795.6654776226,1826.50333009988,63.9276165534958,0.115633199037258,22,3025.81010737101
"higher_investment",41,13111.1046329561,8096.30877919922,2682.52544239381,17506.8903560728,2023.0437293417,70.8065305269596,0.115557000026561,22,3355.24399256082
"higher_investment",42,14520.8386709055,8964.90197145273,2970.950914578,19401.6057324433,2240.72018034754,78.425206312164,0.115491481027295,22,3720.00444931249
"higher_investment",43,16081.731819843,9926.62879662024,3290.30077781164,21499.4843890614,2481.79726729665,86.8629043553829,0.115435199392938,22,4123.87893381226
"higher_investment",44,17809.9905585108,10991.4745859418,3643.89063281842,23822.3083693653,2748.7824133954,96.207384468839,0.115386904189782,22,4571.06098407889
"higher_investment",45,19723.5589773773,12170.4952680654,4035.39156817726,26394.1951255622,3044.45191634236,106.555817071983,0.115345510702612,22,5066.19375861712
"higher_investment",46,21842.3050793848,13475.9321548373,4468.86827453701,29241.8479130892,3371.87977525153,118.015792133803,0.115310078394266,22,5614.41824314218
"higher_investment",47,24188.2270552446,14921.3390340435,4948.82124531003,32394.8330315372,3734.46960832394,130.706436291338,0.115279791832492,22,6221.42662587027
"higher_investment",48,26785.6816748848,16521.7228886124,5480.23350198317,35885.8867904281,4135.98999264684,144.75964974264,0.115253944170332,22,6893.52139553123
"higher_investment",49,29661.6371662703,18293.6997032618,6068.62232916074,39751.255386842,4580.61359302899,160.321475756015,0.115231922827404,22,7637.68077567468
"higher_investment",50,32845.9532070481,20255.6669762168,6720.09655646593,44031.0712235948,5072.96048611934,177.553617014177,0.115213197070729,22,8461.63117462555
"higher_investment",51,36371.6909359665,22427.9947270589,7441.41998201651,48769.769574999,5618.14612961295,196.635114536453,0.115197307237084,22,9373.92740328374
"higher_investment",52,40275.4562026853,24833.2369838005,8240.08159595381,54016.5499261405,6221.83447457428,217.7642066101,0.115183855375467,22,10384.0414936099
"higher_investment",53,44597.7796196885,27496.3659448992,9124.37333310389,59825.886775418,6890.2967723053,241.160387030686,0.115172497119365,22,11502.4610399341
"higher_investment",54,49383.5373620965,30445.0312473421,10103.4761620195,66258.0952036281,7630.47668630806,267.066684020782,0.115162934624934,22,12740.7980840934
"higher_investment",55,54682.417084232,33709.84703259,11187.5554042014,73379.9570814843,8450.0623853523,295.752183487331,0.115154910433771,22,14111.9096748703
"higher_investment",56,60549.4337902062,37324.7097907744,12387.8662731285,81265.4144170189,9357.56636613864,327.514822814852,0.115148202138239,22,15630.0313534149
"higher_investment",57,67045.5010144303,41327.1502830893,13716.8707288299,89996.3370413815,10362.413834298,362.684484200431,0.1151426177438,22,17310.9249505274
"higher_investment",58,74238.0632421946,45758.7231961276,15188.3668612145,99663.3726033493,11475.0405613236,401.626419646325,0.115137991637039,22,19172.0422302753
"higher_investment",59,82201.7961362739,50665.4385736545,16817.6321454481,110366.887697413,12707.0012334119,444.745043169417,0.115134181080199,22,21232.7060789318
"higher_investment",60,91019.3818394921,56098.2395050571,18621.5820566941,122218.009896478,14071.0894171214,492.48812959925,0.115131063163605,22,23514.3111203895
"higher_investment",61,100782.367402641,62113.5310299534,20618.9456909969,135339.78150783,15581.4703873628,545.351463557698,0.115128532156388,22,26040.5458408899
"higher_investment",62,111592.115250175,68773.7657501891,22830.4602156495,149868.437030975,17253.8281967784,603.883986887245,0.11512649720376,22,28837.6385292248
"higher_investment",63,123560.855551665,76148.0922291968,25279.0861678798,165954.81758023,19105.5285134239,668.693497969837,0.11512488032586,22,31934.6295858265
"higher_investment",64,136812.851425007,84313.0729105698,27990.2458371432,183765.936957,21155.7989173763,740.452962108171,0.115123614679072,22,35363.6730279301
"higher_investment",65,151485.689068826,93353.479009468,30992.0872059679,203486.715631078,23425.9285281562,819.907498485468,0.115122643045787,22,39160.3703211125
"higher_investment",66,167731.706218572,103363.170629626,34315.7761896558,225321.900633648,25939.4890355491,907.882116244219,0.115121916522994,22,43364.1400031358
"higher_investment",67,185719.573756906,114446.071243566,37995.8202089484,249498.191294789,28722.579428626,1005.29028000191,0.115121393383928,22,48018.6269376246
"higher_investment",68,205636.046899072,126717.246653329,42070.4264550719,276266.592895472,31804.0969638052,1113.14339373318,0.115121038090329,22,53172.1554465574
"higher_investment",69,227687.904134511,140304.099633767,46581.8985667648,305905.022670248,35216.0371852172,1232.5613014826,0.115120820435755,22,58878.2310261098
"higher_investment",70,252096.094055327,155342.732661496,51575.3958376896,338721.195216851,38993.8261122633,1364.78391392921,0.11512071480292,22,65188.0958547962
"higher_investment",71,279132.597960525,172000.797734445,57106.6673701973,375054.137269783,43176.5200432256,1511.1782015129,0.115120767251177,22,72192.4694613387
