"scenario","entity","arrival_time","service_time","service_start","departure_time","waiting_time","time_in_system","met_service_level"
"baseline_single_server",35,199.520925664036,4.18558210030745,206.341948595613,210.527530695921,6.82102293157746,11.0066050318849,TRUE
"baseline_single_server",36,203.618142529885,3.2435298218091,210.527530695921,213.77106051773,6.90938816603568,10.1529179878448,TRUE
"baseline_single_server",37,203.778286248319,1.56880139415576,213.77106051773,215.339861911885,9.99277426941089,11.5615756635667,TRUE
"baseline_single_server",38,205.729478187422,1.23790370163364,215.339861911885,216.577765613519,9.61038372446356,10.8482874260972,TRUE
"baseline_single_server",39,207.910921820606,10.655682643472,216.577765613519,227.233448256991,8.66684379291314,19.3225264363851,TRUE
"baseline_single_server",40,218.478065400291,2.98566415440291,227.233448256991,230.219112411394,8.75538285669992,11.7410470111028,TRUE
"baseline_single_server",41,222.801918952399,10.2077760897267,230.219112411394,240.426888501121,7.41719345899475,17.6249695487214,TRUE
"baseline_single_server",42,226.448124343927,10.462004997824,240.426888501121,250.888893498945,13.9787641571936,24.4407691550175,FALSE
"baseline_single_server",43,228.594844570471,8.61950259278861,250.888893498945,259.508396091733,22.2940489284739,30.9135515212625,FALSE
"baseline_single_server",44,236.462021925342,5.76575338736724,259.508396091733,265.2741494791,23.0463741663916,28.8121275537588,FALSE
"baseline_single_server",45,244.923848499159,0.00451773943696585,265.2741494791,265.278667218537,20.3503009799416,20.3548187193785,FALSE
"baseline_single_server",46,247.361135584435,1.5467232225207,265.278667218537,266.825390441058,17.9175316341028,19.4642548566235,FALSE
"baseline_single_server",47,270.517411369494,5.02995499129426,270.517411369494,275.547366360788,0,5.02995499129429,TRUE
"baseline_single_server",48,277.156894919617,8.04683542348862,277.156894919617,285.203730343105,0,8.04683542348863,TRUE
"baseline_single_server",49,277.316980567501,2.59891887915067,285.203730343105,287.802649222256,7.8867497756043,10.485668654755,TRUE
"baseline_single_server",50,315.353492476273,8.11942591025603,315.353492476273,323.472918386529,0,8.11942591025604,TRUE
"baseline_single_server",51,316.260203615265,6.5632935270912,323.472918386529,330.03621191362,7.21271477126419,13.7760082983554,TRUE
"baseline_single_server",52,325.424292651697,1.41823376768783,330.03621191362,331.454445681308,4.61191926192367,6.03015302961148,TRUE
"baseline_single_server",53,331.697961562771,6.45458993134039,331.697961562771,338.152551494112,0,6.45458993134037,TRUE
"baseline_single_server",54,333.316093545037,4.4622723583028,338.152551494112,342.614823852414,4.83645794907432,9.29873030737713,TRUE
"baseline_single_server",55,336.380797574341,8.42089500578707,342.614823852414,351.035718858202,6.23402627807366,14.6549212838607,TRUE
"baseline_single_server",56,337.087984702801,2.35601334451613,351.035718858202,353.391732202718,13.9477341554005,16.3037474999167,FALSE
"baseline_single_server",57,345.119296494719,4.15327450326091,353.391732202718,357.545006705979,8.27243570799868,12.4257102112596,TRUE
"baseline_single_server",58,350.197189041545,7.78054699094198,357.545006705979,365.32555369692,7.34781766443359,15.1283646553755,TRUE
"baseline_single_server",59,352.057483649013,12.8294604399477,365.32555369692,378.155014136868,13.2680700479076,26.0975304878554,FALSE
"baseline_single_server",60,399.070460561925,6.71970921276385,399.070460561925,405.790169774689,0,6.71970921276386,TRUE
"baseline_single_server",61,401.671508350879,8.1972075114441,405.790169774689,413.987377286133,4.11866142381024,12.3158689352543,TRUE
"baseline_single_server",62,407.368370096642,0.177822276865217,413.987377286133,414.165199562998,6.61900718949113,6.79682946635637,TRUE
"baseline_single_server",63,407.535740428115,2.8283707734028,414.165199562998,416.993570336401,6.62945913488272,9.45782990828553,TRUE
"baseline_single_server",64,410.246569831677,11.2647534956543,416.993570336401,428.258323832055,6.7470005047237,18.011754000378,TRUE
"baseline_single_server",65,411.570561387708,7.0857887067823,428.258323832055,435.344112538838,16.687762444347,23.7735511511293,FALSE
"baseline_single_server",66,412.973287437968,0.474483191016843,435.344112538838,435.818595729854,22.37082510087,22.8453082918868,FALSE
"baseline_single_server",67,421.508884005303,2.44133781684055,435.818595729854,438.259933546695,14.3097117245513,16.7510495413919,FALSE
"baseline_single_server",68,424.357931787581,7.26355020123254,438.259933546695,445.523483747927,13.9020017591138,21.1655519603464,FALSE
"baseline_single_server",69,426.949552962265,4.68884476187424,445.523483747927,450.212328509802,18.5739307856624,23.2627755475366,FALSE
"baseline_single_server",70,427.346900628899,7.37170048697168,450.212328509802,457.584028996773,22.865427880903,30.2371283678747,FALSE
"baseline_single_server",71,459.063212184457,3.44829752344847,459.063212184457,462.511509707905,0,3.44829752344845,TRUE
"baseline_single_server",72,460.273628323871,4.98257112585556,462.511509707905,467.494080833761,2.23788138403455,7.2204525098901,TRUE
"baseline_single_server",73,464.01586787311,0.713257988999513,467.494080833761,468.20733882276,3.47821296065143,4.19147094965092,TRUE
"baseline_single_server",74,466.810563014214,2.80547086572783,468.20733882276,471.012809688488,1.39677580854658,4.20224667427442,TRUE
"baseline_single_server",75,472.7246102595,0.400143704869968,472.7246102595,473.12475396437,0,0.400143704869947,TRUE
"baseline_single_server",76,509.681879408992,1.35867228646847,509.681879408992,511.04055169546,0,1.35867228646845,TRUE
"baseline_single_server",77,515.8808293861,1.73046961426735,515.8808293861,517.611299000367,0,1.73046961426735,TRUE
"baseline_single_server",78,517.126752610005,12.7182868386347,517.611299000367,530.329585839002,0.484546390362084,13.2028332289967,TRUE
"baseline_single_server",79,520.781665171701,0.839718124950044,530.329585839002,531.169303963952,9.54792066730113,10.3876387922512,TRUE
"baseline_single_server",80,527.004082827179,0.721964704540806,531.169303963952,531.891268668493,4.1652211367732,4.88718584131402,TRUE
"baseline_single_server",81,534.424569959697,1.33431691210717,534.424569959697,535.758886871804,0,1.33431691210717,TRUE
"baseline_single_server",82,535.24096883683,3.16159458984832,535.758886871804,538.920481461652,0.517918034974059,3.67951262482234,TRUE
"baseline_single_server",83,536.237394432068,0.283033354207873,538.920481461652,539.20351481586,2.68308702958439,2.96612038379226,TRUE
"baseline_single_server",84,538.678031013809,0.220973781225356,539.20351481586,539.424488597085,0.525483802050985,0.74645758327631,TRUE
"baseline_single_server",85,545.750471910587,8.5601536864376,545.750471910587,554.310625597024,0,8.56015368643762,TRUE
"baseline_single_server",86,546.649728429008,0.166059996594082,554.310625597024,554.476685593618,7.66089716801616,7.82695716461023,TRUE
"baseline_single_server",87,549.144146206707,8.10235699769866,554.476685593618,562.579042591317,5.33253938691132,13.4348963846099,TRUE
"baseline_single_server",88,551.468014875529,0.568546680733562,562.579042591317,563.147589272051,11.1110277157882,11.6795743965217,TRUE
"baseline_single_server",89,553.700799438935,2.35689245164394,563.147589272051,565.504481723695,9.44678983311519,11.8036822847591,TRUE
"baseline_single_server",90,557.271954149048,1.51792125014419,565.504481723695,567.022402973839,8.23252757464684,9.75044882479108,TRUE
"baseline_single_server",91,571.225828878459,7.30902201704223,571.225828878459,578.534850895502,0,7.30902201704225,TRUE
"baseline_single_server",92,579.969535627124,0.627608161578137,579.969535627124,580.597143788702,0,0.62760816157811,TRUE
"baseline_single_server",93,593.101052332622,6.75652922854922,593.101052332622,599.857581561171,0,6.7565292285492,TRUE
"baseline_single_server",94,599.776552430339,9.7445762275137,599.857581561171,609.602157788685,0.0810291308328033,9.82560535834648,TRUE
"baseline_single_server",95,603.301335145911,3.64267692712768,609.602157788685,613.244834715813,6.30082264277428,9.94349956990197,TRUE
"baseline_single_server",96,613.010191874614,2.43504069446219,613.244834715813,615.679875410275,0.234642841199047,2.66968353566119,TRUE
"baseline_single_server",97,613.58424116824,9.23492320859714,615.679875410275,624.914798618872,2.09563424203498,11.3305574506321,TRUE
"baseline_single_server",98,616.021781071376,15.067159349859,624.914798618872,639.981957968731,8.89301754749556,23.9601768973546,TRUE
"baseline_single_server",99,621.518953240737,13.7031750915215,639.981957968731,653.685133060253,18.4630047279936,32.1661798195152,FALSE
"baseline_single_server",100,624.616836557736,3.77928954530039,653.685133060253,657.464422605553,29.0682965025164,32.8475860478168,FALSE
"baseline_single_server",101,631.677454267863,4.94721141116733,657.464422605553,662.41163401672,25.7869683376899,30.7341797488573,FALSE
"baseline_single_server",102,633.661819466935,2.15866659471596,662.41163401672,664.570300611436,28.7498145497856,30.9084811445016,FALSE
"baseline_single_server",103,636.726542164082,3.18091593409674,664.570300611436,667.751216545533,27.8437584473545,31.0246743814513,FALSE
"baseline_single_server",104,647.222357237893,0.158518209884113,667.751216545533,667.909734755417,20.5288593076398,20.6873775175239,FALSE
"baseline_single_server",105,666.999054674542,2.35858838793568,667.909734755417,670.268323143353,0.910680080875181,3.26926846881088,TRUE
"baseline_single_server",106,669.118907021733,1.23713207219473,670.268323143353,671.505455215548,1.14941612162045,2.3865481938152,TRUE
"baseline_single_server",107,680.020297389178,9.17190838228313,680.020297389178,689.192205771461,0,9.17190838228316,TRUE
"baseline_single_server",108,680.411815284348,0.00127615757029032,689.192205771461,689.193481929031,8.78039048711275,8.78166664468301,TRUE
"baseline_single_server",109,690.538150147286,16.238239635182,690.538150147286,706.776389782468,0,16.238239635182,TRUE
"baseline_single_server",110,694.836335290628,17.5509319674493,706.776389782468,724.327321749917,11.9400544918401,29.4909864592894,TRUE
"baseline_single_server",111,705.253622041746,8.33493869688507,724.327321749917,732.662260446802,19.0736997081713,27.4086384050563,FALSE
"baseline_single_server",112,707.806178671142,9.32989999275056,732.662260446802,741.992160439553,24.8560817756602,34.1859817684108,FALSE
"baseline_single_server",113,715.254153479009,6.2588625232588,741.992160439553,748.251022962812,26.738006960544,32.9968694838028,FALSE
"baseline_single_server",114,722.750519631936,4.14804986254993,748.251022962812,752.399072825361,25.5005033308755,29.6485531934254,FALSE
"baseline_single_server",115,727.126936792277,3.03352327848023,752.399072825361,755.432596103842,25.272136033085,28.3056593115651,FALSE
"baseline_single_server",116,730.73448575183,5.6895134142856,755.432596103842,761.122109518127,24.6981103520119,30.3876237662975,FALSE
"baseline_single_server",117,731.760088446741,3.31455295513857,761.122109518127,764.436662473266,29.3620210713862,32.6765740265247,FALSE
"baseline_single_server",118,735.031165976061,4.04156548212226,764.436662473266,768.478227955388,29.4054964972044,33.4470619793266,FALSE
"baseline_single_server",119,738.020415150648,2.51313711262562,768.478227955388,770.991365068014,30.45781280474,32.9709499173656,FALSE
"baseline_single_server",120,739.241028997257,4.12981012732338,770.991365068014,775.121175195337,31.750336070757,35.8801461980804,FALSE
"baseline_single_server",121,743.29763724449,0.141374381597747,775.121175195337,775.262549576935,31.8235379508466,31.9649123324443,FALSE
"baseline_single_server",122,745.98948671049,3.66715456674693,775.262549576935,778.929704143682,29.273062866445,32.9402174331919,FALSE
"baseline_single_server",123,748.737943563932,4.65328350688024,778.929704143682,783.582987650562,30.19176057975,34.8450440866303,FALSE
"baseline_single_server",124,749.251371613819,0.224029888737608,783.582987650562,783.8070175393,34.3316160367433,34.5556459254809,FALSE
"baseline_single_server",125,753.94107266514,1.68389315632257,783.8070175393,785.490910695622,29.8659448741596,31.5498380304822,FALSE
"baseline_single_server",126,764.739425507617,5.00143304109443,785.490910695622,790.492343736717,20.7514851880054,25.7529182290998,FALSE
"baseline_single_server",127,767.896196426032,3.08755713895979,790.492343736717,793.579900875676,22.596147310685,25.6837044496448,FALSE
"baseline_single_server",128,775.769927842525,0.33494642869762,793.579900875676,793.914847304374,17.809973033151,18.1449194618486,FALSE
"baseline_single_server",129,783.653309116484,4.17092501531328,793.914847304374,798.085772319687,10.2615381878901,14.4324632032034,TRUE
"baseline_single_server",130,796.072705351081,6.77546359135216,798.085772319687,804.86123591104,2.01306696860638,8.78853055995853,TRUE
"baseline_single_server",131,811.908454591636,1.79593969898468,811.908454591636,813.70439429062,0,1.79593969898463,TRUE
"baseline_single_server",132,814.610540366338,3.40717636368361,814.610540366338,818.017716730022,0,3.40717636368356,TRUE
"baseline_single_server",133,817.180712336178,4.64557230278393,818.017716730022,822.663289032806,0.837004393844268,5.48257669662826,TRUE
"baseline_single_server",134,819.172012726138,4.76134101925796,822.663289032806,827.424630052064,3.4912763066676,8.2526173259256,TRUE
"baseline_single_server",135,823.630797876325,6.98270066873275,827.424630052064,834.407330720796,3.79383217573832,10.776532844471,TRUE
"baseline_single_server",136,824.602969295811,0.590042482045564,834.407330720796,834.997373202842,9.8043614249857,10.3944039070312,TRUE
"baseline_single_server",137,825.069813083392,1.93243717182089,834.997373202842,836.929810374663,9.9275601194505,11.8599972912714,TRUE
"baseline_single_server",138,826.735100167959,11.0874432723694,836.929810374663,848.017253647032,10.1947102067044,21.2821534790738,TRUE
"baseline_single_server",139,832.506343000076,1.95119947364384,848.017253647032,849.968453120676,15.5109106469562,17.4621101206001,FALSE
"baseline_single_server",140,849.647529475753,4.31397236356551,849.968453120676,854.282425484242,0.320923644923027,4.63489600848857,TRUE
"baseline_single_server",141,855.795022199059,11.2636544994603,855.795022199059,867.05867669852,0,11.2636544994604,TRUE
"baseline_single_server",142,856.321978623901,0.184906890023161,867.05867669852,867.243583588543,10.7366980746189,10.921604964642,TRUE
"baseline_single_server",143,856.982902597989,1.76373662384735,867.243583588543,869.00732021239,10.2606809905534,12.0244176144007,TRUE
"baseline_single_server",144,857.461024753689,3.7952729014888,869.00732021239,872.802593113879,11.5462954587013,15.3415683601901,TRUE
"baseline_single_server",145,858.668963958372,1.61501334877756,872.802593113879,874.417606462657,14.1336291555068,15.7486425042844,FALSE
"baseline_single_server",146,863.787657193572,3.46645852241707,874.417606462657,877.884064985074,10.629949269084,14.0964077915011,TRUE
"baseline_single_server",147,874.176118362375,4.13424374299072,877.884064985074,882.018308728064,3.7079466226985,7.84219036568925,TRUE
"baseline_single_server",148,892.618816018921,1.05619651425393,892.618816018921,893.675012533175,0,1.05619651425388,TRUE
"baseline_single_server",149,900.932817556055,8.06794285097261,900.932817556055,909.000760407028,0,8.0679428509726,TRUE
"baseline_single_server",150,920.870754713152,4.05592107153592,920.870754713152,924.926675784687,0,4.05592107153586,TRUE
"baseline_single_server",151,921.204160824245,3.41128237779138,924.926675784687,928.337958162479,3.72251496044282,7.13379733823422,TRUE
"baseline_single_server",152,928.863387868022,5.77826082518025,928.863387868022,934.641648693203,0,5.77826082518027,TRUE
"baseline_single_server",153,940.87244701875,11.8637457230242,940.87244701875,952.736192741774,0,11.8637457230242,TRUE
"baseline_single_server",154,941.555090980118,6.60436476796606,952.736192741774,959.34055750974,11.1811017616559,17.785466529622,TRUE
"baseline_single_server",155,953.838379035656,7.16499794606543,959.34055750974,966.505555455806,5.5021784740843,12.6671764201498,TRUE
"baseline_single_server",156,965.37965610189,5.419519412225,966.505555455806,971.92507486803,1.12589935391554,6.54541876614053,TRUE
"baseline_single_server",157,965.930994029159,5.50966886525346,971.92507486803,977.434743733284,5.99408083887113,11.5037497041246,TRUE
"baseline_single_server",158,970.357813136185,4.64012742192778,977.434743733284,982.074871155212,7.07693059709879,11.7170580190266,TRUE
"baseline_single_server",159,974.934257051911,2.94693451247771,982.074871155212,985.02180566769,7.14061410330066,10.0875486157784,TRUE
"baseline_single_server",160,975.275857919727,6.58007921951478,985.02180566769,991.601884887204,9.74594774796219,16.326026967477,TRUE
"baseline_single_server",161,996.601138632513,9.83937136601391,996.601138632513,1006.44050999853,0,9.83937136601389,TRUE
"baseline_single_server",162,999.920697604592,0.145680045871191,1006.44050999853,1006.5861900444,6.51981239393501,6.66549243980626,TRUE
"baseline_single_server",163,1013.55181539104,1.88198480543427,1013.55181539104,1015.43380019648,0,1.88198480543429,TRUE
"baseline_single_server",164,1014.87349924615,0.31628231941299,1015.43380019648,1015.75008251589,0.560300950327814,0.876583269740763,TRUE
"baseline_single_server",165,1017.26076250724,1.43663737772928,1017.26076250724,1018.69739988497,0,1.43663737772931,TRUE
"baseline_single_server",166,1030.01101088467,2.41382253271612,1030.01101088467,1032.42483341738,0,2.41382253271604,TRUE
"baseline_single_server",167,1038.16733507253,0.0458598136901856,1038.16733507253,1038.21319488622,0,0.0458598136901855,TRUE
"baseline_single_server",168,1038.95694374196,9.1212828385804,1038.95694374196,1048.07822658054,0,9.12128283858033,TRUE
"baseline_single_server",169,1039.48179411412,1.97398838460107,1048.07822658054,1050.05221496514,8.59643246641758,10.5704208510188,TRUE
"baseline_single_server",170,1043.85533109106,2.43706331291998,1050.05221496514,1052.48927827806,6.19688387407996,8.63394718699988,TRUE
"baseline_single_server",171,1049.63311631939,1.87615495683117,1052.48927827806,1054.36543323489,2.85616195866783,4.73231691549904,TRUE
"baseline_single_server",172,1055.02335877014,8.72403386603442,1055.02335877014,1063.74739263617,0,8.72403386603446,TRUE
"baseline_single_server",173,1062.29157232305,4.02157447620419,1063.74739263617,1067.76896711237,1.45582031312074,5.47739478932499,TRUE
"baseline_single_server",174,1067.55911282289,4.51669202759732,1067.76896711237,1072.28565913997,0.209854289486429,4.72654631708383,TRUE
"baseline_single_server",175,1086.27654401621,0.653420316732743,1086.27654401621,1086.92996433294,0,0.653420316732763,TRUE
"baseline_single_server",176,1096.74958876012,1.21569362825079,1096.74958876012,1097.96528238837,0,1.21569362825085,TRUE
"baseline_single_server",177,1097.40806468219,2.16156504413282,1097.96528238837,1100.12684743251,0.557217706183792,2.71878275031668,TRUE
"baseline_single_server",178,1117.75101051626,2.69381240094927,1117.75101051626,1120.44482291721,0,2.69381240094935,TRUE
"baseline_single_server",179,1123.59038560175,2.0378314614804,1123.59038560175,1125.62821706323,0,2.03783146148044,TRUE
"baseline_single_server",180,1145.66214650472,5.61318880097303,1145.66214650472,1151.27533530569,0,5.61318880097292,TRUE
"baseline_single_server",181,1150.96320410355,4.02616504984016,1151.27533530569,1155.30150035553,0.312131202135333,4.33829625197541,TRUE
"baseline_single_server",182,1157.84633314621,13.2264830370867,1157.84633314621,1171.07281618329,0,13.2264830370866,TRUE
"baseline_single_server",183,1163.52928393881,1.13734453704885,1171.07281618329,1172.21016072034,7.54353224448573,8.68087678153461,TRUE
"baseline_single_server",184,1177.506445495,6.78071402483106,1177.506445495,1184.28715951983,0,6.78071402483101,TRUE
"baseline_single_server",185,1180.36261885614,5.388460286956,1184.28715951983,1189.67561980679,3.92454066369692,9.31300095065285,TRUE
"baseline_single_server",186,1181.50671326949,4.315938690317,1189.67561980679,1193.99155849711,8.16890653729956,12.4848452276165,TRUE
"baseline_single_server",187,1190.11501405632,2.86531727126038,1193.99155849711,1196.85687576837,3.87654444078998,6.74186171205042,TRUE
"baseline_single_server",188,1205.74361512795,5.30190712922546,1205.74361512795,1211.04552225717,0,5.30190712922536,TRUE
"baseline_single_server",189,1209.82696669452,4.53399551999163,1211.04552225717,1215.57951777716,1.21855556265496,5.7525510826465,TRUE
"baseline_single_server",190,1211.33717442643,5.94897693511985,1215.57951777716,1221.52849471228,4.24234335073447,10.1913202858543,TRUE
"baseline_single_server",191,1220.54311086985,2.88137509471421,1221.52849471228,1224.409869807,0.985383842432611,3.86675893714687,TRUE
"baseline_single_server",192,1225.94831967436,10.9337312502307,1225.94831967436,1236.8820509246,0,10.9337312502307,TRUE
"baseline_single_server",193,1231.06504001652,4.21917197251504,1236.8820509246,1241.10122289711,5.81701090807633,10.0361828805915,TRUE
"baseline_single_server",194,1244.53097752699,1.24078132000498,1244.53097752699,1245.77175884699,0,1.240781320005,TRUE
"baseline_single_server",195,1258.8011791518,1.80838024299712,1258.8011791518,1260.60955939479,0,1.80838024299715,TRUE
"baseline_single_server",196,1267.64591587974,0.320627777413888,1267.64591587974,1267.96654365715,0,0.320627777413847,TRUE
"baseline_single_server",197,1269.34834086706,1.29273946284736,1269.34834086706,1270.64108032991,0,1.29273946284729,TRUE
"baseline_single_server",198,1271.00547563966,15.3344210906952,1271.00547563966,1286.33989673035,0,15.3344210906953,TRUE
"baseline_single_server",199,1278.05133602619,2.52972086044875,1286.33989673035,1288.8696175908,8.28856070416464,10.8182815646135,TRUE
"baseline_single_server",200,1286.50447783051,0.771664985824202,1288.8696175908,1289.64128257663,2.36513976029573,3.13680474611988,TRUE
"baseline_single_server",201,1291.01766653015,11.2800730809937,1291.01766653015,1302.29773961115,0,11.2800730809936,TRUE
"baseline_single_server",202,1291.73791344762,5.71627803551073,1302.29773961115,1308.01401764666,10.5598261635289,16.2761041990395,TRUE
"baseline_single_server",203,1293.11804705914,8.39448074179357,1308.01401764666,1316.40849838845,14.895970587515,23.2904513293086,FALSE
"baseline_single_server",204,1295.58926055202,6.61496653776017,1316.40849838845,1323.02346492621,20.8192378364333,27.4342043741935,FALSE
"baseline_single_server",205,1298.37521598875,3.28635833715043,1323.02346492621,1326.30982326336,24.6482489374589,27.9346072746093,FALSE
"baseline_single_server",206,1298.3843736445,0.484064071100544,1326.30982326336,1326.79388733446,27.9254496188626,28.4095136899632,FALSE
"baseline_single_server",207,1305.55236800978,7.14022078597828,1326.79388733446,1333.93410812044,21.2415193246866,28.3817401106649,FALSE
"baseline_single_server",208,1307.50036331349,2.97587895659881,1333.93410812044,1336.90998707704,26.4337448069487,29.4096237635474,FALSE
"baseline_single_server",209,1312.57169824938,1.8746415512975,1336.90998707704,1338.78462862834,24.3382888276592,26.2129303789568,FALSE
"baseline_single_server",210,1316.06900480696,6.87509639658451,1338.78462862834,1345.65972502492,22.7156238213777,29.5907202179621,FALSE
"baseline_single_server",211,1320.85803405996,19.5848135266172,1345.65972502492,1365.24453855154,24.8016909649627,44.3865044915799,FALSE
"baseline_single_server",212,1328.24512042593,1.69541398698295,1365.24453855154,1366.93995253852,36.9994181256136,38.6948321125965,FALSE
"baseline_single_server",213,1342.32364522711,1.64743810680441,1366.93995253852,1368.58739064533,24.6163073114164,26.2637454182209,FALSE
"baseline_single_server",214,1345.64138564957,1.28680005957531,1368.58739064533,1369.8741907049,22.9460049957543,24.2328050553297,FALSE
"baseline_single_server",215,1351.93187553467,0.339273471300575,1369.8741907049,1370.2134641762,17.9423151702279,18.2815886415285,FALSE
"baseline_single_server",216,1368.97738207898,6.12605924021661,1370.2134641762,1376.33952341642,1.23608209722306,7.36214133743965,TRUE
"baseline_single_server",217,1386.12933539941,12.0079821731924,1386.12933539941,1398.1373175726,0,12.0079821731924,TRUE
"baseline_single_server",218,1387.56700446204,5.51917155423495,1398.1373175726,1403.65648912684,10.5703131105586,16.0894846647934,TRUE
"baseline_single_server",219,1389.26165771859,8.95590446004553,1403.65648912684,1412.61239358688,14.3948314082465,23.3507358682921,FALSE
"baseline_single_server",220,1401.80680363144,2.04567478504032,1412.61239358688,1414.65806837192,10.8055899554477,12.851264740488,TRUE
"baseline_single_server",221,1411.26965650015,20.7638196805042,1414.65806837192,1435.42188805243,3.38841187177195,24.1522315522761,TRUE
"baseline_single_server",222,1413.93510956544,2.37608920389814,1435.42188805243,1437.79797725633,21.4867784869859,23.8628676908841,FALSE
"baseline_single_server",223,1420.42574343506,1.97101785993457,1437.79797725633,1439.76899511626,17.3722338212674,19.343251681202,FALSE
"baseline_single_server",224,1425.35314767386,5.53931659491772,1439.76899511626,1445.30831171118,14.4158474424003,19.9551640373179,FALSE
"baseline_single_server",225,1427.59655100837,9.67787139229764,1445.30831171118,1454.98618310348,17.7117607028117,27.3896320951094,FALSE
"baseline_single_server",226,1428.70527721889,1.73528045839207,1454.98618310348,1456.72146356187,26.2809058845894,28.0161863429814,FALSE
"baseline_single_server",227,1442.76759375799,6.39166045387778,1456.72146356187,1463.11312401575,13.9538698038807,20.3455302577586,FALSE
"baseline_single_server",228,1448.21916485059,3.90191479482304,1463.11312401575,1467.01503881057,14.8939591651547,18.7958739599778,FALSE
"baseline_single_server",229,1451.08883276798,1.20200809853321,1467.01503881057,1468.2170469091,15.9262060425913,17.1282141411245,FALSE
