"run_id","growth_rate","carrying_capacity","extraction_pressure","recovery_delay","feedback_strength","shock_intensity","final_state","maximum_state","minimum_state","mean_state"
31,0.0990076494216919,78.7977717444301,0.0143441506405361,2,0.0384983816579916,16.3797924052924,97.8135270277957,97.8135270277957,10,71.662084840524
32,0.104884411301464,92.2157016023993,0.0170318592945114,1,0.0119298089388758,6.73430488631129,87.363905655603,87.363905655603,10,62.1623705801089
33,0.0710486626252532,61.1443548835814,0.030996560184285,6,0.0439992308150977,12.1182085610926,69.056774126522,69.056774126522,10,44.0325375114923
34,0.0948135783523321,88.941053468734,0.00544163811136968,3,0.0340109559125267,12.1243443656713,115.507251993342,115.507251993342,10,82.7052889654844
35,0.0403158671036363,106.759979184717,0.0477219543361571,3,0.049273327436531,12.8328949436545,58.5642278629978,58.5642278629978,10,29.4939975479707
36,0.106633286420256,108.463499061763,0.0485281682619825,1,0.0122142902296036,23.6035144049674,65.4212957090314,65.4212957090314,10,39.0291974225412
37,0.0405867317505181,81.0974890552461,0.0115460537513718,9,0.0141347647085786,10.2635255400091,54.6507182812657,54.6507182812657,10,29.1721021644863
38,0.0566127178259194,114.01189416647,0.0156493997958023,6,0.0427925698133186,7.01350173912942,156.767681283556,156.767681283556,10,82.0920636505862
39,0.112528112623841,134.864497277886,0.0599636495253071,6,0.0288703354622703,2.46757385507226,94.4085128742257,94.4085128742257,10,58.2016841451244
40,0.0889422914758324,60.2873125113547,0.0546777270291932,8,0.0102301027043723,9.96000334247947,23.6773316338952,23.6773316338952,10,17.0470512462946
41,0.0703647392429411,122.95769399032,0.00529300380148925,12,0.0421393192012329,15.114839522168,176.441989215025,176.441989215025,10,96.9735545855424
42,0.0748617267981172,124.554651752114,0.0448084350535646,3,0.043015412746463,1.01423694938421,115.170580909762,115.170580909762,10,65.0450083638344
43,0.0429944826290011,65.8430707640946,0.027370808016276,12,0.0188577945518773,21.8824543654919,9.83153991735396,22.0186218992703,0.504963976037125,10.640668706332
44,0.117883193101734,105.359944291413,0.00626051438855939,9,0.0456441834301222,1.93413501977921,140.262158235642,140.262158235642,10,101.391202565359
45,0.0745400999113917,103.135267682374,0.0268680318747647,7,0.0375813176319934,22.779345145449,109.116280895269,109.116280895269,10,60.5897811201093
46,0.116606127731502,71.014012414962,0.014764500221936,11,0.044749828557251,3.62517729587853,88.8660774751292,88.8660774751292,10,65.9948926144661
47,0.111020392440259,82.1066119149327,0.0189451287186239,11,0.0200012454320677,16.4246929138899,81.9027243593821,81.9027243593821,10,57.3237366033143
48,0.0911983015574515,88.1474805437028,0.055250461808173,6,0.0498313130461611,17.2714261896908,78.0446936364223,78.0446936364223,10,47.4858721233324
49,0.117677328828722,125.024418905377,0.0256176729965955,2,0.0107841178169474,5.53846161067486,108.853383406691,108.853383406691,10,75.3817062145104
50,0.0895070565864444,73.7233078479767,0.0214870830613654,3,0.00625182096729986,2.30327207967639,60.1176171365067,60.1176171365067,10,41.5820024134335
51,0.0666741769015789,101.692967414856,0.047409181437688,7,0.00556869064108469,6.71858531422913,20.2776984994,20.2776984994,10,14.8230692858466
52,0.0677398598566651,121.169827394187,0.0057874166907277,9,0.0149431840248872,12.803774446249,127.77298724628,127.77298724628,10,69.0872453862094
53,0.0718788329139352,83.1004517897964,0.0155038692895323,8,0.0363468897424173,6.49096363037825,103.668968052033,103.668968052033,10,63.7581781400641
54,0.102775422055274,94.9422652833164,0.0599618342425674,11,0.00645548295229673,13.8983134590089,35.1147918670327,35.1147918670327,10,22.317509190967
55,0.0431149192899466,113.556060623378,0.00602487531956285,6,0.0214794680371415,17.4446899071336,113.126594103819,113.126594103819,10,51.7751273523807
56,0.0999036308936775,62.9539025761187,0.044483467185637,1,0.0281034611014184,9.6974470037967,51.8469123491751,51.8469123491751,10,37.4596466974616
57,0.0941821464151144,104.851707927883,0.0345544278132729,3,0.0480690732458606,9.76339574530721,119.139763999039,119.139763999039,10,79.7016239146579
58,0.0537011464312673,134.590658973902,0.0265306450659409,5,0.00969310997985303,18.7637322898954,34.6800636039987,34.6800636039987,10,20.1719196128799
59,0.0608870371058583,94.7697993554175,0.032460069708759,8,0.0109458589705173,23.9558191280812,16.8781288897217,26.9769332185238,3.57429596816911,13.7022686387665
60,0.0811530347727239,134.898609351367,0.0594459508033469,11,0.0328288970747963,15.4661961458623,59.18104093332,59.18104093332,10,31.2938809391586
61,0.0940485819615424,138.264210242778,0.0322125559661072,7,0.0190672285668552,9.4617015067488,113.723080087367,113.723080087367,10,66.0561781161508
62,0.118625375833362,114.14098309353,0.0587173273577355,12,0.0270141547592357,11.620998730883,79.1666627369729,79.1666627369729,10,49.35501338462
63,0.100763541404158,83.8615116290748,0.0461357656668406,9,0.0405618111719377,13.4127660859376,76.1076690068007,76.1076690068007,10,48.9787081510592
64,0.0853190739266574,76.6602715663612,0.0426477695838548,9,0.00568908906308934,13.4082319959998,33.6668832716368,33.6668832716368,10,21.6733984192796
65,0.107975177485496,85.5117143131793,0.0322110851178877,5,0.022866929823067,10.0340397544205,77.3563442307244,77.3563442307244,10,53.9623434312816
66,0.0551579148322344,128.349997475743,0.00799845140310936,11,0.0353237255220301,2.5208270419389,168.67557867984,168.67557867984,10,83.3015875167629
67,0.0617029291763902,64.884792547673,0.0479626664798707,9,0.0359260832506698,6.24611451476812,40.7865355717463,40.7865355717463,10,25.2742000219901
68,0.106252678819001,74.5636884495616,0.0240459451603238,11,0.0456852987292223,22.8338503427804,87.9582984490674,87.9582984490674,10,59.9789092731685
69,0.0954563856311142,98.7069280818105,0.00621971906046383,6,0.0460371941479389,19.2398822307587,139.280016904287,139.280016904287,10,95.6153947785205
70,0.059243579171598,87.0626859366894,0.039252599865431,10,0.0169053962430917,14.8404755182564,26.0608831843053,26.0608831843053,9.35564040301832,17.1593601918771
71,0.0434391036815941,125.069015845656,0.0121292019344401,5,0.0493363778933417,7.17355617508292,207.442239783753,207.442239783753,10,97.4678625979463
72,0.0512383275292814,129.634598400444,0.0148916518548504,12,0.00804923801217228,12.2918622605503,67.1241732702725,67.1241732702725,10,33.2822282680249
73,0.0573108332045376,61.5329023078084,0.0400009062385652,5,0.0284221162076574,12.0226990655065,35.6992838840338,35.6992838840338,10,22.2419691614162
74,0.0783518851362169,125.97985457629,0.0142802798643243,9,0.0447903831803706,8.88700669817626,169.394768855724,169.394768855724,10,98.0684771512775
75,0.0557928273826837,92.1014796197414,0.0249145250790752,10,0.0140444848011248,9.33642421849072,51.5975849286755,51.5975849286755,10,28.6874956970993
76,0.0975484670139849,113.764663059264,0.0171508477639873,11,0.0315123556298204,6.2161359731108,128.204743499111,128.204743499111,10,82.0366622371589
77,0.0406307790987194,69.4937772490084,0.0505187162198126,1,0.0112570743937977,0.0561244469136,7.44058573059417,10,7.44058573059417,8.57365180189959
78,0.0700391971692443,98.1139471568167,0.00520035069785081,8,0.0469767518702429,20.9476536735892,152.300987393408,152.300987393408,10,90.4790697649439
79,0.0811526166647673,134.027197100222,0.0136633732949849,10,0.0181557448662352,17.8189023993909,133.598930835186,133.598930835186,10,74.2691095821044
80,0.0401256443373859,105.987147334963,0.056546234653797,11,0.017080904400209,13.5102931670845,1.34477609190216,10,0,5.24574155597822
81,0.0865283202007413,133.020126372576,0.0470990499807522,12,0.0200690709857736,13.5042412206531,71.8850694103535,71.8850694103535,10,38.4745397477288
82,0.0526324166543782,120.424153935164,0.0501898250100203,11,0.0147219849925023,2.96244344115257,17.9445754254463,17.9445754254463,10,13.7648703307041
83,0.0687222644686699,110.479993931949,0.0188490601594094,2,0.0100826675840653,4.72100390866399,87.946890604169,87.946890604169,10,49.3766098567199
84,0.0916505502723157,123.553652036935,0.0114655647811014,11,0.0440208980138414,19.3190575987101,163.384264533354,163.384264533354,10,99.8210550959677
85,0.102065869010985,133.883716985583,0.0123065069317818,3,0.0376254933525343,21.9257883578539,166.682754134621,166.682754134621,10,113.168159247988
86,0.0850917473249137,73.1575047783554,0.0280648013285827,8,0.0471137493208516,18.7713690809906,86.7015867677727,86.7015867677727,10,55.6143076730991
87,0.0586962718889117,75.4307155497372,0.0251229880633764,11,0.0465242757298984,2.47951788827777,91.8055791623818,91.8055791623818,10,51.9165932831159
88,0.0471984413079917,67.8114132396877,0.0129625391727313,12,0.00993847178644501,10.2681943047792,44.7729258264456,44.7729258264456,10,25.9875363587128
89,0.0468489651940763,126.328751631081,0.03359179833089,3,0.0197948692296632,0.904951622709632,53.0453064467793,53.0453064467793,10,28.478613278628
90,0.0644174695573747,124.46911662817,0.0460184707620647,9,0.0380062795151025,5.70323875173926,79.7740047769212,79.7740047769212,10,40.6761146000211
91,0.0933941211737692,82.341598905623,0.0110380756459199,9,0.0117091623367742,5.90560049749911,82.0123326842024,82.0123326842024,10,56.2748702693042
92,0.040019111726433,95.9223663248122,0.025328136193566,4,0.0366749315219931,4.00672969222069,92.1859298389489,92.1859298389489,10,45.1975511636035
93,0.0566855965554714,110.070296581835,0.0172337521682493,2,0.00956074771122076,2.83536318317056,78.6678381924112,78.6678381924112,10,41.8829889221591
94,0.114642730187625,89.6737132966518,0.0543335683818441,6,0.0327605834638234,16.3511379919946,70.8746033283499,70.8746033283499,10,47.0820810468388
95,0.11405157988891,90.585515871644,0.0108491830271669,10,0.0400727759255096,18.8434050288051,113.06263003959,113.06263003959,10,80.0282601412545
96,0.098727544080466,133.15847011283,0.0511449772911146,9,0.0310459001199342,13.9523014202714,96.6793609950395,96.6793609950395,10,54.273321696534
97,0.0666457586735487,91.223820373416,0.051495323543204,11,0.0280658131337259,12.8220573998988,34.810911133994,34.810911133994,10,21.16888192318
98,0.0812050663866103,65.6235007569194,0.00648040864965878,5,0.0179441667709034,3.6991017088294,74.2579610452021,74.2579610452021,10,52.1582403490651
99,0.0995179717056453,116.600528862327,0.047094151370693,11,0.00627797647612169,8.53604055382311,61.5367091195299,61.5367091195299,10,36.762331058303
100,0.0895327392034233,115.439745113254,0.0201153881626669,1,0.018963253677357,13.1289825271815,112.245978802682,112.245978802682,10,71.1252900890321
101,0.0900996275618672,67.6917832158506,0.0133001944911666,7,0.0252839554753155,12.0893908124417,75.75420868356,75.75420868356,10,52.6698974240015
102,0.0573726158589125,62.9522583633661,0.0104283774096984,7,0.00892739067669027,16.5958725158125,50.15483851669,50.15483851669,10,29.4987782051049
103,0.0573253848776221,92.0752096734941,0.0441244961891789,4,0.0275058951182291,4.09888955019414,48.0313621743402,48.0313621743402,10,27.6797718486277
104,0.0711156022921205,60.9229780174792,0.0300919697305653,9,0.0499599610315636,13.4372892547399,73.2119554347358,73.2119554347358,10,45.6465212739124
105,0.115396455358714,105.431281272322,0.0269525367976166,11,0.0139728487923276,13.7303487807512,92.3256252486745,92.3256252486745,10,62.3282134318222
106,0.11700864110142,135.595994070172,0.0388774173194543,7,0.0456605257524643,22.1300958283246,141.86259516119,141.86259516119,10,91.6840708641775
107,0.0991884223371744,87.4641741812229,0.0123023560328875,3,0.00999409606563859,13.8114859387279,84.6707878682461,84.6707878682461,10,58.389010164602
108,0.0986596724577248,79.5598623901606,0.00943528837524354,5,0.0322698658227455,23.2929646410048,97.400069568623,97.400069568623,10,68.4691753868739
109,0.0828609031997621,103.33415819332,0.041475699787261,9,0.0196375733450986,11.3137176074088,65.1885695096929,65.1885695096929,10,37.3129013892692
110,0.0401818372868001,69.4163502380252,0.0486447494418826,9,0.0437564074678812,18.909950690344,17.4108444785932,21.6329390509098,3.09130147681435,13.4563762841882
111,0.0887149962037802,89.9926764145494,0.0255351539026014,11,0.015855792472139,11.9726961515844,76.0832165198771,76.0832165198771,10,47.3061803669107
112,0.106944124754518,86.2008893489838,0.0489387932955287,2,0.0185061112476978,0.758868740871549,60.8539837873778,60.8539837873778,10,42.6008976506211
113,0.100121805015951,135.77646009624,0.0495840486173984,12,0.0162515638431069,3.21320710144937,82.3741661324672,82.3741661324672,10,47.6429598803762
114,0.0762185258045793,132.845992986113,0.0525538967421744,7,0.0371128940093331,21.0350435357541,76.4936495223113,76.4936495223113,10,38.4460896258425
115,0.082863199505955,120.9955772385,0.0282512425677851,8,0.00547874456387945,19.8037263695151,73.2324346204443,73.2324346204443,10,39.5491576371744
116,0.0829901356250048,120.645993296057,0.0102729699423071,4,0.0241819493868388,5.12248270958662,139.279391890067,139.279391890067,10,87.4060404158638
117,0.0401104674860835,139.879266750067,0.053542676983634,3,0.0248290462989826,1.64785920269787,15.807625010149,15.807625010149,10,12.7592591029738
118,0.0684532763063908,106.432112380862,0.0208768399048131,1,0.0342118147900328,1.20865731686354,124.91728311887,124.91728311887,10,76.4888223247171
119,0.0889706472121179,77.0627345144749,0.0217809522198513,11,0.0422874835575931,23.689867079258,91.0430533200547,91.0430533200547,10,57.6600663585963
120,0.106315370444208,70.6841518729925,0.0498857846157625,1,0.031199495572364,15.2304626796395,57.2524093732845,57.2524093732845,10,40.3739909223038
121,0.0685377599485218,123.382585290819,0.03727886236622,3,0.0444305092585273,22.7478365153074,124.214362535341,124.214362535341,10,64.8462763759731
122,0.0728508100658655,138.552466984838,0.0414505787845701,11,0.0177834520651959,13.9463449660689,60.8420555670774,60.8420555670774,10,31.7039180745605
123,0.0858780719153583,138.563903402537,0.0404430139216129,12,0.0491439517971594,16.7612682916224,135.130918021907,135.130918021907,10,71.0079760649439
124,0.0871742642857134,70.0354780070484,0.0175548368145246,5,0.0406438890937716,11.842074137181,87.8777895178749,87.8777895178749,10,61.1738063859715
125,0.0975725833885372,109.462811518461,0.0385455547680613,6,0.0322073127899785,2.11639384925365,100.39087629374,100.39087629374,10,64.1097142638914
126,0.0715978436172009,128.654944337904,0.03174890061724,1,0.0415289184078574,6.68309611268342,142.587043590061,142.587043590061,10,83.1601786209238
127,0.113536314330995,71.15100286901,0.0369010524521582,11,0.0115879504405893,15.9597885813564,53.6250804741485,53.6250804741485,10,37.2228774901133
128,0.117005623485893,89.3264417164028,0.0496969605586492,3,0.0166302060929593,18.3596238624305,62.1645854258901,62.1645854258901,10,41.5018532561378
129,0.0586818820424378,72.5704181753099,0.0322148405131884,7,0.0361528968380299,1.15529871918261,69.2571034280685,69.2571034280685,10,40.6248336924362
130,0.0979598079994321,95.8271867409348,0.00951182782882825,5,0.0189086181274615,15.1363505925983,104.297582929547,104.297582929547,10,71.1777752505625
131,0.112290762010962,98.8699663430452,0.0305089958652388,2,0.04389350793208,9.44644364342093,110.518998603177,110.518998603177,10,81.0108632314119
132,0.0882779267802834,136.016243230551,0.0379104478622321,7,0.0356508805905469,3.61182762868702,126.430769579066,126.430769579066,10,72.3359643193664
133,0.0905205839127302,132.380310408771,0.0552633124543354,9,0.0486673935689032,18.85120822303,107.76891378837,107.76891378837,10,57.2871673162145
134,0.114990867972374,135.213176142424,0.00764136243262328,11,0.010578759125201,2.0776555147022,138.222981770879,138.222981770879,10,95.346558349853
135,0.108038620054722,121.879458930343,0.0499952461931389,8,0.0406125475966837,19.1931934710592,106.998068293025,106.998068293025,10,64.7404208063986
136,0.0863856719247997,67.3768788576126,0.00982046548975632,2,0.0301660029089544,1.81284635514021,83.0776450746098,83.0776450746098,10,61.1230614920176
137,0.105712313912809,61.2994743697345,0.0199032368848566,7,0.0464873090747278,12.3156129810959,76.3375155873514,76.3375155873514,10,56.5889921400373
138,0.0490974887274206,86.6807669587433,0.0516076661308762,12,0.0177414960507303,11.249130550772,5.80120620126146,13.2628318779714,2.09939496471483,8.00168174203662
139,0.101160620693117,79.3482473865151,0.0555289713537786,7,0.0351378854329232,9.74104901589453,60.5154225973507,60.5154225973507,10,39.6450635300362
140,0.0898890765756369,123.365657459944,0.00951228081714362,4,0.0135268227464985,17.5308547317982,126.838600292885,126.838600292885,10,78.8006820426089
141,0.0518757285363972,99.7109630145133,0.0356660731765442,10,0.00953206725884229,14.494500791654,12.7503682817053,19.0942060660791,4.87835619941812,11.5114647912037
142,0.0464211573265493,101.110327225178,0.00735010432777926,8,0.0147675981780048,20.9115937259048,78.3327011191968,78.3327011191968,10,37.9068984633264
143,0.0771255641058087,65.7921502925456,0.0193489007896278,12,0.0137532319279853,1.33719567395747,58.6411097299172,58.6411097299172,10,39.0569893697272
144,0.102349452916533,87.6111279800534,0.0153380336018745,10,0.00772760178777389,20.8908736500889,79.4986463183519,79.4986463183519,10,52.9671531257369
145,0.09868223676458,120.505995303392,0.0362079446786083,3,0.0486688499141019,8.48090574145317,135.021184636754,135.021184636754,10,89.7824657408408
146,0.10537843555212,90.8095236495137,0.00861248246859759,4,0.0164107565733138,13.8679165095091,97.1664650782634,97.1664650782634,10,69.218672792034
147,0.0536129985004663,60.5536831915379,0.029065170113463,2,0.0391689859214239,23.1611426621675,61.1612534595944,61.1612534595944,10,34.7919981503682
148,0.115577626042068,117.475138418376,0.0354206392052583,12,0.0227465528482571,10.5672004837543,102.400984129105,102.400984129105,10,66.55546125514
149,0.063489907309413,104.557546582073,0.0347110436507501,10,0.0163470199634321,0.986318903043866,57.4324419446815,57.4324419446815,10,32.3730323266535
150,0.051925764195621,65.6066101230681,0.0189971001190133,10,0.0408478058048058,16.5991498455405,78.6109220647424,78.6109220647424,10,43.1912867594809
151,0.0975502873025834,87.8253224864602,0.0140848297614139,4,0.0158082306827419,22.760526124388,88.1541853119631,88.1541853119631,10,58.9646268714277
152,0.0659268761985004,93.0404443666339,0.0450279592815787,8,0.0117365234461613,14.1441334672272,20.1175723555382,21.5319386346387,7.73389312394398,14.6425863143002
153,0.10230475988239,84.9324159137905,0.0163386823190376,5,0.0130369408754632,16.8308861833066,81.2863374696961,81.2863374696961,10,55.9003985715933
154,0.0715552801452577,119.005437456071,0.037255603937665,6,0.0472094784397632,11.1068258732557,124.736951996063,124.736951996063,10,67.0599202718812
155,0.094287429433316,91.0672227106988,0.0552450287656393,6,0.0301556913554668,8.62217990309,62.1015500568898,62.1015500568898,10,38.6146983163488
156,0.102066003419459,109.55394225195,0.0163831630337518,9,0.0378095377446152,14.6357159670442,131.096267856576,131.096267856576,10,86.4433630579859
157,0.0550295235216618,109.883301425725,0.0507499436533544,6,0.0230579134984873,23.6970473974943,4.72386281972245,19.8673866721457,0,8.65220395483394
158,0.0423268655128777,124.192986488342,0.0219899810489733,7,0.0151891224854626,7.73872934281826,50.8307330995734,50.8307330995734,10,26.6949338981198
159,0.0508571037650108,112.325434982777,0.0153632364457007,4,0.0127919960475992,11.6152076181024,76.0409632369133,76.0409632369133,10,38.013102986052
160,0.0944131342507899,114.356249440461,0.0335419594612904,10,0.0495834368572105,23.9760335348547,127.731365719662,127.731365719662,10,75.3211426486601
161,0.114785836301744,92.8603858686984,0.015121959123062,5,0.0449448860157281,23.3014996033162,116.724714618836,116.724714618836,10,84.7931248920396
162,0.0840395267494023,113.060251399875,0.0173352959647309,1,0.00857356531429105,0.104665003716946,99.023137599615,99.023137599615,10,61.7654842487888
163,0.0881412988342345,62.1694222092628,0.0576672217133455,10,0.0278332928742748,12.2374705933034,34.2143032345794,34.2143032345794,10,22.7022047236902
164,0.0557595590502024,125.274317171425,0.0156212883966509,3,0.0450809923966881,22.4062424506992,180.993726652922,180.993726652922,10,93.6941422870928
165,0.0828189288452268,66.0034223273396,0.0584529420093168,10,0.0399075859645382,17.0403341911733,40.779765261272,40.779765261272,10,25.3866958311318
166,0.0543644591420889,132.077223379165,0.0561897203000262,2,0.00940655692364089,23.8608231637627,0.140504263024545,11.2811581237613,0,5.25059598094233
167,0.0761509195528924,65.6661787815392,0.0170195755176246,9,0.0208377245941665,6.78876401670277,66.4650792423381,66.4650792423381,10,43.5571978426573
168,0.06536426814273,75.2898706682026,0.0247588520473801,4,0.0382441831671167,12.2254608012736,86.6188059813188,86.6188059813188,10,52.3542011293812
169,0.0492939736321568,122.154339849949,0.010302331240382,11,0.0306248013721779,4.23879340477288,139.334911854814,139.334911854814,10,66.209849575719
170,0.0548881725408137,76.2506802938879,0.0527019158413168,5,0.0294920497713611,20.0889682397246,7.15023237850965,20.4402556129876,0.661662686364782,9.56706929097141
171,0.0983784077316523,92.3011608421803,0.0597606600879226,8,0.0432194211450405,0.545452114194632,73.3522420536427,73.3522420536427,10,46.5628308689614
172,0.0729497656971216,95.6944502517581,0.0364662785211112,2,0.0174802696693223,8.48892699368298,61.6915416866261,61.6915416866261,10,35.8649633823972
173,0.0731239745393395,108.503637500107,0.0374945462075993,12,0.0387676424707752,6.40676024928689,94.1027654144541,94.1027654144541,10,50.8316866847181
174,0.0784248103201389,106.115659419447,0.0435182445519604,12,0.0132108566071838,20.9817336089909,37.6519340355233,37.6519340355233,10,22.0677050853581
175,0.074199557248503,64.7605413198471,0.0365739398880396,6,0.042202382995747,18.3943584579974,64.576931420327,64.576931420327,10,39.8102578230699
176,0.050919228810817,74.6132067963481,0.0139804797782563,12,0.0319770286756102,20.4794767834246,78.8221741922093,78.8221741922093,10,41.3184917606014
177,0.105974352508783,83.6897329427302,0.0341689643380232,10,0.00652449657791294,3.24458395130932,60.728458902522,60.728458902522,10,42.0868652252211
178,0.0873843394033611,90.0863268971443,0.0324562130973209,12,0.0277121341926977,3.56715938262641,80.65996616553,80.65996616553,10,50.0926079398965
179,0.103551758211106,117.047675345093,0.055598271394847,3,0.0306646732997615,2.95521133951843,86.711229102287,86.711229102287,10,55.1382705883364
180,0.101522594057024,70.0118868798018,0.0298889225011226,8,0.0371151106036268,2.22182551212609,74.3604581990322,74.3604581990322,10,53.085555953417
181,0.113444513380527,94.3386748060584,0.0283188943634741,11,0.0240775858075358,7.92875888384879,89.7243789808645,89.7243789808645,10,61.7861039712707
182,0.10901038216427,62.4301630817354,0.00923753379960544,7,0.0374443478521425,16.2006563153118,78.2913519538368,78.2913519538368,10,58.7546219894852
183,0.0653580190241337,96.333493553102,0.0560274268314242,3,0.0166001871658955,13.5172423850745,11.8496497699303,18.2938961248357,5.01604017105534,11.0855409395617
184,0.0607408460788429,123.544650170952,0.0222199250326958,6,0.0463254253764171,3.43183503113687,160.866829499379,160.866829499379,10,84.4419407603493
185,0.0993813161551952,97.7021197043359,0.0276974198780954,8,0.0179376024729572,7.45058418810368,86.3731910101733,86.3731910101733,10,56.5879586538358
186,0.0997888893447816,78.9111688546836,0.0267132226505782,9,0.0472450530808419,22.0616179481149,93.2647620072378,93.2647620072378,10,62.1823349602764
187,0.113432322721928,130.962801333517,0.0431299498549197,7,0.04788985825493,21.2955407872796,134.357036638458,134.357036638458,10,85.2641333578751
188,0.103455296736211,70.0762228108943,0.037570605307119,10,0.0114575866691303,16.8252159208059,49.4141356916881,49.4141356916881,10,32.9549852931575
189,0.0506663694605231,81.544911917299,0.0132877127768006,3,0.0349968467315193,14.7623625062406,107.738823950399,107.738823950399,10,59.0938059489529
190,0.063019980173558,130.596651770175,0.0238333302654792,3,0.0474353905953467,17.2147264145315,171.648774617869,171.648774617869,10,92.1421075043597
191,0.0555740915052593,120.041585750878,0.0362224606145173,3,0.0249129830859602,11.6549820061773,62.2350798237145,62.2350798237145,10,32.005630182546
192,0.102728750612587,67.8154353238642,0.0467966640682425,7,0.0257027564919554,15.0224739387631,51.4042006595459,51.4042006595459,10,34.6411586645858
193,0.0503097729384899,125.245361272246,0.0536783013574313,1,0.0421763552690391,3.24232694506645,65.3147445429249,65.3147445429249,10,33.7597030564234
194,0.0503271426819265,128.671442307532,0.0456287608190905,4,0.0355890834168531,15.7478646207601,47.6050704223333,47.6050704223333,10,25.1396501458763
