scenario,time,power,communications,water,transport,composite_service,unmet_service,shock_active
larger_power_loss,31,0.45,0.451677,0.451536,0.46217,0.453846,0.546154,1
larger_power_loss,32,0.45,0.45047,0.450425,0.455594,0.451622,0.548378,1
larger_power_loss,33,0.45,0.450131,0.450118,0.45255,0.4507,0.5493,1
larger_power_loss,34,0.45,0.450037,0.450033,0.451157,0.450307,0.549693,1
larger_power_loss,35,0.45,0.45001,0.450009,0.450523,0.450136,0.549864,1
larger_power_loss,36,0.45,0.450003,0.450003,0.450236,0.45006,0.54994,1
larger_power_loss,37,0.475,0.468001,0.468251,0.462106,0.468339,0.531661,0
larger_power_loss,38,0.5,0.49104,0.49141,0.480708,0.49079,0.50921,0
larger_power_loss,39,0.525,0.515491,0.515905,0.502691,0.514772,0.485228,0
larger_power_loss,40,0.55,0.540338,0.540765,0.526296,0.53935,0.46065,0
larger_power_loss,41,0.575,0.565295,0.565727,0.550657,0.564169,0.435831,0
larger_power_loss,42,0.6,0.590282,0.590716,0.575366,0.589091,0.410909,0
larger_power_loss,43,0.625,0.615279,0.615713,0.600235,0.614057,0.385943,0
larger_power_loss,44,0.65,0.640278,0.640712,0.625175,0.639041,0.360959,0
larger_power_loss,45,0.675,0.665278,0.665712,0.650148,0.664035,0.335965,0
larger_power_loss,46,0.7,0.690278,0.690712,0.675136,0.689031,0.310969,0
larger_power_loss,47,0.725,0.715278,0.715712,0.700131,0.71403,0.28597,0
larger_power_loss,48,0.75,0.740278,0.740712,0.725128,0.739029,0.260971,0
larger_power_loss,49,0.775,0.765278,0.765712,0.750127,0.764029,0.235971,0
larger_power_loss,50,0.8,0.790278,0.790712,0.775127,0.789029,0.210971,0
larger_power_loss,51,0.825,0.815278,0.815712,0.800126,0.814029,0.185971,0
larger_power_loss,52,0.85,0.840278,0.840712,0.825126,0.839029,0.160971,0
larger_power_loss,53,0.875,0.865278,0.865712,0.850126,0.864029,0.135971,0
larger_power_loss,54,0.9,0.890278,0.890712,0.875126,0.889029,0.110971,0
larger_power_loss,55,0.925,0.915278,0.915712,0.900126,0.914029,0.085971,0
larger_power_loss,56,0.95,0.940278,0.940712,0.925126,0.939029,0.060971,0
larger_power_loss,57,0.975,0.965278,0.965712,0.950126,0.964029,0.035971,0
larger_power_loss,58,1.0,0.990278,0.990712,0.975126,0.989029,0.010971,0
larger_power_loss,59,1.0,0.997278,0.997462,0.988126,0.995716,0.004284,0
larger_power_loss,60,1.0,0.999238,0.999302,0.994466,0.998251,0.001749,0
larger_power_loss,61,1.0,0.999787,0.999807,0.997456,0.999263,0.000737,0
larger_power_loss,62,1.0,0.99994,0.999946,0.99884,0.999682,0.000318,0
larger_power_loss,63,1.0,0.999983,0.999985,0.999474,0.999861,0.000139,0
larger_power_loss,64,1.0,0.999995,0.999996,0.999762,0.999938,6.2e-05,0
larger_power_loss,65,1.0,0.999999,0.999999,0.999893,0.999973,2.7e-05,0
larger_power_loss,66,1.0,1.0,1.0,0.999952,0.999988,1.2e-05,0
larger_power_loss,67,1.0,1.0,1.0,0.999978,0.999994,6e-06,0
larger_power_loss,68,1.0,1.0,1.0,0.99999,0.999998,2e-06,0
larger_power_loss,69,1.0,1.0,1.0,0.999996,0.999999,1e-06,0
larger_power_loss,70,1.0,1.0,1.0,0.999998,1.0,0.0,0
larger_power_loss,71,1.0,1.0,1.0,0.999999,1.0,0.0,0
larger_power_loss,72,1.0,1.0,1.0,1.0,1.0,0.0,0
larger_power_loss,73,1.0,1.0,1.0,1.0,1.0,0.0,0
larger_power_loss,74,1.0,1.0,1.0,1.0,1.0,0.0,0
larger_power_loss,75,1.0,1.0,1.0,1.0,1.0,0.0,0
larger_power_loss,76,1.0,1.0,1.0,1.0,1.0,0.0,0
larger_power_loss,77,1.0,1.0,1.0,1.0,1.0,0.0,0
larger_power_loss,78,1.0,1.0,1.0,1.0,1.0,0.0,0
larger_power_loss,79,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,0,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,1,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,2,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,3,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,4,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,5,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,6,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,7,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,8,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,9,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,10,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,11,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,12,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,13,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,14,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,15,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,16,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,17,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,18,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,19,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,20,0.965,0.9748,0.97445,0.9832,0.974363,0.025637,1
faster_recovery,21,0.93,0.942544,0.942026,0.957076,0.942912,0.057088,1
faster_recovery,22,0.895,0.908312,0.907733,0.926262,0.909327,0.090673,1
faster_recovery,23,0.86,0.873527,0.872929,0.8932,0.874914,0.125086,1
faster_recovery,24,0.825,0.838588,0.837983,0.859087,0.840164,0.159836,1
faster_recovery,25,0.79,0.803605,0.802998,0.82449,0.805273,0.194727,1
faster_recovery,26,0.755,0.768609,0.768002,0.789673,0.770321,0.229679,1
faster_recovery,27,0.72,0.733611,0.733003,0.754755,0.735342,0.264658,1
faster_recovery,28,0.685,0.698611,0.698003,0.719793,0.700352,0.299648,1
faster_recovery,29,0.65,0.663611,0.663003,0.684809,0.665356,0.334644,1
faster_recovery,30,0.615,0.628611,0.628003,0.649817,0.630358,0.369642,1
faster_recovery,31,0.58,0.593611,0.593003,0.61482,0.595359,0.404641,1
faster_recovery,32,0.545,0.558611,0.558003,0.579822,0.560359,0.439641,1
faster_recovery,33,0.51,0.523611,0.523003,0.544823,0.525359,0.474641,1
faster_recovery,34,0.475,0.488611,0.488003,0.509823,0.490359,0.509641,1
faster_recovery,35,0.45,0.460811,0.460303,0.479623,0.462684,0.537316,1
faster_recovery,36,0.45,0.453027,0.452817,0.464087,0.454983,0.545017,1
faster_recovery,37,0.495,0.483248,0.483625,0.478151,0.485006,0.514994,0
faster_recovery,38,0.54,0.524109,0.524752,0.508195,0.524264,0.475736,0
faster_recovery,39,0.585,0.567951,0.568688,0.546176,0.566954,0.433046,0
faster_recovery,40,0.63,0.612626,0.613394,0.587936,0.610989,0.389011,0
faster_recovery,41,0.675,0.657535,0.658313,0.631455,0.655576,0.344424,0
faster_recovery,42,0.72,0.70251,0.70329,0.675782,0.700396,0.299604,0
faster_recovery,43,0.765,0.747503,0.748284,0.720478,0.745316,0.254684,0
faster_recovery,44,0.81,0.792501,0.793282,0.76534,0.790281,0.209719,0
faster_recovery,45,0.855,0.8375,0.838281,0.810278,0.835265,0.164735,0
faster_recovery,46,0.9,0.8825,0.883281,0.85525,0.880258,0.119742,0
faster_recovery,47,0.945,0.9275,0.928281,0.900238,0.925255,0.074745,0
faster_recovery,48,0.99,0.9725,0.973281,0.945232,0.970253,0.029747,0
faster_recovery,49,1.0,0.9923,0.992731,0.973429,0.989615,0.010385,0
faster_recovery,50,1.0,0.997844,0.998007,0.987504,0.995839,0.004161,0
faster_recovery,51,1.0,0.999396,0.999451,0.994226,0.998268,0.001732,0
faster_recovery,52,1.0,0.999831,0.999848,0.997359,0.99926,0.00074,0
faster_recovery,53,1.0,0.999953,0.999958,0.9988,0.999678,0.000322,0
faster_recovery,54,1.0,0.999987,0.999988,0.999457,0.999858,0.000142,0
faster_recovery,55,1.0,0.999996,0.999997,0.999755,0.999937,6.3e-05,0
faster_recovery,56,1.0,0.999999,0.999999,0.999889,0.999972,2.8e-05,0
faster_recovery,57,1.0,1.0,1.0,0.99995,0.999987,1.3e-05,0
faster_recovery,58,1.0,1.0,1.0,0.999978,0.999994,6e-06,0
faster_recovery,59,1.0,1.0,1.0,0.99999,0.999997,3e-06,0
faster_recovery,60,1.0,1.0,1.0,0.999995,0.999999,1e-06,0
faster_recovery,61,1.0,1.0,1.0,0.999998,0.999999,1e-06,0
faster_recovery,62,1.0,1.0,1.0,0.999999,1.0,0.0,0
faster_recovery,63,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,64,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,65,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,66,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,67,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,68,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,69,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,70,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,71,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,72,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,73,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,74,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,75,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,76,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,77,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,78,1.0,1.0,1.0,1.0,1.0,0.0,0
faster_recovery,79,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,0,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,1,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,2,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,3,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,4,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,5,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,6,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,7,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,8,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,9,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,10,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,11,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,12,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,13,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,14,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,15,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,16,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,17,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,18,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,19,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,20,0.965,0.9692,0.970894,0.97872,0.970953,0.029047,1
high_digital_dependency,21,0.93,0.934704,0.936821,0.948698,0.937556,0.062444,1
high_digital_dependency,22,0.895,0.899764,0.901961,0.915462,0.903047,0.096953,1
high_digital_dependency,23,0.86,0.864772,0.866982,0.881082,0.868209,0.131791,1
high_digital_dependency,24,0.825,0.829773,0.831985,0.846299,0.833264,0.166736,1
high_digital_dependency,25,0.79,0.794773,0.796985,0.811375,0.798283,0.201717,1
high_digital_dependency,26,0.755,0.759773,0.761985,0.776402,0.76329,0.23671,1
high_digital_dependency,27,0.72,0.724773,0.726985,0.741411,0.728292,0.271708,1
high_digital_dependency,28,0.685,0.689773,0.691985,0.706414,0.693293,0.306707,1
high_digital_dependency,29,0.65,0.654773,0.656985,0.671415,0.658293,0.341707,1
high_digital_dependency,30,0.615,0.619773,0.621985,0.636416,0.623293,0.376707,1
high_digital_dependency,31,0.58,0.584773,0.586985,0.601416,0.588294,0.411706,1
high_digital_dependency,32,0.545,0.549773,0.551985,0.566416,0.553294,0.446706,1
high_digital_dependency,33,0.51,0.514773,0.516985,0.531416,0.518294,0.481706,1
high_digital_dependency,34,0.475,0.479773,0.481985,0.496416,0.483294,0.516706,1
high_digital_dependency,35,0.45,0.453573,0.455301,0.467496,0.456593,0.543407,1
high_digital_dependency,36,0.45,0.450429,0.450826,0.456274,0.451882,0.548118,1
high_digital_dependency,37,0.475,0.472051,0.470914,0.467414,0.471345,0.528655,0
high_digital_dependency,38,0.5,0.496646,0.495146,0.487421,0.494803,0.505197,0
high_digital_dependency,39,0.525,0.521598,0.52003,0.510656,0.519321,0.480679,0
high_digital_dependency,40,0.55,0.546592,0.545013,0.535037,0.54416,0.45584,0
high_digital_dependency,41,0.575,0.571591,0.570011,0.55982,0.569105,0.430895,0
high_digital_dependency,42,0.6,0.596591,0.595011,0.584744,0.594086,0.405914,0
high_digital_dependency,43,0.625,0.621591,0.62001,0.609717,0.61908,0.38092,0
high_digital_dependency,44,0.65,0.646591,0.64501,0.634708,0.644077,0.355923,0
high_digital_dependency,45,0.675,0.671591,0.67001,0.659705,0.669076,0.330924,0
high_digital_dependency,46,0.7,0.696591,0.69501,0.684703,0.694076,0.305924,0
high_digital_dependency,47,0.725,0.721591,0.72001,0.709703,0.719076,0.280924,0
high_digital_dependency,48,0.75,0.746591,0.74501,0.734703,0.744076,0.255924,0
high_digital_dependency,49,0.775,0.771591,0.77001,0.759703,0.769076,0.230924,0
high_digital_dependency,50,0.8,0.796591,0.79501,0.784703,0.794076,0.205924,0
high_digital_dependency,51,0.825,0.821591,0.82001,0.809703,0.819076,0.180924,0
high_digital_dependency,52,0.85,0.846591,0.84501,0.834703,0.844076,0.155924,0
high_digital_dependency,53,0.875,0.871591,0.87001,0.859703,0.869076,0.130924,0
high_digital_dependency,54,0.9,0.896591,0.89501,0.884703,0.894076,0.105924,0
high_digital_dependency,55,0.925,0.921591,0.92001,0.909703,0.919076,0.080924,0
high_digital_dependency,56,0.95,0.946591,0.94501,0.934703,0.944076,0.055924,0
high_digital_dependency,57,0.975,0.971591,0.97001,0.959703,0.969076,0.030924,0
high_digital_dependency,58,1.0,0.996591,0.99501,0.984703,0.994076,0.005924,0
high_digital_dependency,59,1.0,0.999591,0.99922,0.994503,0.998329,0.001671,0
high_digital_dependency,60,1.0,0.999951,0.999883,0.998059,0.999473,0.000527,0
high_digital_dependency,61,1.0,0.999994,0.999983,0.999319,0.999824,0.000176,0
high_digital_dependency,62,1.0,0.999999,0.999998,0.999761,0.99994,6e-05,0
high_digital_dependency,63,1.0,1.0,1.0,0.999916,0.999979,2.1e-05,0
high_digital_dependency,64,1.0,1.0,1.0,0.999971,0.999993,7e-06,0
high_digital_dependency,65,1.0,1.0,1.0,0.99999,0.999997,3e-06,0
high_digital_dependency,66,1.0,1.0,1.0,0.999996,0.999999,1e-06,0
high_digital_dependency,67,1.0,1.0,1.0,0.999999,1.0,0.0,0
high_digital_dependency,68,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,69,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,70,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,71,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,72,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,73,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,74,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,75,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,76,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,77,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,78,1.0,1.0,1.0,1.0,1.0,0.0,0
high_digital_dependency,79,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,0,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,1,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,2,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,3,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,4,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,5,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,6,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,7,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,8,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,9,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,10,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,11,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,12,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,13,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,14,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,15,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,16,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,17,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,18,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,19,1.0,1.0,1.0,1.0,1.0,0.0,0
longer_shock,20,0.965,0.9748,0.97445,0.9832,0.974363,0.025637,1
longer_shock,21,0.93,0.942544,0.942026,0.957076,0.942912,0.057088,1
longer_shock,22,0.895,0.908312,0.907733,0.926262,0.909327,0.090673,1
longer_shock,23,0.86,0.873527,0.872929,0.8932,0.874914,0.125086,1
longer_shock,24,0.825,0.838588,0.837983,0.859087,0.840164,0.159836,1
longer_shock,25,0.79,0.803605,0.802998,0.82449,0.805273,0.194727,1
longer_shock,26,0.755,0.768609,0.768002,0.789673,0.770321,0.229679,1
longer_shock,27,0.72,0.733611,0.733003,0.754755,0.735342,0.264658,1
longer_shock,28,0.685,0.698611,0.698003,0.719793,0.700352,0.299648,1
longer_shock,29,0.65,0.663611,0.663003,0.684809,0.665356,0.334644,1
longer_shock,30,0.615,0.628611,0.628003,0.649817,0.630358,0.369642,1
longer_shock,31,0.58,0.593611,0.593003,0.61482,0.595359,0.404641,1
longer_shock,32,0.545,0.558611,0.558003,0.579822,0.560359,0.439641,1
longer_shock,33,0.51,0.523611,0.523003,0.544823,0.525359,0.474641,1
longer_shock,34,0.475,0.488611,0.488003,0.509823,0.490359,0.509641,1
longer_shock,35,0.45,0.460811,0.460303,0.479623,0.462684,0.537316,1
longer_shock,36,0.45,0.453027,0.452817,0.464087,0.454983,0.545017,1
longer_shock,37,0.45,0.450848,0.450775,0.456551,0.452044,0.547956,1
longer_shock,38,0.45,0.450237,0.450214,0.453007,0.450865,0.549135,1
longer_shock,39,0.45,0.450066,0.450059,0.45137,0.450374,0.549626,1
