"scenario","period","demand","capacity","backlog","trust","rework","learning","service_gap","service_quality","conceptual_systems_score","modeled_systems_score","conceptual_model_gap"
"linear_pressure_frame",18,110.293518380548,82.0000187970014,197.506442178685,45.4279946097378,58.0096769573844,21.946,225.799941762232,0,30.7760046590214,0,30.7760046590214
"linear_pressure_frame",19,112.278801711398,82.2033877554227,200,43.2820774043473,63.9738755014402,21.943,230.075413955976,0,30.433966883522,0,30.433966883522
"linear_pressure_frame",20,114.299820142203,82.3184869494336,200,41.0914145959553,70.0449608503396,21.94,231.98133319277,0,30.2814933445784,0,30.2814933445784
"linear_pressure_frame",21,116.357216904763,82.3431834583751,200,38.880503361612,76.1636941801589,21.937,234.014033446388,0,30.118877324289,0,30.118877324289
"linear_pressure_frame",22,118.451646809049,82.276220146423,200,36.6490812303943,82.3332450163186,21.934,236.175426662626,0,29.9459658669899,0,29.9459658669899
"linear_pressure_frame",23,120.583776451612,82.1162847920567,200,34.3968743752066,88.5568306828842,21.931,238.467491659555,0,29.7626006672356,0,29.7626006672356
"linear_pressure_frame",24,122.754284427741,81.8620090405658,200,32.1235974068667,94.8377179743731,21.928,240.892275387175,0,29.568617969026,0,29.568617969026
"linear_pressure_frame",25,124.96386154744,81.5119673251936,200,29.8289531619888,101.179224859052,21.925,243.451894222246,0,29.3638484622203,0,29.3638484622203
"linear_pressure_frame",26,127.213211055294,81.064675756259,200,27.512632484537,107.584722214609,21.922,246.148535299035,0,29.1481171760772,0,29.1481171760772
"linear_pressure_frame",27,129.503048854289,80.5185909775774,200,25.1743140009187,114.057635597085,21.919,248.984457876712,0,28.9212433698631,0,28.9212433698631
"linear_pressure_frame",28,131.834103733666,79.8721089894866,200,22.8136638884843,120,21.916,251.96199474418,0,28.6830404204656,0,28.6830404204656
"linear_pressure_frame",29,134.207117600872,79.1325856434235,200,20.4321480979625,120,21.913,255.074531957449,0,28.4340374434041,0,28.4340374434041
"linear_pressure_frame",30,136.622845717688,78.388598157284,200,18.0475469905864,120,21.91,258.234247560404,0,28.1812601951677,0,28.1812601951677
"linear_pressure_frame",31,139.082056940607,77.6401197462278,200,15.6598130414174,120,21.907,261.441937194379,0,27.9246450244497,0,27.9246450244497
"linear_pressure_frame",32,141.585533965537,76.8871234647051,200,13.2688979185701,120,21.904,264.698410500832,0,27.6641271599334,0,27.6641271599334
"linear_pressure_frame",33,144.134073576917,76.1295822054934,200,10.8747524689781,120,21.901,268.004491371424,0,27.3996406902861,0,27.3996406902861
"linear_pressure_frame",34,146.728486901302,75.3674686987263,200,8.47732670390565,120,21.898,271.361018202575,0,27.131118543794,0,27.131118543794
"linear_pressure_frame",35,149.369599665525,74.6007555109187,200,6.07656978419995,120,21.895,274.768844154606,0,26.8584924676315,0,26.8584924676315
"linear_pressure_frame",36,152.058252459505,73.8294150439842,200,3.67243000528003,120,21.892,278.22883741552,0,26.5816930067584,0,26.5816930067584
"linear_pressure_frame",37,154.795301003776,73.0534195342481,200,1.26485478185708,120,21.889,281.741881469528,0,26.3006494824378,0,26.3006494824378
"linear_pressure_frame",38,157.581616421844,72.2727410514536,200,0,120,21.886,285.30887537039,0,26.0152899703688,0,26.0152899703688
"linear_pressure_frame",39,160.418085517437,71.4873514977623,200,0,120,21.883,288.930734019674,0,25.725541278426,0,25.725541278426
"linear_pressure_frame",40,163.305611056751,70.6972226067489,200,0,120,21.88,292.608388450002,0,25.4313289239999,0,25.4313289239999
"linear_pressure_frame",41,166.245112055772,69.9023259423894,200,0,120,21.877,296.342786113383,0,25.1325771109294,0,25.1325771109294
"linear_pressure_frame",42,169.237524072776,69.1026328980438,200,0,120,21.874,300.134891174732,0,24.8292087060214,0,24.8292087060214
"linear_pressure_frame",43,172.283799506086,68.298114695432,200,0,120,21.871,303.985684810654,0,24.5211452151477,0,24.5211452151477
"linear_pressure_frame",44,175.384907897196,67.4887423836046,200,0,120,21.868,307.896165513591,0,24.2083067589127,0,24.2083067589127
"linear_pressure_frame",45,178.541836239345,66.6744868379063,200,0,120,21.865,311.867349401439,0,23.8906120478849,0,23.8906120478849
"linear_pressure_frame",46,181.755589291653,65.8553187589337,200,0,120,21.862,315.90027053272,0,23.5679783573824,0,23.5679783573824
"linear_pressure_frame",47,185.027189898903,65.0312086714873,200,0,120,21.859,319.995981227416,0,23.2403215018068,0,23.2403215018068
"linear_pressure_frame",48,188.357679317083,64.2021269235162,200,0,120,21.856,324.155552393567,0,22.9075558085146,0,22.9075558085146
"linear_pressure_frame",49,191.748117544791,63.3680436850573,200,0,120,21.853,328.380073859733,0,22.5695940912213,0,22.5695940912213
"linear_pressure_frame",50,195.199583660597,62.5289289471677,200,0,120,21.85,332.670654713429,0,22.2263476229257,0,22.2263476229257
"linear_pressure_frame",51,198.713176166488,61.6847525208507,200,0,120,21.847,337.028423645637,0,21.877726108349,0,21.877726108349
"linear_pressure_frame",52,200,60.8354840359758,200,0,120,21.844,339.164515964024,0,21.7068387228781,0,21.7068387228781
"linear_pressure_frame",53,200,59.9810929401917,200,0,120,21.841,340.018907059808,0,21.6384874352153,0,21.6384874352153
"linear_pressure_frame",54,200,59.1215484978328,200,0,120,21.838,340.878451502167,0,21.5697238798266,0,21.5697238798266
"linear_pressure_frame",55,200,58.2568197888198,200,0,120,21.835,341.74318021118,0,21.5005455831056,0,21.5005455831056
"linear_pressure_frame",56,200,57.3868757075527,200,0,120,21.832,342.613124292447,0,21.4309500566042,0,21.4309500566042
"linear_pressure_frame",57,200,56.511684961798,200,0,120,21.829,343.488315038202,0,21.3609347969438,0,21.3609347969438
"linear_pressure_frame",58,200,55.6312160715688,200,0,120,21.826,344.368783928431,0,21.2904972857255,0,21.2904972857255
"linear_pressure_frame",59,200,54.7454373679982,200,0,120,21.823,345.254562632002,0,21.2196349894399,0,21.2196349894399
"linear_pressure_frame",60,200,53.8543169922062,200,0,120,21.82,346.145683007794,0,21.1483453593765,0,21.1483453593765
"linear_pressure_frame",61,200,52.9578228941595,200,0,120,21.817,347.04217710584,0,21.0766258315328,0,21.0766258315328
"linear_pressure_frame",62,200,52.0559228315244,200,0,120,21.814,347.944077168476,0,21.004473826522,0,21.004473826522
"linear_pressure_frame",63,200,51.1485843685136,200,0,120,21.811,348.851415631486,0,20.9318867494811,0,20.9318867494811
"linear_pressure_frame",64,200,50.2357748747247,200,0,120,21.808,349.764225125275,0,20.858861989978,0,20.858861989978
"linear_pressure_frame",65,200,49.317461523973,200,0,120,21.805,350.682538476027,0,20.7853969219178,0,20.7853969219178
"linear_pressure_frame",66,200,48.3936112931169,200,0,120,21.802,351.606388706883,0,20.7114889034494,0,20.7114889034494
"linear_pressure_frame",67,200,47.4641909608756,200,0,120,21.799,352.535809039124,0,20.63713527687,0,20.63713527687
"linear_pressure_frame",68,200,46.5291671066408,200,0,120,21.796,353.470832893359,0,20.5623333685313,0,20.5623333685313
"linear_pressure_frame",69,200,45.5885061092807,200,0,120,21.793,354.411493890719,0,20.4870804887425,0,20.4870804887425
"linear_pressure_frame",70,200,44.6421741459364,200,0,120,21.79,355.357825854064,0,20.4113739316749,0,20.4113739316749
"linear_pressure_frame",71,200,43.690137190812,200,0,120,21.787,356.309862809188,0,20.335210975265,0,20.335210975265
"linear_pressure_frame",72,200,42.7323610139569,200,0,120,21.784,357.267638986043,0,20.2585888811166,0,20.2585888811166
"linear_pressure_frame",73,200,41.7688111800406,200,0,120,21.781,358.231188819959,0,20.1815048944033,0,20.1815048944033
"linear_pressure_frame",74,200,40.7994530471209,200,0,120,21.778,359.200546952879,0,20.1039562437697,0,20.1039562437697
"linear_pressure_frame",75,200,39.8242517654036,200,0,120,21.775,360.175748234596,0,20.0259401412323,0,20.0259401412323
"linear_pressure_frame",76,200,38.843172275996,200,0,120,21.772,361.156827724004,0,19.9474537820797,0,19.9474537820797
"linear_pressure_frame",77,200,37.856179309652,200,0,120,21.769,362.143820690348,0,19.8684943447722,0,19.8684943447722
"linear_pressure_frame",78,200,36.8632373855099,200,0,120,21.766,363.13676261449,0,19.7890589908408,0,19.7890589908408
"linear_pressure_frame",79,200,35.864310809823,200,0,120,21.763,364.135689190177,0,19.7091448647858,0,19.7091448647858
"linear_pressure_frame",80,200,34.8593636746819,200,0,120,21.76,365.140636325318,0,19.6287490939746,0,19.6287490939746
"conceptual_systems_frame",0,80,70,22,58,8,22,32,81.2,64.26,46.86,17.4
"conceptual_systems_frame",1,81.44,72.671,24.62121,58.48765153,8.0864,23.093,33.39021,80.474655,64.1487832,46.9749283825,17.1738548175
"conceptual_systems_frame",2,82.90592,75.3854485,27.170631635,58.953105038555,8.19782378,24.186,34.691103135,79.7852101095,64.0447117492,47.1028474119888,16.9418643372112
"conceptual_systems_frame",3,84.39822656,78.1434046283,29.654495008453,59.3970348341528,8.33266363643,25.279,35.909316940153,79.128909257173,63.9472546447878,47.2427229022103,16.7045317425775
"conceptual_systems_frame",4,85.91739463808,80.9449522200365,32.0785878633867,59.8200581746522,8.48943134135276,26.372,37.0510302814302,78.5031838898114,63.8559175774856,47.3935914450685,16.462326132417
"conceptual_systems_frame",5,87.4639077415654,83.7901982721166,34.4482901954586,60.2227392466228,8.6667498864185,27.465,38.1219996649074,77.9056377072998,63.7702400268074,47.5545544485487,16.2156855782587
"conceptual_systems_frame",6,89.0382580809136,86.6792715065415,36.7686065338868,60.6055928271294,8.86334588038683,28.558,39.1275931082589,77.3340323877351,63.6897925513393,47.7247725383103,15.9650200130289
"conceptual_systems_frame",7,90.64094672637,89.6123210334011,39.0441960776337,60.9690876489124,9.0780425563355,29.651,40.0728217706027,76.7862742199812,63.6141742583518,47.9034602903489,15.7107139680029
"conceptual_systems_frame",8,92.2724837674447,92.58951510539,41.2794008617938,61.3136494881997,9.30975334820634,30.744,40.9623695238484,76.2604015662036,63.5430104380921,48.0898812640397,15.4531291740524
"conceptual_systems_frame",9,93.9333884752587,95.6110399562208,43.4782721177217,61.6396639927729,9.55747599963562,31.837,41.8006206367595,75.7545730817478,63.4759503490592,48.2833433066221,15.1926070424371
"conceptual_systems_frame",10,95.6241894678134,98.6770987157885,45.6445949799727,61.9474792664036,9.82028717109729,32.93,42.5916857319976,75.2670566241172,63.4126651414402,48.483194101753,14.9294710396872
"conceptual_systems_frame",11,97.345424878234,101.78791039538,47.7819116835411,62.2374082243635,10.0973375142732,34.023,43.3394261663952,74.7962187868068,63.3528459066884,48.6888169361758,14.6640289705126
"conceptual_systems_frame",12,99.0976425260422,104.94370893662,49.8935433861315,62.5097307333814,10.3878471852684,35.116,44.0474769755541,74.340514997379,63.2962018419557,48.8996266598176,14.396575182138
"conceptual_systems_frame",13,100.881400091511,108.144742318207,51.9826107422245,62.7646955481701,10.6911017708283,36.209,44.7192685155287,73.8984801224457,63.2424585187577,49.1150658157502,14.1273927030075
"conceptual_systems_frame",14,102.697265293158,111.391271714826,54.0520533484545,63.0025220554656,11.0064486041078,37.302,45.3580469267862,73.4687195251691,63.1913562458571,49.3346009174382,13.8567553284189
"conceptual_systems_frame",15,104.545816068435,114.683570702913,56.1046481732682,63.2234018354038,11.33329344879,38.395,45.9668935387901,73.0499005235284,63.1426485168968,49.5577188515555,13.5849296653413
"conceptual_systems_frame",16,106.427640757667,118.02192450821,58.1430270779329,63.4275000489994,11.6710975324882,39.488,46.5487433273894,72.6407441999344,63.0961005338088,49.7839233853847,13.3121771484241
"conceptual_systems_frame",17,108.343338291305,121.406629290305,60.1696935306824,63.6149566594842,12.0193749123812,40.581,47.1064025316821,72.2400175148255,63.0514877974654,50.0127317584238,13.0387560390416
"conceptual_systems_frame",18,110.293518380548,124.837991459522,62.1870386110946,63.7858874942955,12.3776901579515,41.674,47.6425655321205,71.8465256786567,63.0085947574304,50.243671338321,12.7649234191094
"conceptual_systems_frame",19,112.278801711398,128.316327021748,64.1973563976625,63.9403851535838,12.7456563375297,42.767,48.1598310873124,71.4591047382084,62.967213513015,50.4762763216376,12.4909371913774
"conceptual_systems_frame",20,114.299820142203,131.841960946903,66.2028588279205,64.0785197702176,13.1229332971013,43.86,48.660718023221,71.076614334404,62.9271425581423,50.7100844602087,12.2170580979336
"conceptual_systems_frame",21,116.357216904763,135.415226556915,68.2056901174048,64.2003396254022,13.5092262215193,44.953,49.1476804652524,70.6979305898421,62.8881855627798,50.9446337940264,11.9435517687535
"conceptual_systems_frame",22,118.451646809049,139.036464929162,70.2079408211409,64.3058716231933,13.9042844698938,46.046,49.6231227010278,70.3219390850232,62.8501501839178,51.1794593716233,11.6706908122945
"conceptual_systems_frame",23,120.583776451612,142.706024311405,72.2116616192437,64.3951216263687,14.3079006785123,47.139,50.0894137594504,69.9475278827955,62.812846899244,51.4140899388701,11.3987569603738
"conceptual_systems_frame",24,122.754284427741,146.424259544341,74.2188769065808,64.4680746553194,14.7199101261824,48.232,50.54890178998,69.5735805608462,62.7760878568016,51.6480445769324,11.1280432798692
"conceptual_systems_frame",25,124.96386154744,150.191531487892,76.2315982652692,64.5246949508276,15.1401903584021,49.325,51.0039283248171,69.1989692121507,62.7396857340146,51.8808292698541,10.8588564641605
"conceptual_systems_frame",26,127.213211055294,154.008206447395,78.2518378980537,64.5649259008141,15.5686610682488,50.4180000000001,51.4568425059526,68.8225473731366,62.7034525995238,52.1119333818413,10.5915192176824
"conceptual_systems_frame",27,129.503048854289,157.874655595845,80.2816221003312,64.5886898303506,16.0052842333559,51.5110000000001,51.9100153587752,68.4431428389378,62.667198771298,52.340826023817,10.3263727474809
"conceptual_systems_frame",28,131.834103733666,161.791254388303,82.3230048487573,64.5958876534429,16.4500645098139,52.6040000000001,52.3658541941204,68.059550324505,62.6307316644704,52.5669522881948,10.0637793762756
"conceptual_systems_frame",29,134.207117600872,165.758381964539,84.3780815849802,64.5863983842951,16.9030498853081,53.6970000000001,52.8268172213135,67.6705239294855,62.5938546222949,52.7897293300791,9.80412529221579
"conceptual_systems_frame",30,136.622845717688,169.776420535905,86.44900327411,64.5600785049532,17.3643325952917,54.7900000000001,53.2954284558932,67.2747693637013,62.5563657235285,53.0085422722345,9.54782345129407
"conceptual_systems_frame",31,139.082056940607,173.845754752335,88.537990819048,64.5167611854021,17.8340503074978,55.8830000000001,53.77429300732,66.8709358887158,62.5180565594144,53.2227399101693,9.29531664924512
"conceptual_systems_frame",32,141.585533965537,177.966771045245,90.647349913779,64.456255351338,18.3123875816295,56.9760000000001,54.266112834071,66.4576079293942,62.4787109732743,53.431630192555,9.04708078071933
"conceptual_systems_frame",33,144.134073576917,182.139856941974,92.7794864211819,64.378344593966,18.7995776126428,58.0690000000001,54.7737030561256,66.0332963075122,62.43810375551,53.634475450928,8.803628304582
"conceptual_systems_frame",34,146.728486901302,186.365400347204,94.9369223638566,64.2827859152641,19.2959042676531,59.1620000000001,55.3000089179547,65.5964290473441,62.3959992865636,53.830487351206,8.56551193535761
"conceptual_systems_frame",35,149.369599665525,190.643788786661,97.1223126199056,64.1693083012088,19.8017044281763,60.2550000000001,55.8481234987698,65.1453417007534,62.3521501200984,54.0188215379773,8.33332858212107
"conceptual_systems_frame",36,152.058252459505,194.975408608105,99.3384624195794,64.0376111144763,20.3173706511541,61.3480000000001,56.4213062709792,64.6782671366065,62.3062954983217,54.1985719407805,8.10772355754121
"conceptual_systems_frame",37,154.795301003776,199.360644134419,101.588345743206,63.8873622970935,20.8433541640317,62.4410000000001,57.0230026125626,64.1933247363076,62.258159790995,54.3687647096822,7.88939508131278
"conceptual_systems_frame",38,157.581616421844,200,103.875124725902,63.71819637243,21.3801682110579,63.5340000000001,61.4567411477458,61.7885705522568,61.9034607081803,53.5783825545357,8.32507815364465
"conceptual_systems_frame",39,160.418085517437,200,106.547578978048,63.5158947428972,21.9967895517173,64.6270000000001,66.9656644954849,58.8182914091565,61.4627468403612,52.4955847779089,8.96716206245233
"conceptual_systems_frame",40,163.305611056751,200,109.692981520133,63.2737536207112,22.712571512636,65.7200000000001,72.9985925768838,55.5513036821355,60.9801125938493,51.2516456309097,9.72846696293954
"conceptual_systems_frame",41,166.245112055772,200,113.346411951043,62.9864365591468,23.5369461790199,66.8130000000001,79.5915240068154,51.9663068339353,60.4526780794548,49.83391806801,10.6187600114448
"conceptual_systems_frame",42,169.237524072776,200,117.545885784369,62.6482131996598,24.4799936111426,67.9060000000001,86.7834098571445,48.0402973075278,59.8773272114284,48.2287548720651,11.6485723393634
"conceptual_systems_frame",43,172.283799506086,200,122.332551399695,62.2529271237071,25.5524949885712,68.9990000000001,94.6163509057809,43.7484513011096,59.2506919275375,46.4214377830045,12.829254144533
"conceptual_systems_frame",44,175.384907897196,200,127.75090303922,61.7939615102392,26.7659893048753,70.0920000000001,103.135810936416,39.0639982750857,58.5691351250867,44.3961011604322,14.1730339646545
"conceptual_systems_frame",45,178.541836239345,200,133.849010920179,61.2642024234485,28.1328339017308,71.1850000000001,112.390847159524,33.9580845546322,57.8287322272381,42.1356497949743,15.6930824322638
"conceptual_systems_frame",46,181.755589291653,200,140.678769620631,60.6559995434319,29.6662691506022,72.2780000000001,122.434358912284,28.3996263411471,57.0252512870173,39.6216704535487,17.4035808334686
"conceptual_systems_frame",47,185.027189898903,200,148.296165989055,59.9611241395554,31.3804876110233,73.3710000000001,133.323355887958,22.3551513921627,56.1541315289633,36.8343367119786,19.3197948169847
"conceptual_systems_frame",48,188.357679317083,200,156.761567927346,59.1707240724169,33.2907080170066,74.4640000000001,145.119247244429,15.7886285718333,55.2104602204457,33.7523065943687,21.458153626077
"conceptual_systems_frame",49,191.748117544791,200,166.14003550275,58.2752755953287,35.4132544674063,75.5570000000001,157.88815304754,8.66128441263766,54.1889477561968,30.3526125022376,23.8363352539592
"conceptual_systems_frame",50,195.199583660597,200,176.501655957562,57.2645317101016,37.765641222262,76.6500000000001,171.701239618159,0.931405763128758,53.0839008305473,26.6105428773685,26.4733579531787
"conceptual_systems_frame",51,198.713176166488,200,187.92190430654,56.1274668145346,40.3666635353889,77.7430000000001,186.635080473027,0,51.8891935621578,24.7332767426714,27.1559168194864
"conceptual_systems_frame",52,200,200,200,54.8968925951428,43.2364949839033,78.8360000000001,200,0,50.82,23.0059489012002,27.8140510987998
"conceptual_systems_frame",53,200,200,200,53.574812311019,46.3468949839033,79.9290000000001,200,0,50.82,22.4274688301693,28.3925311698307
"conceptual_systems_frame",54,200,200,200,52.2461821553502,49.4572949839033,81.0220000000001,200,0,50.82,21.8473512912521,28.9726487087479
"conceptual_systems_frame",55,200,200,200,50.9110021281365,52.5676949839033,82.1150000000002,200,0,50.82,21.2655962844486,29.5544037155513
"conceptual_systems_frame",56,200,200,200,49.5692722293777,55.6780949839033,83.2080000000002,200,0,50.82,20.682203809759,30.137796190241
"conceptual_systems_frame",57,200,200,200,48.2209924590739,58.7884949839033,84.3010000000002,200,0,50.82,20.097173867183,30.722826132817
"conceptual_systems_frame",58,200,200,200,46.8661628172251,61.8988949839033,85.3940000000002,200,0,50.82,19.5105064567208,31.3094935432792
"conceptual_systems_frame",59,200,200,200,45.5047833038313,65.0092949839033,86.4870000000002,200,0,50.82,18.9222015783724,31.8977984216276
"conceptual_systems_frame",60,200,200,200,44.1368539188925,68.1196949839033,87.5800000000002,200,0,50.82,18.3322592321377,32.4877407678623
"conceptual_systems_frame",61,200,200,200,42.7623746624087,71.2300949839033,88.6730000000002,200,0,50.82,17.7406794180167,33.0793205819833
"conceptual_systems_frame",62,200,200,200,41.3813455343799,74.3404949839033,89.7660000000002,200,0,50.82,17.1474621360095,33.6725378639905
"conceptual_systems_frame",63,200,200,200,39.9937665348061,77.4508949839033,90.8590000000002,200,0,50.82,16.5526073861161,34.2673926138839
"conceptual_systems_frame",64,200,200,200,38.5996376636873,80.5612949839032,91.9520000000002,200,0,50.82,15.9561151683364,34.8638848316636
"conceptual_systems_frame",65,200,200,200,37.1989589210235,83.6716949839032,93.0450000000002,200,0,50.82,15.3579854826704,35.4620145173296
"conceptual_systems_frame",66,200,200,200,35.7917303068147,86.7820949839032,94.1380000000002,200,0,50.82,14.7582183291182,36.0617816708818
"conceptual_systems_frame",67,200,200,200,34.3779518210609,89.8924949839032,95.2310000000002,200,0,50.82,14.1568137076798,36.6631862923202
"conceptual_systems_frame",68,200,200,200,32.9576234637621,93.0028949839032,96.3240000000002,200,0,50.82,13.5537716183551,37.2662283816449
"conceptual_systems_frame",69,200,200,200,31.5307452349183,96.1132949839032,97.4170000000002,200,0,50.82,12.9490920611442,37.8709079388558
"conceptual_systems_frame",70,200,200,200,30.0973171345296,99.2236949839031,98.5100000000002,200,0,50.82,12.342775036047,38.477224963953
"conceptual_systems_frame",71,200,200,200,28.6573391625958,102.334094983903,99.6030000000002,200,0,50.82,11.7348205430635,39.0851794569365
"conceptual_systems_frame",72,200,200,200,27.210811319117,105.444494983903,100,200,0,50.82,10.9860285821938,39.8339714178062
"conceptual_systems_frame",73,200,200,200,25.7577263691732,108.554894983903,100,200,0,50.82,10.1561973447078,40.6638026552922
"conceptual_systems_frame",74,200,200,200,24.2980801859494,111.665294983903,100,200,0,50.82,9.32472579890188,41.4952742010981
"conceptual_systems_frame",75,200,200,200,22.8318727694456,114.775694983903,100,200,0,50.82,8.49161394477593,42.3283860552241
"conceptual_systems_frame",76,200,200,200,21.3591041196618,117.886094983903,100,200,0,50.82,7.65686178232998,43.16313821767
"conceptual_systems_frame",77,200,200,200,19.879774236598,120,100,200,0,50.82,6.9699435591495,43.8500564408505
"conceptual_systems_frame",78,200,200,200,18.395985176598,120,100,200,0,50.82,6.59899629414949,44.2210037058505
"conceptual_systems_frame",79,200,200,200,16.912196116598,120,100,200,0,50.82,6.2280490291495,44.5919509708505
"conceptual_systems_frame",80,200,200,200,15.428407056598,120,100,200,0,50.82,5.85710176414949,44.9628982358505
"formal_model_learning_frame",0,80,70,22,58,8,22,32,81.2,75.4,46.86,28.54
"formal_model_learning_frame",1,81.44,73.851,23.90061,58.77969695,7.4288,23.798,31.48961,81.655115,75.4408312,47.8317777375,27.6090534625
"formal_model_learning_frame",2,82.90592,77.804937,25.42059767,59.55543488165,6.85147532,25.596,30.52158067,82.341193303,75.5182735464,48.9211293463125,26.5971442000875
"formal_model_learning_frame",3,84.39822656,81.8633439882,26.551361963062,60.3310076182587,6.26253428804,27.394,29.086244534862,83.264990731755,75.633100437211,50.132867183399,25.5002332538121
"formal_model_learning_frame",4,85.91739463808,86.0278577897142,27.2825545122077,61.1103147715517,5.65636922245834,29.192,27.1720913605735,84.4342250918528,75.7862326911541,51.4723211648257,24.3139115263285
"formal_model_learning_frame",5,87.4639077415654,90.3002222604333,27.6020360496628,61.8973783920382,5.02723431878523,30.99,24.7657215307949,85.8576072230277,75.9787422775364,52.9453602381771,23.0333820393593
"formal_model_learning_frame",6,89.0382580809136,94.6822918572976,27.4958258862329,62.6963601203913,4.36922297715476,32.788,21.8517921098489,87.5448759030714,76.2118566312121,54.5584159515525,21.6534406796596
"formal_model_learning_frame",7,90.64094672637,99.1760355986424,26.9480442481385,63.5115789063751,3.67624448247295,34.586,18.4129553758661,89.5068367432014,76.4869635699307,56.3185082122337,20.1684553576971
"formal_model_learning_frame",8,92.2724837674447,103.783541429786,25.9408472409441,64.347529364116,2.94199994698335,36.384,14.4297895786025,91.7554052292546,76.8056168337118,58.2332733366421,18.5723434970697
"formal_model_learning_frame",9,93.9333884752587,108.507021010599,24.4543541816111,65.208900835042,2.15995742192658,38.182,9.88072164627125,94.3036540791901,77.1695422682983,60.3109945021273,16.858547766171
"formal_model_learning_frame",10,95.6241894678134,113.348814943418,22.4665670100628,66.1005972326252,1.32332608168183,39.98,4.74194153445814,97.1658651041823,77.5806446772434,62.5606347204942,15.0200099567491
"formal_model_learning_frame",11,97.345424878234,118.311398461401,19.9532814608647,67.0277577461544,0.425029380095328,41.778,0,99.8512397169666,77.96,64.8399686446679,13.1200313553321
"formal_model_learning_frame",12,99.0976425260422,123.397387599159,16.8879896435732,67.9917277156722,0,43.576,0,100,77.96,66.3640717244766,11.5959282755234
"formal_model_learning_frame",13,100.881400091511,128.601411025547,13.4052026604251,68.9743017023701,0,45.374,0,100,77.96,67.8379962621047,10.1220037378953
"formal_model_learning_frame",14,102.697265293158,133.918745779905,9.62544206954948,69.9757744920224,0,47.172,0,100,77.96,69.3576739940411,8.60232600595889
"formal_model_learning_frame",15,104.545816068435,139.350978220823,5.54163563651887,70.9976663138398,0,48.97,0,100,77.96,70.9243508368904,7.03564916310961
