"scenario","time","exponential","logistic","delayed_feedback","delayed_state","inflow","outflow","shock"
"baseline_historical_dynamics",37,172.456255848955,58.3283636798972,159.269746646771,100.403690703379,11.9995531917758,2.72422144220272,0
"baseline_historical_dynamics",38,186.252756316871,59.5924347647146,168.835449727475,107.931277517305,12.7415797317417,3.1758766510383,0
"baseline_historical_dynamics",39,201.152976822221,60.808571264705,178.696884029615,115.756694600958,13.506835978198,3.64540167605747,0
"baseline_historical_dynamics",40,217.245214967999,61.9755746266267,188.859869657471,123.879418241884,14.2957507223692,4.13276509451306,0
"baseline_historical_dynamics",41,234.624832165438,63.0926487464563,199.330843140874,132.296934819913,15.1087895725977,4.63781608919477,0
"baseline_historical_dynamics",42,250,64.1593783203291,210.117045045724,141.004425773678,15.9464674512699,5.16026554642068,0
"baseline_historical_dynamics",43,250,65.1757027595043,221.22674375555,149.994414897198,16.8093636036579,5.69966489383189,0
"baseline_historical_dynamics",44,250,66.1418867500694,232.668698457187,159.269746646771,17.698139500444,6.25618479880627,0
"baseline_historical_dynamics",45,250,67.0584885072159,244.452067350114,168.835449727475,18.613495876575,6.83012698364848,0
"baseline_historical_dynamics",46,250,67.9263267069208,250,178.696884029615,19.5561653880091,7.42181304177691,0
"baseline_historical_dynamics",47,250,68.7464469835791,250,188.859869657471,20,8.03159217944828,0
"baseline_historical_dynamics",48,250,69.5200887693994,250,199.330843140874,20,8.65985058845245,0
"baseline_historical_dynamics",49,250,70.2486531284462,250,210.117045045724,20,9.30702270274341,0
"baseline_historical_dynamics",50,250,70.9336721123611,250,221.22674375555,20,9.97360462533297,0
"baseline_historical_dynamics",51,250,71.576780042006,250,232.668698457187,20,10.6601219074312,0
"baseline_historical_dynamics",52,250,72.1796870041848,250,244.452067350114,20,11.3671240410068,0
"baseline_historical_dynamics",53,250,72.7441547484975,250,250,20,11.7,0
"baseline_historical_dynamics",54,250,73.2719750783039,250,250,20,11.7,0
"baseline_historical_dynamics",55,250,73.7649507526927,250,250,20,11.7,0
"baseline_historical_dynamics",56,250,74.2248788533609,250,250,20,11.7,0
"baseline_historical_dynamics",57,250,74.6535365208337,250,250,20,11.7,0
"baseline_historical_dynamics",58,250,75.0526689274329,250,250,20,11.7,0
"baseline_historical_dynamics",59,250,75.4239793284967,250,250,20,11.7,0
"baseline_historical_dynamics",60,250,75.7691210170309,250,250,20,11.7,0
"baseline_historical_dynamics",61,250,76.0896909986999,250,250,20,11.7,0
"baseline_historical_dynamics",62,250,76.3872252023183,250,250,20,11.7,0
"baseline_historical_dynamics",63,250,76.6631950443941,250,250,20,11.7,0
"baseline_historical_dynamics",64,250,76.9190051735308,250,250,20,11.7,0
"baseline_historical_dynamics",65,250,77.1559922305276,250,250,20,11.7,0
"baseline_historical_dynamics",66,250,77.3754244718926,250,250,20,11.7,0
"baseline_historical_dynamics",67,250,77.5785021174384,250,250,20,11.7,0
"baseline_historical_dynamics",68,250,77.7663582960481,250,250,20,11.7,0
"baseline_historical_dynamics",69,250,77.9400604771026,250,250,20,11.7,0
"baseline_historical_dynamics",70,250,78.1006122880964,250,250,20,11.7,0
"baseline_historical_dynamics",71,250,78.2489556313686,250,250,20,11.7,0
"baseline_historical_dynamics",72,250,78.3859730244782,250,250,20,11.7,0
"baseline_historical_dynamics",73,250,78.5124900994422,250,250,20,11.7,0
"baseline_historical_dynamics",74,250,78.6292782057826,250,250,20,11.7,0
"baseline_historical_dynamics",75,250,78.7370570710828,250,250,20,11.7,0
"baseline_historical_dynamics",76,250,78.8364974805545,250,250,20,11.7,0
"baseline_historical_dynamics",77,250,78.9282239439974,250,250,20,11.7,0
"baseline_historical_dynamics",78,250,79.0128173245634,250,250,20,11.7,0
"baseline_historical_dynamics",79,250,79.0908174089636,250,250,20,11.7,0
"baseline_historical_dynamics",80,250,79.1627254032627,250,250,20,11.7,0
"baseline_historical_dynamics",81,250,79.2290063422513,250,250,20,11.7,0
"baseline_historical_dynamics",82,250,79.2900914036509,250,250,20,11.7,0
"baseline_historical_dynamics",83,250,79.3463801211437,250,250,20,11.7,0
"baseline_historical_dynamics",84,250,79.3982424925062,250,250,20,11.7,0
"baseline_historical_dynamics",85,250,79.4460209810078,250,250,20,11.7,0
"baseline_historical_dynamics",86,250,79.4900324097737,250,250,20,11.7,0
"baseline_historical_dynamics",87,250,79.5305697500487,250,250,20,11.7,0
"baseline_historical_dynamics",88,250,79.5679038052853,250,250,20,11.7,0
"baseline_historical_dynamics",89,250,79.602284793741,250,250,20,11.7,0
"baseline_historical_dynamics",90,250,79.6339438328564,250,250,20,11.7,-8
"baseline_historical_dynamics",91,250,79.6630943291104,250,250,20,11.7,0
"baseline_historical_dynamics",92,250,79.6899332773505,250,250,20,11.7,0
"baseline_historical_dynamics",93,250,79.71464247379,250,250,20,11.7,0
"baseline_historical_dynamics",94,250,79.737389646969,250,250,20,11.7,0
"baseline_historical_dynamics",95,250,79.758329511014,250,250,20,11.7,0
"baseline_historical_dynamics",96,250,79.7776047455076,250,250,20,11.7,0
"baseline_historical_dynamics",97,250,79.7953469062178,250,250,20,11.7,0
"baseline_historical_dynamics",98,250,79.8116772708315,250,250,20,11.7,0
"baseline_historical_dynamics",99,250,79.8267076237147,250,250,20,11.7,0
"baseline_historical_dynamics",100,250,79.8405409835698,250,250,20,11.7,0
"baseline_historical_dynamics",101,250,79.8532722777063,250,250,20,11.7,0
"baseline_historical_dynamics",102,250,79.8649889664653,250,250,20,11.7,0
"baseline_historical_dynamics",103,250,79.8757716211689,250,250,20,11.7,0
"baseline_historical_dynamics",104,250,79.8856944587853,250,250,20,11.7,0
"baseline_historical_dynamics",105,250,79.8948258363257,250,250,20,11.7,0
"baseline_historical_dynamics",106,250,79.903228707815,250,250,20,11.7,0
"baseline_historical_dynamics",107,250,79.9109610465068,250,250,20,11.7,0
"baseline_historical_dynamics",108,250,79.918076234851,250,250,20,11.7,0
"baseline_historical_dynamics",109,250,79.9246234245596,250,250,20,11.7,0
"baseline_historical_dynamics",110,250,79.9306478689667,250,250,20,11.7,0
"baseline_historical_dynamics",111,250,79.9361912297313,250,250,20,11.7,0
"baseline_historical_dynamics",112,250,79.9412918597936,250,250,20,11.7,0
"baseline_historical_dynamics",113,250,79.9459850643644,250,250,20,11.7,0
"baseline_historical_dynamics",114,250,79.950303341602,250,250,20,11.7,0
"baseline_historical_dynamics",115,250,79.954276604516,250,250,20,11.7,0
"baseline_historical_dynamics",116,250,79.9579323855258,250,250,20,11.7,0
"baseline_historical_dynamics",117,250,79.9612960249996,250,250,20,11.7,0
"baseline_historical_dynamics",118,250,79.9643908450019,250,250,20,11.7,0
"baseline_historical_dynamics",119,250,79.9672383093898,250,250,20,11.7,0
"baseline_historical_dynamics",120,250,79.9698581713103,250,250,20,11.7,0
"baseline_historical_dynamics",121,250,79.9722686090756,250,250,20,11.7,0
"baseline_historical_dynamics",122,250,79.9744863513195,250,250,20,11.7,0
"baseline_historical_dynamics",123,250,79.9765267922677,250,250,20,11.7,0
"baseline_historical_dynamics",124,250,79.9784040978948,250,250,20,11.7,0
"baseline_historical_dynamics",125,250,79.9801313036802,250,250,20,11.7,0
"baseline_historical_dynamics",126,250,79.9817204046207,250,250,20,11.7,0
"baseline_historical_dynamics",127,250,79.9831824381074,250,250,20,11.7,0
"baseline_historical_dynamics",128,250,79.9845275602285,250,250,20,11.7,0
"baseline_historical_dynamics",129,250,79.9857651160138,250,250,20,11.7,0
"baseline_historical_dynamics",130,250,79.9869037041008,250,250,20,11.7,0
"baseline_historical_dynamics",131,250,79.9879512362597,250,250,20,11.7,0
"baseline_historical_dynamics",132,250,79.9889149921863,250,250,20,11.7,0
"baseline_historical_dynamics",133,250,79.989801669934,250,250,20,11.7,0
"baseline_historical_dynamics",134,250,79.9906174323333,250,250,20,11.7,0
"baseline_historical_dynamics",135,250,79.9913679497141,250,250,20,11.7,0
"baseline_historical_dynamics",136,250,79.9920584392246,250,250,20,11.7,0
"baseline_historical_dynamics",137,250,79.9926937010183,250,250,20,11.7,0
"baseline_historical_dynamics",138,250,79.9932781515548,250,250,20,11.7,0
"baseline_historical_dynamics",139,250,79.9938158542472,250,250,20,11.7,0
"baseline_historical_dynamics",140,250,79.9943105476638,250,250,20,11.7,0
"baseline_historical_dynamics",141,250,79.9947656714808,250,250,20,11.7,0
"baseline_historical_dynamics",142,250,79.9951843903641,250,250,20,11.7,0
"baseline_historical_dynamics",143,250,79.9955696159449,250,250,20,11.7,0
"baseline_historical_dynamics",144,250,79.995924027041,250,250,20,11.7,0
"baseline_historical_dynamics",145,250,79.9962500882642,250,250,20,11.7,0
"baseline_historical_dynamics",146,250,79.9965500671412,250,250,20,11.7,0
"baseline_historical_dynamics",147,250,79.9968260498679,250,250,20,11.7,0
"baseline_historical_dynamics",148,250,79.9970799558045,250,250,20,11.7,0
"baseline_historical_dynamics",149,250,79.9973135508135,250,250,20,11.7,0
"baseline_historical_dynamics",150,250,79.9975284595314,250,250,20,11.7,0
"baseline_historical_dynamics",151,250,79.9977261766604,250,250,20,11.7,0
"baseline_historical_dynamics",152,250,79.9979080773573,250,250,20,11.7,0
"baseline_historical_dynamics",153,250,79.9980754267925,250,250,20,11.7,0
"baseline_historical_dynamics",154,250,79.9982293889451,250,250,20,11.7,0
"baseline_historical_dynamics",155,250,79.9983710346945,250,250,20,11.7,0
"baseline_historical_dynamics",156,250,79.9985013492654,250,250,20,11.7,0
"baseline_historical_dynamics",157,250,79.9986212390782,250,250,20,11.7,0
"baseline_historical_dynamics",158,250,79.998731538051,250,250,20,11.7,0
"baseline_historical_dynamics",159,250,79.9988330133979,250,250,20,11.7,0
"baseline_historical_dynamics",160,250,79.9989263709642,250,250,20,11.7,0
"short_delay",0,10,10,10,0,0,0,0
"short_delay",1,10.8,10.7,10.8,10,0.8,0,0
"short_delay",2,11.664,11.44151,11.664,10,0.864,0,0
"short_delay",3,12.59712,12.2259226489199,12.59712,10.8,0.93312,0,0
"short_delay",4,13.6048896,13.0545232762161,13.6048896,11.664,1.0077696,0,0
"short_delay",5,14.693280768,13.9284645603441,14.693280768,12.59712,1.088391168,0,0
"short_delay",6,15.86874322944,14.8487396001629,15.86874322944,13.6048896,1.17546246144,0,0
"short_delay",7,17.1382426877952,15.8161537004625,17.1382426877952,14.693280768,1.2694994583552,0,0
"short_delay",8,18.5093021028188,16.8312952786228,18.5093021028188,15.86874322944,1.37105941502362,0,0
"short_delay",9,19.9900462710443,17.8945064001565,19.9900462710443,17.1382426877952,1.48074416822551,0,0
"short_delay",10,21.5892499727279,19.0058535528638,21.5892499727279,18.5093021028188,1.59920370168355,0,0
"short_delay",11,23.3163899705461,20.16509936782,23.3163899705461,19.9900462710443,1.72713999781823,0,0
"short_delay",12,25.1817011681898,21.3716760847315,25.1817011681898,21.5892499727279,1.86531119764369,0,0
"short_delay",13,27.196237261645,22.6246616328393,27.196237261645,23.3163899705461,2.01453609345518,0,0
"short_delay",14,29.3719362425766,23.922759249466,29.3719362425766,25.1817011681898,2.1756989809316,0,0
"short_delay",15,31.7216911419827,25.2642815793154,31.7216911419827,27.196237261645,2.34975489940613,0,0
"short_delay",16,34.2594264333413,26.6471401819417,34.2594264333413,29.3719362425766,2.53773529135862,0,0
"short_delay",17,37.0001805480086,28.068841316621,37.0001805480086,31.7216911419827,2.74075411466731,0,0
"short_delay",18,39.9601949918493,29.526488769093,39.9601949918493,34.2594264333413,2.96001444384069,0,0
"short_delay",19,43.1570105911973,31.0167943315891,43.1570105911973,37.0001805480086,3.19681559934795,0,0
"short_delay",20,46.609571438493,32.5360963475081,46.609571438493,39.9601949918493,3.45256084729578,0,0
"short_delay",21,50.3383371535725,34.0803864897744,50.3383371535725,43.1570105911973,3.72876571507944,0,0
"short_delay",22,54.3654041258583,35.645344665664,54.3654041258583,46.609571438493,4.0270669722858,0,0
"short_delay",23,58.7146364559269,37.2263816425831,58.7146364559269,50.3383371535725,4.34923233006866,0,0
"short_delay",24,63.4118073724011,38.8186886837905,63.4118073724011,54.3654041258583,4.69717091647416,0,0
"short_delay",25,68.4847519621932,40.4172931873647,68.2618737748376,58.7146364559269,5.07294458979209,0.222878187355616,0
"short_delay",26,73.9635321191686,42.0171190537605,73.2181152344805,63.4118073724011,5.46094990198701,0.504708442344066,0
"short_delay",27,79.8806146887021,43.6130502844834,78.2798520267487,68.2618737748376,5.85744921875844,0.795712426490254,0
"short_delay",28,86.2710638637983,45.1999961521252,83.4491532748198,73.2181152344805,6.2623881621399,1.09308691406883,0
"short_delay",29,93.1727489729022,46.7729561921431,88.7282944152004,78.2798520267487,6.67593226198558,1.39679112160492,0
"short_delay",30,100.626568890734,48.3270832565624,94.1196087719273,83.4491532748198,7.09826355321603,1.70694919648919,0
"short_delay",31,108.676694401993,49.8577429410007,99.6254798087694,88.7282944152004,7.52956870175418,2.02369766491203,0
"short_delay",32,117.370829954153,51.3605678451098,105.248341667155,94.1196087719273,7.97003838470155,2.34717652631564,0
"short_delay",33,126.760496350485,52.8315053433465,110.990680212002,99.6254798087694,8.41986733337243,2.67752878852617,0
"short_delay",34,136.901336058524,54.2668578139702,116.855034128932,105.248341667155,8.87925441696013,3.01490050002932,0
"short_delay",35,147.853442943205,55.6633145820861,122.843996046527,110.990680212002,9.34840273031459,3.3594408127201,0
"short_delay",36,159.681718378662,57.0179751583887,128.960213682513,116.855034128932,9.82751968372215,3.71130204773594,0
"short_delay",37,172.456255848955,58.3283636798972,135.206391014323,122.843996046527,10.316817094601,4.07063976279161,0
"short_delay",38,186.252756316871,59.5924347647146,141.585289474518,128.960213682513,10.8165112811458,4.43761282095079,0
"short_delay",39,201.152976822221,60.808571264705,148.09972917162,135.206391014323,11.3268231579614,4.81238346085935,0
"short_delay",40,217.245214967999,61.9755746266267,154.752590136878,141.585289474518,11.8479783337296,5.19511736847105,0
"short_delay",41,234.624832165438,63.0926487464563,161.546813597531,148.09972917162,12.3802072109502,5.58598375029717,0
"short_delay",42,250,64.1593783203291,168.485403277121,154.752590136878,12.9237450878025,5.98515540821269,0
"short_delay",43,250,65.1757027595043,175.571426723439,161.546813597531,13.4788322621697,6.39280881585187,0
"short_delay",44,250,66.1418867500694,182.808016664687,168.485403277121,14.0457141378751,6.80912419662726,0
"short_delay",45,250,67.0584885072159,190.198372394455,175.571426723439,14.6246413331749,7.23428560340633,0
"short_delay",46,250,67.9263267069208,197.74576118613,182.808016664687,15.2158697915564,7.6684809998812,0
"short_delay",47,250,68.7464469835791,205.453519737354,190.198372394455,15.8196608948904,8.11190234366731,0
"short_delay",48,250,69.5200887693994,213.325055645174,197.74576118613,16.4362815789883,8.56474567116783,0
"short_delay",49,250,70.2486531284462,221.363848912547,205.453519737354,17.0660044516139,9.02721118424122,0
"short_delay",50,250,70.9336721123611,229.57345348684,213.325055645174,17.7091079130037,9.49950333871044,0
"short_delay",51,250,71.576780042006,237.957498831034,221.363848912547,18.3658762789472,9.9818309347528,0
"short_delay",52,250,72.1796870041848,246.519691528307,229.57345348684,19.0365999064828,10.4744072092104,0
"short_delay",53,250,72.7441547484975,250,237.957498831034,19.7215753222645,10.9774499298621,0
"short_delay",54,250,73.2719750783039,250,246.519691528307,20,11.4911814916984,0
"short_delay",55,250,73.7649507526927,250,250,20,11.7,0
"short_delay",56,250,74.2248788533609,250,250,20,11.7,0
"short_delay",57,250,74.6535365208337,250,250,20,11.7,0
"short_delay",58,250,75.0526689274329,250,250,20,11.7,0
"short_delay",59,250,75.4239793284967,250,250,20,11.7,0
"short_delay",60,250,75.7691210170309,250,250,20,11.7,0
"short_delay",61,250,76.0896909986999,250,250,20,11.7,0
"short_delay",62,250,76.3872252023183,250,250,20,11.7,0
"short_delay",63,250,76.6631950443941,250,250,20,11.7,0
"short_delay",64,250,76.9190051735308,250,250,20,11.7,0
"short_delay",65,250,77.1559922305276,250,250,20,11.7,0
"short_delay",66,250,77.3754244718926,250,250,20,11.7,0
"short_delay",67,250,77.5785021174384,250,250,20,11.7,0
"short_delay",68,250,77.7663582960481,250,250,20,11.7,0
"short_delay",69,250,77.9400604771026,250,250,20,11.7,0
"short_delay",70,250,78.1006122880964,250,250,20,11.7,0
"short_delay",71,250,78.2489556313686,250,250,20,11.7,0
"short_delay",72,250,78.3859730244782,250,250,20,11.7,0
"short_delay",73,250,78.5124900994422,250,250,20,11.7,0
"short_delay",74,250,78.6292782057826,250,250,20,11.7,0
"short_delay",75,250,78.7370570710828,250,250,20,11.7,0
"short_delay",76,250,78.8364974805545,250,250,20,11.7,0
"short_delay",77,250,78.9282239439974,250,250,20,11.7,0
"short_delay",78,250,79.0128173245634,250,250,20,11.7,0
"short_delay",79,250,79.0908174089636,250,250,20,11.7,0
"short_delay",80,250,79.1627254032627,250,250,20,11.7,0
"short_delay",81,250,79.2290063422513,250,250,20,11.7,0
"short_delay",82,250,79.2900914036509,250,250,20,11.7,0
"short_delay",83,250,79.3463801211437,250,250,20,11.7,0
"short_delay",84,250,79.3982424925062,250,250,20,11.7,0
"short_delay",85,250,79.4460209810078,250,250,20,11.7,0
"short_delay",86,250,79.4900324097737,250,250,20,11.7,0
"short_delay",87,250,79.5305697500487,250,250,20,11.7,0
"short_delay",88,250,79.5679038052853,250,250,20,11.7,0
"short_delay",89,250,79.602284793741,250,250,20,11.7,0
"short_delay",90,250,79.6339438328564,250,250,20,11.7,-8
"short_delay",91,250,79.6630943291104,250,250,20,11.7,0
"short_delay",92,250,79.6899332773505,250,250,20,11.7,0
"short_delay",93,250,79.71464247379,250,250,20,11.7,0
"short_delay",94,250,79.737389646969,250,250,20,11.7,0
"short_delay",95,250,79.758329511014,250,250,20,11.7,0
"short_delay",96,250,79.7776047455076,250,250,20,11.7,0
"short_delay",97,250,79.7953469062178,250,250,20,11.7,0
"short_delay",98,250,79.8116772708315,250,250,20,11.7,0
"short_delay",99,250,79.8267076237147,250,250,20,11.7,0
"short_delay",100,250,79.8405409835698,250,250,20,11.7,0
"short_delay",101,250,79.8532722777063,250,250,20,11.7,0
"short_delay",102,250,79.8649889664653,250,250,20,11.7,0
"short_delay",103,250,79.8757716211689,250,250,20,11.7,0
"short_delay",104,250,79.8856944587853,250,250,20,11.7,0
"short_delay",105,250,79.8948258363257,250,250,20,11.7,0
"short_delay",106,250,79.903228707815,250,250,20,11.7,0
"short_delay",107,250,79.9109610465068,250,250,20,11.7,0
"short_delay",108,250,79.918076234851,250,250,20,11.7,0
"short_delay",109,250,79.9246234245596,250,250,20,11.7,0
"short_delay",110,250,79.9306478689667,250,250,20,11.7,0
"short_delay",111,250,79.9361912297313,250,250,20,11.7,0
"short_delay",112,250,79.9412918597936,250,250,20,11.7,0
"short_delay",113,250,79.9459850643644,250,250,20,11.7,0
"short_delay",114,250,79.950303341602,250,250,20,11.7,0
"short_delay",115,250,79.954276604516,250,250,20,11.7,0
"short_delay",116,250,79.9579323855258,250,250,20,11.7,0
"short_delay",117,250,79.9612960249996,250,250,20,11.7,0
"short_delay",118,250,79.9643908450019,250,250,20,11.7,0
"short_delay",119,250,79.9672383093898,250,250,20,11.7,0
"short_delay",120,250,79.9698581713103,250,250,20,11.7,0
"short_delay",121,250,79.9722686090756,250,250,20,11.7,0
"short_delay",122,250,79.9744863513195,250,250,20,11.7,0
"short_delay",123,250,79.9765267922677,250,250,20,11.7,0
"short_delay",124,250,79.9784040978948,250,250,20,11.7,0
"short_delay",125,250,79.9801313036802,250,250,20,11.7,0
"short_delay",126,250,79.9817204046207,250,250,20,11.7,0
"short_delay",127,250,79.9831824381074,250,250,20,11.7,0
"short_delay",128,250,79.9845275602285,250,250,20,11.7,0
"short_delay",129,250,79.9857651160138,250,250,20,11.7,0
"short_delay",130,250,79.9869037041008,250,250,20,11.7,0
"short_delay",131,250,79.9879512362597,250,250,20,11.7,0
"short_delay",132,250,79.9889149921863,250,250,20,11.7,0
"short_delay",133,250,79.989801669934,250,250,20,11.7,0
"short_delay",134,250,79.9906174323333,250,250,20,11.7,0
"short_delay",135,250,79.9913679497141,250,250,20,11.7,0
"short_delay",136,250,79.9920584392246,250,250,20,11.7,0
"short_delay",137,250,79.9926937010183,250,250,20,11.7,0
"short_delay",138,250,79.9932781515548,250,250,20,11.7,0
"short_delay",139,250,79.9938158542472,250,250,20,11.7,0
"short_delay",140,250,79.9943105476638,250,250,20,11.7,0
"short_delay",141,250,79.9947656714808,250,250,20,11.7,0
"short_delay",142,250,79.9951843903641,250,250,20,11.7,0
"short_delay",143,250,79.9955696159449,250,250,20,11.7,0
"short_delay",144,250,79.995924027041,250,250,20,11.7,0
"short_delay",145,250,79.9962500882642,250,250,20,11.7,0
"short_delay",146,250,79.9965500671412,250,250,20,11.7,0
"short_delay",147,250,79.9968260498679,250,250,20,11.7,0
"short_delay",148,250,79.9970799558045,250,250,20,11.7,0
"short_delay",149,250,79.9973135508135,250,250,20,11.7,0
"short_delay",150,250,79.9975284595314,250,250,20,11.7,0
"short_delay",151,250,79.9977261766604,250,250,20,11.7,0
"short_delay",152,250,79.9979080773573,250,250,20,11.7,0
"short_delay",153,250,79.9980754267925,250,250,20,11.7,0
"short_delay",154,250,79.9982293889451,250,250,20,11.7,0
"short_delay",155,250,79.9983710346945,250,250,20,11.7,0
"short_delay",156,250,79.9985013492654,250,250,20,11.7,0
"short_delay",157,250,79.9986212390782,250,250,20,11.7,0
"short_delay",158,250,79.998731538051,250,250,20,11.7,0
"short_delay",159,250,79.9988330133979,250,250,20,11.7,0
"short_delay",160,250,79.9989263709642,250,250,20,11.7,0
"long_delay",0,10,10,10,0,0,0,0
"long_delay",1,10.8,10.7,10.8,10,0.8,0,0
"long_delay",2,11.664,11.44151,11.664,10,0.864,0,0
"long_delay",3,12.59712,12.2259226489199,12.59712,10,0.93312,0,0
"long_delay",4,13.6048896,13.0545232762161,13.6048896,10,1.0077696,0,0
"long_delay",5,14.693280768,13.9284645603441,14.693280768,10,1.088391168,0,0
"long_delay",6,15.86874322944,14.8487396001629,15.86874322944,10,1.17546246144,0,0
"long_delay",7,17.1382426877952,15.8161537004625,17.1382426877952,10,1.2694994583552,0,0
"long_delay",8,18.5093021028188,16.8312952786228,18.5093021028188,10,1.37105941502362,0,0
"long_delay",9,19.9900462710443,17.8945064001565,19.9900462710443,10,1.48074416822551,0,0
"long_delay",10,21.5892499727279,19.0058535528638,21.5892499727279,10,1.59920370168355,0,0
"long_delay",11,23.3163899705461,20.16509936782,23.3163899705461,10,1.72713999781823,0,0
"long_delay",12,25.1817011681898,21.3716760847315,25.1817011681898,10,1.86531119764369,0,0
"long_delay",13,27.196237261645,22.6246616328393,27.196237261645,10,2.01453609345518,0,0
"long_delay",14,29.3719362425766,23.922759249466,29.3719362425766,10,2.1756989809316,0,0
"long_delay",15,31.7216911419827,25.2642815793154,31.7216911419827,10.8,2.34975489940613,0,0
"long_delay",16,34.2594264333413,26.6471401819417,34.2594264333413,11.664,2.53773529135862,0,0
"long_delay",17,37.0001805480086,28.068841316621,37.0001805480086,12.59712,2.74075411466731,0,0
"long_delay",18,39.9601949918493,29.526488769093,39.9601949918493,13.6048896,2.96001444384069,0,0
"long_delay",19,43.1570105911973,31.0167943315891,43.1570105911973,14.693280768,3.19681559934795,0,0
"long_delay",20,46.609571438493,32.5360963475081,46.609571438493,15.86874322944,3.45256084729578,0,0
"long_delay",21,50.3383371535725,34.0803864897744,50.3383371535725,17.1382426877952,3.72876571507944,0,0
"long_delay",22,54.3654041258583,35.645344665664,54.3654041258583,18.5093021028188,4.0270669722858,0,0
"long_delay",23,58.7146364559269,37.2263816425831,58.7146364559269,19.9900462710443,4.34923233006866,0,0
