"agent_id","group","threshold","perceived_benefit","cost_sensitivity","trust","resistance","adopted","scenario"
19,"early_access",0.416856628668029,0.550071668974124,0.312570987083018,0.876561944570858,0.427693424583413,0,"baseline_diffusion"
20,"mainstream",0.620228290301748,0.549921595025808,0.48027216544142,0.710391126212198,0.435747772012837,0,"baseline_diffusion"
21,"high_barrier",0.787873603357002,0.376005194382742,0.625798558839597,0.386130760028027,0.779859492194373,0,"baseline_diffusion"
22,"early_access",0.490652003441937,0.771956583764404,0.469973771716468,0.737516451498959,0.150681889825501,0,"baseline_diffusion"
23,"mainstream",0.582681235764176,0.701040467829444,0.563032896944787,0.608456050395034,0.410736998147331,0,"baseline_diffusion"
24,"high_barrier",0.761213008593768,0.300483295251615,0.67448308384046,0.464246581553016,0.740129745693412,0,"baseline_diffusion"
25,"early_access",0.339180499839131,0.673190537746996,0.422042769682594,0.756387406249996,0.365897187707014,0,"baseline_diffusion"
26,"mainstream",0.518491913564503,0.725761178741232,0.636899602750782,0.531733233935665,0.46734927999787,0,"baseline_diffusion"
27,"high_barrier",0.871090357541107,0.51121592966374,0.771027554618195,0.578085047379136,0.747668962739408,1,"baseline_diffusion"
28,"early_access",0.394955224764999,0.796421177173033,0.284115582727827,0.817577715532389,0.337084037158638,0,"baseline_diffusion"
29,"mainstream",0.44453398201149,0.47407933997456,0.462424342962913,0.722778856509831,0.470058387867175,0,"baseline_diffusion"
30,"high_barrier",0.845169133320451,0.35955686843954,0.880652113934048,0.352768344478682,0.502175218355842,0,"baseline_diffusion"
31,"early_access",0.429844647820573,0.647225785744377,0.483642849558964,0.688054350635503,0.353577860374935,0,"baseline_diffusion"
32,"mainstream",0.632747512822971,0.506360713206232,0.31018003661884,0.497499828971922,0.454049253440462,0,"baseline_diffusion"
33,"high_barrier",0.88044688613154,0.492672929528635,0.760618182399776,0.318948070844635,0.637332813697867,0,"baseline_diffusion"
34,"early_access",0.294888934819028,0.685565948323347,0.345116005535238,0.590661134640686,0.205830647028051,1,"baseline_diffusion"
35,"mainstream",0.618919028993696,0.573561621364206,0.44491738860961,0.618108545150608,0.378248339681886,1,"baseline_diffusion"
36,"high_barrier",0.640947108040564,0.588637792225927,0.757306484889705,0.528038942173589,0.719161348999478,0,"baseline_diffusion"
37,"early_access",0.479514104314148,0.808788933116011,0.345092571340501,0.640741201594938,0.372679935581982,0,"baseline_diffusion"
38,"mainstream",0.624208335042931,0.725371210207231,0.577616923220921,0.496665366389789,0.336324925650842,0,"baseline_diffusion"
39,"high_barrier",0.658402843144722,0.574438283930067,0.595105256605893,0.295181249233428,0.475288588949479,0,"baseline_diffusion"
40,"early_access",0.263282370870002,0.709562330925837,0.283692472497933,0.810115701903123,0.36939464318566,1,"baseline_diffusion"
41,"mainstream",0.665535306115635,0.605133316665888,0.598175844748039,0.604978693893645,0.297364030126482,0,"baseline_diffusion"
42,"high_barrier",0.732697391649708,0.638706783531234,0.719605775305536,0.338360453804489,0.540891493065283,0,"baseline_diffusion"
43,"early_access",0.385503985220566,0.74496275128331,0.350925739691593,0.571332411200274,0.285393255064264,1,"baseline_diffusion"
44,"mainstream",0.651626510033384,0.622391200298443,0.423672632093076,0.641599127382506,0.517815578146838,0,"baseline_diffusion"
45,"high_barrier",0.746997171174735,0.360071239608806,0.740060847904533,0.586513693560846,0.559789337718394,0,"baseline_diffusion"
46,"early_access",0.455128637026064,0.642116320133209,0.305636074347422,0.566921371861827,0.223702244181186,0,"baseline_diffusion"
47,"mainstream",0.505332076642662,0.497706714528613,0.406434298877139,0.456141913670581,0.548965803766623,0,"baseline_diffusion"
48,"high_barrier",0.841317993798293,0.330303210613783,0.854476644389797,0.444105052179657,0.597482447640505,0,"baseline_diffusion"
49,"early_access",0.266909204772674,0.718431386956945,0.271216568280943,0.623987178597599,0.314886124036275,1,"baseline_diffusion"
50,"mainstream",0.544594434509054,0.49784095636569,0.352352648274973,0.624745508132037,0.53216946341563,0,"baseline_diffusion"
51,"high_barrier",0.700269397976808,0.365952015353832,0.644400662404951,0.435760427336209,0.457507579983212,0,"baseline_diffusion"
52,"early_access",0.449690076871775,0.583100530062802,0.411939485743642,0.749931864114478,0.335685464087874,1,"baseline_diffusion"
53,"mainstream",0.61445610804949,0.486990173603408,0.408867366565391,0.781008706917055,0.400007527717389,0,"baseline_diffusion"
54,"high_barrier",0.64056914972607,0.60424023718806,0.621767364232801,0.573766061838251,0.760363759379834,0,"baseline_diffusion"
55,"early_access",0.284073956310749,0.785604832647368,0.385991024249233,0.597509846789762,0.415566311054863,1,"baseline_diffusion"
56,"mainstream",0.501014062040485,0.545782234543003,0.441323985159397,0.617677057464607,0.360370546067134,0,"baseline_diffusion"
57,"high_barrier",0.739707170287147,0.317462253512349,0.61557484905934,0.593930794799235,0.564895924355369,0,"baseline_diffusion"
58,"early_access",0.292749097628985,0.696476468350738,0.255606223503128,0.668819779297337,0.158899012673646,0,"baseline_diffusion"
59,"mainstream",0.660168598918244,0.669512279913761,0.410341278882697,0.585258904122748,0.349733797158115,0,"baseline_diffusion"
60,"high_barrier",0.626933391345665,0.564969460875727,0.76103897402063,0.300889990397263,0.461381119210273,0,"baseline_diffusion"
61,"early_access",0.370942035398912,0.683370858361013,0.268115676986054,0.664627107721753,0.413528714189306,1,"baseline_diffusion"
62,"mainstream",0.679181465879083,0.56765353709925,0.355596371192951,0.561981660372112,0.342089686077088,0,"baseline_diffusion"
63,"high_barrier",0.632343376334757,0.642767006193753,0.723916199838277,0.28257613517344,0.524120780359954,0,"baseline_diffusion"
64,"early_access",0.482625186559744,0.639053922030143,0.445965474657714,0.865374667267315,0.447238737973385,0,"baseline_diffusion"
65,"mainstream",0.529099966399372,0.568133076676168,0.349668113410007,0.547932343720459,0.419446666771546,0,"baseline_diffusion"
66,"high_barrier",0.88054185162764,0.425440050777979,0.844702513318043,0.502843225025572,0.712757596257143,0,"baseline_diffusion"
67,"early_access",0.480997113045305,0.550713432044722,0.29812897448428,0.689745532954112,0.352595873200335,0,"baseline_diffusion"
68,"mainstream",0.544111604895443,0.610148634226061,0.410932555049658,0.735165156563744,0.337665856373496,0,"baseline_diffusion"
69,"high_barrier",0.72273962739855,0.3318214076804,0.829508823307697,0.375924837391358,0.464170651859604,0,"baseline_diffusion"
70,"early_access",0.260271584964357,0.83633027151227,0.362002373463474,0.832246883644257,0.423017702694051,1,"baseline_diffusion"
71,"mainstream",0.532022863859311,0.622900950908661,0.325783728307579,0.507619588042144,0.471967232762836,0,"baseline_diffusion"
72,"high_barrier",0.742713303817436,0.539932333643083,0.883030229981523,0.424112570646685,0.614675219310448,0,"baseline_diffusion"
73,"early_access",0.390047987515572,0.745753036160022,0.333872049627826,0.892967656324618,0.343159232405014,0,"baseline_diffusion"
74,"mainstream",0.574773530731909,0.634761307784356,0.623799103067722,0.586508013354614,0.336375905503519,0,"baseline_diffusion"
75,"high_barrier",0.627220789412968,0.412711866409518,0.815394539397676,0.286544525367208,0.698597248410806,0,"baseline_diffusion"
76,"early_access",0.491619345906656,0.610447367862798,0.282546596345492,0.569390762574039,0.398917054524645,1,"baseline_diffusion"
77,"mainstream",0.574359326972626,0.59102771258913,0.427754942001775,0.548043619550299,0.42991475649178,0,"baseline_diffusion"
78,"high_barrier",0.845570883876644,0.334241298155393,0.887291334127076,0.309057755186222,0.480129192059394,0,"baseline_diffusion"
79,"early_access",0.46530267392518,0.707437180611305,0.447043262585066,0.630331780482084,0.366367809427902,0,"baseline_diffusion"
80,"mainstream",0.547225118498318,0.739576677745208,0.617429868166801,0.642937684745993,0.272679729852825,0,"baseline_diffusion"
81,"high_barrier",0.60681000337936,0.479633834736887,0.770754153071903,0.396570068516303,0.757743080810178,0,"baseline_diffusion"
82,"early_access",0.276996768254321,0.844083608919755,0.329489989392459,0.579497133125551,0.265772152715363,1,"baseline_diffusion"
83,"mainstream",0.437468748143874,0.624466266506352,0.384052362840157,0.702660761016887,0.293778607202694,0,"baseline_diffusion"
84,"high_barrier",0.645851631090045,0.390727934578899,0.822260191023815,0.399263204890303,0.471016917657107,0,"baseline_diffusion"
85,"early_access",0.278708134253975,0.694827069202438,0.543752075172961,0.834030875423923,0.312873845128343,0,"baseline_diffusion"
86,"mainstream",0.421710126101971,0.589945573825389,0.418966976075899,0.691471511800773,0.404247211618349,0,"baseline_diffusion"
87,"high_barrier",0.754476904682815,0.490930023905821,0.706610065524001,0.279359694127925,0.775546792114619,0,"baseline_diffusion"
88,"early_access",0.254112046561204,0.67422771982383,0.31809282801114,0.584874205570668,0.294877162529156,0,"baseline_diffusion"
89,"mainstream",0.595038601430133,0.726398933515884,0.426910632487852,0.749297246523202,0.340271845459938,0,"baseline_diffusion"
90,"high_barrier",0.739698727545328,0.349955732724629,0.832701647770591,0.483032671129331,0.471679342968855,0,"baseline_diffusion"
91,"early_access",0.357731392083224,0.66905652442947,0.45908702542074,0.780761877715122,0.272205212898552,0,"baseline_diffusion"
92,"mainstream",0.492076066113077,0.526532203517854,0.535398853674997,0.763037701754365,0.503720846865326,0,"baseline_diffusion"
93,"high_barrier",0.717870557075366,0.327667688997462,0.839948069944512,0.275512138707563,0.490166937152389,0,"baseline_diffusion"
94,"early_access",0.409996067523025,0.64616986005567,0.30662485784851,0.687840374407824,0.408607804798521,0,"baseline_diffusion"
95,"mainstream",0.504373421962373,0.450430169538595,0.61894955879543,0.78310320712626,0.397275694902055,0,"baseline_diffusion"
96,"high_barrier",0.739095514593646,0.508765216381289,0.867117835045792,0.310550412652083,0.725058376847301,0,"baseline_diffusion"
97,"early_access",0.308233596151695,0.723114462709054,0.502263109991327,0.596271321899258,0.418767356872559,0,"baseline_diffusion"
98,"mainstream",0.535041202348657,0.718242761353031,0.386990813189186,0.479293352772947,0.264592322404496,0,"baseline_diffusion"
99,"high_barrier",0.893944760109298,0.469458709401079,0.845887561875861,0.39570276158629,0.621269889990799,0,"baseline_diffusion"
100,"early_access",0.29582195437979,0.777748440369032,0.341542990761809,0.607987386488821,0.159842742886394,1,"baseline_diffusion"
101,"mainstream",0.440951562463306,0.503140923427418,0.481846157659311,0.733892274776008,0.284608603757806,1,"baseline_diffusion"
102,"high_barrier",0.868026535981335,0.501373508386314,0.601300338003784,0.565982028725557,0.538550864299759,0,"baseline_diffusion"
103,"early_access",0.287649400066584,0.780564147955738,0.319036999321543,0.656889764801599,0.305570883653127,1,"baseline_diffusion"
104,"mainstream",0.500379900028929,0.49633049047552,0.393229349027388,0.572764115873724,0.423537513636984,0,"baseline_diffusion"
105,"high_barrier",0.842580538569018,0.626644610229414,0.841852168133482,0.294450971076731,0.677308883029036,0,"baseline_diffusion"
106,"early_access",0.422587914392352,0.559613447333686,0.526146744959988,0.717464110464789,0.229956173524261,1,"baseline_diffusion"
107,"mainstream",0.656953214877285,0.5187439433299,0.577181405655574,0.676371201116126,0.377300407201983,0,"baseline_diffusion"
108,"high_barrier",0.628520480403677,0.301213696377818,0.735896784137003,0.433507490577176,0.52461494411109,0,"baseline_diffusion"
109,"early_access",0.4292330199969,0.838403072860092,0.405479979887605,0.611084807803854,0.318762040464208,0,"baseline_diffusion"
110,"mainstream",0.62777745090425,0.650091401254758,0.378705523128156,0.571047416853253,0.345949527970515,0,"baseline_diffusion"
111,"high_barrier",0.871469519287348,0.369719433039427,0.788337055803277,0.298131215525791,0.487448140408378,0,"baseline_diffusion"
112,"early_access",0.273214848944917,0.82493468655739,0.333118130755611,0.860027857054956,0.381859394861385,1,"baseline_diffusion"
113,"mainstream",0.638515370851383,0.51170207792893,0.316867663036101,0.463585575914476,0.33537223895546,0,"baseline_diffusion"
114,"high_barrier",0.704642949742265,0.558108663896564,0.638082253432367,0.431102951080538,0.715805652935524,0,"baseline_diffusion"
115,"early_access",0.409021131985355,0.61118220561184,0.547913584625348,0.55014176517725,0.211971007520333,0,"baseline_diffusion"
116,"mainstream",0.590208427188918,0.455187547579408,0.309357414965052,0.662744208273944,0.421162405819632,0,"baseline_diffusion"
117,"high_barrier",0.673756004380993,0.621833780244924,0.78527567058336,0.47590765375644,0.522899909131229,0,"baseline_diffusion"
118,"early_access",0.370154433941934,0.845955574978143,0.547935954318382,0.707770912803244,0.364454635838047,0,"baseline_diffusion"
119,"mainstream",0.494968483760022,0.700106268189847,0.451891453540884,0.798597290366888,0.49174336399883,0,"baseline_diffusion"
120,"high_barrier",0.745872650225647,0.488570200325921,0.669363967922982,0.268205461557955,0.610553089610767,0,"baseline_diffusion"
1,"early_access",0.354854993871413,0.690691422391683,0.270472605153918,0.617966838169377,0.213043074728921,0,"high_social_influence"
2,"mainstream",0.613493378646672,0.580549411824904,0.641583981539588,0.69517459704075,0.403229679516517,0,"high_social_influence"
3,"high_barrier",0.875880940211937,0.354320595425088,0.667237592942547,0.425034115521703,0.595537257590331,1,"high_social_influence"
4,"early_access",0.351351800898556,0.67261854284443,0.513882001279853,0.658956808259245,0.204183534951881,0,"high_social_influence"
5,"mainstream",0.513780905189924,0.566566510917619,0.566769977263175,0.746467580425087,0.538151992042549,0,"high_social_influence"
6,"high_barrier",0.777242465084419,0.629575855412986,0.858916892774869,0.409064446215052,0.466487193515059,0,"high_social_influence"
7,"early_access",0.430232985760085,0.619973420375027,0.33389609165024,0.634505831834395,0.16974151537288,0,"high_social_influence"
8,"mainstream",0.536395651334897,0.659397363290191,0.336380976904184,0.67520073687192,0.335922513413243,0,"high_social_influence"
9,"high_barrier",0.883474852982909,0.311029262305237,0.700894429348409,0.506389708560891,0.46514355634572,0,"high_social_influence"
10,"early_access",0.33423039119225,0.73363688965328,0.427771276351996,0.57268980628578,0.286496094055474,0,"high_social_influence"
11,"mainstream",0.439584498922341,0.667355580115691,0.412684584618546,0.681051547743846,0.347863442869857,0,"high_social_influence"
12,"high_barrier",0.6103553727502,0.329477318003774,0.585127488849685,0.548485922743566,0.511787700839341,0,"high_social_influence"
13,"early_access",0.405007180233952,0.559838550188579,0.30373406202998,0.555751449801028,0.209697984508239,0,"high_social_influence"
14,"mainstream",0.651411803043447,0.482955032307655,0.461438644514419,0.673091525631025,0.382685004733503,0,"high_social_influence"
15,"high_barrier",0.843238246953115,0.433278844272718,0.663724217214622,0.300746361119673,0.745985199417919,0,"high_social_influence"
16,"early_access",0.424967709346674,0.662434877781197,0.435967687307857,0.760647093842272,0.290836687828414,0,"high_social_influence"
17,"mainstream",0.660360063100234,0.647263001021929,0.377008799277246,0.752119437803049,0.413447171356529,0,"high_social_influence"
18,"high_barrier",0.619608318479732,0.545869884791318,0.815102850925177,0.367664099426474,0.742639479937498,0,"high_social_influence"
19,"early_access",0.389768706634641,0.68163003437221,0.446547661395744,0.691814847802743,0.414624185767025,0,"high_social_influence"
20,"mainstream",0.610438336990774,0.69629314339254,0.33255956460489,0.571277248649858,0.430030791647732,0,"high_social_influence"
21,"high_barrier",0.818645284557715,0.489934857538901,0.87891567859333,0.482142817019485,0.542636674398091,0,"high_social_influence"
22,"early_access",0.376465232344344,0.82662605738733,0.401062373048626,0.579833878309,0.261830117809586,0,"high_social_influence"
23,"mainstream",0.455455353599973,0.663411853741854,0.494085218233522,0.523217936709989,0.263246635720134,0,"high_social_influence"
24,"high_barrier",0.843608667631634,0.518971408996731,0.602044233423658,0.255789971444756,0.661576825845987,0,"high_social_influence"
25,"early_access",0.307226733886637,0.710156714520417,0.301168976072222,0.897747836343478,0.397453481820412,0,"high_social_influence"
26,"mainstream",0.550097765121609,0.490733626345173,0.33382736715721,0.765946171258111,0.328979915869422,0,"high_social_influence"
27,"high_barrier",0.662530020880513,0.37785207866691,0.678663210489322,0.528404095268343,0.52123533540871,0,"high_social_influence"
28,"early_access",0.2718935731682,0.807754648593254,0.331890286016278,0.582237248739693,0.400967033207417,0,"high_social_influence"
29,"mainstream",0.631096581881866,0.550011385814287,0.592472075251862,0.65803768071346,0.355946636176668,0,"high_social_influence"
30,"high_barrier",0.797387175215408,0.333826742775273,0.722509913495742,0.518042831018101,0.6871604971122,1,"high_social_influence"
31,"early_access",0.291485865425784,0.663986586057581,0.306228538765572,0.849264415050857,0.223886462906376,1,"high_social_influence"
32,"mainstream",0.686882229754701,0.502533446950838,0.339319138694555,0.782981001923326,0.536017002351582,0,"high_social_influence"
33,"high_barrier",0.819130750978366,0.319165103917476,0.771396003849804,0.483554769412149,0.548806596023496,0,"high_social_influence"
34,"early_access",0.495894687133841,0.805988859175704,0.370420860638842,0.604147880722303,0.268531040637754,0,"high_social_influence"
35,"mainstream",0.525030223280191,0.708769718580879,0.602744151977822,0.487983219348826,0.302564421854913,0,"high_social_influence"
36,"high_barrier",0.685489494935609,0.480212519038469,0.693226774199866,0.327323419321328,0.661128763272427,0,"high_social_influence"
37,"early_access",0.337292133655865,0.563699117465876,0.393559427605942,0.674876930960454,0.277567713218741,0,"high_social_influence"
38,"mainstream",0.635554089583456,0.699870733148418,0.497228603658732,0.707009164465126,0.361532402527519,0,"high_social_influence"
39,"high_barrier",0.837987242499366,0.500305327633396,0.830471034825314,0.309401902824175,0.767982057714835,0,"high_social_influence"
40,"early_access",0.359811777831055,0.72693273734767,0.281040420453064,0.81015015821904,0.430250741564669,0,"high_social_influence"
41,"mainstream",0.510005700052716,0.638235229323618,0.458842097467277,0.652988784702029,0.461190717155114,0,"high_social_influence"
42,"high_barrier",0.606301436782815,0.428729870554525,0.589396837330423,0.373916235088836,0.630592533189338,0,"high_social_influence"
43,"early_access",0.401872550253756,0.649829637724906,0.531316218222492,0.82200163936941,0.174593368987553,0,"high_social_influence"
44,"mainstream",0.655204435344785,0.545578101184219,0.346452711534221,0.67701539141126,0.376732121570967,0,"high_social_influence"
45,"high_barrier",0.78757981765084,0.638539261335973,0.577498985186685,0.513387681404129,0.530407844658475,0,"high_social_influence"
46,"early_access",0.459219501528423,0.589296515937895,0.312565955705941,0.718640025623608,0.401949554099701,0,"high_social_influence"
47,"mainstream",0.671651011379436,0.46417373623699,0.474779100890737,0.583008554612752,0.374805379356258,0,"high_social_influence"
48,"high_barrier",0.682214550487697,0.645759885176085,0.873670764709823,0.345261365408078,0.577567028137855,0,"high_social_influence"
49,"early_access",0.386327713204082,0.65512971333228,0.360673132701777,0.631889942637645,0.204638676415198,0,"high_social_influence"
50,"mainstream",0.56194655217696,0.668308614031412,0.543294352816884,0.555192923685536,0.267655980587006,0,"high_social_influence"
51,"high_barrier",0.840737873758189,0.457993724744301,0.669568257837091,0.577473032637499,0.605265452177264,0,"high_social_influence"
52,"early_access",0.332086509501096,0.612355501623824,0.307576416269876,0.680335093196482,0.367860916676,0,"high_social_influence"
53,"mainstream",0.594202949781902,0.668138055223972,0.308067332278006,0.477173659543041,0.297643289435655,0,"high_social_influence"
54,"high_barrier",0.887346015614457,0.514104366383981,0.751596765022259,0.297392141015735,0.784891840291675,0,"high_social_influence"
55,"early_access",0.459320414403919,0.59277997398749,0.296399748814292,0.741222017887048,0.208145806496032,0,"high_social_influence"
56,"mainstream",0.523471408197656,0.573065115977079,0.640868200501427,0.587431640888099,0.315550344344229,0,"high_social_influence"
57,"high_barrier",0.719948619115166,0.574922274705023,0.78142461318057,0.297140792163555,0.700771035917569,0,"high_social_influence"
58,"early_access",0.405214434314985,0.560354204662144,0.514778861217201,0.840426599048078,0.444893563119695,0,"high_social_influence"
59,"mainstream",0.673169764596969,0.516518386546522,0.378849212871864,0.588407223974355,0.258876021322794,0,"high_social_influence"
60,"high_barrier",0.82965174370911,0.317706492054276,0.555780323513318,0.259759945736732,0.475032251316588,0,"high_social_influence"
61,"early_access",0.405308285029605,0.71327548881527,0.471103304345161,0.634657782048453,0.428926457371563,0,"high_social_influence"
62,"mainstream",0.633651901036501,0.638060696725734,0.5811977431993,0.737745248025749,0.54985735998489,0,"high_social_influence"
63,"high_barrier",0.686641164100729,0.359635734104086,0.606130138947628,0.307885956531391,0.66189176166663,0,"high_social_influence"
64,"early_access",0.331323383550625,0.739605411351658,0.350151506159455,0.556675139348954,0.400594128272496,0,"high_social_influence"
65,"mainstream",0.647758478112519,0.486052786745131,0.394470885081682,0.59330689808121,0.386612461693585,0,"high_social_influence"
66,"high_barrier",0.804651153855957,0.35435820738785,0.853822386893444,0.50820891802432,0.55428948221961,0,"high_social_influence"
67,"early_access",0.338855499809142,0.653115252405405,0.273282995610498,0.860634295386262,0.334123150538653,0,"high_social_influence"
68,"mainstream",0.44061097248923,0.46490688349586,0.309496610576753,0.598595469153952,0.438989769853652,0,"high_social_influence"
69,"high_barrier",0.752322181267664,0.333522168500349,0.89879322014749,0.385900200926699,0.6933600805467,0,"high_social_influence"
70,"early_access",0.289033727603965,0.580434402148239,0.370995864016004,0.776346512685996,0.214684612350538,0,"high_social_influence"
71,"mainstream",0.538198610651307,0.713085976545699,0.505546753387898,0.552366283501033,0.265916518308222,0,"high_social_influence"
72,"high_barrier",0.891313587315381,0.633763192524202,0.866523381310981,0.499080406187568,0.519845803722274,0,"high_social_influence"
73,"early_access",0.338328295969404,0.552106769289821,0.256390682957135,0.612006938271225,0.346395001164638,0,"high_social_influence"
74,"mainstream",0.576294065522961,0.47436666986905,0.52774060361553,0.491492214705795,0.494588055438362,0,"high_social_influence"
75,"high_barrier",0.811860798415728,0.441347885574214,0.819060864823405,0.540550548397005,0.57338481345214,0,"high_social_influence"
76,"early_access",0.3454385039513,0.565063474350609,0.447894356842153,0.553253405727446,0.317558295931667,0,"high_social_influence"
77,"mainstream",0.424218711047433,0.713390185777098,0.38503814090509,0.619780058786273,0.299532805243507,0,"high_social_influence"
78,"high_barrier",0.662158411438577,0.519113099121023,0.899376341945026,0.322236588725355,0.486834158969577,0,"high_social_influence"
79,"early_access",0.420447005599272,0.725786815374158,0.515211386489682,0.620405847101938,0.248376607429236,0,"high_social_influence"
80,"mainstream",0.609909969964065,0.47640211537946,0.576429351954721,0.491300928755663,0.50652077915147,0,"high_social_influence"
81,"high_barrier",0.832966222800314,0.309337722568307,0.570892873778939,0.54929577781586,0.780905777448788,0,"high_social_influence"
82,"early_access",0.496744438481983,0.732988144108094,0.366793326335028,0.840852845576592,0.188805787358433,0,"high_social_influence"
83,"mainstream",0.469086743681692,0.481484651681967,0.391260570508894,0.488059917767532,0.451710449112579,0,"high_social_influence"
84,"high_barrier",0.825174626195803,0.448737131734379,0.769538697961252,0.502617509406991,0.451760198606644,0,"high_social_influence"
85,"early_access",0.356355048075784,0.826093922555447,0.378214118746109,0.812415909802075,0.438248263928108,1,"high_social_influence"
86,"mainstream",0.458042924990878,0.656572904996574,0.62333165287273,0.453494840173516,0.42713072670158,0,"high_social_influence"
87,"high_barrier",0.829015547549352,0.319312242837623,0.636629333533347,0.353328466007952,0.630390384036582,0,"high_social_influence"
88,"early_access",0.364395823737141,0.823612890671939,0.307890798058361,0.884116584958974,0.154604526772164,1,"high_social_influence"
89,"mainstream",0.407202020729892,0.499576515820809,0.32225299855927,0.480282029788941,0.450764535344206,0,"high_social_influence"
90,"high_barrier",0.750933289574459,0.391024987667333,0.734709956799634,0.36095329875825,0.556182869593613,1,"high_social_influence"
91,"early_access",0.472634824516717,0.815615261509083,0.346659755124711,0.675442888448015,0.18647364936769,0,"high_social_influence"
92,"mainstream",0.625808618613519,0.564586250670254,0.522220494493376,0.722769816417713,0.487338302913122,0,"high_social_influence"
93,"high_barrier",0.778481020010076,0.552433573431335,0.821119123173412,0.395522726897616,0.463454047439154,0,"high_social_influence"
94,"early_access",0.295366476464551,0.71389162351843,0.397598938667215,0.814438445633277,0.207649202202447,0,"high_social_influence"
95,"mainstream",0.674768858286552,0.706680612266064,0.301088441547472,0.69287838593591,0.315082372492179,0,"high_social_influence"
96,"high_barrier",0.893032112158835,0.576663513190579,0.697074303380214,0.494959602586459,0.586226427531801,0,"high_social_influence"
97,"early_access",0.40978095313767,0.725484961876646,0.266275556641631,0.690920784126502,0.262040407117456,1,"high_social_influence"
98,"mainstream",0.44333349657245,0.454598982282914,0.329596191865858,0.627666307997424,0.307616458786652,0,"high_social_influence"
99,"high_barrier",0.648128106328659,0.33596718859626,0.57623841118766,0.491894077474717,0.648525719239842,0,"high_social_influence"
100,"early_access",0.361082516203169,0.839795904047787,0.361729483352974,0.569791314098984,0.308658403647132,0,"high_social_influence"
101,"mainstream",0.457331624045037,0.645739400968887,0.447836786345579,0.480655227566604,0.321967351227067,0,"high_social_influence"
102,"high_barrier",0.867436194769107,0.351910524338018,0.698332895932253,0.505174384161364,0.725711554754525,1,"high_social_influence"
103,"early_access",0.289230325608514,0.799243061174639,0.380721496767364,0.746272802609019,0.400940923648886,1,"high_social_influence"
104,"mainstream",0.570857612369582,0.642390722874552,0.457828080584295,0.468961091316305,0.394255771255121,0,"high_social_influence"
105,"high_barrier",0.871524191857316,0.636168449057732,0.79681667003315,0.267154816631228,0.655308189534117,0,"high_social_influence"
106,"early_access",0.477863824809901,0.684488892625086,0.306440416374244,0.617726707656402,0.238330426742323,0,"high_social_influence"
107,"mainstream",0.461351405573078,0.476163933193311,0.359502318303566,0.76134975689929,0.274578196625225,0,"high_social_influence"
108,"high_barrier",0.842074590967968,0.545984236651566,0.711287131987047,0.280419466912281,0.487161607528105,0,"high_social_influence"
109,"early_access",0.4155065632076,0.780937302322127,0.309277236927301,0.747781311976723,0.392316105449572,0,"high_social_influence"
110,"mainstream",0.5376099902438,0.704863258358091,0.351151545636822,0.627895267191343,0.349998609418981,0,"high_social_influence"
111,"high_barrier",0.796086772670969,0.473174920433667,0.763101419527084,0.315017205663025,0.477904558985028,0,"high_social_influence"
