"pathway","year","energy_demand","clean_energy_share","emissions_intensity","annual_emissions","cumulative_emissions","climate_stress","adaptation_capacity","climate_damages","transition_cost","land_pressure","water_stress","equity_score","sustainability_score","land_breach","water_breach","equity_breach"
"baseline_continuation",22,1.35779751635851,0.468,0.38304,0.520090760665962,12.7588181703486,0.409658727066275,0.302754839620246,0.0491449866292913,0.0168,0.545403552944531,0.56414589227306,0.478164102941556,0.0907495495877126,FALSE,FALSE,FALSE
"baseline_continuation",23,1.37680668158753,0.482,0.37296,0.513493819964884,13.2723119903135,0.418901615825643,0.30256582346199,0.0514015939932645,0.0168,0.552325202685755,0.570356403150045,0.477667649321482,0.0931755707616515,FALSE,FALSE,FALSE
"baseline_continuation",24,1.39608197512975,0.496,0.36288,0.506610227135084,13.7789222174486,0.428020599914075,0.302285617462849,0.0536854142629487,0.0168,0.559294755523355,0.576580133546747,0.477165208862151,0.095621083634274,FALSE,FALSE,FALSE
"baseline_continuation",25,1.41562712278157,0.51,0.3528,0.499433248917337,14.2783554663659,0.437010398394587,0.301915513478903,0.0559939130986929,0.0168,0.566312882100682,0.582815703212164,0.476657339118288,0.0980877351046376,FALSE,FALSE,FALSE
"baseline_continuation",26,1.43544590250051,0.524,0.34272,0.491956019704975,14.7703114860709,0.445865606749276,0.30145685741141,0.0583244255447522,0.0168,0.573380262450092,0.589061690657238,0.476144626380154,0.100577222664827,FALSE,FALSE,FALSE
"baseline_continuation",27,1.45554214513552,0.538,0.33264,0.484171539157878,15.2544830252288,0.454580694454118,0.300911050466869,0.0606741503272536,0.0168,0.580497586124393,0.595316632270721,0.475627686928004,0.103091295882111,FALSE,FALSE,FALSE
"baseline_continuation",28,1.47591973516741,0.552,0.32256,0.476072669775601,15.7305556950044,0.463150002510079,0.300279550441769,0.0630401442688133,0.0168,0.587665552330135,0.601579021418366,0.475107168260861,0.105631757874372,FALSE,FALSE,FALSE
"baseline_continuation",29,1.49658261145976,0.566,0.31248,0.467652134428945,16.1982078294333,0.4715677409298,0.29956387303247,0.0654193168561974,0.0168,0.594884870062757,0.607847307525148,0.474583750291637,0.108200466773446,FALSE,FALSE,FALSE
"baseline_continuation",30,1.5175347680202,0.58,0.3024,0.458902513849307,16.6571103432826,0.479827986179088,0.29876559317068,0.0678084250001933,0.0168,0.602156258243635,0.614119895140226,0.474058146499957,0.110799337170577,FALSE,FALSE,FALSE
"baseline_continuation",31,1.53878025477248,0.594,0.29232,0.44981624407509,17.1069265873577,0.487924678572439,0.297886346384955,0.0702040680297514,0.0168,0.609480445859046,0.620395142984332,0.473531105033455,0.113430341537756,FALSE,FALSE,FALSE
"baseline_continuation",32,1.56032317833929,0.608,0.28224,0.440385613854482,17.5473122012122,0.49585161962182,0.296927830188737,0.0726026829654477,0.0168,0.616858172101073,0.626671362979282,0.473003409747601,0.11609551161827,FALSE,FALSE,FALSE
"baseline_continuation",33,1.58216770283604,0.622,0.27216,0.430602762003857,17.9779149632161,0.503602469337889,0.295891805495358,0.0750005401204154,0.0168,0.624290186510488,0.632946819259299,0.472475881173509,0.118796939779289,FALSE,FALSE,FALSE
"baseline_continuation",34,1.60431805067575,0.636,0.26208,0.4204596747211,18.3983746379372,0.511170743482869,0.29478009806053,0.077393739080089,0.0168,0.631777249121635,0.639219727163821,0.47194937740238,0.121536780318884,FALSE,FALSE,FALSE
"baseline_continuation",35,1.62677850338521,0.65,0.252,0.409948182853072,18.8083228207902,0.518549810774224,0.293594599952787,0.0797782051153934,0.0168,0.639320130609338,0.645488252211479,0.471424794874613,0.124317250719303,FALSE,FALSE,FALSE
"baseline_continuation",36,1.6495534024326,0.664,0.24192,0.399059959116494,19.2073827799067,0.525732890038321,0.292337271052404,0.0821496860873957,0.0168,0.646919612437868,0.651750509054909,0.470903069060773,0.127140632837883,FALSE,FALSE,FALSE
"baseline_continuation",37,1.67264715006666,0.678,0.23184,0.387786515271453,19.5951692951782,0.532713047313207,0.291010140579272,0.0845037499048948,0.0168,0.654576487011998,0.658004560416058,0.470385175020923,0.130009274026414,FALSE,FALSE,FALSE
"baseline_continuation",38,1.69606421016759,0.692,0.22176,0.376119199246764,19.971288494425,0.539483192899649,0.289615308650276,0.0868357825999693,0.0168,0.662291557830166,0.664248416001657,0.469872127828007,0.132925588169225,FALSE,FALSE,FALSE
"baseline_continuation",39,1.71980910910994,0.706,0.21168,0.364049192216391,20.3353376866414,0.546036078359544,0.28815494786668,0.0891409870901082,0.0168,0.670065639639789,0.6704800313985,0.469364982840176,0.135892056629764,FALSE,FALSE,FALSE
"baseline_continuation",40,1.74388643663748,0.72,0.2016,0.351567505626115,20.6869051922675,0.552364293460814,0.286631304932072,0.0914143826992133,0.0168,0.677899558594746,0.676697306948183,0.468864835806173,0.138911229094822,FALSE,FALSE,FALSE
"delayed_transition",0,1,0.22,0.5616,0.5616,0.5616,0.1901088,0.284098912,0.0108669271056437,0.0132,0.41,0.43486314432,0.523233276036758,0.0664646993558576,FALSE,FALSE,FALSE
"delayed_transition",1,1.011,0.226,0.55728,0.56341008,1.12501008,0.20025018144,0.2880964101856,0.0119899206744467,0.0132,0.41348,0.439511564263616,0.522986217451622,0.0672574042521874,FALSE,FALSE,FALSE
"delayed_transition",2,1.022121,0.232,0.55296,0.56519202816,1.69020210816,0.21042363794688,0.291992173806131,0.0131666835606881,0.0132,0.41698178,0.444204492569081,0.522727329616649,0.0680249774570722,FALSE,FALSE,FALSE
"delayed_transition",3,1.033364331,0.238,0.54864,0.56694500655984,2.25714711471984,0.220628648064957,0.295785887325482,0.0143971928549397,0.0132,0.42050557958,0.448942009076518,0.522456617571913,0.06876747291811,FALSE,FALSE,FALSE
"delayed_transition",4,1.044731338641,0.244,0.54432,0.568668162249069,2.82581527696891,0.23086467498544,0.299477240575627,0.0156814606206338,0.0132,0.42405164095538,0.453724189997022,0.522174078663461,0.0694849423956852,FALSE,FALSE,FALSE
"delayed_transition",5,1.05622338336605,0.25,0.54,0.570360627017667,3.39617590398658,0.241131166271758,0.30306592891291,0.0170195346042834,0.0132,0.427620209005889,0.458551107823159,0.521879702387058,0.0701774354177887,FALSE,FALSE,FALSE
"delayed_transition",6,1.06784184058308,0.256,0.53568,0.572021517163543,3.96819742115012,0.251427553580702,0.306551653377103,0.0184114989172132,0.0132,0.431211531304954,0.463422831237937,0.521573470238213,0.070844999240203,FALSE,FALSE,FALSE
"delayed_transition",7,1.07958810082949,0.262,0.53136,0.573649933256758,4.54184735440688,0.261753252379324,0.309934120853309,0.0198574746865987,0.0132,0.434825858149308,0.468339425022225,0.521255355568948,0.0714876788124031,FALSE,FALSE,FALSE
"delayed_transition",8,1.09146356993862,0.268,0.52704,0.575244959900448,5.11709231430732,0.272107661657532,0.313213044236734,0.0213576206735401,0.0132,0.438463442588951,0.473300949960597,0.520925323451821,0.0721055167495356,FALSE,FALSE,FALSE
"delayed_transition",9,1.10346966920794,0.274,0.52272,0.576805665488374,5.6938979797957,0.282490163636323,0.316388142600371,0.022912133855837,0.0132,0.442124540457429,0.478307462745568,0.520583330551716,0.0726985533108472,FALSE,FALSE,FALSE
"delayed_transition",10,1.11560783556923,0.28,0.5184,0.578331101959087,6.27222908175478,0.292900123471586,0.319459141365655,0.0245212499730612,0.0132,0.445809410402461,0.483359015880224,0.520229325005927,0.0732668263849454,FALSE,FALSE,FALSE
"delayed_transition",11,1.12787952176049,0.286,0.51408,0.579820304546632,6.85204938630142,0.303336888953425,0.322425772476121,0.02618524403146,0.0132,0.449518313916888,0.488455657579186,0.519863246313079,0.0738103714822834,FALSE,FALSE,FALSE
"delayed_transition",12,1.14028619649985,0.292,0.50976,0.581272291527765,7.43332167782918,0.313799790200925,0.325287774574112,0.0279044307661583,0.0132,0.453251515369974,0.493597431667915,0.519485025231445,0.074329221735272,FALSE,FALSE,FALSE
"delayed_transition",13,1.15282934466135,0.298,0.50544,0.582686063965634,8.01600774179482,0.324288139352307,0.328044893180588,0.0296791650580601,0.0132,0.457009282039043,0.498784377480318,0.519094583687227,0.0748234079064318,FALSE,FALSE,FALSE
"delayed_transition",14,1.16551046745263,0.304,0.50112,0.58406060544986,8.60006834724468,0.334801230250404,0.330696880878084,0.0315098423027885,0.0132,0.460791884141473,0.504016529754626,0.518691834693387,0.0752929584050068,FALSE,FALSE,FALSE
"delayed_transition",15,1.17833108259461,0.31,0.4968,0.585394881833,9.18546322907768,0.345338338123398,0.33324349749685,0.033396898728934,0.0704,0.464599594867029,0.509293918527533,0.507980682279635,0.0732668593124754,FALSE,FALSE,FALSE
"delayed_transition",16,1.19129272450315,0.342,0.47376,0.56438684116061,9.74985007023829,0.355497301264289,0.335688524484208,0.03526092178426,0.0704,0.474932690410566,0.514479524922573,0.507570597207463,0.0817348069173214,FALSE,FALSE,FALSE
"delayed_transition",17,1.20439694447268,0.374,0.45072,0.542845790812726,10.292695861051,0.365268525498918,0.338035839229218,0.0370943931361541,0.0704,0.485291450005083,0.51956979229317,0.507167233510046,0.0902763609226331,FALSE,FALSE,FALSE
"delayed_transition",18,1.21764531086188,0.406,0.42768,0.520762546549409,10.8134584076004,0.374642251336808,0.34028941671585,0.0388898484543891,0.0704,0.495676155955138,0.524561096852196,0.506772233340034,0.0988949065922293,FALSE,FALSE,FALSE
"delayed_transition",19,1.23103940928136,0.438,0.40464,0.498127786571609,11.311586194172,0.383608551495097,0.342453331200899,0.0406398814434459,0.0704,0.506087093670645,0.529449746625225,0.506387226082442,0.107593861364427,FALSE,FALSE,FALSE
"delayed_transition",20,1.24458084278346,0.47,0.3816,0.474932049606166,11.7865182437782,0.392157328388008,0.344531757917019,0.0423371496261325,0.0704,0.516524551701022,0.534231980388893,0.506013827082251,0.116376674599621,FALSE,FALSE,FALSE
"delayed_transition",21,1.25827123205407,0.502,0.35856,0.451165732965308,12.2376839767435,0.400278311581383,0.346528974801205,0.0439743819864136,0.0704,0.526988821769733,0.538903966594153,0.505653635962989,0.125246827052703,FALSE,FALSE,FALSE
"delayed_transition",22,1.27211221560667,0.534,0.33552,0.426819090580349,12.6645030673239,0.407961055211829,0.348449364249087,0.0455443885783435,0.0704,0.5374801988092,0.543461802274217,0.505308234512764,0.1342078300541,FALSE,FALSE,FALSE
"delayed_transition",23,1.28610544997834,0.566,0.31248,0.401882231009232,13.0663852983331,0.415194935369996,0.350297414895387,0.0470400722062636,0.0704,0.547998980996101,0.547901511936979,0.504979184114622,0.143263224383484,FALSE,FALSE,FALSE
"delayed_transition",24,1.3002526099281,0.598,0.28944,0.37634511541759,13.4427304137507,0.421969147447512,0.352077723420912,0.0484544422789356,0.0704,0.558545469787059,0.552219046441723,0.504668022698634,0.152416578820601,FALSE,FALSE,FALSE
"delayed_transition",25,1.31455538863731,0.63,0.2664,0.35019755553298,13.7929279692837,0.428272703447106,0.353794996386441,0.0497806309369298,0.0704,0.569119969954716,0.556410281859884,0.504376261193875,0.161671488358152,FALSE,FALSE,FALSE
"delayed_transition",26,1.32901549791232,0.662,0.24336,0.323429211571942,14.1163571808556,0.434094429255401,0.355454052093887,0.0510119115483091,0.0704,0.579722789624218,0.560471018319664,0.504105379459372,0.171031572062335,FALSE,FALSE,FALSE
"delayed_transition",27,1.34363466838936,0.694,0.22032,0.296029590139543,14.4123867709951,0.439422961877913,0.357059822475108,0.05214171966234,0.0704,0.590354240310084,0.564396978834272,0.503856821674285,0.180500470567475,FALSE,FALSE,FALSE
"delayed_transition",28,1.35841464974164,0.726,0.19728,0.26798804210103,14.6803748130962,0.444246746635731,0.358617355008751,0.0531636765045271,0.0704,0.601014636953495,0.568183808113586,0.503631991169004,0.190081843192123,FALSE,FALSE,FALSE
"delayed_transition",29,1.3733572108888,0.758,0.17424,0.239293760425264,14.9196685735214,0.448554034323386,0.360131814665517,0.0540716150886025,0.0704,0.611704297959984,0.571827071358986,0.503432244680507,0.199779364665227,FALSE,FALSE,FALSE
"delayed_transition",30,1.38846414020857,0.79,0.1512,0.209935777999536,15.129604351521,0.452332878327378,0.361608485882243,0.0548596090120995,0.0704,0.622423545237544,0.575322253041166,0.503258886017338,0.209596721452295,FALSE,FALSE,FALSE
"delayed_transition",31,1.40373724575087,0.822,0.12816,0.179902965415431,15.3095073169364,0.455571131704855,0.363052774565194,0.0555220039916639,0.0704,0.633172704235156,0.578664755660663,0.503113159121834,0.219537607673131,FALSE,FALSE,FALSE
"delayed_transition",32,1.41917835545413,0.854,0.10512,0.149184028725337,15.4586913456617,0.458256444221911,0.364470210122975,0.0560534521822024,0.0704,0.643952103981743,0.581849898490894,0.502996240519916,0.229605720604533,FALSE,FALSE,FALSE
"delayed_transition",33,1.43478931736412,0.886000000000001,0.0820799999999996,0.117767507169247,15.576458852831,0.460376259350958,0.365866447529466,0.0564489493101712,0.0704,0.654762077125542,0.58487291630346,0.502909231151762,0.239804755763448,FALSE,FALSE,FALSE
"delayed_transition",34,1.45057199985513,0.918000000000001,0.0590399999999996,0.0856417708714462,15.6621006237024,0.461917811226644,0.367247269417199,0.0567038746356475,0.0704,0.665602959973923,0.587728958075472,0.502853147580158,0.250138401568511,FALSE,FALSE,FALSE
"delayed_transition",35,1.46652829185353,0.950000000000001,0.0359999999999996,0.0527950185067266,15.7148956422092,0.462868121559765,0.368618588201602,0.0568140337401227,0.0704,0.676475092533636,0.590413085678661,0.502828912577173,0.260610333580559,FALSE,FALSE,FALSE
"delayed_transition",36,1.48266010306392,0.982000000000001,0.0129599999999995,0.0192152749357078,15.7341109171449,0.463213996508608,0.369986448236516,0.0567757041170613,0.0704,0.687378818551506,0.592920272550042,0.502837345094246,0.271224208325776,FALSE,FALSE,FALSE
"delayed_transition",37,1.49896936419763,1,0,0,15.7341109171449,0.463213996508608,0.37135430827143,0.0566524349962647,0.0704,0.694814485555573,0.595338253926547,0.502864464300822,0.277180080636695,FALSE,FALSE,FALSE
"delayed_transition",38,1.5154580272038,1,0,0,15.7341109171449,0.463213996508608,0.372722168306343,0.0565291658754681,0.0704,0.697782444896684,0.597784939602647,0.502891583507397,0.277009069019323,FALSE,FALSE,FALSE
"delayed_transition",39,1.53212806550304,1,0,0,15.7341109171449,0.463213996508608,0.374090028341257,0.0564058967546715,0.0704,0.700783051790548,0.600260645325637,0.502918702713972,0.276833414194449,FALSE,FALSE,FALSE
"delayed_transition",40,1.54898147422358,1,0,0,15.7341109171449,0.463213996508608,0.375457888376171,0.0562826276338749,0.0704,0.703816665360243,0.602765690316035,0.502945821920547,0.276653065086789,FALSE,FALSE,FALSE
"rapid_decarbonization",0,1,0.22,0.5616,0.5616,0.5616,0.1901088,0.288098912,0.0108062096278368,0.119,0.392,0.43430314432,0.576202633881876,0.0813026169864665,FALSE,FALSE,FALSE
"rapid_decarbonization",1,1,0.255,0.5364,0.5364,1.098,0.199764,0.296101272,0.0117976069194565,0.119,0.40075,0.43646558192,0.57598452647772,0.092360138448307,FALSE,FALSE,FALSE
"rapid_decarbonization",2,1,0.29,0.5112,0.5112,1.6092,0.2089656,0.304011616,0.0127644139009538,0.119,0.4095,0.43848667776,0.57577182894179,0.103416588672734,FALSE,FALSE,FALSE
"rapid_decarbonization",3,1,0.325,0.486,0.486,2.0952,0.2177136,0.31183448,0.0136997713085019,0.119,0.41825,0.4403657968,0.57556605031213,0.114473785968061,FALSE,FALSE,FALSE
"rapid_decarbonization",4,1,0.36,0.4608,0.4608,2.556,0.226008,0.3195744,0.0145974689314091,0.119,0.427,0.442102304,0.57536855683509,0.125533449467281,FALSE,FALSE,FALSE
"rapid_decarbonization",5,1,0.395,0.4356,0.4356,2.9916,0.2338488,0.327235912,0.0154519175662296,0.119,0.43575,0.44369556432,0.57518057813543,0.13659720341348,FALSE,FALSE,FALSE
"rapid_decarbonization",6,1,0.43,0.4104,0.4104,3.402,0.241236,0.334823552,0.0162581224996127,0.119,0.4445,0.44514494272,0.575003213050085,0.147666581211659,FALSE,FALSE,FALSE
"rapid_decarbonization",7,1,0.465,0.3852,0.3852,3.7872,0.2481696,0.342341856,0.0170116584375723,0.119,0.45325,0.44644980416,0.574837435143734,0.158743029259539,FALSE,FALSE,FALSE
"rapid_decarbonization",8,1,0.5,0.36,0.36,4.1472,0.2546496,0.34979536,0.0177086457988621,0.119,0.462,0.4476095136,0.57468409792425,0.169827910569934,FALSE,FALSE,FALSE
"rapid_decarbonization",9,1,0.535,0.3348,0.3348,4.482,0.260676,0.3571886,0.0183457282901383,0.119,0.47075,0.448623436,0.57454393977617,0.180922508197267,FALSE,FALSE,FALSE
"rapid_decarbonization",10,1,0.57,0.3096,0.3096,4.7916,0.2662488,0.364526112,0.0189200516805933,0.119,0.4795,0.44949093632,0.57441758863027,0.192028028480805,FALSE,FALSE,FALSE
"rapid_decarbonization",11,1,0.605,0.2844,0.2844,5.076,0.271368,0.371812432,0.0194292436937442,0.119,0.48825,0.45021137952,0.574305566387376,0.203145604117196,FALSE,FALSE,FALSE
"rapid_decarbonization",12,1,0.64,0.2592,0.2592,5.3352,0.2760336,0.379052096,0.0198713949340596,0.119,0.497,0.45078413056,0.574208293114507,0.214276297074876,FALSE,FALSE,FALSE
"rapid_decarbonization",13,1,0.675,0.234,0.234,5.5692,0.2802456,0.38624964,0.0202450407661076,0.119,0.50575,0.4512085544,0.574126091031456,0.225421101362939,FALSE,FALSE,FALSE
"rapid_decarbonization",14,1,0.71,0.2088,0.2088,5.778,0.284004,0.3934096,0.0205491440639076,0.119,0.5145,0.451484016,0.57405918830594,0.236580945667035,FALSE,FALSE,FALSE
"rapid_decarbonization",15,1,0.745,0.1836,0.1836,5.9616,0.2873088,0.400536512,0.0207830787481715,0.0952,0.52325,0.45160988032,0.578291722675402,0.24878485586488,FALSE,FALSE,FALSE
"rapid_decarbonization",16,1,0.773,0.16344,0.16344,6.12504,0.29025072,0.4076340048,0.0209597463071208,0.0952,0.53025,0.451616484128,0.578252855812433,0.257956997643312,FALSE,FALSE,FALSE
"rapid_decarbonization",17,1,0.801,0.14328,0.14328,6.26832,0.29282976,0.4147057072,0.0210791940963021,0.0952,0.53725,0.451503319392,0.578226577298813,0.267142139936645,FALSE,FALSE,FALSE
"rapid_decarbonization",18,1,0.829,0.12312,0.12312,6.39144,0.29504592,0.421755248,0.0211417151532429,0.0952,0.54425,0.45126987808,0.578212822666286,0.276340854138985,FALSE,FALSE,FALSE
"rapid_decarbonization",19,1,0.857,0.10296,0.10296,6.4944,0.2968992,0.428786256,0.0211478389127159,0.0952,0.55125,0.45091565216,0.578211475439202,0.285553675522937,FALSE,FALSE,FALSE
"rapid_decarbonization",20,1,0.885000000000001,0.0827999999999996,0.0827999999999996,6.5772,0.2983896,0.43580236,0.0210983221914384,0.0952,0.55825,0.4504401336,0.578222369117883,0.294781104617148,FALSE,FALSE,FALSE
"rapid_decarbonization",21,1,0.913000000000001,0.0626399999999996,0.0626399999999996,6.63983999999999,0.29951712,0.4428071888,0.0209941404000588,0.0952,0.56525,0.449842814368,0.578245289111987,0.304023608549111,FALSE,FALSE,FALSE
"rapid_decarbonization",22,1,0.941000000000001,0.0424799999999996,0.0424799999999996,6.68231999999999,0.30028176,0.4498043712,0.0208364789402854,0.0952,0.57225,0.449123186432,0.578279974633137,0.313281622359685,FALSE,FALSE,FALSE
"rapid_decarbonization",23,1,0.969000000000001,0.0223199999999995,0.0223199999999995,6.70463999999999,0.30068352,0.456797536,0.0206267247450115,0.0952,0.57925,0.44828074176,0.578326120556097,0.322555550295763,FALSE,FALSE,FALSE
"rapid_decarbonization",24,1,0.997000000000001,0.00215999999999952,0.00215999999999952,6.70679999999999,0.3007224,0.463790312,0.0203664579192892,0.0952,0.58625,0.44731497232,0.578383379257756,0.331845767087533,FALSE,FALSE,FALSE
"rapid_decarbonization",25,1,1,0,0,6.70679999999999,0.3007224,0.470783088,0.0201008564552907,0.0952,0.587,0.44633598368,0.578441811579836,0.333937724356032,FALSE,FALSE,FALSE
"rapid_decarbonization",26,1,1,0,0,6.70679999999999,0.3007224,0.477775864,0.0198352549912921,0.0952,0.587,0.44535699504,0.578500243901916,0.335165681624531,FALSE,FALSE,FALSE
"rapid_decarbonization",27,1,1,0,0,6.70679999999999,0.3007224,0.48476864,0.0195696535272935,0.0952,0.587,0.4443780064,0.578558676223995,0.33639363889303,FALSE,FALSE,FALSE
"rapid_decarbonization",28,1,1,0,0,6.70679999999999,0.3007224,0.491761416,0.0193040520632949,0.0952,0.587,0.44339901776,0.578617108546075,0.337621596161529,FALSE,FALSE,FALSE
"rapid_decarbonization",29,1,1,0,0,6.70679999999999,0.3007224,0.498754192,0.0190384505992964,0.0952,0.587,0.44242002912,0.578675540868155,0.338849553430028,FALSE,FALSE,FALSE
"rapid_decarbonization",30,1,1,0,0,6.70679999999999,0.3007224,0.505746968,0.0187728491352978,0.0952,0.587,0.44144104048,0.578733973190234,0.340077510698527,FALSE,FALSE,FALSE
"rapid_decarbonization",31,1,1,0,0,6.70679999999999,0.3007224,0.512739744,0.0185072476712992,0.0952,0.587,0.44046205184,0.578792405512314,0.341305467967025,FALSE,FALSE,FALSE
"rapid_decarbonization",32,1,1,0,0,6.70679999999999,0.3007224,0.51973252,0.0182416462073007,0.0952,0.587,0.4394830632,0.578850837834394,0.342533425235525,FALSE,FALSE,FALSE
"rapid_decarbonization",33,1,1,0,0,6.70679999999999,0.3007224,0.526725296,0.0179760447433021,0.0952,0.587,0.43850407456,0.578909270156474,0.343761382504023,FALSE,FALSE,FALSE
"rapid_decarbonization",34,1,1,0,0,6.70679999999999,0.3007224,0.533718072000001,0.0177104432793035,0.0952,0.587,0.43752508592,0.578967702478553,0.344989339772522,FALSE,FALSE,FALSE
"rapid_decarbonization",35,1,1,0,0,6.70679999999999,0.3007224,0.540710848000001,0.017444841815305,0.0952,0.587,0.43654609728,0.579026134800633,0.346217297041021,FALSE,FALSE,FALSE
"rapid_decarbonization",36,1,1,0,0,6.70679999999999,0.3007224,0.547703624000001,0.0171792403513064,0.0952,0.587,0.43556710864,0.579084567122713,0.34744525430952,FALSE,FALSE,FALSE
"rapid_decarbonization",37,1,1,0,0,6.70679999999999,0.3007224,0.554696400000001,0.0169136388873078,0.0952,0.587,0.43458812,0.579142999444792,0.34867321157802,FALSE,FALSE,FALSE
"rapid_decarbonization",38,1,1,0,0,6.70679999999999,0.3007224,0.561689176000001,0.0166480374233092,0.0952,0.587,0.43360913136,0.579201431766872,0.349901168846518,FALSE,FALSE,FALSE
