"scenario","time","state","perceived_state","target","intervention","counterresponse","target_gap"
"timely_moderate_response",62,70.9677426189176,70.9677429393315,50,3.77419378594957,0,20.9677426189176
"timely_moderate_response",63,70.9677424553109,70.9677426990211,50,3.77419372907966,0,20.9677424553109
"timely_moderate_response",64,70.9677423308699,70.9677425162385,50,3.7741936858238,0,20.9677423308699
"timely_moderate_response",65,70.9677422362187,70.967742377212,50,3.77419365292292,0,20.9677422362187
"timely_moderate_response",66,70.967742164226,70.967742271467,50,3.77419362789817,0,20.967742164226
"timely_moderate_response",67,70.9677421094676,70.9677421910363,50,3.77419360886407,0,20.9677421094676
"timely_moderate_response",68,70.9677420678178,70.9677421298598,50,3.77419359438653,0,20.9677420678178
"timely_moderate_response",69,70.9677420361385,70.9677420833283,50,3.77419358337476,0,20.9677420361385
"timely_moderate_response",70,70.9677420120428,70.9677420479359,50,3.77419357499909,0,20.9677420120428
"timely_moderate_response",71,70.9677419937154,70.9677420210161,50,3.77419356862846,0,20.9677419937154
"timely_moderate_response",72,70.9677419797754,70.9677420005406,50,3.7741935637829,0,20.9677419797754
"timely_moderate_response",73,70.9677419691725,70.9677419849667,50,3.77419356009731,0,20.9677419691725
"timely_moderate_response",74,70.9677419611078,70.9677419731211,50,3.77419355729401,0,20.9677419611078
"timely_moderate_response",75,70.9677419549737,70.9677419641111,50,3.77419355516179,0,20.9677419549737
"timely_moderate_response",76,70.967741950308,70.9677419572581,50,3.77419355354,0,20.9677419503081
"timely_moderate_response",77,70.9677419467593,70.9677419520456,50,3.77419355230645,0,20.9677419467593
"timely_moderate_response",78,70.9677419440601,70.9677419480809,50,3.7741935513682,0,20.9677419440601
"timely_moderate_response",79,70.967741942007,70.9677419450653,50,3.77419355065456,0,20.967741942007
"timely_moderate_response",80,70.9677419404455,70.9677419427716,50,3.77419355011175,0,20.9677419404455
"timely_moderate_response",81,70.9677419392577,70.967741941027,50,3.77419354969889,0,20.9677419392577
"timely_moderate_response",82,70.9677419383543,70.9677419397,50,3.77419354938486,0,20.9677419383543
"timely_moderate_response",83,70.9677419376671,70.9677419386907,50,3.77419354914601,0,20.9677419376671
"timely_moderate_response",84,70.9677419371445,70.967741937923,50,3.77419354896433,0,20.9677419371445
"timely_moderate_response",85,70.967741936747,70.9677419373391,50,3.77419354882615,0,20.9677419367469
"timely_moderate_response",86,70.9677419364446,70.967741936895,50,3.77419354872104,0,20.9677419364446
"timely_moderate_response",87,70.9677419362146,70.9677419365572,50,3.7741935486411,0,20.9677419362146
"timely_moderate_response",88,70.9677419360397,70.9677419363003,50,3.77419354858029,0,20.9677419360397
"timely_moderate_response",89,70.9677419359066,70.9677419361048,50,3.77419354853405,0,20.9677419359066
"timely_moderate_response",90,70.9677419358054,70.9677419359562,50,3.77419354849887,0,20.9677419358054
"timely_moderate_response",91,70.9677419357284,70.9677419358431,50,3.77419354847211,0,20.9677419357284
"timely_moderate_response",92,70.9677419356699,70.9677419357571,50,3.77419354845176,0,20.9677419356699
"timely_moderate_response",93,70.9677419356254,70.9677419356917,50,3.77419354843628,0,20.9677419356254
"timely_moderate_response",94,70.9677419355915,70.9677419356419,50,3.7741935484245,0,20.9677419355915
"timely_moderate_response",95,70.9677419355657,70.9677419356041,50,3.77419354841555,0,20.9677419355657
"timely_moderate_response",96,70.9677419355461,70.9677419355753,50,3.77419354840874,0,20.9677419355461
"timely_moderate_response",97,70.9677419355312,70.9677419355534,50,3.77419354840355,0,20.9677419355312
"timely_moderate_response",98,70.9677419355199,70.9677419355368,50,3.77419354839962,0,20.9677419355199
"timely_moderate_response",99,70.9677419355113,70.9677419355241,50,3.77419354839662,0,20.9677419355113
"timely_moderate_response",100,70.9677419355047,70.9677419355145,50,3.77419354839434,0,20.9677419355047
"delayed_response",1,80,80,50,0,0,30
"delayed_response",2,78.6,80,50,5.4,0,28.6
"delayed_response",3,77.165,79.23,50,5.4,0,27.165
"delayed_response",4,75.694125,78.09425,50,5.4,0,25.694125
"delayed_response",5,74.186478125,76.77418125,50,5.4,0,24.186478125
"delayed_response",6,72.641140078125,75.35094453125,50,5.4,0,22.641140078125
"delayed_response",7,71.0571685800781,73.8605520820312,50,5.4,0,21.0571685800781
"delayed_response",8,69.43359779458,72.318691155957,50,5.4,0,19.43359779458
"delayed_response",9,67.9080377394445,70.7318898071997,50,5.2614,0,17.9080377394445
"delayed_response",10,66.5487736829307,69.1787711699344,50,5.056965,0,16.5487736829307
"delayed_response",11,65.3931404000039,67.7322725520823,50,4.819352625,0,15.3931404000039
"delayed_response",12,64.464798894379,66.4457498684392,50,4.563170015625,0,14.464798894379
"delayed_response",13,63.7815194919729,65.3562268327061,50,4.29489937476562,0,13.7815194919729
"delayed_response",14,63.3586930712,64.4901377953028,50,4.01736440807226,0,13.3586930712
"delayed_response",15,63.210920232684,63.8678431970463,50,3.73174016529594,0,13.210920232684
"delayed_response",16,63.3390144279129,63.506535566647,50,3.45217881058818,0,13.3390144279129
"delayed_response",17,63.7306807292359,63.4143989403433,50,3.19180905937482,0,13.7306807292359
"delayed_response",18,64.3637127711478,63.5883539242342,50,2.96023497631906,0,14.3637127711478
"delayed_response",19,65.2086847605394,64.0148012900367,50,2.7641208298871,0,15.2086847605394
"delayed_response",20,66.2306770763984,64.6714371988132,50,2.60822480315451,0,16.2306770763984
"delayed_response",21,67.39023222784,65.529019131485,50,2.49621177546833,0,17.39023222784
"delayed_response",22,68.6438116315395,66.5526863344803,50,2.43117640199647,0,18.6438116315395
"delayed_response",23,69.9453151130662,67.7028052478629,50,2.41459180926179,0,19.9453151130662
"delayed_response",24,71.2480442845307,68.9361856737247,50,2.44590370636216,0,21.2480442845307
"delayed_response",25,72.5065811594374,70.207707909668,50,2.52266423220661,0,22.5065811594374
"delayed_response",26,73.6783869926369,71.4720881970411,50,2.64085869578637,0,23.6783869926369
"delayed_response",27,74.7251232237855,72.6855525346188,50,2.7952234436673,0,24.7251232237855
"delayed_response",28,75.6137677641737,73.8073164136605,50,2.97948354020645,0,25.6137677641737
"delayed_response",29,76.3176070136628,74.8008646564428,50,3.18650494461531,0,26.3176070136628
"delayed_response",30,76.8170337677339,75.6350729529138,50,3.40851342127045,0,26.8170337677339
"delayed_response",31,77.100072188187,76.2851514010648,50,3.63738742374024,0,27.100072188187
"delayed_response",32,77.1625981174243,76.733357833982,50,3.86497587546741,0,27.1625981174243
"delayed_response",33,77.0082636141285,76.9694399898753,50,4.08339945623139,0,27.0082636141285
"delayed_response",34,76.6481532500228,76.9907929832145,50,4.28531695445889,0,26.6481532500228
"delayed_response",35,76.1002014431137,76.8023411299591,50,4.4641556381597,0,26.1002014431137
"delayed_response",36,75.388393347667,76.4161643021941,50,4.61431313152448,0,25.388393347667
"delayed_response",37,74.541775929167,75.8508902772042,50,4.73132725219167,0,24.541775929167
"delayed_response",38,73.5933159172794,75.1308773857838,50,4.81200441011676,0,23.5933159172794
"delayed_response",39,72.5786496170339,74.2852185781064,50,4.85449919817755,0,22.5786496170339
"delayed_response",40,71.5347731204811,73.3466056495165,50,4.85834273697862,0,21.5347731204811
"delayed_response",41,70.4987210451005,72.350097758547,50,4.82442140339263,0,20.4987210451005
"delayed_response",42,69.5062794968331,71.3318405661514,50,4.75490957439494,0,19.5062794968331
"delayed_response",43,68.5907762343571,70.3277819780263,50,4.65316024989676,0,18.5907762343571
"delayed_response",44,67.781987710775,69.3724288190083,50,4.52355792944108,0,17.781987710775
"delayed_response",45,67.1051980594852,68.49768620948,50,4.37133934405915,0,17.1051980594852
"delayed_response",46,66.5804389940593,67.7318177269828,50,4.20238901691297,0,16.5804389940593
"delayed_response",47,66.2219323723724,67.0985594238749,50,4.02301759653847,0,16.2219323723724
"delayed_response",48,66.0377493797744,66.6164145455485,50,3.83973130190726,0,16.0377493797744
"delayed_response",49,66.029692358224,66.2981487043727,50,3.65900075604474,0,16.029692358224
"delayed_response",50,66.1933974797581,66.150497713991,50,3.48703718742149,0,16.1933974797581
"delayed_response",51,66.5186488990457,66.1740925851629,50,3.32958351770639,0,16.5186488990457
"delayed_response",52,66.9898879306649,66.3635985577984,50,3.19172719085691,0,16.9898879306649
"delayed_response",53,67.5868944326341,66.708057712875,50,3.07774069629748,0,17.5868944326341
"delayed_response",54,68.2856121752512,67.1914179087425,50,2.99095461819873,0,18.2856121752512
"delayed_response",55,69.0590857128454,67.7932247553223,50,2.9336667667871,0,19.0590857128454
"delayed_response",56,69.8784732671481,68.48944828196,50,2.90708958851837,0,19.8784732671481
"delayed_response",57,70.7140984334975,69.2534120238135,50,2.91133666532932,0,20.7140984334975
"delayed_response",58,71.5365031539312,70.0567895491397,50,2.94544774040372,0,21.5365031539312
"delayed_response",59,72.317465344462,70.870632031775,50,3.0074503883175,0,22.317465344462
"delayed_response",60,73.0309467544999,71.6663903537529,50,3.09445522357365,0,23.0309467544999
"delayed_response",61,73.6539399674044,72.4168963741638,50,3.20278045595801,0,23.6539399674044
"delayed_response",62,74.1671877758367,73.0972703504461,50,3.3281006907528,0,24.1671877758367
"delayed_response",63,74.5557533059462,73.685724934411,50,3.46561416428642,0,24.5557533059462
"delayed_response",64,74.8094250197498,74.1642405387554,50,3.61022211884514,0,24.8094250197498
"delayed_response",65,74.922946879524,74.5190920033023,50,3.75671376571951,0,24.922946879524
"delayed_response",66,74.8960702878366,74.7412121852242,50,3.89995026367552,0,24.8960702878366
"delayed_response",67,74.733430697683,74.826384141661,50,4.03504134734948,0,24.733430697683
"delayed_response",68,74.4442578020448,74.7752597474731,50,4.1575086630803,0,24.4442578020448
"delayed_response",69,74.0419337589019,74.5932086774875,50,4.26343048819397,0,24.0419337589019
"delayed_response",70,73.5434188058985,74.2900074722654,50,4.34956329697597,0,23.5434188058985
"delayed_response",71,72.9685677154516,73.8793837057636,50,4.41343656059441,0,22.9685677154516
"delayed_response",72,72.3393637149975,73.378434911092,50,4.45341819334036,0,22.3393637149975
"delayed_response",73,71.6790986623735,72.80694575324,50,4.46874914549898,0,21.6790986623735
"delayed_response",74,71.0115293743876,72.1866298532634,50,4.45954675454516,0,21.0115293743876
"delayed_response",75,70.3600400467996,71.5403245898817,50,4.42677756194775,0,20.3600400467996
"delayed_response",76,69.7468397029618,70.8911680911865,50,4.37220134500778,0,19.7468397029618
"delayed_response",77,69.1922216284984,70.2617874776629,50,4.29828906703745,0,19.1922216284984
"delayed_response",78,68.7139088852143,69.6735262606224,50,4.20811828399656,0,18.7139088852143
"delayed_response",79,68.3265063717614,69.1457367041479,50,4.1052502355832,0,18.3265063717614
"delayed_response",80,68.041075657468,68.6951600213354,50,3.99359337358741,0,18.041075657468
"delayed_response",81,67.864844122726,68.3354136212083,50,3.87725842617871,0,17.864844122726
"delayed_response",82,67.8010549693806,68.0766003970431,50,3.76041025641358,0,17.8010549693806
"delayed_response",83,67.8489595976358,67.9250504118287,50,3.64712174597933,0,17.8489595976358
"delayed_response",84,68.0039488606647,67.8832004640226,50,3.54123472691204,0,18.0039488606647
"delayed_response",85,68.2578149754346,67.9496120821757,50,3.44623260674663,0,18.2578149754346
"delayed_response",86,68.5991315459801,68.1191236734681,50,3.36512880384036,0,18.5991315459801
"delayed_response",87,69.0137353828121,68.3831280033497,50,3.3003744518175,0,19.0137353828121
"delayed_response",88,69.4852906959147,68.7299620620541,50,3.25378807146775,0,19.4852906959147
"delayed_response",89,69.9959138891834,69.1453928106774,50,3.22650907412917,0,19.9959138891834
"delayed_response",90,70.5268356528889,69.6131794038557,50,3.21897608352407,0,20.5268356528889
"delayed_response",91,71.0590763694195,70.115690340824,50,3.23093017479163,0,21.0590763694195
"delayed_response",92,71.5741110174307,70.6345526565515,50,3.26144226122426,0,21.5741110174307
"delayed_response",93,72.0545007522635,71.1513097550351,50,3.30896304060295,0,22.0545007522635
"delayed_response",94,72.4844700999004,71.6480648035107,50,3.37139317116973,0,22.4844700999004
"delayed_response",95,72.850411146476,72.108087716525,50,3.44617070592193,0,22.850411146476
"delayed_response",96,73.1412991324438,72.516365602998,50,3.53037229269403,0,23.1412991324438
"delayed_response",97,73.3490073494066,72.8600790441932,50,3.62082426134831,0,23.3490073494066
"delayed_response",98,73.4685130549625,73.1289896120606,50,3.71421947817927,0,23.4685130549625
"delayed_response",99,73.4979901254303,73.3157275056567,50,3.80723575590631,0,23.4979901254303
"delayed_response",100,73.4387882139341,73.4159719465321,50,3.89665166463193,0,23.4387882139341
"overcorrection",1,80,80,50,0,0,30
"overcorrection",2,73.8,80,50,10.2,0,23.8
"overcorrection",3,67.445,76.59,50,10.2,0,17.445
"overcorrection",4,60.931125,71.56025,50,10.2,0,10.931125
"overcorrection",5,54.254403125,65.71423125,50,10.2,0,4.254403125
"overcorrection",6,47.410763203125,59.41132578125,50,10.2,0,-2.58923679687501
"overcorrection",7,40.3960322832031,52.8110163632812,50,10.2,0,-9.60396771679689
"overcorrection",8,33.2059330902832,45.9827751192383,50,10.2,0,-16.7940669097168
"overcorrection",9,26.9954814175403,38.955512003313,50,9.0406,0,-23.0045185824597
"overcorrection",10,22.3398834529788,32.377495181138,50,7.330485,0,-27.6601165470212
"overcorrection",11,19.5555419143032,26.8568087306504,50,5.342838625,0,-30.4444580856968
"overcorrection",12,18.8445796965358,22.8411119816595,50,3.199850765625,0,-31.1554203034642
"overcorrection",13,20.3599486254336,20.6430192248415,50,0.955745563515622,0,-29.6400513745664
"overcorrection",14,22.8689473410694,20.4873303951671,50,0,0,-27.1310526589306
"overcorrection",15,25.4406710245962,21.7972197154134,50,0,0,-24.5593289754038
"overcorrection",16,28.0766878002111,23.8011179354639,50,0,0,-21.9233121997889
"overcorrection",17,30.7786049952164,26.1526813610749,50,0,0,-19.2213950047836
"overcorrection",18,33.5480701200968,28.6969393598527,50,0,0,-16.4519298799032
"overcorrection",19,36.3867718730992,31.3650612779869,50,0,0,-13.6132281269008
"overcorrection",20,39.2964411699267,34.1270021052987,50,0,0,-10.7035588300733
"overcorrection",21,42.2788521991748,36.9701935908441,50,0,0,-7.72114780082517
"overcorrection",22,45.3358235041542,39.889955825426,50,0,0,-4.6641764958458
"overcorrection",23,48.4692190917581,42.8851830487265,50,0,0,-1.53078090824194
"overcorrection",24,51.680949569052,45.9564028723939,50,0,0,1.680949569052
"overcorrection",25,54.9729733082783,49.1049035555558,50,0,0,4.97297330827831
"overcorrection",26,58.3472976409853,52.3323419195532,50,0,0,8.34729764098526
"overcorrection",27,61.8059800820099,55.6405675663408,50,0,0,11.8059800820099
"overcorrection",28,65.3511295840601,59.0315444499588,50,0,0,15.3511295840601
"overcorrection",29,68.9849078236616,62.5073162737146,50,0,0,18.9849078236616
"overcorrection",30,72.7095305192532,66.0699916261855,50,0,0,22.7095305192532
"overcorrection",31,76.5272687822345,69.7217380173727,50,0,0,26.5272687822345
"overcorrection",32,79.6474542491423,73.4647799380467,50,0.792996252648086,0,29.6474542491423
"overcorrection",33,81.720847632815,76.8652508091493,50,1.91779297255588,0,31.720847632815
"overcorrection",34,82.6931437106493,79.5358290621654,50,3.070725112986,0,32.6931437106493
"overcorrection",35,82.5079847703526,81.2723521188315,50,4.25248753306295,0,32.5079847703526
"overcorrection",36,81.1068872367084,81.9519500771681,50,5.46379715290306,0,31.1068872367084
"overcorrection",37,78.4291684917194,81.4871655149153,50,6.70539092590672,0,28.4291684917194
"overcorrection",38,74.4118725250765,79.8052671521575,50,7.97802517893587,0,24.4118725250765
"overcorrection",39,69.1379840630926,76.8389001072629,50,9.13418527511075,0,19.1379840630926
"overcorrection",40,62.8242517835337,72.6033962829693,50,10.0421818811362,0,12.8242517835337
"overcorrection",41,55.7622583577193,67.2248668082797,50,10.6325997204027,0,5.76225835771932
"overcorrection",42,48.2926517904251,60.9204321604715,50,10.8636630262372,0,-1.70734820957486
"overcorrection",43,40.7943318101146,53.975152956946,50,10.7056362750712,0,-9.20566818988542
"overcorrection",44,33.6803992736339,46.7257013261887,50,10.1337908317336,0,-16.3196007263661
"overcorrection",45,27.3971832190053,39.5507851972836,50,9.1252260364694,0,-22.6028167809947
"overcorrection",46,22.3969580632709,32.8663041092305,50,7.68515473620955,0,-27.6030419367291
"overcorrection",47,19.1004273000376,27.1081637839528,50,5.8564547148151,0,-30.8995726999624
"overcorrection",48,17.8649910479782,22.7039087177994,50,3.71294693456031,0,-32.1350089520218
"overcorrection",49,18.9600638188161,20.0425039993978,50,1.35155200536164,0,-31.0399361811839
"overcorrection",50,21.4340654142865,19.4471619000778,50,0,0,-28.5659345857135
"overcorrection",51,23.9699170496436,20.5399588328926,50,0,0,-26.0300829503564
"overcorrection",52,26.5691649758847,22.4264358521057,50,0,0,-23.4308350241153
"overcorrection",53,29.2333941002818,24.7049368701841,50,0,0,-20.7666058997182
"overcorrection",54,31.9642289527889,27.1955883467379,50,0,0,-18.0357710472111
"overcorrection",55,34.7633346766086,29.8183406800659,50,0,0,-15.2366653233914
"overcorrection",56,37.6324180435238,32.5380873781644,50,0,0,-12.3675819564762
"overcorrection",57,40.5732284946119,35.3399692441121,50,0,0,-9.42677150538809
"overcorrection",58,43.5875592069772,38.218261831887,50,0,0,-6.41244079302279
"overcorrection",59,46.6772481871516,41.1713753881866,50,0,0,-3.32275181284836
"overcorrection",60,49.8441793918304,44.1996054276174,50,0,0,-0.15582060816957
"overcorrection",61,53.0902838766262,47.3041211079345,50,0,0,3.09028387662619
"overcorrection",62,56.4175409735418,50.4865106307149,50,0,0,6.41754097354184
"overcorrection",63,59.8279794978804,53.7485773192697,50,0,0,9.82797949788038
"overcorrection",64,63.3236789853274,57.0922485175056,50,0,0,13.3236789853274
"overcorrection",65,66.9067709599606,60.5195352748076,50,0,0,16.9067709599606
"overcorrection",66,70.5794402339596,64.0325149016417,50,0,0,20.5794402339596
"overcorrection",67,74.3439262398086,67.6333238344166,50,0,0,24.3439262398086
"overcorrection",68,78.0371107813607,71.3241551573822,50,0.165413614443082,0,28.0371107813607
"overcorrection",69,80.713522262343,75.0162807505704,50,1.27451628855171,0,30.713522262343
"overcorrection",70,82.3199958229497,78.1497635820453,50,2.4113644959519,0,32.3199958229497
"overcorrection",71,82.8013537250889,80.4433913145427,50,3.57664199343458,0,32.8013537250889
"overcorrection",72,82.1003325016579,81.7402706403431,50,4.77105506655819,0,32.1003325016579
"overcorrection",73,80.1575107104977,81.9383046640662,50,5.99533010370163,0,30.1575107104977
"overcorrection",74,76.9112357247502,80.9588679896035,50,7.25021275350994,0,26.9112357247502
"overcorrection",75,72.328481162675,78.7326702439342,50,8.50553545519393,0,22.328481162675
"overcorrection",76,66.5657735738465,75.2103662492417,50,9.57091961789542,0,16.5657735738465
"overcorrection",77,59.8791648662481,70.4558402777743,50,10.3507530469445,0,9.87916486624815
"overcorrection",78,52.5844519701877,64.6386688014349,50,10.7916920177167,0,2.58445197018769
"overcorrection",79,45.0400396836599,58.008849544249,50,10.8590235857825,0,-4.95996031634014
"overcorrection",80,37.6400255592861,50.8760041209249,50,10.5260151164652,0,-12.3599744407139
"overcorrection",81,30.8119183153307,43.5962159120236,50,9.76910788293763,0,-19.1880816846693
"overcorrection",82,25.0106917484718,36.5648522338425,50,8.57152452474217,0,-24.9893082515282
"overcorrection",83,20.6809733477403,30.2100639668886,50,6.95498569444328,0,-29.3190266522597
"overcorrection",84,18.2208502889459,24.969064126357,50,4.97714739248788,0,-31.7791497110541
"overcorrection",85,17.9533627011249,21.2575465157809,50,2.72300884504464,0,-32.0466372988751
"overcorrection",86,20.1043553675385,19.4402454177201,50,0.297841401114482,0,-29.8956446324615
"overcorrection",87,22.606964251727,19.8055058901203,50,0,0,-27.393035748273
"overcorrection",88,25.1721383580202,21.346307989004,50,0,0,-24.8278616419798
"overcorrection",89,27.8014418169707,23.4505146919629,50,0,0,-22.1985581830293
"overcorrection",90,30.496477862395,25.8435246107172,50,0,0,-19.503522137605
"overcorrection",91,33.2588898089548,28.40264889914,50,0,0,-16.7411101910452
"overcorrection",92,36.0903620541787,31.0735813995381,50,0,0,-13.9096379458213
"overcorrection",93,38.9926211055332,33.8328107595905,50,0,0,-11.0073788944668
"overcorrection",94,41.9674366331715,36.670706449859,50,0,0,-8.0325633668285
"overcorrection",95,45.0166225490008,39.5839080506809,50,0,0,-4.98337745099921
"overcorrection",96,48.1420381127258,42.5719010247568,50,0,0,-1.85796188727419
"overcorrection",97,51.345589065544,45.6354764231398,50,0,0,1.34558906554395
"overcorrection",98,54.6292287921826,48.7760383764621,50,0,0,4.62922879218255
"overcorrection",99,57.9949595119871,51.9952931051083,50,0,0,7.99495951198712
"overcorrection",100,61.4448334997868,55.2951096288917,50,0,0,11.4448334997868
"undercorrection",1,80,80,50,0,0,30
"undercorrection",2,81.3,80,50,2.7,0,31.3
"undercorrection",3,82.6325,80.715,50,2.7,0,32.6325
"undercorrection",4,83.9983125,81.769625,50,2.7,0,33.9983125
"undercorrection",5,85.3982703125,82.995403125,50,2.7,0,35.3982703125
"undercorrection",6,86.8332270703125,84.316980078125,50,2.7,0,36.8332270703125
"undercorrection",7,88.3040577470703,85.7009159238281,50,2.7,0,38.3040577470703
"undercorrection",8,89.811659190747,87.1326439266113,50,2.7,0,39.811659190747
"undercorrection",9,91.2926006705157,88.606102321886,50,2.76435,0,41.2926006705157
"undercorrection",10,92.7156494372786,90.0836764136323,50,2.85926625,0,42.7156494372786
"undercorrection",11,94.0639543919606,91.5312615766378,50,2.96958628125,0,44.0639543919606
"undercorrection",12,95.3270250447283,92.9242426250653,50,3.08852820703125,0,45.3270250447283
"undercorrection",13,96.497118237702,94.24577295588,50,3.21308243314453,0,46.497118237702
"undercorrection",14,97.5676082402495,95.4840128608821,50,3.34193795339502,0,47.5676082402495
"undercorrection",15,98.532249237286,96.6299903195342,50,3.47454920896974,0,48.532249237286
"undercorrection",16,99.3880245909913,97.6762327242977,50,3.60753087722691,0,49.3880245909913
"undercorrection",17,100.134911663869,98.6177182509792,50,3.7378135418974,0,50.1349116638687
"undercorrection",18,100.77510261921,99.4521746280684,50,3.86318183625588,0,50.7751026192095
"undercorrection",19,101.312360618661,100.179785023196,50,3.9821195660292,0,51.3123606186606
