"scenario","time","population","housing","transport","service_capacity","accessibility","congestion","housing_gap","service_pressure"
"baseline_growth",68,240.413673077608,328.811683081785,261.512376080134,119.392217913208,76.8219365913995,0.919320441660241,0,2.0136460925148
"baseline_growth",69,242.550073917197,332.997437827801,265.292350458412,119.384041259469,77.4462978287196,0.914274661512414,0,2.03167920400717
"baseline_growth",70,244.688041606863,337.209208908627,269.114442547498,119.37588913569,78.0747835906761,0.909234150685451,0,2.04972749001881
"baseline_growth",71,246.827659263638,341.446925258266,272.978911800081,119.367761468283,78.7073650295515,0.904200466021365,0,2.06779164011735
"baseline_growth",72,248.969008866227,345.710517734557,276.886016977426,119.359658183878,79.3440133486371,0.899175088666631,0,2.08587233454272
"baseline_growth",73,251.112171262698,349.999919088873,280.836016168315,119.351579209327,79.984699806432,0.894159426874216,0,2.10397024426699
"baseline_growth",74,253.257226178221,354.315063936082,284.829166807676,119.343524471699,80.6293957208329,0.889154818717099,0,2.12208603105465
"baseline_growth",75,255.404252222866,358.655888724795,288.865725694924,119.335493898284,81.2780724733093,0.884162534715533,0,2.14022034752343
"baseline_growth",76,257.553326899447,363.022331707884,292.945949012002,119.327487416589,81.9307015130602,0.879183780380232,0,2.15837383720561
"baseline_growth",77,259.704526611427,367.414332913281,297.070092341135,119.319504954339,82.5872543611459,0.874219698673672,0,2.17654713460981
"baseline_growth",78,261.857926670863,371.831834115045,301.238410682286,119.311546439476,83.2477026145913,0.869271372391626,0,2.19474086528329
"baseline_growth",79,264.013601306405,376.274778804713,305.451158470333,119.303611800158,83.9120179504562,0.864339826467045,0,2.21295564587472
"baseline_growth",80,266.171623671349,380.743112162921,309.708589591962,119.295700964757,84.5801721298687,0.859426030198346,0,2.23119208419742
"baseline_growth",81,268.332065851726,385.236781031304,314.010957402275,119.287813861863,85.2521370020176,0.854530899404155,0,2.249450779293
"baseline_growth",82,270.494998874448,389.755733884668,318.358514741122,119.279950420277,85.9278845080998,0.849655298506483,0,2.26773232149554
"baseline_growth",83,272.660492715495,394.299920803439,322.751513949156,119.272110569016,86.6073866852204,0.844800042544332,0,2.28603729249614
"baseline_growth",84,274.828616308139,398.869293446388,327.19020688362,119.264294237309,87.290615670241,0.839965899119634,0,2.30436626540791
"baseline_growth",85,276.999437551223,403.463805023627,331.674844933856,119.256501354597,87.9775437035743,0.835153590277438,0,2.32271980483137
"baseline_growth",86,279.173023317467,408.083410269882,336.205679036555,119.248731850534,88.6681431329208,0.830363794322205,0,2.34109846692024
"baseline_growth",87,281.349439461826,412.728065418039,340.782959690735,119.240985654982,89.3623864169463,0.825597147572032,0,2.35950279944764
"baseline_growth",88,283.52875082987,417.397728172964,345.406936972465,119.233262698017,90.0602461288969,0.820854246052599,0,2.37793334187261
"baseline_growth",89,285.711021266216,422.092357685596,350.077860549321,119.225562909923,90.7616949601496,0.8161356471326,0,2.39639062540703
"baseline_growth",90,287.89631362298,426.811914527314,354.795979694594,119.217886221193,91.4667057236954,0.811441871102371,0,2.41487517308289
"baseline_growth",91,290.08468976827,431.55636066457,359.56154330124,119.21023256253,92.1752513575546,0.8067734026974,0,2.43338749981979
"baseline_growth",92,292.276210594704,436.325659433806,364.374799895578,119.202601864842,92.8873049281202,0.802130692568378,0,2.45192811249289
"baseline_growth",93,294.470936027962,441.11977551663,369.235997650744,119.194994059248,93.6028396334302,0.797514158699386,0,2.47049751000106
"baseline_growth",94,296.668925035357,445.93867491527,374.145384399897,119.18740907707,94.3218288063647,0.792924187775812,0,2.4890961833353
"baseline_growth",95,298.87023563444,450.782324928298,379.10320764918,119.179846849839,95.0442459177685,0.788361136503527,0,2.5077246156475
"baseline_growth",96,301.074924901618,455.650694126617,384.109714590446,119.172307309289,95.7700645794964,0.783825332880832,0,2.5263832823194
"baseline_growth",97,303.283048980801,460.543752329727,389.165152113743,119.164790387361,96.4992585473807,0.779317077424648,0,2.54507265103172
"baseline_growth",98,305.494663092065,465.461470582249,394.269766819566,119.157296016199,97.2318017241202,0.774836644352373,0,2.56379318183365
"baseline_growth",99,307.70982154033,470.403821130726,399.423805030873,119.149824128151,97.9676681620884,0.770384282720819,0,2.58254532721236
"baseline_growth",100,309.928577724056,475.370777400685,404.62751280488,119.142374655766,98.706832066062,0.765960217523592,0,2.60132953216285
"high_accessibility_attraction",1,100,112,90,120,45,1.11111111111111,0,0.833333333333333
"high_accessibility_attraction",2,102.45404040404,114.251080808081,91.5891774747475,119.99,45.2394910429852,1.11862605636227,0,0.853854824602387
"high_accessibility_attraction",3,104.910440515955,116.542285295168,93.2010415460083,119.98003,45.4837934618327,1.12563592397372,0,0.874399185564085
"high_accessibility_attraction",4,107.369706979322,118.873510293573,94.8360075712248,119.97008991,45.7328165008602,1.13216182048453,0,0.894970630261839
"high_accessibility_attraction",5,109.832328775465,121.244662827908,96.4944893448894,119.96017964027,45.9864740138042,1.13822384595356,0,0.915573226922668
"high_accessibility_attraction",6,112.298778074646,123.65565973809,98.1768992268917,119.950299101349,46.2446840802692,1.14384115773628,0,0.936210904982917
"high_accessibility_attraction",7,114.769511030421,126.106427319746,99.883648265357,119.940448204045,46.5073686605401,1.14903202900155,0,0.956887461644069
"high_accessibility_attraction",8,117.244968522046,128.596900980908,101.615146314296,119.930626859433,46.7744532845115,1.15381390250039,0,0.977606567999224
"high_accessibility_attraction",9,119.725576849348,131.127024913971,103.371802146361,119.920834978855,47.0458667710024,1.15820344004289,0,0.998371774766738
"high_accessibility_attraction",10,122.211748384032,133.696751781996,105.154023560979,119.911072473918,47.3215409741746,1.16221656809129,0,1.01918651766386
"high_accessibility_attraction",11,124.690451618636,136.30577380724,106.962214802009,119.901339256496,47.6042546674634,1.16574298549673,0,1.03994210900259
"high_accessibility_attraction",12,127.161152882815,138.953773769668,108.796780250141,119.891635238727,47.8940958299616,1.16879518484326,0,1.06063406867054
"high_accessibility_attraction",13,129.62445545449,141.640447783679,110.658120872432,119.881960333011,48.1909127028344,1.17139577676294,0,1.08126739915177
"high_accessibility_attraction",14,132.080938453713,144.365504761618,112.546634046746,119.872314452012,48.4945617665159,1.17356631384333,0,1.10184690316119
"high_accessibility_attraction",15,134.53115798529,147.128665902278,114.462713716353,119.862697508656,48.8049070748768,1.17532734999336,0,1.1223771930844
"high_accessibility_attraction",16,136.975648212063,149.92966420291,116.406750537882,119.85310941613,49.1218196536857,1.17669849539771,0,1.14286269984439
"high_accessibility_attraction",17,139.414922364375,152.768243993386,118.379132022954,119.843550087881,49.4451769563422,1.17769846747433,0,1.1633076812406
"high_accessibility_attraction",18,141.849473690703,155.644160491226,120.380242673842,119.834019437618,49.7748623707134,1.17834513820536,0,1.18371622980189
"high_accessibility_attraction",19,144.279776353985,158.557179376341,122.41046411346,119.824517379305,50.1107647716507,1.17865557817226,0,1.2040922801906
"high_accessibility_attraction",20,146.706286277683,161.507076384389,124.470175209958,119.815043827167,50.452778114401,1.17864609759098,0,1.22443961619133
"high_accessibility_attraction",21,149.129441945312,164.493636917758,126.559752196208,119.805598695685,50.8008010646892,1.1783322846122,0,1.24476187731519
"high_accessibility_attraction",22,151.549665156748,167.516655673222,128.679568784402,119.796181899598,51.1547366617315,1.17772904112435,0,1.26506256504705
"high_accessibility_attraction",23,153.967361744393,170.575936285417,130.829996276023,119.786793353899,51.5144920108661,1.1768506162727,0,1.28534504876101
"high_accessibility_attraction",24,156.382922251942,173.671290985314,133.011403667387,119.777432973838,51.8799780028562,1.17571063788634,0,1.30561257132719
"high_accessibility_attraction",25,158.796722578311,176.802540272939,135.22415775098,119.768100674916,52.2511090572494,1.17432214198546,0,1.32586825443053
"high_accessibility_attraction",26,161.209124589005,179.969512603628,137.468623212757,119.758796372891,52.6278028874584,1.17269760052449,0,1.34611510362086
"high_accessibility_attraction",27,163.620476697068,183.172044087154,139.745162725613,119.749519983773,53.0099802854834,1.17084894751122,0,1.3663560131117
"high_accessibility_attraction",28,166.031114415533,186.409978199116,142.054137039179,119.740271423821,53.3975649244148,1.16878760362848,0,1.38659377034369
"high_accessibility_attraction",29,168.441360883166,189.683165503983,144.39590506611,119.73105060955,53.7904831770523,1.1665244994728,0,1.40683106032756
"high_accessibility_attraction",30,170.851527365121,192.99146338927,146.770823965018,119.721857457721,54.1886639491473,1.16407009751367,0,1.42707046977997
"high_accessibility_attraction",31,173.261913730034,196.334735810313,149.179249220196,119.712691885348,54.5920385259308,1.16143441286724,0,1.44731449106475
"high_accessibility_attraction",32,175.672808904925,199.712853045171,151.621534718262,119.703553809692,55.0005404307225,1.15862703296965,0,1.467565525951
"high_accessibility_attraction",33,178.084491309203,203.125691459174,154.098032821864,119.694443148263,55.4141052945387,1.15565713622748,0,1.48782588919866
"high_accessibility_attraction",34,180.497229268958,206.573133278717,156.609094440564,119.685359818818,55.8326707357233,1.15253350971555,0,1.50809781198133
"high_accessibility_attraction",35,182.911281412634,210.055066373854,159.155069099012,119.676303739362,56.2561762487227,1.14926456598655,0,1.52838344515544
"high_accessibility_attraction",36,185.326897049112,213.571384049341,161.736305002525,119.667274828144,56.6845631012089,1.14585835905067,0,1.54868486238417
"high_accessibility_attraction",37,187.744316529147,217.121984843727,164.353149100191,119.658273003659,57.1177742388331,1.14232259957913,0,1.56900406312404
"high_accessibility_attraction",38,190.163771591035,220.706772336173,167.005947145565,119.649298184648,57.5557541969602,1.13866466938022,0,1.58934297548128
"high_accessibility_attraction",39,192.585485691354,224.325654960655,169.695043755091,119.640350290094,57.998449018794,1.13489163519295,0,1.60970345894498
"high_accessibility_attraction",40,195.00967432151,227.978545827243,172.420782464307,119.631429239224,58.4458061793588,1.1310102618394,0,1.63008730700319
"high_accessibility_attraction",41,197.436545310845,231.66536255015,175.183505781954,119.622534951506,58.8977745148542,1.12702702477361,0,1.65049624964798
"high_accessibility_attraction",42,199.86629911695,235.386027082289,177.983555242033,119.613667346652,59.3543041569398,1.12294812206195,0,1.67093195577491
"high_accessibility_attraction",43,202.299129103821,239.140465556036,180.821271453932,119.604826344612,59.8153464715509,1.11877948582704,0,1.69139603548227
"high_accessibility_attraction",44,204.735221808454,242.928608129981,183.696994150657,119.596011865578,60.2808540018791,1.11452679318499,0,1.71189004227474
"high_accessibility_attraction",45,207.174757196419,246.75038884139,186.611062235275,119.587223829981,60.7507804151852,1.1101954767034,0,1.7324154751762
"high_accessibility_attraction",46,209.61790890695,250.605745464163,189.563813825615,119.578462158491,61.2250804531418,1.10579073440558,0,1.75297378075593
"high_accessibility_attraction",47,212.064844488028,254.494619372067,192.555586297304,119.569726772016,61.7037098854277,1.10131753934473,0,1.77356635507224
"high_accessibility_attraction",48,214.515725621927,258.416955407017,195.586716325194,119.5610175917,62.1866254663223,1.09678064876993,0,1.79419454553739
"high_accessibility_attraction",49,216.970708341659,262.372701752222,198.657539923253,119.552334538925,62.6737848940674,1.0921846129046,0,1.81485965270729
"high_accessibility_attraction",50,219.429943238723,266.361809809988,201.768392482966,119.543677535308,63.1651467727857,1.08753378335632,0,1.83556293199959
"high_accessibility_attraction",51,221.893575662563,270.384234083999,204.919608810305,119.535046502702,63.6606705767622,1.08283232117611,0,1.8563055953431
"high_accessibility_attraction",52,224.361745912078,274.439932065905,208.111523161329,119.526441363194,64.1603166169107,1.07808420458368,0,1.87708881276178
"high_accessibility_attraction",53,226.834589419565,278.528864126032,211.344469276451,119.517862039104,64.6640460092624,1.07329323637446,0,1.89791371389616
"high_accessibility_attraction",54,229.312236927398,282.650993408076,214.618780413441,119.509308452987,65.1718206453279,1.06846305102308,0,1.91878138946479
"high_accessibility_attraction",55,231.794814657771,286.806285727599,217.934789379186,119.500780527628,65.6836031641948,1.06359712149706,0,1.93969289266844
"high_accessibility_attraction",56,234.282444475807,290.994709474205,221.292828560283,119.492278186045,66.1993569262352,1.05869876579387,0,1.96064924053953
"high_accessibility_attraction",57,236.775244046299,295.216235517234,224.693229952482,119.483801351487,66.7190459883065,1.05377115321353,0,1.98165141523891
"high_accessibility_attraction",58,239.273326984374,299.470837114853,228.136325189034,119.475349947432,67.2426350803408,1.0488173103784,0,2.00270036530256
"high_accessibility_attraction",59,241.776803000318,303.7584898264,231.622445567987,119.46692389759,67.7700895832218,1.04384012701114,0,2.02379700683994
"high_accessibility_attraction",60,244.285778038815,308.07917142787,235.151922078455,119.458523125897,68.3013755078619,1.03884236148116,0,2.04494222468632
"high_accessibility_attraction",61,246.800354412839,312.432861830416,238.725085425915,119.45014755652,68.8364594753934,1.03382664612945,0,2.06613687351086
"high_accessibility_attraction",62,249.320630932399,316.819543001742,242.342266056548,119.44179711385,69.3753086983994,1.0287954923811,0,2.08738177888223
"high_accessibility_attraction",63,251.846703028373,321.239198890302,246.00379418068,119.433471722509,69.9178909631114,1.02375129565441,0,2.1086777382936
"high_accessibility_attraction",64,254.378662871617,325.691815352173,249.709999795332,119.425171307341,70.4641746125093,1.01869634007493,0,2.1300255221487
"high_accessibility_attraction",65,256.916599487549,330.177380080516,253.461212705935,119.416895793419,71.0141285302637,1.01363280300258,0,2.15142587471033
"high_accessibility_attraction",66,259.460598866386,334.695882537521,257.25776254722,119.408645106039,71.5677221254629,1.00856275937937,0,2.17287951501314
"high_accessibility_attraction",67,262.010744069212,339.247313888755,261.099978803326,119.400419170721,72.1249253180747,1.00348818590511,0,2.19438713774183
"high_accessibility_attraction",68,264.567115330053,343.831666939801,264.988190827147,119.392217913208,72.6857085250944,0.99841096504799,0,2.21594941407637
"high_accessibility_attraction",69,267.128677829634,348.448913828635,268.922679965433,119.384041259469,73.2502515344842,0.993328929579202,0,2.23755767530987
"high_accessibility_attraction",70,269.693077278469,353.09897971889,272.903669762622,119.37588913569,73.8189829713958,0.98823543674973,0,2.25919219727795
"high_accessibility_attraction",71,272.260428562192,357.781792371258,276.931487686335,119.367761468283,74.3918682831659,0.98313279879017,0,2.28085393588061
"high_accessibility_attraction",72,274.830844797903,362.497282097731,281.006460507312,119.359658183878,74.9688731349795,0.978023225166213,0,2.30254383247743
"high_accessibility_attraction",73,277.404437351282,367.245381716366,285.128914324476,119.351579209327,75.5499634094345,0.972908826200618,0,2.32426281402403
"high_accessibility_attraction",74,279.981315853584,372.026026506572,289.299174589541,119.343524471699,76.1351052063348,0.967791616587991,0,2.34601179320775
"high_accessibility_attraction",75,282.56158821854,376.839154164916,293.517566131191,119.335493898284,76.7242648426892,0.962673518804821,0,2.36779166858255
"high_accessibility_attraction",76,285.145360659163,381.68470476144,297.784413178805,119.327487416589,77.3174088528957,0.957556366417162,0,2.38960332470323
"high_accessibility_attraction",77,287.732737704463,386.562620696483,302.10003938577,119.319504954339,77.9145039890946,0.952441907288333,0,2.41144763225905
"high_accessibility_attraction",78,290.32382221608,391.472846658019,306.46476785235,119.311546439476,78.5155172216707,0.947331806688963,0,2.43332544820676
"high_accessibility_attraction",79,292.918715404843,396.415329579484,310.878921148145,119.303611800158,79.1204157398894,0.94222765031167,0,2.45523761590306
"high_accessibility_attraction",80,295.517516847253,401.390018598111,315.342821334126,119.295700964757,79.729166952651,0.937130947192653,0,2.47718496523656
"high_accessibility_attraction",81,298.120324501899,406.396865013756,319.856789984263,119.287813861863,80.341738489349,0.93204313254243,0,2.49916831275931
"high_accessibility_attraction",82,300.72723472581,411.435822248218,324.421148206746,119.279950420277,80.9580982008184,0.926965570487916,0,2.52118846181787
"high_accessibility_attraction",83,303.338342290746,416.50684580504,329.036216664796,119.272110569016,81.5782141603613,0.921899556728037,0,2.5432462026839
"high_accessibility_attraction",84,305.953740399424,421.609893229808,333.702315597094,119.264294237309,82.2020546648392,0.916846321105026,0,2.5653423126845
"high_accessibility_attraction",85,308.573520701699,426.744924070923,338.419764837803,119.256501354597,82.8295882358183,0.911807030093503,0,2.58747755633201
"high_accessibility_attraction",86,311.197773310679,431.911899840852,343.188883836212,119.248731850534,83.4607836207606,0.906782789209453,0,2.60965268545358
"high_accessibility_attraction",87,313.826586818795,437.110783977865,348.00999167599,119.240985654982,84.0956097942484,0.901774645341156,0,2.63186843932032
"high_accessibility_attraction",88,316.460048313815,442.34154180823,352.883407094073,119.233262698017,84.7340359592343,0.896783589004093,0,2.65412554477617
"high_accessibility_attraction",89,319.098243394811,447.604140508893,357.809448499161,119.225562909923,85.3760315483087,0.891810556521843,0,2.67642471636636
"high_accessibility_attraction",90,321.741256188073,452.898549070619,362.788433989868,119.217886221193,86.0215662249756,0.886856432134932,0,2.69876665646566
"high_accessibility_attraction",91,324.389169362978,458.224738261596,367.820681372484,119.21023256253,86.6706098849304,0.881922050039587,0,2.7211520554062
"high_accessibility_attraction",92,327.042064147806,463.582680591506,372.906508178399,119.202601864842,87.3231326573324,0.877008196358291,0,2.74358159160504
"high_accessibility_attraction",93,329.700020345506,468.97235027605,378.046231681159,119.194994059248,87.9791049060658,0.872115611044028,0,2.76605593169143
"high_accessibility_attraction",94,332.363116349424,474.393723201934,383.240168913178,119.18740907707,88.6384972309835,0.867244989720062,0,2.78857573063367
"high_accessibility_attraction",95,335.031429158967,479.846776892306,388.488636682101,119.179846849839,89.3012804691272,0.862396985457059,0,2.81114163186576
"high_accessibility_attraction",96,337.705034395224,485.331490472641,393.791951586828,119.172307309289,89.9674256959209,0.857572210489332,0,2.83375426741361
"high_accessibility_attraction",97,340.384006316541,490.847844637081,399.150430033199,119.164790387361,90.6369042263301,0.852771237871973,0,2.85641425802099
"high_accessibility_attraction",98,343.068417834037,496.395821615213,404.564388249351,119.157296016199,91.309687615986,0.847994603080558,0,2.87912221327511
"high_accessibility_attraction",99,345.758340527071,501.975405139294,410.034142300744,119.149824128151,91.9857476622677,0.843242805555131,0,2.90187873173186
"high_accessibility_attraction",100,348.453844658658,507.58658041191,415.560008104863,119.142374655766,92.6650564053403,0.838516310190102,0,2.92468440104064
"congestion_sensitive",1,100,112,90,120,45,1.11111111111111,0,0.833333333333333
"congestion_sensitive",2,102.000505050505,114.24201010101,91.5890867676768,119.99,45.3410186993232,1.11367531493395,0,0.85007504834157
"congestion_sensitive",3,104.00593990179,116.515160858642,93.2008281168152,119.98003,45.6853502215097,1.1159336456907,0,0.866860425870785
"congestion_sensitive",4,106.016716305655,118.81943454132,94.8355444528577,119.97008991,46.0329366244998,1.11790064492491,0,0.883692896997805
"congestion_sensitive",5,108.03322870134,121.154821377182,96.4935556472817,119.96017964027,46.3837225666537,1.11959009051589,0,0.900575749597108
"congestion_sensitive",6,110.055855114651,123.521319193966,98.1751811365059,119.950299101349,46.7376551264999,1.12101504515307,0,0.917512135769347
"congestion_sensitive",7,112.084957999676,125.918933077184,99.8807400159232,119.940448204045,47.0946836390329,1.12218790110893,0,0.934505078795391
"congestion_sensitive",8,114.120885027525,128.347675045426,101.610551129344,119.930626859433,47.4547595468244,1.12312042164062,0,0.951557479652653
"congestion_sensitive",9,116.163969826148,130.807563741767,103.364933154113,119.920834978855,47.8178362644084,1.12382377931743,0,0.968672123127151
"congestion_sensitive",10,118.214532674908,133.298624140298,105.144204682136,119.911072473918,48.1838690545776,1.12430859154135,0,0.98585168355175
"congestion_sensitive",11,120.272881157271,135.820887266882,106.948684297059,119.901339256496,48.5528149153772,1.12458495350166,0,1.00309873019833
"congestion_sensitive",12,122.337141663539,138.374346551086,108.778690213964,119.891635238727,48.925109588113,1.12464253267718,0,1.02039764008509
