"scenario","time","policy","system_state","institutional_capacity","trust","administrative_burden","uptake","side_effect"
"baseline_policy",35,1.25,7.36705702204059,7.35701816105817,0.737616229623219,0.861319846226602,0.534905672215992,1.21216688889404
"baseline_policy",36,1.25,7.29237969592735,7.35782126993677,0.72760483887159,0.901748791743427,0.511719906587234,1.2394368755604
"baseline_policy",37,1.25,7.20926201291081,7.35258594401601,0.716437130911726,0.942175327933617,0.48794691306735,1.26507066302678
"baseline_policy",38,1.25,7.11790275211418,7.3411200295276,0.704103983205705,0.982617570101569,0.463567211092031,1.28916642324517
"baseline_policy",39,1.25,7.01845973570963,7.32326264733452,0.690595607171826,1.02309421001299,0.438562083038436,1.31181643785046
"baseline_policy",40,1.25,6.91105570012097,7.29887841440453,0.675901549975983,1.06362442207098,0.412913390533485,1.33310745157943
"baseline_policy",41,1.25,6.79578322267683,7.26785259726185,0.66001069509743,1.10422778682777,0.386603419005818,1.35312100448467
"baseline_policy",42,1.25,6.67270885486612,7.23008704729505,0.642911261801798,1.14492422903598,0.359614745914349,1.37193374421559
"baseline_policy",43,1.25,6.54187658908742,7.18549679190073,0.624590803632631,1.1857339678941,0.33193012881877,1.38961771956265
"baseline_policy",44,1.25,6.40331076541761,7.13400717567567,0.605036206014545,1.2266774775184,0.303532410072192,1.40624065638889
"baseline_policy",45,1.25,6.25701850782751,7.07555146285502,0.5842336830458,1.26777545599137,0.274404435432256,1.42186621700556
"baseline_policy",46,1.25,6.10299176491864,7.01006882645282,0.562168773545228,1.3090488016028,0.244528984320279,1.43655424398523
"baseline_policy",47,1.25,5.94120901820508,6.93750266153009,0.538826336407563,1.35051859512345,0.21388870982175,1.45036098934611
"baseline_policy",48,1.25,5.77163671084823,6.85779917006409,0.514190545312112,1.39220608713886,0.182466086826769,1.46333932998535
"baseline_policy",49,1.25,5.59423044125937,6.77090617332682,0.488244882821941,1.43413268962866,0.150243366965323,1.47553897018623
"baseline_policy",50,1.25,5.40893595885517,6.67677211476142,0.460972133904247,1.47631997110868,0.11720253920739,1.48700663197505
"baseline_policy",51,1.25,5.21568999326519,6.57534522228892,0.43235437889707,1.5187896547644,0.0833252951784786,1.49778623405655
"baseline_policy",52,1.25,5.01442094326543,6.46657280396702,0.402372985942796,1.56156361909753,0.048592998392754,1.50791906001316
"baseline_policy",53,1.25,4.80504944749259,6.3504006551109,0.371008602904975,1.60466390068563,0.0129866567331131,1.51744391641237
"baseline_policy",54,1.25,4.58748885545178,6.22677255850143,0.338241148781566,1.6481126987203,0,1.52639728142762
"baseline_policy",55,0,4.37781087224666,6.09562986225746,0.30440250116067,1.69193238104479,0,1.53481344454197
"baseline_policy",56,0,4.18385497951229,5.9582043430566,0.270929591331509,1.67364549145802,0,1.44272463786945
"baseline_policy",57,0,4.00379765528333,5.81625639397305,0.237814173762932,1.65577087842885,0,1.35616115959728
"baseline_policy",58,0,3.83606814551392,5.67125969487787,0.205047731577994,1.63832210924693,0,1.27479149002145
"baseline_policy",59,0,3.67931171875764,5.52444437092876,0.172621564974748,1.6213083301623,0,1.19830400062016
"baseline_policy",60,0,3.53235832171903,5.37683375875507,0.140526865033757,1.60473499704951,0,1.12640576058295
"baseline_policy",61,0,3.39419583989733,5.22927572379218,0.108754775118293,1.58860449577325,0,1.05882141494797
"baseline_policy",62,0,3.26394728485928,5.0824693330806,0.0772964417462551,1.57291666860187,0,0.995292130051094
"baseline_policy",63,0,3.14085132969658,4.93698756922289,0.0461430565342025,1.55766926060263,0,0.935574602248028
"baseline_policy",64,0,3.02424569949583,4.79329667006078,0.0152858905763033,1.54285829789496,0,0.879440126113146
"baseline_policy",65,0,2.91355299634868,4.65177259241559,0,1.52847840788478,0,0.826673718546358
"baseline_policy",66,0,2.80826860041044,4.51271502473024,0,1.51452309010753,0,0.777073295433576
"baseline_policy",67,0,2.7079503413586,4.37635931078465,0,1.50098494503334,0,0.730448897707562
"baseline_policy",68,0,2.61220967965413,4.24288659323057,0,1.48785586710099,0,0.686621963845108
"baseline_policy",69,0,2.52070417541794,4.11243244014445,0,1.4751272073213,0,0.645424646014402
"baseline_policy",70,0,2.43313105548192,3.98509417896633,0,1.46278991000086,0,0.606699167253537
"baseline_policy",71,0,2.34922171709238,3.86093712908758,0,1.45083462746396,0,0.570297217218325
"baseline_policy",72,0,2.26873703054665,3.73999989612796,0,1.4392518160767,0,0.536079384185226
"baseline_policy",73,0,2.1914633233371,3.62229886688146,0,1.42803181638832,0,0.503914621134112
"baseline_policy",74,0,2.11720894567865,3.50783202339791,0,1.41716491978767,0,0.473679743866065
"baseline_policy",75,0,2.0458013320467,3.39658217718037,0,1.40664142371748,0,0.445258959234101
"baseline_policy",76,0,1.97708448592925,3.28851970956968,0,1.39645167718594,0,0.418543421680055
"baseline_policy",77,0,1.91091682571911,3.18360489167844,0,1.38658611805723,0,0.393430816379252
"baseline_policy",78,0,1.84716933881434,3.0817898464017,0,1.37703530338219,0,0.369824967396497
"baseline_policy",79,0,1.78572399878897,2.98302020579471,0,1.36778993384299,0,0.347635469352707
"baseline_policy",80,0,1.72647240714186,2.88723650923425,0,1.3588408732256,0,0.326777341191545
"baseline_policy",81,0,1.66931462679704,2.79437538106686,0,1.3501791636979,0,0.307170700720052
"baseline_policy",82,0,1.61415817936001,2.70437052072527,0,1.3417960375547,0,0.288740458676849
"baseline_policy",83,0,1.56091718225302,2.61715353341605,0,1.33368292599252,0,0.271416031156238
"baseline_policy",84,0,1.50951160536436,2.53265462532301,0,1.32583146539228,0,0.255131069286864
"baseline_policy",85,0,1.45986662984085,2.45080318372632,0,1.31823350151631,0,0.239823205129652
"baseline_policy",86,0,1.41191209420582,2.37152825941548,0,1.31088109196513,0,0.225433812821873
"baseline_policy",87,0,1.36558201516185,2.29475896619871,0,1.30376650718688,0,0.21190778405256
"baseline_policy",88,0,1.32081417229362,2.22042481011576,0,1.29688223028829,0,0.199193317009407
"baseline_policy",89,0,1.27754974746888,2.14845595908999,0,1.29022095585794,0,0.187241717988842
"baseline_policy",90,0,1.2357330110856,2.0787834621603,0,1.28377558798067,0,0.176007214909512
"baseline_policy",91,0,1.19531104846345,2.01133942607432,0,1.27753923759419,0,0.165446782014941
"baseline_policy",92,0,1.15623352066008,1.94605715586545,0,1.27150521931596,0,0.155519975094045
"baseline_policy",93,0,1.11845245482869,1.88287126504902,0,1.26566704784837,0,0.146188776588402
"baseline_policy",94,0,1.08192205994778,1.8217177602314,0,1.26001843405322,0,0.137417449993098
"baseline_policy",95,0,1.04659856436226,1.76253410420871,0,1.25455328077253,0,0.129172402993512
"baseline_policy",96,0,1.01244007209438,1.70525926102099,0,1.2492656784599,0,0.121422058813901
"baseline_policy",97,0,0.979406435325781,1.64983372590686,0,1.24414990067684,0,0.114136735285067
"baseline_policy",98,0,0.947459140829477,1.59619954266038,0,1.23920039949912,0,0.107288531167963
"baseline_policy",99,0,0.916561208452945,1.5443003105139,0,1.23441180087114,0,0.100851219297885
"baseline_policy",100,0,0.886677100028206,1.49408118234903,0,1.22977889993959,0,0.0948001461400123
"stronger_policy",1,0,12,7,0.55,0.28,0.755,0
"stronger_policy",2,0,11.08,7.4,0.556145,0.259,0.7833435,0
"stronger_policy",3,0,10.268,7.6944,0.5631591525,0.2368,0.80832374575,0
"stronger_policy",4,0,9.548976,7.900288,0.57100967268625,0.2137168,0.830456021805875,0
"stronger_policy",5,0,8.91008992,8.03218304,0.579666194293338,0.190015936,0.850179211888002,0
"stronger_policy",6,0,8.3403682496,8.1024155904,0.589100494734058,0.16591938688,0.867867078596217,0
"stronger_policy",7,0,7.830428048256,8.121451803136,0.599286258110826,0.1416121401088,0.883837879504288,0
"stronger_policy",8,0,7.37224331555584,8.0981699027456,0.610198870609402,0.117247784699392,0.898362564942949,0
"stronger_policy",9,0,6.95894578011008,8.04009577577042,0.621815243583723,0.0929532749911552,0.911671766610356,0
"stronger_policy",10,0,6.58465503312989,7.95360377611759,0.634113660329602,0.068832987663844,0.923961755311662,0
"stronger_policy",11,0,6.2443336808616,7.84408787667858,0.647073643132567,0.0449721763354912,0.935399519839168,0
"stronger_policy",12,0,5.93366382784259,7.71610754101322,0.660675837676045,0.0214399127054555,0.946127096590615,0
"stronger_policy",13,0,5.64894174669886,7.57351204395957,0.674867744124904,0,0.955400804995854,0
"stronger_policy",14,1.75,5.38698805378735,7.41954642017871,0.689198756199842,0,0.953541483667101,0
"stronger_policy",15,1.75,6.06285478324535,7.2569417508674,0.70219705124006,0.0652413607394639,0.918316105036982,0.14
"stronger_policy",16,1.75,6.63072622605361,7.16141479345764,0.713352382105877,0.130970535486862,0.884977038626638,0.2716
"stronger_policy",17,1.75,7.10590059486469,7.11895970806532,0.722687311863147,0.196986291106489,0.853071436328312,0.395304
"stronger_policy",18,1.75,7.50115018116684,7.11791497900927,0.730220795168426,0.263129411982293,0.822218131719752,0.51158576
"stronger_policy",19,1.75,7.82713671399078,7.14857379518187,0.735968553803316,0.329275667045265,0.792095684425637,0.6208906144
"stronger_policy",20,1.75,8.09275809065866,7.20285882868658,0.739943390156507,0.395329945659719,0.762432397364556,0.723637177536
"stronger_policy",21,1.75,8.30543781720364,7.27405076964435,0.742155448733502,0.46122136917366,0.732997980818995,0.82021894688384
"stronger_policy",22,1.75,8.47136662280733,7.35656173344909,0.742612434108492,0.526899216864727,0.703596591138148,0.91100581007081
"stronger_policy",23,1.75,8.59570414883503,7.44574612459775,0.741319792342277,0.59232953166438,0.674061016854403,0.996345461466561
"stronger_policy",24,1.75,8.6827473076578,7.53774276653673,0.738280861729281,0.657492293290586,0.644247822534961,1.07656473377857
"stronger_policy",25,1.75,8.73607081674339,7.62934312982642,0.733496997767486,0.722379064990976,0.614033292027815,1.15197084975185
"stronger_policy",26,1.75,8.75864450383888,7.71788134477978,0.726967676435873,0.786991035601497,0.583310038921205,1.22285259876674
"stronger_policy",27,1.75,8.75293121970784,7.8011423975045,0.718690579188348,0.851337391567158,0.551984173873106,1.28948144284074
"stronger_policy",28,1.75,8.7209685609901,7.87728550328077,0.708661662508952,0.915433964374644,0.519972936696594,1.35211255627029
"stronger_policy",29,1.75,8.6644370765928,7.94478014789752,0.696875214402105,0.979302107864802,0.487202716304131,1.41098580289408
"stronger_policy",30,1.75,8.58471718929214,8.00235270219314,0.683323899798244,1.04296776742111,0.453607394316644,1.46632665472043
"stronger_policy",31,1.75,8.48293669548043,8.04894186116106,0.667998796526704,1.10646070931453,0.419126958747189,1.51834705543721
"stronger_policy",32,1.75,8.360010398173,8.08366144790661,0.65088942323329,1.16981388373105,0.383706343020728,1.56724623211097
"stronger_policy",33,1.75,8.21667317142941,8.10576936392792,0.631983760390855,1.23306289938733,0.34729445298071,1.61321145818431
"stronger_policy",34,1.75,8.05350753983752,8.11464166852804,0.611268265359655,1.29624559129554,0.309843350701247,1.65641877069326
"stronger_policy",35,1.75,7.87096667764484,8.1097509382328,0.588727882294374,1.35940166628996,0.271307569072645,1.69703364445166
"stronger_policy",36,1.75,7.66939358264209,8.09064819738576,0.564346047560959,1.42257241347526,0.231643535426088,1.73521162578456
"stronger_policy",37,1.75,7.44903705512092,8.05694782820627,0.538104691214688,1.4858004688831,0.190809086051106,1.77109892823749
"stronger_policy",38,1.75,7.21006500806127,8.00831496635944,0.509984234997485,1.54912962539848,0.148763056454381,1.80483299254324
"stronger_policy",39,1.75,6.95257554774686,7.94445496969559,0.479963587234312,1.61260468049941,0.105464934708415,1.83654301299064
"stronger_policy",40,1.75,6.67660619141685,7.86510461593969,0.448020134943132,1.67627131559032,0.060874567325368,1.86635043221121
"stronger_policy",41,1.75,6.38214152796342,7.77002474197786,0.414129733418163,1.7401760017425,0.0149519088333138,1.89436940627853
"stronger_policy",42,1.75,6.06911957709825,7.65899408485671,0.378266693500331,1.80436592751657,0,1.92070724190182
"stronger_policy",43,1.75,5.7685673827827,7.53180412423603,0.340888914595091,1.868888945262,0,1.94546480738771
"stronger_policy",44,1.75,5.49298280947387,7.39074518491976,0.302213043937305,1.93379353288929,0,1.96873691894445
"stronger_policy",45,1.75,5.23931433592327,7.23892419488409,0.262230617990615,1.99912129733453,0,1.99061270380778
"stronger_policy",46,1.75,5.00493987012631,7.07895540616723,0.220932527495617,2.06490452474988,0,2.01117594157932
"stronger_policy",47,1.75,4.78760409936037,6.91303416328395,0.17830917432499,2.13116765853137,0,2.03050538508456
"stronger_policy",48,1.75,4.58536505595569,6.74299975817007,0.134350603204159,2.19792855604152,0,2.04867506197948
"stronger_policy",49,1.75,4.39654854068692,6.57038898199292,0.0890466120688192,2.26519955676701,0,2.06575455826071
"stronger_policy",50,1.75,4.21970924589795,6.39648174668844,0.0423868442723985,2.33298838982103,0,2.08180928476507
"stronger_policy",51,1.75,4.05359759117569,6.2223399466252,0,2.40129894458097,0,2.09690072767917
"stronger_policy",52,1.75,3.89713142992313,6.04884055818924,0,2.47013192474109,0,2.11108668401842
"stronger_policy",53,1.75,3.74937190925838,5.87670382792795,0,2.53948540306652,0,2.12442148297731
"stronger_policy",54,1.75,3.60950287144966,5.70651727443438,0,2.60935529158274,0,2.13695619399867
"stronger_policy",55,0,3.47681327528207,5.5387561221956,0,2.67973573975944,0,2.14873882235875
"stronger_policy",56,0,3.35068219264169,5.37380069444252,0,2.66311947139285,0,2.01981449301723
"stronger_policy",57,0,3.23056600115522,5.21195121429846,0,2.64699806930952,0,1.8986256234362
"stronger_policy",58,0,3.11598744961164,5.053440397247,0,2.63136221566663,0,1.78470808603002
"stronger_policy",59,0,3.00652632054035,4.89844416143617,0,2.61620189447489,0,1.67762560086822
"stronger_policy",60,0,2.90181145494377,4.7470907341645,0,2.60150656199058,0,1.57696806481613
"stronger_policy",61,0,2.80151393881597,4.59946839182684,0,2.58726528978808,0,1.48234998092716
"stronger_policy",62,0,2.70534128060745,4.45563203558597,0,2.5734668846126,0,1.39340898207153
"stronger_policy",63,0,2.61303243397014,4.31560877518769,0,2.56009998850584,0,1.30980444314724
"stronger_policy",64,0,2.52435354158063,4.17940266789029,0,2.54715316218028,0,1.23121617655841
"stronger_policy",65,0,2.43909429413818,4.04699873778552,0,2.53461495417661,0,1.1573432059649
"stronger_policy",66,0,2.35706481423578,3.91836638229373,0,2.52247395796325,0,1.08790261360701
"stronger_policy",67,0,2.27809298810396,3.79346225684909,0,2.51071885881637,0,1.02262845679059
"stronger_policy",68,0,2.20202217956752,3.67223271534948,0,2.49933847204583,0,0.961270749383151
"stronger_policy",69,0,2.12870927022475,3.55461587248693,0,2.48832177389978,0,0.903594504420162
"stronger_policy",70,0,2.05802297810175,3.44054334430595,0,2.47765792628232,0,0.849378834154952
"stronger_policy",71,0,1.98984241406381,3.32994171500962,0,2.4673362962494,0,0.798416104105655
"stronger_policy",72,0,1.92405584125782,3.22273377093395,0,2.45734647110437,0,0.750511137859316
"stronger_policy",73,0,1.86055960796939,3.11883953655986,0,2.44767826979157,0,0.705480469587757
"stronger_policy",74,0,1.79925722863485,3.01817714227262,0,2.43832175118189,0,0.663151641412491
"stronger_policy",75,0,1.74005859146227,2.9206635491816,0,2.42926721975507,0,0.623362542927742
"stronger_policy",76,0,1.68287927428331,2.82621515256406,0,2.42050522910753,0,0.585960790352078
"stronger_policy",77,0,1.62763995295754,2.7347482823016,0,2.41202658364983,0,0.550803142930953
"stronger_policy",78,0,1.57426588895385,2.64617961595407,0,2.40382233880293,0,0.517754954355096
"stronger_policy",79,0,1.52268648469663,2.56042651779405,0,2.39588379995507,0,0.48668965709379
"stronger_policy",80,0,1.47283489693873,2.47740731514626,0,2.38820252040168,0,0.457488277668163
"stronger_policy",81,0,1.4246476998507,2.39704152168966,0,2.38077029845625,0,0.430038981008073
"stronger_policy",82,0,1.37806459073322,2.31925001594254,0,2.37357917389118,0,0.404236642147588
"stronger_policy",83,0,1.3330281322976,2.24395518192579,0,2.36662142384335,0,0.379982443618733
"stronger_policy",84,0,1.28948352634487,2.17108101795554,0,2.35988955829757,0,0.357183497001609
"stronger_policy",85,0,1.2473784144286,2.10055321862668,0,2.3533763152437,0,0.335752487181513
"stronger_policy",86,0,1.20666270173081,2.03229923429084,0,2.34707465558782,0,0.315607337950622
"stronger_policy",87,0,1.16728840092936,1.96624831168604,0,2.34097775788495,0,0.296670897673585
"stronger_policy",88,0,1.12920949330387,1.9023315188255,0,2.33507901294989,0,0.278870643813169
"stronger_policy",89,0,1.0923818047265,1.84048175678377,0,2.32937201839342,0,0.262138405184379
"stronger_policy",90,0,1.0567628945252,1.78063376061919,0,2.32385057312307,0,0.246410100873317
"stronger_policy",91,0,1.02231195549745,1.72272409133167,0,2.31850867184121,0,0.231625494820918
"stronger_policy",92,0,0.988989723600972,1.66669112046493,0,2.31334049956721,0,0.217727965131663
"stronger_policy",93,0,0.956758396059472,1.61247500871582,0,2.30834042620582,0,0.204664287223763
"stronger_policy",94,0,0.925581556802157,1.56001767970331,0,2.30350300117967,0,0.192384429990337
"stronger_policy",95,0,0.895424108310074,1.50926278987122,0,2.29882294814056,0,0.180841364190917
"stronger_policy",96,0,0.866252209073915,1.46015569534633,0,2.29429515977095,0,0.169990882339462
"stronger_policy",97,0,0.838033215980377,1.41264341644453,0,2.28991469268491,0,0.159791429399094
"stronger_policy",98,0,0.81073563104012,1.3666746004074,0,2.28567676243558,0,0.150203943635148
"stronger_policy",99,0,0.784329051952404,1.32219948285802,0,2.28157673863435,0,0.14119170701704
"stronger_policy",100,0,0.758784126071484,1.27916984838557,0,2.27761014018578,0,0.132720204596017
"low_capacity_learning",1,0,12,7,0.55,0.28,0.755,0
"low_capacity_learning",2,0,11.08,7.175,0.556145,0.259,0.7743435,0
"low_capacity_learning",3,0,10.259,7.311675,0.5630106525,0.237475,0.79263269575,0
"low_capacity_learning",4,0,9.525567,7.414831375,0.57058934343625,0.215539975,0.810000070530875,0
"low_capacity_learning",5,0,8.869603555,7.488707121875,0.578873434876713,0.193295480875,0.826562574900514,0
"low_capacity_learning",6,0,8.282191484375,7.53703849703438,0.587855286310034,0.170829359509375,0.842423446019698,0
"low_capacity_learning",7,0,7.75545387581887,7.5631188515913,0.597527273119964,0.148218244018272,0.857673813990505,0
"low_capacity_learning",8,0,7.28243324230064,7.56985057743926,0.607881802580551,0.125528887463498,0.872394120139987,0
"low_capacity_learning",9,0,6.85698394116814,7.55979097070941,0.618911327668027,0.10281933573118,0.886655369263195,0
"low_capacity_learning",10,0,6.47367718587971,7.53519272467547,0.630608358950594,0.080139962819052,0.900520235262671,0
"low_capacity_learning",11,0,6.12771717627875,7.49803968081761,0.642965474786634,0.0575343846450256,0.914044037346182,0
"low_capacity_learning",12,0,5.81486704588358,7.45007839315875,0.655975330034775,0.0350402656025728,0.927275601935496,0
"low_capacity_learning",13,0,5.53138347702158,7.39284599600412,0.669630663455346,0.0126900304230965,0.94025802366522,0
"low_capacity_learning",14,1.25,5.27395896915958,7.32769480783973,0.683734533810324,0,0.948228152456687,0
"low_capacity_learning",15,1.25,5.69157771937119,7.25581405348593,0.697147617785645,0.0405169155764808,0.92911838968689,0.1
"low_capacity_learning",16,1.25,6.05142140248324,7.20106578179191,0.709459404162628,0.081249473416023,0.910255715812453,0.194
"low_capacity_learning",17,1.25,6.36012269812765,7.16082822851611,0.720670314378401,0.122146276070647,0.891561085418841,0.28236
"low_capacity_learning",18,1.25,6.62349180368099,7.13280353495251,0.730780454831982,0.163163791385099,0.872964382155146,0.3654184
"low_capacity_learning",19,1.25,6.84661777744265,7.11497762435801,0.739789612948704,0.204265380780241,0.854403298468811,0.443493296
"low_capacity_learning",20,1.25,7.03395737237001,7.10558502971597,0.747697253467593,0.245420447907167,0.835822353275333,0.51688369824
"low_capacity_learning",21,1.25,7.18941290419844,7.10307806170886,0.754502514910363,0.286603692818019,0.817172030532454,0.5858706763456
"low_capacity_learning",22,1.25,7.31640050723801,7.106099781196,0.760204206195692,0.327794458632893,0.798408023790101,0.650718435764864
"low_capacity_learning",23,1.25,7.41790996411775,7.11346030660747,0.764800803366757,0.368976159289305,0.779490573629674,0.711675329618972
"low_capacity_learning",24,1.25,7.49655714934067,7.12411604462033,0.768290446403813,0.410135778369482,0.760383886521216,0.768974809841834
"low_capacity_learning",25,1.25,7.55462999817475,7.13715148328554,0.770670936096919,0.451263430235621,0.741055625042687,0.822836321251324
"low_capacity_learning",26,1.25,7.59412879990555,7.15176323130666,0.771939730956844,0.492351975785765,0.721476460646437,0.873466141976244
"low_capacity_learning",27,1.25,7.61680151586168,7.16724602620762,0.772093944144703,0.533396686091845,0.701619681245793,0.92105817345767
"low_capacity_learning",28,1.25,7.6241747361803,7.18298046834552,0.771130340403126,0.574394948013222,0.681460846848147,0.965794683050209
"low_capacity_learning",29,1.25,7.61758081350419,7.19842226771973,0.769045332973684,0.615346006608186,0.660977487296802,1.0078470020672
"low_capacity_learning",30,1.25,7.59818164537911,7.21309281682219,0.765834980487036,0.656250739805026,0.640148836916485,1.04737618194317
"low_capacity_learning",31,1.25,7.56698951889417,7.22657092582168,0.761494983813692,0.69711146135456,0.618955601499695,1.08453361102658
"low_capacity_learning",32,1.25,7.52488538006866,7.23848557657922,0.756020682864645,0.737931748577095,0.597379753634015,1.11946159436498
"low_capacity_learning",33,1.25,7.47263484574835,7.24850956970135,0.749407053332208,0.778716291847357,0.575404352864038,1.15229389870308
"low_capacity_learning",34,1.25,7.4109022365556,7.256353954363,0.741648703362404,0.819470763138253,0.553013387614114,1.1831562647809
"low_capacity_learning",35,1.25,7.34026287505926,7.26176314423974,0.732739870151112,0.860201701275164,0.530191636177341,1.21216688889404
"low_capacity_learning",36,1.25,7.26121386319485,7.26451063481842,0.722674416456923,0.900916411842445,0.506924544408591,1.2394368755604
"low_capacity_learning",37,1.25,7.174183526549,7.2643952478116,0.711445827024292,0.94162287993799,0.483198118050757,1.26507066302678
"low_capacity_learning",38,1.25,7.07953968996646,7.2612378375674,0.699047204911163,0.982329694194555,0.458998827878767,1.28916642324517
"low_capacity_learning",39,1.25,6.97759692863917,7.25487840240137,0.685471267715707,1.02304598068185,0.43431352606984,1.31181643785046
"low_capacity_learning",40,1.25,6.86862292104432,7.24517355081969,0.670710343697262,1.06378134547465,0.409129372404642,1.33310745157943
"low_capacity_learning",41,1.25,6.75284401450087,7.23199427877756,0.654756367786888,1.10454582482219,0.383433769076074,1.35312100448467
"low_capacity_learning",42,1.25,6.63045010044168,7.21522401952787,0.637600877483311,1.14534984198586,0.35721430303318,1.37193374421559
"low_capacity_learning",43,1.25,6.50159888451394,7.19475693235986,0.619235008630264,1.18620416992727,0.330458694919836,1.38961771956265
"low_capacity_learning",44,1.25,6.36641962611433,7.17049640068525,0.599649491071457,1.22711989913019,0.30315475378375,1.40624065638889
"low_capacity_learning",45,1.25,6.22501641275664,7.14235371357527,0.578834644179651,1.26810840992814,0.275290336832837,1.42186621700556
"low_capacity_learning",46,1.25,6.07747102659656,7.11024690804661,0.556780372256395,1.30918134878741,0.246853313605077,1.43655424398523
"low_capacity_learning",47,1.25,5.92384545336226,7.07409975219586,0.533476159799206,1.35035060806327,0.21783153399596,1.45036098934611
"low_capacity_learning",48,1.25,5.76418407773609,7.03384085173669,0.508911066633011,1.39162830880668,0.188212799656028,1.46333932998535
"low_capacity_learning",49,1.25,5.59851560379547,6.98940286464666,0.483073722902822,1.43302678625147,0.157984838330976,1.47553897018623
"low_capacity_learning",50,1.25,5.42685473435433,6.94072181051687,0.455952323924636,1.47455857765753,0.127135280769298,1.48700663197505
"low_capacity_learning",51,1.25,5.24920363886847,6.88773646285118,0.427534624891656,1.51623641222598,0.095651639868552,1.49778623405655
"low_capacity_learning",52,1.25,5.0655532359053,6.83038781401179,0.397807935432936,1.55807320283743,0.0635212917716367,1.50791906001316
"low_capacity_learning",53,1.25,4.87588431296824,6.76861860377806,0.366759114021602,1.6000820393954,0.0307314586599053,1.51744391641237
