"scenario","path","step","control_parameter","system_state","jump_size","transition_flag","rolling_variance_20","rolling_autocorrelation_20"
"baseline_hysteresis","forward_forcing",41,-0.878929765886288,-1.30303654887487,0.00191618171562036,0,0.000107607121704086,0.999956868523699
"baseline_hysteresis","forward_forcing",42,-0.870903010033445,-1.3011119622579,0.0019245866169777,0,0.000111386159548361,0.999975456625397
"baseline_hysteresis","forward_forcing",43,-0.862876254180602,-1.29917924946899,0.00193271278890883,0,0.000114574174724051,0.999985860976912
"baseline_hysteresis","forward_forcing",44,-0.854849498327759,-1.29723861578795,0.00194063368103636,0,0.000117287081551436,0.99999177809424
"baseline_hysteresis","forward_forcing",45,-0.846822742474916,-1.29529020872932,0.00194840705863042,0,0.000119621502102231,0.999995185323356
"baseline_hysteresis","forward_forcing",46,-0.838795986622074,-1.29333413029157,0.0019560784377457,0,0.000121656575653183,0.999997166359727
"baseline_hysteresis","forward_forcing",47,-0.830769230769231,-1.2913704465305,0.00196368376107059,0,0.000123456348122152,0.999998326800192
"baseline_hysteresis","forward_forcing",48,-0.822742474916388,-1.28939919504651,0.00197125148399513,0,0.000125072220341295,0.999999010393341
"baseline_hysteresis","forward_forcing",49,-0.814715719063545,-1.28742039084429,0.00197880420222374,0,0.000126545206522748,0.999999414718185
"baseline_hysteresis","forward_forcing",50,-0.806688963210702,-1.28543403092154,0.00198635992274854,0,0.000127907903852628,0.999999654486905
"baseline_hysteresis","forward_forcing",51,-0.79866220735786,-1.28344009786436,0.00199393305717321,0,0.00012918615279711,0.999999796839477
"baseline_hysteresis","forward_forcing",52,-0.790635451505017,-1.28143856266566,0.00200153519870661,0,0.000130400406178714,0.99999988132619
"baseline_hysteresis","forward_forcing",53,-0.782608695652174,-1.27942938693518,0.00200917573048121,0,0.000131566841376927,0.999999931363881
"baseline_hysteresis","forward_forcing",54,-0.774581939799331,-1.27741252463294,0.00201686230223364,0,0.000132698254515245,0.999999960871759
"baseline_hysteresis","forward_forcing",55,-0.766555183946488,-1.27538792342876,0.00202460120418402,0,0.000133804774116772,0.999999978147566
"baseline_hysteresis","forward_forcing",56,-0.758528428093646,-1.2733555257682,0.00203239766055696,0,0.000134894427717509,0.999999988147398
"baseline_hysteresis","forward_forcing",57,-0.750501672240803,-1.27131526970795,0.0020402560602466,0,0.000135973590077569,0.999999993834211
"baseline_hysteresis","forward_forcing",58,-0.74247491638796,-1.26926708956969,0.0020481801382688,0,0.000137047336819286,0.999999996979134
"baseline_hysteresis","forward_forcing",59,-0.734448160535117,-1.26721091645103,0.00205617311865902,0,0.000138119722958875,0.999999998639411
"baseline_hysteresis","forward_forcing",60,-0.726421404682274,-1.26514667862389,0.00206423782713361,0,0.000139194002035563,0.999999999444299
"baseline_hysteresis","forward_forcing",61,-0.718394648829431,-1.26307430184386,0.00207237678002836,0,0.000140272798394934,0.999999999766488
"baseline_hysteresis","forward_forcing",62,-0.710367892976589,-1.26099370958926,0.002080592254603,0,0.000141358242603536,0.99999999982503
"baseline_hysteresis","forward_forcing",63,-0.702341137123746,-1.25890482324456,0.00208888634470217,0,0.0001424520778865,0.999999999747193
"baseline_hysteresis","forward_forcing",64,-0.694314381270903,-1.25680756223966,0.00209726100489949,0,0.000143555743810369,0.99999999960565
"baseline_hysteresis","forward_forcing",65,-0.68628762541806,-1.25470184415408,0.00210571808557813,0,0.000144670442106048,0.999999999440793
"baseline_hysteresis","forward_forcing",66,-0.678260869565217,-1.25258758479321,0.00211425936087029,0,0.000145797188476677,0.999999999274121
"baseline_hysteresis","forward_forcing",67,-0.670234113712375,-1.25046469824224,0.00212288655097481,0,0.000146936853407413,0.999999999116228
"baseline_hysteresis","forward_forcing",68,-0.662207357859532,-1.2483330969022,0.00213160134003876,0,0.000148090194343172,0.999999998971545
"baseline_hysteresis","forward_forcing",69,-0.654180602006689,-1.24619269151166,0.00214040539054161,0,0.000149257881089381,0.999999998841145
"baseline_hysteresis","forward_forcing",70,-0.646153846153846,-1.24404339115674,0.00214930035491978,0,0.000150440515890136,0.999999998724365
"baseline_hysteresis","forward_forcing",71,-0.638127090301003,-1.24188510327172,0.00215828788501593,0,0.000151638649324266,0.999999998619737
"baseline_hysteresis","forward_forcing",72,-0.630100334448161,-1.23971773363191,0.00216736963981035,0,0.00015285279291391,0.999999998525513
"baseline_hysteresis","forward_forcing",73,-0.622073578595318,-1.23754118634011,0.00217654729179828,0,0.000154083429147696,0.999999998439931
"baseline_hysteresis","forward_forcing",74,-0.614046822742475,-1.23535536380781,0.00218582253230193,0,0.000155331019469789,0.999999998361357
"baseline_hysteresis","forward_forcing",75,-0.606020066889632,-1.23316016673187,0.00219519707594329,0,0.000156596010667976,0.999999998288344
"baseline_hysteresis","forward_forcing",76,-0.597993311036789,-1.23095549406741,0.00220467266445912,0,0.000157878840001343,0.999999998219639
"baseline_hysteresis","forward_forcing",77,-0.589966555183946,-1.22874124299741,0.00221425107000073,0,0.000159179939335554,0.999999998154176
"baseline_hysteresis","forward_forcing",78,-0.581939799331104,-1.22651730889937,0.00222393409803368,0,0.00016049973849679,0.999999998091064
"baseline_hysteresis","forward_forcing",79,-0.573913043478261,-1.22428358530945,0.0022337235899279,0,0.00016183866801074,0.999999998029554
"baseline_hysteresis","forward_forcing",80,-0.565886287625418,-1.22203996388414,0.00224362142530898,0,0.000163197161357911,0.999999997969023
"baseline_hysteresis","forward_forcing",81,-0.557859531772575,-1.2197863343599,0.00225362952423214,0,0.000164575656849004,0.999999997908953
"baseline_hysteresis","forward_forcing",82,-0.549832775919732,-1.21752258451068,0.00226374984922262,0,0.000165974599202355,0.999999997848909
"baseline_hysteresis","forward_forcing",83,-0.54180602006689,-1.21524860010346,0.00227398440722215,0,0.00016739444088844,0.999999997788527
"baseline_hysteresis","forward_forcing",84,-0.533779264214047,-1.21296426485199,0.00228433525146898,0,0.000168835643292959,0.999999997727498
"baseline_hysteresis","forward_forcing",85,-0.525752508361204,-1.21066946036865,0.00229480448333952,0,0.000170298677739468,0.99999999766556
"baseline_hysteresis","forward_forcing",86,-0.517725752508361,-1.20836406611448,0.00230539425417153,0,0.00017178402640418,0.999999997602485
"baseline_hysteresis","forward_forcing",87,-0.509698996655518,-1.2060479593474,0.00231610676708227,0,0.00017329218314897,0.999999997538073
"baseline_hysteresis","forward_forcing",88,-0.501672240802676,-1.2037210150686,0.00232694427879854,0,0.000174823654293436,0.999999997472149
"baseline_hysteresis","forward_forcing",89,-0.493645484949833,-1.20138310596709,0.00233790910151099,0,0.000176378959342801,0.999999997404552
"baseline_hysteresis","forward_forcing",90,-0.48561872909699,-1.19903410236233,0.00234900360476087,0,0.000177958631685161,0.999999997335136
"baseline_hysteresis","forward_forcing",91,-0.477591973244147,-1.19667387214496,0.0023602302173662,0,0.000179563219269106,0.999999997263765
"baseline_hysteresis","forward_forcing",92,-0.469565217391304,-1.19430228071556,0.00237159142940091,0,0.000181193285270664,0.99999999719031
"baseline_hysteresis","forward_forcing",93,-0.461538461538462,-1.19191919092133,0.00238308979422852,0,0.000182849408757007,0.999999997114648
"baseline_hysteresis","forward_forcing",94,-0.453511705685619,-1.18952446299073,0.00239472793059625,0,0.000184532185353064,0.999999997036655
"baseline_hysteresis","forward_forcing",95,-0.445484949832776,-1.18711795446593,0.00240650852480195,0,0.000186242227916254,0.999999996956214
"baseline_hysteresis","forward_forcing",96,-0.437458193979933,-1.184699520133,0.00241843433293076,0,0.000187980167223768,0.999999996873204
"baseline_hysteresis","forward_forcing",97,-0.42943143812709,-1.18226901194983,0.00243050818317236,0,0.000189746652676262,0.999999996787506
"baseline_hysteresis","forward_forcing",98,-0.421404682274248,-1.17982627897161,0.00244273297822373,0,0.00019154235302136,0.999999996698998
"baseline_hysteresis","forward_forcing",99,-0.413377926421405,-1.17737116727383,0.00245511169777912,0,0.000193367957100043,0.999999996607555
"baseline_hysteresis","forward_forcing",100,-0.405351170568562,-1.17490351987271,0.00246764740111605,0,0.00019522417461872,0.999999996513049
"baseline_hysteresis","forward_forcing",101,-0.397324414715719,-1.17242317664293,0.00248034322978086,0,0.000197111736949629,0.99999999641535
"baseline_hysteresis","forward_forcing",102,-0.389297658862876,-1.16992997423255,0.00249320241037942,0,0.000199031397962071,0.999999996314321
"baseline_hysteresis","forward_forcing",103,-0.381270903010034,-1.16742374597507,0.0025062282574777,0,0.000200983934886911,0.99999999620982
"baseline_hysteresis","forward_forcing",104,-0.373244147157191,-1.16490432179845,0.00251942417662021,0,0.000202970149216755,0.999999996101702
"baseline_hysteresis","forward_forcing",105,-0.365217391304348,-1.16237152813098,0.00253279366746906,0,0.000204990867644186,0.999999995989813
"baseline_hysteresis","forward_forcing",106,-0.357190635451505,-1.15982518780391,0.00254634032707202,0,0.000207046943040509,0.999999995873996
"baseline_hysteresis","forward_forcing",107,-0.349163879598662,-1.15726511995065,0.00256006785326468,0,0.000209139255477455,0.999999995754083
"baseline_hysteresis","forward_forcing",108,-0.341137123745819,-1.15469113990243,0.00257398004821496,0,0.000211268713294413,0.9999999956299
"baseline_hysteresis","forward_forcing",109,-0.333110367892977,-1.15210305908032,0.00258808082211526,0,0.000213436254213822,0.999999995501267
"baseline_hysteresis","forward_forcing",110,-0.325083612040134,-1.14950068488329,0.0026023741970298,0,0.000215642846507476,0.999999995367994
"baseline_hysteresis","forward_forcing",111,-0.317056856187291,-1.14688382057238,0.00261686431090724,0,0.000217889490216627,0.99999999522988
"baseline_hysteresis","forward_forcing",112,-0.309030100334448,-1.14425226515062,0.00263155542176374,0,0.000220177218428897,0.999999995086718
"baseline_hysteresis","forward_forcing",113,-0.301003344481605,-1.14160581323857,0.00264645191204549,0,0.000222507098615182,0.999999994938289
"baseline_hysteresis","forward_forcing",114,-0.292976588628763,-1.13894425494539,0.00266155829318349,0,0.000224880234029907,0.999999994784363
"baseline_hysteresis","forward_forcing",115,-0.28494983277592,-1.13626737573504,0.00267687921034487,0,0.000227297765178176,0.999999994624701
"baseline_hysteresis","forward_forcing",116,-0.276923076923077,-1.13357495628765,0.00269241944739429,0,0.000229760871353559,0.999999994459048
"baseline_hysteresis","forward_forcing",117,-0.268896321070234,-1.13086677235557,0.00270818393207528,0,0.0002322707722505,0.999999994287141
"baseline_hysteresis","forward_forcing",118,-0.260869565217391,-1.12814259461415,0.00272417774142308,0,0.000234828729655554,0.9999999941087
"baseline_hysteresis","forward_forcing",119,-0.252842809364549,-1.12540218850673,0.00274040610742099,0,0.000237436049221942,0.999999993923433
"baseline_hysteresis","forward_forcing",120,-0.244816053511706,-1.12264531408382,0.00275687442291206,0,0.000240094082332159,0.99999999373103
"baseline_hysteresis","forward_forcing",121,-0.236789297658863,-1.11987172583604,0.00277358824777996,0,0.000242804228053696,0.999999993531169
"baseline_hysteresis","forward_forcing",122,-0.22876254180602,-1.11708117252062,0.00279055331541622,0,0.000245567935193274,0.99999999332351
"baseline_hysteresis","forward_forcing",123,-0.220735785953177,-1.11427339698114,0.00280777553948219,0,0.000248386704455273,0.999999993107693
"baseline_hysteresis","forward_forcing",124,-0.212709030100334,-1.11144813596015,0.00282526102099023,0,0.000251262090710495,0.999999992883342
"baseline_hysteresis","forward_forcing",125,-0.204682274247492,-1.10860511990443,0.0028430160557138,0,0.000254195705381726,0.99999999265006
"baseline_hysteresis","forward_forcing",126,-0.196655518394649,-1.10574407276249,0.00286104714194857,0,0.000257189218953049,0.999999992407428
"baseline_hysteresis","forward_forcing",127,-0.188628762541806,-1.10286471177384,0.00287936098864372,0,0.000260244363610266,0.999999992155005
"baseline_hysteresis","forward_forcing",128,-0.180602006688963,-1.09996674724992,0.00289796452392066,0,0.000263362936020349,0.999999991892327
"baseline_hysteresis","forward_forcing",129,-0.17257525083612,-1.09704988234592,0.00291686490400478,0,0.000266546800258312,0.999999991618905
"baseline_hysteresis","forward_forcing",130,-0.164548494983278,-1.09411381282333,0.0029360695225904,0,0.000269797890890507,0.999999991334222
"baseline_hysteresis","forward_forcing",131,-0.156521739130435,-1.09115822680266,0.00295558602066448,0,0.000273118216223968,0.999999991037733
"baseline_hysteresis","forward_forcing",132,-0.148494983277592,-1.08818280450585,0.00297542229681591,0,0.000276509861732063,0.999999990728864
"baseline_hysteresis","forward_forcing",133,-0.140468227424749,-1.08518721798779,0.00299558651805487,0,0.000279974993667467,0.999999990407007
"baseline_hysteresis","forward_forcing",134,-0.132441471571906,-1.08217113085661,0.00301608713117596,0,0.000283515862874217,0.999999990071522
"baseline_hysteresis","forward_forcing",135,-0.124414715719064,-1.07913419798192,0.00303693287469398,0,0.000287134808811463,0.999999989721732
"baseline_hysteresis","forward_forcing",136,-0.116387959866221,-1.07607606519053,0.00305813279138678,0,0.000290834263802417,0.999999989356921
"baseline_hysteresis","forward_forcing",137,-0.108361204013378,-1.07299636894906,0.00307969624147808,0,0.000294616757522977,0.999999988976334
"baseline_hysteresis","forward_forcing",138,-0.100334448160535,-1.06989473603255,0.00310163291650456,0,0.000298484921745557,0.99999998857917
"baseline_hysteresis","forward_forcing",139,-0.0923076923076924,-1.06677078317865,0.00312395285390044,0,0.000302441495354792,0.999999988164584
"baseline_hysteresis","forward_forcing",140,-0.0842809364548496,-1.0636241167263,0.00314666645234785,0,0.000306489329653002,0.99999998773168
"baseline_hysteresis","forward_forcing",141,-0.0762541806020067,-1.06045433223836,0.00316978448793859,0,0.000310631393974637,0.999999987279511
"baseline_hysteresis","forward_forcing",142,-0.0682274247491639,-1.05726101410717,0.00319331813119406,0,0.000314870781630367,0.999999986807074
"baseline_hysteresis","forward_forcing",143,-0.0602006688963213,-1.05404373514217,0.00321727896500001,0,0.000319210716203024,0.999999986313305
"baseline_hysteresis","forward_forcing",144,-0.0521739130434784,-1.05080205613866,0.00324167900350947,0,0.00032365455821931,0.999999985797078
"baseline_hysteresis","forward_forcing",145,-0.0441471571906356,-1.04753552542658,0.00326653071207694,0,0.000328205812222997,0.999999985257199
"baseline_hysteresis","forward_forcing",146,-0.0361204013377927,-1.0442436783983,0.003291847028287,0,0.000332868134277351,0.999999984692401
"baseline_hysteresis","forward_forcing",147,-0.0280936454849499,-1.04092603701415,0.0033176413841467,0,0.000337645339926657,0.99999998410134
"baseline_hysteresis","forward_forcing",148,-0.020066889632107,-1.03758210928463,0.00334392772951886,0,0.00034254141264908,0.99999998348259
"baseline_hysteresis","forward_forcing",149,-0.0120401337792644,-1.03421138872776,0.00337072055687049,0,0.000347560512835621,0.999999982834638
"baseline_hysteresis","forward_forcing",150,-0.00401337792642154,-1.03081335380033,0.0033980349274294,0,0.000352706987332746,0.999999982155874
"baseline_hysteresis","forward_forcing",151,0.00401337792642131,-1.0273874673015,0.00342588649883413,0,0.000357985379589234,0.999999981444589
"baseline_hysteresis","forward_forcing",152,0.0120401337792642,-1.02393317574712,0.0034542915543796,0,0.000363400440451128,0.999999980698969
"baseline_hysteresis","forward_forcing",153,0.020066889632107,-1.02044990871315,0.00348326703396395,0,0.000368957139652232,0.999999979917079
"baseline_hysteresis","forward_forcing",154,0.0280936454849499,-1.0169370781463,0.00351283056684903,0,0.00037466067805151,0.999999979096866
"baseline_hysteresis","forward_forcing",155,0.0361204013377925,-1.01339407763994,0.00354300050636125,0,0.000380516500673041,0.999999978236142
"baseline_hysteresis","forward_forcing",156,0.0441471571906353,-1.00982028167329,0.00357379596665752,0,0.000386530310608828,0.999999977332578
"baseline_hysteresis","forward_forcing",157,0.0521739130434782,-1.00621504481158,0.00360523686170677,0,0.000392708083849861,0.999999976383695
"baseline_hysteresis","forward_forcing",158,0.060200668896321,-1.00257770086494,0.00363734394663462,0,0.000399056085116446,0.99999997538685
"baseline_hysteresis","forward_forcing",159,0.0682274247491639,-0.998907562003348,0.00367013886159706,0,0.000405580884764881,0.999999974339223
"baseline_hysteresis","forward_forcing",160,0.0762541806020065,-0.995203917824983,0.00370364417836466,0,0.000412289376854299,0.999999973237813
"baseline_hysteresis","forward_forcing",161,0.0842809364548494,-0.991466034375179,0.00373788344980419,0,0.000419188798464811,0.999999972079412
"baseline_hysteresis","forward_forcing",162,0.0923076923076922,-0.987693153112709,0.00377288126247,0,0.000426286750366162,0.999999970860599
"baseline_hysteresis","forward_forcing",163,0.100334448160535,-0.983884489820181,0.00380866329252738,0,0.000433591219144942,0.99999996957772
"baseline_hysteresis","forward_forcing",164,0.108361204013378,-0.980039233454931,0.00384525636525024,0,0.000441110600908142,0.999999968226873
"baseline_hysteresis","forward_forcing",165,0.116387959866221,-0.976156544936574,0.00388268851835671,0,0.000448853726691523,0.999999966803885
"baseline_hysteresis","forward_forcing",166,0.124414715719063,-0.972235555867108,0.00392098906946647,0,0.000456829889713058,0.999999965304298
"baseline_hysteresis","forward_forcing",167,0.132441471571906,-0.96827536717912,0.00396018868798731,0,0.000465048874624674,0.99999996372334
"baseline_hysteresis","forward_forcing",168,0.140468227424749,-0.964275047707355,0.00400031947176516,0,0.000473520988929837,0.999999962055906
"baseline_hysteresis","forward_forcing",169,0.148494983277592,-0.960233632678495,0.00404141502885991,0,0.000482257096750291,0.999999960296531
"baseline_hysteresis","forward_forcing",170,0.156521739130435,-0.956150122113657,0.00408351056483869,0,0.000491268655142738,0.99999995843936
"baseline_hysteresis","forward_forcing",171,0.164548494983277,-0.952023479137641,0.00412664297601573,0,0.000500567753185502,0.99999995647812
"baseline_hysteresis","forward_forcing",172,0.17257525083612,-0.947852628188541,0.00417085094910008,0,0.000510167154076551,0.999999954406087
"baseline_hysteresis","forward_forcing",173,0.180602006688963,-0.943636453120783,0.00421617506775795,0,0.000520080340507908,0.999999952216047
"baseline_hysteresis","forward_forcing",174,0.188628762541806,-0.939373795194145,0.00426265792663783,0,0.000530321563607654,0.999999949900263
"baseline_hysteresis","forward_forcing",175,0.196655518394649,-0.935063450940689,0.00431034425345611,0,0.000540905895769788,0.999999947450427
"baseline_hysteresis","forward_forcing",176,0.204682274247492,-0.930704169900893,0.0043592810397961,0,0.00055184928772451,0.999999944857617
"baseline_hysteresis","forward_forcing",177,0.212709030100334,-0.926294652219563,0.00440951768133002,0,0.000563168630237354,0.999999942112249
"baseline_hysteresis","forward_forcing",178,0.220735785953177,-0.921833546091322,0.00446110612824147,0,0.000574881820865539,0.999999939204018
"baseline_hysteresis","forward_forcing",179,0.22876254180602,-0.917319445044628,0.00451410104669336,0,0.000587007836244387,0.999999936121844
"baseline_hysteresis","forward_forcing",180,0.236789297658863,-0.912750885052358,0.00456855999227002,0,0.000599566810426246,0.999999932853808
"baseline_hysteresis","forward_forcing",181,0.244816053511706,-0.908126341455954,0.00462454359640407,0,0.0006125801198497,0.999999929387077
"baseline_hysteresis","forward_forcing",182,0.252842809364548,-0.903444225689056,0.00468211576689848,0,0.000626070475578696,0.999999925707837
"baseline_hysteresis","forward_forcing",183,0.260869565217391,-0.898702881785299,0.0047413439037568,0,0.000640062023520401,0.999999921801204
"baseline_hysteresis","forward_forcing",184,0.268896321070234,-0.893900582653645,0.00480229913165398,0,0.000654580453408003,0.999999917651136
"baseline_hysteresis","forward_forcing",185,0.276923076923077,-0.889035526103138,0.00486505655050651,0,0.000669653117421523,0.99999991324034
"baseline_hysteresis","forward_forcing",186,0.28494983277592,-0.884105830597392,0.00492969550574662,0,0.000685309159417065,0.999999908550159
"baseline_hysteresis","forward_forcing",187,0.292976588628763,-0.879109530717331,0.00499629988006045,0,0.000701579655844369,0.999999903560461
"baseline_hysteresis","forward_forcing",188,0.301003344481605,-0.874044572308805,0.00506495840852639,0,0.000718497769555556,0.999999898249515
"baseline_hysteresis","forward_forcing",189,0.309030100334448,-0.868908807289519,0.00513576501928581,0,0.000736098917846517,0.999999892593847
"baseline_hysteresis","forward_forcing",190,0.317056856187291,-0.863699988087429,0.00520881920208971,0,0.000754420956228525,0.999999886568101
"baseline_hysteresis","forward_forcing",191,0.325083612040134,-0.858415761680121,0.00528422640730841,0,0.000773504379603917,0.999999880144868
"baseline_hysteresis","forward_forcing",192,0.333110367892977,-0.853053663201866,0.00536209847825442,0,0.000793392542718794,0.999999873294512
"baseline_hysteresis","forward_forcing",193,0.341137123745819,-0.847611109081901,0.00544255411996508,0,0.00081413190199094,0.999999865984982
"baseline_hysteresis","forward_forcing",194,0.349163879598662,-0.842085389673981,0.0055257194079199,0,0.00083577228106633,0.999999858181595
"baseline_hysteresis","forward_forcing",195,0.357190635451505,-0.836473661333447,0.00561172834053436,0,0.000858367162746932,0.999999849846818
"baseline_hysteresis","forward_forcing",196,0.365217391304348,-0.830772937893769,0.00570072343967798,0,0.000881974010261039,0.99999984094001
"baseline_hysteresis","forward_forcing",197,0.373244147157191,-0.82498008148985,0.00579285640391958,0,0.000906654621220964,0.99999983141716
"baseline_hysteresis","forward_forcing",198,0.381270903010033,-0.819091792670139,0.0058882888197106,0,0.000932475518038154,0.999999821230595
"baseline_hysteresis","forward_forcing",199,0.389297658862876,-0.81310459973386,0.00598719293627892,0,0.00095950837905056,0.999999810328658
"baseline_hysteresis","forward_forcing",200,0.397324414715719,-0.807014847223219,0.00608975251064126,0,0.000987830515170416,0.99999979865537
"baseline_hysteresis","forward_forcing",201,0.405351170568562,-0.800818683493376,0.00619616372984266,0,0.00101752539749301,0.999999786150051
"baseline_hysteresis","forward_forcing",202,0.413377926421405,-0.794512047275055,0.00630663621832084,0,0.0010486832420309,0.999999772746925
"baseline_hysteresis","forward_forcing",203,0.421404682274247,-0.788090653135882,0.00642139413917309,0,0.00108140165856742,0.999999758374679
"baseline_hysteresis","forward_forcing",204,0.42943143812709,-0.781549975736797,0.00654067739908526,0,0.0011157863715757,0.999999742955999
"baseline_hysteresis","forward_forcing",205,0.437458193979933,-0.774885232769015,0.00666474296778174,0,0.00115195202224316,0.99999972640706
"baseline_hysteresis","forward_forcing",206,0.445484949832776,-0.76809136644493,0.00679386632408474,0,0.00119002306190102,0.999999708636989
"baseline_hysteresis","forward_forcing",207,0.453511705685619,-0.761163023402886,0.00692834304204448,0,0.00123013474860936,0.999999689547287
"baseline_hysteresis","forward_forcing",208,0.461538461538461,-0.754094532870753,0.0070684905321331,0,0.00127243426032337,0.999999669031208
"baseline_hysteresis","forward_forcing",209,0.469565217391304,-0.746879882916537,0.00721464995421617,0,0.001317081940002,0.999999646973112
"baseline_hysteresis","forward_forcing",210,0.477591973244147,-0.739512694595617,0.00736718832092009,0,0.00136425269026084,0.999999623247763
"baseline_hysteresis","forward_forcing",211,0.48561872909699,-0.731986193783462,0.00752650081215456,0,0.00141413753776769,0.999999597719615
"baseline_hysteresis","forward_forcing",212,0.493645484949833,-0.72429318045954,0.00769301332392203,0,0.00146694539059343,0.999999570242052
"baseline_hysteresis","forward_forcing",213,0.501672240802675,-0.71642599518235,0.0078671852771901,0,0.00152290501523376,0.999999540656609
"baseline_hysteresis","forward_forcing",214,0.509698996655518,-0.708376482466814,0.00804951271553567,0,0.00158226726409489,0.999999508792184
