r,state_value
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.81519,0.64478417
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.83038,0.64669052
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.84557,0.64857651
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.860759,0.65044248
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.875949,0.65228873
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.891139,0.65411559
2.906329,0.65592334
2.906329,0.65592335
2.906329,0.65592334
2.906329,0.65592335
2.906329,0.65592334
2.906329,0.65592335
2.906329,0.65592334
2.906329,0.65592335
2.906329,0.65592334
2.906329,0.65592335
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.906329,0.65592334
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.6577123
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.921519,0.65771231
2.936709,0.65948266
2.936709,0.65948285
2.936709,0.65948267
2.936709,0.65948284
2.936709,0.65948268
2.936709,0.65948283
2.936709,0.65948269
2.936709,0.65948282
2.936709,0.6594827
2.936709,0.65948281
2.936709,0.65948271
2.936709,0.65948281
2.936709,0.65948271
2.936709,0.6594828
2.936709,0.65948272
2.936709,0.6594828
2.936709,0.65948272
2.936709,0.65948279
2.936709,0.65948273
2.936709,0.65948279
2.936709,0.65948273
2.936709,0.65948278
2.936709,0.65948273
2.936709,0.65948278
2.936709,0.65948274
2.936709,0.65948278
2.936709,0.65948274
2.936709,0.65948278
2.936709,0.65948274
2.936709,0.65948277
2.936709,0.65948274
2.936709,0.65948277
2.936709,0.65948275
2.936709,0.65948277
2.936709,0.65948275
2.936709,0.65948277
2.936709,0.65948275
2.936709,0.65948277
2.936709,0.65948275
2.936709,0.65948277
2.936709,0.65948275
2.936709,0.65948277
2.936709,0.65948275
2.936709,0.65948276
2.936709,0.65948275
2.936709,0.65948276
2.936709,0.65948275
2.936709,0.65948276
2.936709,0.65948275
2.936709,0.65948276
2.936709,0.65948275
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.936709,0.65948276
2.951899,0.66123256
2.951899,0.6612373
2.951899,0.66123279
2.951899,0.66123709
2.951899,0.661233
2.951899,0.66123689
2.951899,0.66123318
2.951899,0.66123671
2.951899,0.66123335
2.951899,0.66123655
2.951899,0.66123351
2.951899,0.6612364
2.951899,0.66123365
2.951899,0.66123627
2.951899,0.66123377
2.951899,0.66123615
2.951899,0.66123389
2.951899,0.66123604
2.951899,0.66123399
2.951899,0.66123594
2.951899,0.66123409
2.951899,0.66123585
2.951899,0.66123417
2.951899,0.66123577
2.951899,0.66123425
2.951899,0.6612357
2.951899,0.66123432
2.951899,0.66123563
2.951899,0.66123438
2.951899,0.66123557
2.951899,0.66123444
2.951899,0.66123552
2.951899,0.66123449
2.951899,0.66123547
2.951899,0.66123454
2.951899,0.66123542
2.951899,0.66123458
2.951899,0.66123538
2.951899,0.66123462
2.951899,0.66123535
2.951899,0.66123465
2.951899,0.66123531
2.951899,0.66123469
2.951899,0.66123528
2.951899,0.66123471
2.951899,0.66123526
2.951899,0.66123474
2.951899,0.66123523
2.951899,0.66123476
2.951899,0.66123521
2.951899,0.66123478
2.951899,0.66123519
2.951899,0.6612348
2.951899,0.66123517
2.951899,0.66123482
2.951899,0.66123515
2.951899,0.66123484
2.951899,0.66123514
2.951899,0.66123485
2.951899,0.66123512
2.951899,0.66123487
2.951899,0.66123511
2.951899,0.66123488
2.951899,0.6612351
2.951899,0.66123489
2.951899,0.66123509
2.951899,0.6612349
2.951899,0.66123508
2.951899,0.66123491
2.951899,0.66123507
2.951899,0.66123491
2.951899,0.66123506
2.951899,0.66123492
2.951899,0.66123506
2.951899,0.66123493
2.951899,0.66123505
2.951899,0.66123493
2.951899,0.66123505
2.951899,0.66123494
2.951899,0.66123504
2.951899,0.66123494
2.951899,0.66123504
2.951899,0.66123495
2.951899,0.66123503
2.951899,0.66123495
2.951899,0.66123503
2.951899,0.66123496
2.951899,0.66123502
2.951899,0.66123496
2.951899,0.66123502
2.951899,0.66123496
2.951899,0.66123502
2.951899,0.66123497
2.951899,0.66123502
2.951899,0.66123497
2.951899,0.66123501
2.951899,0.66123497
2.951899,0.66123501
2.951899,0.66123497
2.951899,0.66123501
2.967089,0.66291598
2.967089,0.66302082
2.967089,0.66291943
2.967089,0.66301749
2.967089,0.66292266
2.967089,0.66301437
2.967089,0.66292568
2.967089,0.66301145
2.967089,0.6629285
2.967089,0.66300872
2.967089,0.66293114
2.967089,0.66300617
2.967089,0.66293361
2.967089,0.66300378
2.967089,0.66293592
2.967089,0.66300154
2.967089,0.66293808
2.967089,0.66299946
2.967089,0.6629401
2.967089,0.6629975
2.967089,0.66294199
2.967089,0.66299568
2.967089,0.66294376
2.967089,0.66299397
2.967089,0.66294541
2.967089,0.66299237
2.967089,0.66294696
2.967089,0.66299087
2.967089,0.6629484
2.967089,0.66298948
2.967089,0.66294975
2.967089,0.66298817
2.967089,0.66295102
2.967089,0.66298695
2.967089,0.6629522
2.967089,0.6629858
2.967089,0.66295331
2.967089,0.66298473
2.967089,0.66295434
2.967089,0.66298373
2.967089,0.66295531
2.967089,0.6629828
2.967089,0.66295621
2.967089,0.66298192
2.967089,0.66295706
2.967089,0.66298111
2.967089,0.66295785
2.967089,0.66298034
2.967089,0.66295859
2.967089,0.66297962
2.967089,0.66295928
2.967089,0.66297895
2.967089,0.66295993
2.967089,0.66297833
2.967089,0.66296054
2.967089,0.66297774
2.967089,0.6629611
2.967089,0.6629772
2.967089,0.66296163
2.967089,0.66297668
2.967089,0.66296213
2.967089,0.6629762
2.967089,0.66296259
2.967089,0.66297576
2.967089,0.66296302
2.967089,0.66297534
2.967089,0.66296343
2.967089,0.66297494
2.967089,0.66296381
2.967089,0.66297458
2.967089,0.66296416
2.967089,0.66297424
2.967089,0.66296449
2.967089,0.66297392
2.967089,0.6629648
2.967089,0.66297362
2.967089,0.66296509
2.967089,0.66297333
2.967089,0.66296537
2.967089,0.66297307
2.967089,0.66296562
2.967089,0.66297283
2.967089,0.66296586
2.967089,0.6629726
2.967089,0.66296608
2.967089,0.66297238
2.967089,0.66296629
2.967089,0.66297218
2.967089,0.66296648
2.967089,0.66297199
2.967089,0.66296666
2.967089,0.66297182
2.967089,0.66296683
2.967089,0.66297166
2.967089,0.66296699
2.967089,0.6629715
2.967089,0.66296714
2.967089,0.66297136
2.967089,0.66296728
2.967089,0.66297122
2.982278,0.66367629
2.982278,0.66567459
2.982278,0.66371183
2.982278,0.6656399
2.982278,0.66374611
2.982278,0.66560642
2.982278,0.66377919
2.982278,0.66557411
2.982278,0.66381109
2.982278,0.66554294
2.982278,0.66384188
2.982278,0.66551286
2.982278,0.66387157
2.982278,0.66548383
2.982278,0.66390022
2.982278,0.66545583
2.982278,0.66392787
2.982278,0.6654288
2.982278,0.66395453
2.982278,0.66540273
2.982278,0.66398026
2.982278,0.66537757
2.982278,0.66400508
2.982278,0.66535329
2.982278,0.66402903
2.982278,0.66532986
2.982278,0.66405213
2.982278,0.66530726
2.982278,0.66407442
2.982278,0.66528545
2.982278,0.66409592
2.982278,0.6652644
2.982278,0.66411667
2.982278,0.66524409
2.982278,0.66413669
2.982278,0.6652245
2.982278,0.664156
2.982278,0.66520559
2.982278,0.66417463
2.982278,0.66518734
2.982278,0.66419261
2.982278,0.66516974
2.982278,0.66420995
2.982278,0.66515275
2.982278,0.66422669
2.982278,0.66513636
2.982278,0.66424283
2.982278,0.66512055
2.982278,0.66425841
2.982278,0.66510529
2.982278,0.66427344
2.982278,0.66509056
2.982278,0.66428794
2.982278,0.66507636
2.982278,0.66430192
2.982278,0.66506265
2.982278,0.66431542
2.982278,0.66504942
2.982278,0.66432845
2.982278,0.66503666
2.982278,0.66434101
2.982278,0.66502434
2.982278,0.66435313
2.982278,0.66501246
2.982278,0.66436483
2.982278,0.66500099
2.982278,0.66437611
2.982278,0.66498993
2.982278,0.664387
2.982278,0.66497925
2.982278,0.66439751
2.982278,0.66496895
2.982278,0.66440764
2.982278,0.66495901
2.982278,0.66441742
2.982278,0.66494942
2.982278,0.66442686
2.982278,0.66494017
2.982278,0.66443596
2.982278,0.66493124
2.982278,0.66444475
