"scenario","time","state","delayed_state","inflow","balancing_outflow","threshold_penalty","shock"
"baseline_delayed_feedback",31,121.764370514486,76.0941688468813,9.21378148480754,1.56565013081288,1.0560293996033,0
"baseline_delayed_feedback",32,128.28786504636,82.1817023546318,9.74114964115885,1.93090214127791,1.286752968007,0
"baseline_delayed_feedback",33,134.71688294662,88.6489337804361,10.2630292037088,2.31893602682617,1.51507527662259,0
"baseline_delayed_feedback",34,141.038707879798,95.2572466569842,10.7773506357296,2.71543479941905,1.74009090313168,0
"baseline_delayed_feedback",35,147.2467819855,101.894462481491,11.2830966303839,3.11366774888948,1.96135477579294,0
"baseline_delayed_feedback",36,153.335462923082,108.540404196097,11.77974255884,3.5124242517658,2.17863736949249,0
"baseline_delayed_feedback",37,159.300222641015,115.172268560094,12.2668370338465,3.91033611360566,2.39174120230785,0
"baseline_delayed_feedback",38,165.137870428991,121.764370514486,12.7440178112812,4.30586223086914,2.60050779243551,0
"baseline_delayed_feedback",39,170.846802695514,128.28786504636,13.2110296343193,4.69727190278157,2.80482546501469,0
"baseline_delayed_feedback",40,176.426895840015,134.71688294662,13.6677442156411,5.08301297679717,3.00463809434299,0
"baseline_delayed_feedback",41,181.878783680028,141.038707879798,14.1141516672012,5.4623224727879,3.19994135440053,0
"baseline_delayed_feedback",42,187.203522026499,147.2467819855,14.5503026944022,5.83480691912999,3.39075742880097,0
"baseline_delayed_feedback",43,192.402552742307,153.335462923082,14.9762817621199,6.20012777538489,3.57712327092747,0
"baseline_delayed_feedback",44,197.47765425725,159.300222641015,15.3922042193845,6.55801335846087,3.75908934598073,0
"baseline_delayed_feedback",45,202.430876473086,165.137870428991,15.79821234058,6.90827222573946,3.93671789900374,0
"baseline_delayed_feedback",46,207.264457752644,170.846802695514,16.1944701178469,7.25080816173084,4.11008067655802,0
"baseline_delayed_feedback",47,211.980744601113,176.426895840015,16.5811566202116,7.5856137504009,4.27925602134256,0
"baseline_delayed_feedback",48,216.582151087361,181.878783680028,16.958459568089,7.91272702080167,4.44432606103894,0
"baseline_delayed_feedback",49,221.071136564702,187.203522026499,17.3265720869889,8.23221132158995,4.60537528805763,0
"baseline_delayed_feedback",50,225.450184545575,192.402552742307,17.6856909251762,8.5441531645384,4.76248977976458,0
"baseline_delayed_feedback",51,229.721783594691,197.47765425725,18.036014763646,8.84865925543498,4.91575645909514,0
"baseline_delayed_feedback",52,233.888411268067,202.430876473086,18.3777426875753,9.14585258838518,5.0652624258142,0
"baseline_delayed_feedback",53,237.952522309972,207.264457752644,18.7110729014454,9.43586746515867,5.21109439438236,0
"baseline_delayed_feedback",54,241.916541137854,211.980744601113,19.0362017847977,9.71884467606675,5.35333828084901,0
"baseline_delayed_feedback",55,245.782856423815,216.582151087361,19.3533232910283,9.99492906524165,5.49207893982488,0
"baseline_delayed_feedback",56,249.553816769005,221.071136564702,19.6626285139052,10.2642681938821,5.62739997483354,0
"baseline_delayed_feedback",57,250,225.450184545575,19.9643053415204,10.5270110727345,5.75938358691517,0
"baseline_delayed_feedback",58,250,229.721783594691,20,10.7833070156815,5.775,0
"baseline_delayed_feedback",59,250,233.888411268067,20,11.033304676084,5.775,0
"baseline_delayed_feedback",60,250,237.952522309972,20,11.2771513385983,5.775,0
"baseline_delayed_feedback",61,250,241.916541137854,20,11.5149924682712,5.775,0
"baseline_delayed_feedback",62,250,245.782856423815,20,11.7469713854289,5.775,0
"baseline_delayed_feedback",63,250,249.553816769005,20,11.9732290061403,5.775,0
"baseline_delayed_feedback",64,250,250,20,12,5.775,0
"baseline_delayed_feedback",65,250,250,20,12,5.775,0
"baseline_delayed_feedback",66,250,250,20,12,5.775,0
"baseline_delayed_feedback",67,250,250,20,12,5.775,0
"baseline_delayed_feedback",68,250,250,20,12,5.775,0
"baseline_delayed_feedback",69,250,250,20,12,5.775,0
"baseline_delayed_feedback",70,242.225,250,20,12,5.775,-10
"baseline_delayed_feedback",71,244.100125,250,19.378,12,5.502875,0
"baseline_delayed_feedback",72,246.059630625,250,19.52801,12,5.568504375,0
"baseline_delayed_feedback",73,248.107314003125,250,19.68477045,12,5.637087071875,0
"baseline_delayed_feedback",74,250,250,19.84858512025,12,5.70875599010938,0
"baseline_delayed_feedback",75,250,250,20,12,5.775,0
"baseline_delayed_feedback",76,250,250,20,12,5.775,0
"baseline_delayed_feedback",77,250,242.225,20,11.5335,5.775,0
"baseline_delayed_feedback",78,250,244.100125,20,11.6460075,5.775,0
"baseline_delayed_feedback",79,250,246.059630625,20,11.7635778375,5.775,0
"baseline_delayed_feedback",80,250,248.107314003125,20,11.8864388401875,5.775,0
"baseline_delayed_feedback",81,250,250,20,12,5.775,0
"baseline_delayed_feedback",82,250,250,20,12,5.775,0
"baseline_delayed_feedback",83,250,250,20,12,5.775,0
"baseline_delayed_feedback",84,250,250,20,12,5.775,0
"baseline_delayed_feedback",85,250,250,20,12,5.775,0
"baseline_delayed_feedback",86,250,250,20,12,5.775,0
"baseline_delayed_feedback",87,250,250,20,12,5.775,0
"baseline_delayed_feedback",88,250,250,20,12,5.775,0
"baseline_delayed_feedback",89,250,250,20,12,5.775,0
"baseline_delayed_feedback",90,250,250,20,12,5.775,0
"baseline_delayed_feedback",91,250,250,20,12,5.775,0
"baseline_delayed_feedback",92,250,250,20,12,5.775,0
"baseline_delayed_feedback",93,250,250,20,12,5.775,0
"baseline_delayed_feedback",94,250,250,20,12,5.775,0
"baseline_delayed_feedback",95,250,250,20,12,5.775,0
"baseline_delayed_feedback",96,250,250,20,12,5.775,0
"baseline_delayed_feedback",97,250,250,20,12,5.775,0
"baseline_delayed_feedback",98,250,250,20,12,5.775,0
"baseline_delayed_feedback",99,250,250,20,12,5.775,0
"baseline_delayed_feedback",100,250,250,20,12,5.775,0
"baseline_delayed_feedback",101,250,250,20,12,5.775,0
"baseline_delayed_feedback",102,250,250,20,12,5.775,0
"baseline_delayed_feedback",103,250,250,20,12,5.775,0
"baseline_delayed_feedback",104,250,250,20,12,5.775,0
"baseline_delayed_feedback",105,250,250,20,12,5.775,0
"baseline_delayed_feedback",106,250,250,20,12,5.775,0
"baseline_delayed_feedback",107,250,250,20,12,5.775,0
"baseline_delayed_feedback",108,250,250,20,12,5.775,0
"baseline_delayed_feedback",109,250,250,20,12,5.775,0
"baseline_delayed_feedback",110,250,250,20,12,5.775,0
"baseline_delayed_feedback",111,250,250,20,12,5.775,0
"baseline_delayed_feedback",112,250,250,20,12,5.775,0
"baseline_delayed_feedback",113,250,250,20,12,5.775,0
"baseline_delayed_feedback",114,250,250,20,12,5.775,0
"baseline_delayed_feedback",115,250,250,20,12,5.775,0
"baseline_delayed_feedback",116,250,250,20,12,5.775,0
"baseline_delayed_feedback",117,250,250,20,12,5.775,0
"baseline_delayed_feedback",118,250,250,20,12,5.775,0
"baseline_delayed_feedback",119,250,250,20,12,5.775,0
"baseline_delayed_feedback",120,250,250,20,12,5.775,0
"baseline_delayed_feedback",121,250,250,20,12,5.775,0
"baseline_delayed_feedback",122,250,250,20,12,5.775,0
"baseline_delayed_feedback",123,250,250,20,12,5.775,0
"baseline_delayed_feedback",124,250,250,20,12,5.775,0
"baseline_delayed_feedback",125,250,250,20,12,5.775,0
"baseline_delayed_feedback",126,250,250,20,12,5.775,0
"baseline_delayed_feedback",127,250,250,20,12,5.775,0
"baseline_delayed_feedback",128,250,250,20,12,5.775,0
"baseline_delayed_feedback",129,250,250,20,12,5.775,0
"baseline_delayed_feedback",130,250,250,20,12,5.775,0
"baseline_delayed_feedback",131,250,250,20,12,5.775,0
"baseline_delayed_feedback",132,250,250,20,12,5.775,0
"baseline_delayed_feedback",133,250,250,20,12,5.775,0
"baseline_delayed_feedback",134,250,250,20,12,5.775,0
"baseline_delayed_feedback",135,250,250,20,12,5.775,0
"baseline_delayed_feedback",136,250,250,20,12,5.775,0
"baseline_delayed_feedback",137,250,250,20,12,5.775,0
"baseline_delayed_feedback",138,250,250,20,12,5.775,0
"baseline_delayed_feedback",139,250,250,20,12,5.775,0
"baseline_delayed_feedback",140,250,250,20,12,5.775,0
"baseline_delayed_feedback",141,250,250,20,12,5.775,0
"baseline_delayed_feedback",142,250,250,20,12,5.775,0
"baseline_delayed_feedback",143,250,250,20,12,5.775,0
"baseline_delayed_feedback",144,250,250,20,12,5.775,0
"baseline_delayed_feedback",145,250,250,20,12,5.775,0
"baseline_delayed_feedback",146,250,250,20,12,5.775,0
"baseline_delayed_feedback",147,250,250,20,12,5.775,0
"baseline_delayed_feedback",148,250,250,20,12,5.775,0
"baseline_delayed_feedback",149,250,250,20,12,5.775,0
"baseline_delayed_feedback",150,250,250,20,12,5.775,0
"baseline_delayed_feedback",151,250,250,20,12,5.775,0
"baseline_delayed_feedback",152,250,250,20,12,5.775,0
"baseline_delayed_feedback",153,250,250,20,12,5.775,0
"baseline_delayed_feedback",154,250,250,20,12,5.775,0
"baseline_delayed_feedback",155,250,250,20,12,5.775,0
"baseline_delayed_feedback",156,250,250,20,12,5.775,0
"baseline_delayed_feedback",157,250,250,20,12,5.775,0
"baseline_delayed_feedback",158,250,250,20,12,5.775,0
"baseline_delayed_feedback",159,250,250,20,12,5.775,0
"baseline_delayed_feedback",160,250,250,20,12,5.775,0
"short_delay",0,12,0,0,0,0,0
"short_delay",1,12.96,12,0.96,0,0,0
"short_delay",2,13.9968,12,1.0368,0,0,0
"short_delay",3,15.116544,12.96,1.119744,0,0,0
"short_delay",4,16.32586752,13.9968,1.20932352,0,0,0
"short_delay",5,17.6319369216,15.116544,1.3060694016,0,0,0
"short_delay",6,19.042491875328,16.32586752,1.410554953728,0,0,0
"short_delay",7,20.5658912253542,17.6319369216,1.52339935002624,0,0,0
"short_delay",8,22.2111625233826,19.042491875328,1.64527129802834,0,0,0
"short_delay",9,23.9880555252532,20.5658912253542,1.77689300187061,0,0,0
"short_delay",10,25.9070999672734,22.2111625233826,1.91904444202025,0,0,0
"short_delay",11,27.9796679646553,23.9880555252532,2.07256799738187,0,0,0
"short_delay",12,30.2180414018277,25.9070999672734,2.23837343717242,0,0,0
"short_delay",13,32.635484713974,27.9796679646553,2.41744331214622,0,0,0
"short_delay",14,35.2463234910919,30.2180414018277,2.61083877711792,0,0,0
"short_delay",15,38.0660293703792,32.635484713974,2.81970587928735,0,0,0
"short_delay",16,41.1113117200096,35.2463234910919,3.04528234963034,0,0,0
"short_delay",17,44.4002166576103,38.0660293703792,3.28890493760076,0,0,0
"short_delay",18,47.9522339902191,41.1113117200096,3.55201733260883,0,0,0
"short_delay",19,51.7884127094367,44.4002166576103,3.83617871921753,0,0,0
"short_delay",20,55.9314857261916,47.9522339902191,4.14307301675493,0,0,0
"short_delay",21,60.2986998217207,51.7884127094367,4.47451885809533,0.1073047625662,0,0
"short_delay",22,64.7667066638869,55.9314857261916,4.82389598573766,0.355889143571496,0,0
"short_delay",23,69.3301212076946,60.2986998217207,5.18133653311095,0.617921989303244,0,0
"short_delay",24,73.990528504477,64.7667066638869,5.54640969661557,0.886002399833214,0,0
"short_delay",25,78.7499635123734,69.3301212076946,5.91924228035816,1.15980727246168,0,0
"short_delay",26,83.6105288830947,73.990528504477,6.29999708098988,1.43943171026862,0,0
"short_delay",27,88.5743733829999,78.7499635123734,6.68884231064758,1.72499781074241,0,0
"short_delay",28,93.5185884522492,83.6105288830947,7.08594987063999,2.01663173298568,0.125103068404995,0
"short_delay",29,98.3874625296204,88.5743733829999,7.48148707617993,2.31446240297999,0.298150595828721,0
"short_delay",30,103.178783036318,93.5185884522492,7.87099700236963,2.61111530713495,0.468561188536714,0
"short_delay",31,107.893580521175,98.3874625296204,8.25430264290547,2.90324775177722,0.636257406271143,0
"short_delay",32,112.533064662449,103.178783036318,8.63148644169404,3.1907269821791,0.801275318241141,0
"short_delay",33,117.098437740989,107.893580521175,9.00264517299594,3.47361483127053,0.963657263185724,0
"short_delay",34,121.590883559587,112.533064662449,9.36787501927912,3.75198387974696,1.12344532093461,0
"short_delay",35,126.011567055309,117.098437740989,9.72727068476692,4.02590626445934,1.28068092458553,0
"short_delay",36,130.361634559222,121.590883559587,10.0809253644247,4.29545301357519,1.4354048469358,0
"short_delay",37,134.642214091069,126.011567055309,10.4289307647378,4.56069402331851,1.58765720957278,0
"short_delay",38,138.854415651613,130.361634559222,10.7713771272855,4.82169807355334,1.73747749318741,0
"short_delay",39,142.999331510472,134.642214091069,11.1083532521291,5.07853284546412,1.88490454780647,0
"short_delay",40,147.078036489346,138.854415651613,11.4399465208378,5.33126493909681,2.02997660286652,0
"short_delay",41,151.091588240739,142.999331510472,11.7662429191477,5.57995989062832,2.17273127712713,0
"short_delay",42,155.041027522211,147.078036489346,12.0873270592591,5.82468218936079,2.31320558842585,0
"short_delay",43,158.927378466266,151.091588240739,12.4032822017769,6.06549529444432,2.45143596327739,0
"short_delay",44,162.751648845916,155.041027522211,12.7141902773013,6.30246165133267,2.58745824631932,0
"short_delay",45,166.514830336006,158.927378466266,13.0201319076733,6.53564270797598,2.72130770960705,0
"short_delay",46,170.217898770371,162.751648845916,13.3211864268805,6.76509893075494,2.85301906176021,0
"short_delay",47,173.861814394878,166.514830336006,13.6174319016297,6.99088982016035,2.98262645696299,0
"short_delay",48,177.447522116425,170.217898770371,13.9089451515902,7.21307392622227,3.11016350382072,0
"short_delay",49,180.975951747971,173.861814394878,14.195801769314,7.43170886369266,3.23566327407487,0
"short_delay",50,184.448018249644,177.447522116425,14.4780761398377,7.64685132698549,3.35915831117899,0
"short_delay",51,187.864621966,180.975951747971,14.7558414599716,7.85855710487828,3.48068063873756,0
"short_delay",52,191.226648859492,184.448018249644,15.02916975728,8.06688109497867,3.60026176881001,0
"short_delay",53,194.534970740209,187.864621966,15.2981319087593,8.27187731796001,3.7179327100822,0
"short_delay",54,197.790445491949,191.226648859492,15.5627976592167,8.47359893156949,3.8337239759073,0
"short_delay",55,200.993917294674,194.534970740209,15.8232356393559,8.67209824441252,3.9476655922182,0
"short_delay",56,204.146216843417,197.790445491949,16.0795133835739,8.86742672951691,4.05978710531358,0
"short_delay",57,207.24816156369,200.993917294674,16.3316973474734,9.05963503768042,4.1701175895196,0
"short_delay",58,210.300555823451,204.146216843417,16.5798529250952,9.24877301060503,4.27868565472917,0
"short_delay",59,213.304191141685,207.24816156369,16.8240444658761,9.43488969382143,4.3855194538208,0
"short_delay",60,216.259846393654,210.300555823451,17.0643352913348,9.61803334940709,4.49064668995899,0
"short_delay",61,219.168288012867,213.304191141685,17.3007877114923,9.79825146850112,4.5940946237779,0
"short_delay",62,222.030270189827,216.259846393654,17.5334630410294,9.97559078361925,4.69589008045036,0
"short_delay",63,224.846535067597,219.168288012867,17.7624216151862,10.150097280772,4.79605945664395,0
"short_delay",64,227.61781293425,222.030270189827,17.9877228054078,10.3218162113896,4.89462872736591,0
"short_delay",65,230.344822412235,224.846535067597,18.20942503474,10.4907921040558,4.99162345269874,0
"short_delay",66,233.028270644731,227.61781293425,18.4275857929788,10.657068776055,5.08706878442823,0
"short_delay",67,235.668853479009,230.344822412235,18.6422616515785,10.8206893447341,5.18098947256557,0
"short_delay",68,238.267255646881,233.028270644731,18.8535082783208,10.9816962386838,5.27340987176533,0
"short_delay",69,240.82415094225,235.668853479009,19.0613804517505,11.1401312087406,5.36435394764084,0
"short_delay",70,233.340202395839,238.267255646881,19.26593207538,11.2960353388129,5.45384528297876,-10
"short_delay",71,235.366062447116,240.82415094225,18.6672161916671,11.449449056535,5.19190708385435,0
"short_delay",72,237.932123113486,233.340202395839,18.8292849957693,11.0004121437503,5.26281218564907,0
"short_delay",73,240.492104906766,235.366062447116,19.0345698490789,11.121963746827,5.35262430897202,0
"short_delay",74,243.013322240761,237.932123113486,19.2393683925413,11.2759273868092,5.44222367173681,0
"short_delay",75,245.49439544719,240.492104906766,19.4410657792609,11.429526294406,5.53046627842665,0
"short_delay",76,247.935843907868,243.013322240761,19.6395516357752,11.5807993344457,5.61730384065164,0
"short_delay",77,250,245.49439544719,19.8348675126294,11.7296637268314,5.70275453677537,0
"short_delay",78,250,247.935843907868,20,11.8761506344721,5.775,0
"short_delay",79,250,250,20,12,5.775,0
"short_delay",80,250,250,20,12,5.775,0
"short_delay",81,250,250,20,12,5.775,0
"short_delay",82,250,250,20,12,5.775,0
"short_delay",83,250,250,20,12,5.775,0
"short_delay",84,250,250,20,12,5.775,0
"short_delay",85,250,250,20,12,5.775,0
"short_delay",86,250,250,20,12,5.775,0
"short_delay",87,250,250,20,12,5.775,0
"short_delay",88,250,250,20,12,5.775,0
"short_delay",89,250,250,20,12,5.775,0
"short_delay",90,250,250,20,12,5.775,0
"short_delay",91,250,250,20,12,5.775,0
"short_delay",92,250,250,20,12,5.775,0
"short_delay",93,250,250,20,12,5.775,0
"short_delay",94,250,250,20,12,5.775,0
"short_delay",95,250,250,20,12,5.775,0
"short_delay",96,250,250,20,12,5.775,0
"short_delay",97,250,250,20,12,5.775,0
"short_delay",98,250,250,20,12,5.775,0
"short_delay",99,250,250,20,12,5.775,0
"short_delay",100,250,250,20,12,5.775,0
"short_delay",101,250,250,20,12,5.775,0
"short_delay",102,250,250,20,12,5.775,0
"short_delay",103,250,250,20,12,5.775,0
"short_delay",104,250,250,20,12,5.775,0
"short_delay",105,250,250,20,12,5.775,0
"short_delay",106,250,250,20,12,5.775,0
"short_delay",107,250,250,20,12,5.775,0
"short_delay",108,250,250,20,12,5.775,0
"short_delay",109,250,250,20,12,5.775,0
"short_delay",110,250,250,20,12,5.775,0
"short_delay",111,250,250,20,12,5.775,0
"short_delay",112,250,250,20,12,5.775,0
"short_delay",113,250,250,20,12,5.775,0
"short_delay",114,250,250,20,12,5.775,0
"short_delay",115,250,250,20,12,5.775,0
"short_delay",116,250,250,20,12,5.775,0
"short_delay",117,250,250,20,12,5.775,0
"short_delay",118,250,250,20,12,5.775,0
"short_delay",119,250,250,20,12,5.775,0
"short_delay",120,250,250,20,12,5.775,0
"short_delay",121,250,250,20,12,5.775,0
"short_delay",122,250,250,20,12,5.775,0
"short_delay",123,250,250,20,12,5.775,0
"short_delay",124,250,250,20,12,5.775,0
"short_delay",125,250,250,20,12,5.775,0
"short_delay",126,250,250,20,12,5.775,0
"short_delay",127,250,250,20,12,5.775,0
"short_delay",128,250,250,20,12,5.775,0
"short_delay",129,250,250,20,12,5.775,0
"short_delay",130,250,250,20,12,5.775,0
"short_delay",131,250,250,20,12,5.775,0
"short_delay",132,250,250,20,12,5.775,0
"short_delay",133,250,250,20,12,5.775,0
"short_delay",134,250,250,20,12,5.775,0
"short_delay",135,250,250,20,12,5.775,0
"short_delay",136,250,250,20,12,5.775,0
"short_delay",137,250,250,20,12,5.775,0
"short_delay",138,250,250,20,12,5.775,0
"short_delay",139,250,250,20,12,5.775,0
"short_delay",140,250,250,20,12,5.775,0
"short_delay",141,250,250,20,12,5.775,0
"short_delay",142,250,250,20,12,5.775,0
"short_delay",143,250,250,20,12,5.775,0
"short_delay",144,250,250,20,12,5.775,0
"short_delay",145,250,250,20,12,5.775,0
"short_delay",146,250,250,20,12,5.775,0
"short_delay",147,250,250,20,12,5.775,0
"short_delay",148,250,250,20,12,5.775,0
"short_delay",149,250,250,20,12,5.775,0
"short_delay",150,250,250,20,12,5.775,0
"short_delay",151,250,250,20,12,5.775,0
"short_delay",152,250,250,20,12,5.775,0
"short_delay",153,250,250,20,12,5.775,0
"short_delay",154,250,250,20,12,5.775,0
"short_delay",155,250,250,20,12,5.775,0
"short_delay",156,250,250,20,12,5.775,0
"short_delay",157,250,250,20,12,5.775,0
"short_delay",158,250,250,20,12,5.775,0
"short_delay",159,250,250,20,12,5.775,0
"short_delay",160,250,250,20,12,5.775,0
"long_delay",0,12,0,0,0,0,0
"long_delay",1,12.96,12,0.96,0,0,0
"long_delay",2,13.9968,12,1.0368,0,0,0
"long_delay",3,15.116544,12,1.119744,0,0,0
"long_delay",4,16.32586752,12,1.20932352,0,0,0
"long_delay",5,17.6319369216,12,1.3060694016,0,0,0
"long_delay",6,19.042491875328,12,1.410554953728,0,0,0
"long_delay",7,20.5658912253542,12,1.52339935002624,0,0,0
"long_delay",8,22.2111625233826,12,1.64527129802834,0,0,0
"long_delay",9,23.9880555252532,12,1.77689300187061,0,0,0
"long_delay",10,25.9070999672734,12,1.91904444202025,0,0,0
"long_delay",11,27.9796679646553,12,2.07256799738187,0,0,0
"long_delay",12,30.2180414018277,12,2.23837343717242,0,0,0
"long_delay",13,32.635484713974,12,2.41744331214622,0,0,0
"long_delay",14,35.2463234910919,12,2.61083877711792,0,0,0
"long_delay",15,38.0660293703792,12.96,2.81970587928735,0,0,0
"long_delay",16,41.1113117200096,13.9968,3.04528234963034,0,0,0
"long_delay",17,44.4002166576103,15.116544,3.28890493760076,0,0,0
"long_delay",18,47.9522339902191,16.32586752,3.55201733260883,0,0,0
"long_delay",19,51.7884127094367,17.6319369216,3.83617871921753,0,0,0
"long_delay",20,55.9314857261916,19.042491875328,4.14307301675493,0,0,0
"long_delay",21,60.4060045842869,20.5658912253542,4.47451885809533,0,0,0
"long_delay",22,65.2384849510299,22.2111625233826,4.83248036674295,0,0,0
"long_delay",23,70.4575637471123,23.9880555252532,5.21907879608239,0,0,0
"long_delay",24,76.0941688468813,25.9070999672734,5.63660509976898,0,0,0
"long_delay",25,82.1817023546318,27.9796679646553,6.0875335077505,0,0,0
"long_delay",26,88.7562385430023,30.2180414018277,6.57453618837054,0,0,0
"long_delay",27,95.7252692774374,32.635484713974,7.10049908344018,0,0.131468349005081,0
"long_delay",28,103.007906394922,35.2463234910919,7.65802154219499,0,0.37538442471031,0
"long_delay",29,110.618262182694,38.0660293703792,8.24063251159377,0,0.630276723822274,0
"long_delay",30,118.571083980915,41.1113117200096,8.84946097461549,0,0.896639176394276,0
"long_delay",31,126.881782760056,44.4002166576103,9.48568671847318,0,1.17498793933202,0
"long_delay",32,135.566462984258,47.9522339902191,10.1505426208045,0,1.46586239660196,0
"long_delay",33,144.534649055984,51.7884127094367,10.8453170387407,0.1073047625662,1.76982620444905,0
"long_delay",34,153.657819119932,55.9314857261916,11.5627719244787,0.355889143571496,2.08371271695944,0
"long_delay",35,162.923060705271,60.4060045842869,12.2926255295945,0.624360275057216,2.40302366919761,0
"long_delay",36,172.315289339947,65.2384849510299,13.0338448564217,0.914309097061793,2.7273071246845,0
"long_delay",37,181.817023535418,70.4575637471123,13.7852231471957,1.22745382482674,3.05603512689814,0
"long_delay",38,191.408139463699,76.0941688468813,14.5453618828334,1.56565013081288,3.38859582373962,0
"long_delay",39,201.065603598287,82.1817023546318,15.3126511570959,1.93090214127791,3.72428488122945,0
"long_delay",40,210.76318144763,88.7562385430023,16.085248287863,2.32537431258014,4.06229612594005,0
"long_delay",41,220.479008456127,95.7252692774374,16.8610545158104,2.74351615664624,4.40171135066705,0
"long_delay",42,230.195089452957,103.007906394922,17.6383206764902,3.18047438369533,4.74176529596445,0
"long_delay",43,239.891772747379,110.618262182694,18.4156071562366,3.63709573096162,5.08182813085351,0
"long_delay",44,249.547637482156,118.571083980915,19.1913418197903,4.11426503885489,5.42121204615826,0
"long_delay",45,250,126.881782760056,19.9638109985725,4.61290696560336,5.75916731187546,0
"long_delay",46,250,135.566462984258,20,5.13398777905551,5.775,0
"long_delay",47,250,144.534649055984,20,5.67207894335904,5.775,0
"long_delay",48,250,153.657819119932,20,6.2194691471959,5.775,0
"long_delay",49,250,162.923060705271,20,6.77538364231628,5.775,0
"long_delay",50,250,172.315289339947,20,7.33891736039681,5.775,0
"long_delay",51,250,181.817023535418,20,7.90902141212506,5.775,0
"long_delay",52,250,191.408139463699,20,8.48448836782192,5.775,0
"long_delay",53,250,201.065603598287,20,9.06393621589723,5.775,0
"long_delay",54,250,210.76318144763,20,9.6457908868578,5.775,0
"long_delay",55,250,220.479008456127,20,10.2287405073676,5.775,0
"long_delay",56,250,230.195089452957,20,10.8117053671774,5.775,0
"long_delay",57,250,239.891772747379,20,11.3935063648427,5.775,0
"long_delay",58,250,249.547637482156,20,11.9728582489294,5.775,0
"long_delay",59,250,250,20,12,5.775,0
"long_delay",60,250,250,20,12,5.775,0
"long_delay",61,250,250,20,12,5.775,0
"long_delay",62,250,250,20,12,5.775,0
"long_delay",63,250,250,20,12,5.775,0
"long_delay",64,250,250,20,12,5.775,0
"long_delay",65,250,250,20,12,5.775,0
"long_delay",66,250,250,20,12,5.775,0
"long_delay",67,250,250,20,12,5.775,0
"long_delay",68,250,250,20,12,5.775,0
"long_delay",69,250,250,20,12,5.775,0
"long_delay",70,242.225,250,20,12,5.775,-10
"long_delay",71,244.100125,250,19.378,12,5.502875,0
"long_delay",72,246.059630625,250,19.52801,12,5.568504375,0
"long_delay",73,248.107314003125,250,19.68477045,12,5.637087071875,0
"long_delay",74,250,250,19.84858512025,12,5.70875599010938,0
"long_delay",75,250,250,20,12,5.775,0
"long_delay",76,250,250,20,12,5.775,0
"long_delay",77,250,250,20,12,5.775,0
"long_delay",78,250,250,20,12,5.775,0
"long_delay",79,250,250,20,12,5.775,0
"long_delay",80,250,250,20,12,5.775,0
